actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
13,PT11M13.00S,2026-03-12T23:13:41.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,2,0,2026-03-12T23:14:12Z,130000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,12.0,,,,,,,,,,,,,,,,
15,PT10M58.00S,2026-03-12T23:14:08.6Z,1,REGULAR,2pt,Jump Shot,[],202699,89.30683311432325,69.6078431372549,1610612765,4,0,2026-03-12T23:14:15Z,150000,False,98.0,48.0,1,right,T. Harris 10' Jump Shot (2 PTS) (C. Cunningham 1 AST),"[202699, 1630595]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,10.91,Made,2.0,,,,,,,,C. Cunningham,1630595.0,1.0,,,,,,,
17,PT10M42.00S,2026-03-12T23:14:24.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631230,12.828515111695138,62.745098039215684,1610612755,4,2,2026-03-12T23:15:03Z,170000,False,-64.0,68.0,1,left,D. Barlow 9' driving floating Jump Shot (2 PTS) (J. Edwards 1 AST),"[1631230, 1642348]",1610612755.0,PHI,driving floating,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),8-16 Left,9.32,Made,2.0,,,,,,,,J. Edwards,1642348.0,1.0,,,,,,,
19,PT10M30.00S,2026-03-12T23:14:37.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,94.03745072273325,51.9607843137255,1610612765,6,2,2026-03-12T23:14:41Z,190000,False,10.0,4.0,1,right,J. Duren alley-oop DUNK (2 PTS) (D. Robinson 1 AST),"[1631105, 1629130]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.04,Made,2.0,,,,,,,,D. Robinson,1629130.0,1.0,,,,,,,
21,PT10M09.00S,2026-03-12T23:14:59.8Z,1,REGULAR,turnover,out-of-bounds,[],1642845,,,1610612755,6,2,2026-03-12T23:15:05Z,210000,False,,,0,,V. Edgecombe lost ball out-of-bounds TURNOVER (1 TO),[1642845],1610612755.0,PHI,lost ball,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,,202007.0,,,,,,
22,PT09M57.00S,2026-03-12T23:15:16.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,73.80091984231275,15.441176470588236,1610612765,9,2,2026-03-12T23:15:20Z,220000,False,-173.0,194.0,1,right,D. Robinson 25' 3PT  (3 PTS) (C. Cunningham 2 AST),"[1629130, 1630595]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,25.97,Made,3.0,,,,,,,,C. Cunningham,1630595.0,2.0,,,,,,,
24,PT09M43.00S,2026-03-12T23:15:31.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,8.360709592641262,48.529411764705884,1610612755,9,4,2026-03-12T23:16:03Z,240000,False,7.0,26.0,1,left,T. Watford driving Layup (2 PTS),[1630570],1610612755.0,PHI,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,2.71,Made,2.0,,,,,,,,,,,,,,,,,
25,PT09M34.00S,2026-03-12T23:15:39.3Z,1,REGULAR,3pt,Jump Shot,[],202699,81.2910643889619,93.38235294117648,1610612765,9,4,2026-03-12T23:15:46Z,250000,False,217.0,123.0,1,right,MISS T. Harris 24' 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,24.95,Missed,,,,,,,,,,,,,,,,,,
26,PT09M32.00S,2026-03-12T23:15:41.3Z,1,REGULAR,rebound,defensive,[],1642348,,,1610612755,9,4,2026-03-12T23:15:46Z,260000,False,,,0,,J. Edwards REBOUND (Off:0 Def:1),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,
27,PT09M32.00S,2026-03-12T23:15:50.6Z,1,REGULAR,foul,personal,[],1631105,,,1610612755,9,4,2026-03-12T23:15:57Z,270000,False,,,0,,J. Duren personal FOUL (1 PF),"[1631105, 1642348]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,202007.0,1.0,0.0,Edwards,1642348.0,,
29,PT09M32.00S,2026-03-12T23:15:59.9Z,1,REGULAR,substitution,out,[],1642348,,,1610612755,9,4,2026-03-12T23:16:10Z,290000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M32.00S,2026-03-12T23:15:59.9Z,1,REGULAR,substitution,in,[],1631207,,,1610612755,9,4,2026-03-12T23:16:10Z,300000,False,,,0,,SUB in: D. Terry,[1631207],1610612755.0,PHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M07.00S,2026-03-12T23:16:55.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642845,9.149145860709593,58.08823529411765,1610612755,9,4,2026-03-12T23:17:25Z,310000,False,-40.0,34.0,1,left,MISS V. Edgecombe driving floating Shot,[1642845],1610612755.0,PHI,driving floating,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),0-8 Center,5.25,Missed,,,,,,,,,,,,,,,,,,
32,PT09M06.00S,2026-03-12T23:16:56.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,9,4,2026-03-12T23:17:20Z,320000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,31.0,,,,,,,,,,,,,,,,
34,PT08M46.00S,2026-03-12T23:17:22.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,91.93495400788436,57.107843137254896,1610612765,9,4,2026-03-12T23:17:26Z,340000,False,36.0,23.0,1,right,MISS T. Harris driving Layup,[202699],1610612765.0,DET,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,4.25,Missed,,,,,,,,,,,,,,,,,,
35,PT08M42.00S,2026-03-12T23:17:26.4Z,1,REGULAR,rebound,defensive,[],1631230,,,1610612755,9,4,2026-03-12T23:17:26Z,350000,False,,,0,,D. Barlow REBOUND (Off:0 Def:1),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,
36,PT08M40.00S,2026-03-12T23:17:28.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631230,7.703679369250986,55.88235294117647,1610612755,9,4,2026-03-12T23:17:33Z,360000,False,-29.0,20.0,1,left,MISS D. Barlow running Layup,[1631230],1610612755.0,PHI,running,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,,,,,,,,,,,,,,
37,PT08M36.00S,2026-03-12T23:17:32.2Z,1,REGULAR,rebound,offensive,[],1642845,,,1610612755,9,4,2026-03-12T23:17:33Z,370000,False,,,0,,V. Edgecombe REBOUND (Off:1 Def:0),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,36.0,1.0,0.0,1.0,,,,,,,,,,,,,
38,PT08M36.00S,2026-03-12T23:17:32.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1642845,5.590000152587891,50.0,1610612755,9,6,2026-03-12T23:51:26Z,380000,False,0.0,0.0,1,left,V. Edgecombe tip Layup (2 PTS),[1642845],1610612755.0,PHI,tip,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
39,PT08M32.00S,2026-03-12T23:17:37.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631204,94.43166885676742,48.77450980392157,1610612765,9,6,2026-03-12T23:18:51Z,390000,False,-6.0,0.0,1,right,MISS M. Sasser driving reverse Layup,[1631204],1610612765.0,DET,driving reverse,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,,,,,,,,
40,PT08M32.00S,2026-03-12T23:17:37.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,9,6,2026-03-12T23:17:46Z,400000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,39.0,,,,,,,,,,,,,,,,
41,PT08M22.00S,2026-03-12T23:18:05.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202699,71.17279894875165,21.07843137254902,1610612765,12,6,2026-03-12T23:18:09Z,410000,False,-145.0,218.0,1,right,T. Harris 26' 3PT  (5 PTS) (C. Cunningham 3 AST),"[202699, 1630595]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,26.2,Made,5.0,,,,,,,,C. Cunningham,1630595.0,3.0,,,,,,,
43,PT07M55.00S,2026-03-12T23:18:31.0Z,1,REGULAR,3pt,Jump Shot,[],1631230,7.046649145860711,3.6764705882352944,1610612755,12,6,2026-03-12T23:18:36Z,430000,False,232.0,14.0,1,left,MISS D. Barlow 3PT,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Right Corner 3,24+ Right,23.2,Missed,,,,,,,,,,,,,,,,,,
44,PT07M52.00S,2026-03-12T23:18:34.0Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612765,12,6,2026-03-12T23:18:36Z,440000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,
45,PT07M42.00S,2026-03-12T23:18:45.8Z,1,REGULAR,foul,personal,['2freethrow'],1631230,,,1610612765,12,6,2026-03-12T23:18:58Z,450000,False,,,0,,D. Barlow shooting personal FOUL (1 PF) (Duren 2 FT),"[1631230, 1631105]",1610612755.0,PHI,shooting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1146.0,1.0,0.0,Duren,1631105.0,,
47,PT07M42.00S,2026-03-12T23:19:19.5Z,1,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,12,6,2026-03-12T23:19:19Z,470000,False,,,0,,MISS J. Duren Free Throw 1 of 2,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
48,PT07M42.00S,2026-03-12T23:19:19.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,12,6,2026-03-12T23:19:19Z,480000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,
49,PT07M42.00S,2026-03-12T23:19:35.4Z,1,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,13,6,2026-03-12T23:19:35Z,490000,False,,,0,,J. Duren Free Throw 2 of 2 (3 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
50,PT07M31.00S,2026-03-12T23:19:49.1Z,1,REGULAR,3pt,Jump Shot,[],1642845,14.799605781865965,3.1862745098039214,1610612755,13,6,2026-03-12T23:20:16Z,500000,False,234.0,87.0,1,left,MISS V. Edgecombe 24' pullup 3PT,[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Right Corner 3,24+ Right,24.96,Missed,,,,,,,,,,,,,,,,,,
51,PT07M28.00S,2026-03-12T23:19:52.1Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,13,6,2026-03-12T23:19:54Z,510000,False,,,0,,J. Duren REBOUND (Off:0 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Right Corner 3,24+ Right,,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,
52,PT07M24.00S,2026-03-12T23:19:57.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629130,91.01511169513797,50.73529411764706,1610612765,15,6,2026-03-12T23:20:02Z,520000,False,4.0,32.0,1,right,D. Robinson running Layup (5 PTS) (C. Cunningham 4 AST),"[1629130, 1630595]",1610612765.0,DET,running,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,3.22,Made,5.0,,,,,,,,C. Cunningham,1630595.0,4.0,,,,,,,
54,PT07M10.00S,2026-03-12T23:20:10.1Z,1,REGULAR,turnover,bad pass,[],1629656,,,1610612755,15,6,2026-03-12T23:20:56Z,540000,False,,,0,,Q. Grimes bad pass TURNOVER (1 TO),"[1629656, 1629130]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,Robinson,1629130.0,,,,,,,,,,
55,PT07M10.00S,2026-03-12T23:20:10.1Z,1,REGULAR,steal,,[],1629130,,,1610612765,15,6,2026-03-12T23:20:11Z,550000,False,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
56,PT07M08.00S,2026-03-12T23:20:15.1Z,1,REGULAR,foul,personal,['2freethrow'],1631207,,,1610612765,15,6,2026-03-12T23:20:22Z,560000,False,,,0,,D. Terry shooting personal FOUL (1 PF) (Cunningham 2 FT),"[1631207, 1630595]",1610612755.0,PHI,shooting,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628485.0,1.0,0.0,Cunningham,1630595.0,,
58,PT07M08.00S,2026-03-12T23:20:47.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630595,,,1610612765,16,6,2026-03-12T23:21:11Z,580000,False,,,0,,C. Cunningham Free Throw 1 of 2 (3 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
59,PT07M08.00S,2026-03-12T23:20:47.8Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630595,,,1610612765,17,6,2026-03-12T23:21:11Z,590000,False,,,0,,C. Cunningham Free Throw 2 of 2 (4 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
60,PT06M57.00S,2026-03-12T23:21:16.7Z,1,REGULAR,turnover,bad pass,[],1631207,,,1610612755,17,6,2026-03-12T23:21:20Z,600000,False,,,0,,D. Terry bad pass TURNOVER (1 TO),"[1631207, 1630595]",1610612755.0,PHI,,,,Terry,D. Terry,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,Cunningham,1630595.0,,,,,,,,,,
61,PT06M57.00S,2026-03-12T23:21:16.7Z,1,REGULAR,steal,,[],1630595,,,1610612765,17,6,2026-03-12T23:21:18Z,610000,False,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
62,PT06M52.00S,2026-03-12T23:21:21.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202699,92.19776609724047,55.63725490196079,1610612765,17,6,2026-03-12T23:21:25Z,620000,False,28.0,21.0,1,right,MISS T. Harris running Layup - blocked,"[202699, 1630570]",1610612765.0,DET,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.5,Missed,,,,,,,,,,,,,,,,,Watford,1630570.0
63,PT06M52.00S,2026-03-12T23:21:21.5Z,1,REGULAR,block,,[],1630570,,,1610612765,17,6,2026-03-12T23:21:23Z,630000,False,,,0,,T. Watford BLOCK (1 BLK),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
64,PT06M50.00S,2026-03-12T23:21:23.5Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612755,17,6,2026-03-12T23:21:25Z,640000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,
65,PT06M46.00S,2026-03-12T23:21:28.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,18.2161629434954,94.11764705882352,1610612755,17,6,2026-03-12T23:22:12Z,650000,False,-221.0,119.0,1,left,MISS Q. Grimes 25' running pullup 3PT,[1629656],1610612755.0,PHI,running pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.05,Missed,,,,,,,,,,,,,,,,,,
66,PT06M44.00S,2026-03-12T23:21:31.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,17,6,2026-03-12T23:21:31Z,660000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,65.0,,,,,,,,,,,,,,,,
68,PT06M44.00S,2026-03-12T23:21:38.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,17,6,2026-03-12T23:21:38Z,680000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M38.00S,2026-03-12T23:25:19.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630570,6.389618922470433,53.67647058823529,1610612755,17,8,2026-03-12T23:25:22Z,690000,False,-18.0,8.0,1,left,T. Watford driving Layup (4 PTS),[1630570],1610612755.0,PHI,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,1.99,Made,4.0,,,,,,,,,,,,,,,,,
70,PT06M23.00S,2026-03-12T23:25:33.8Z,1,REGULAR,turnover,bad pass,[],1629130,,,1610612765,17,8,2026-03-12T23:25:38Z,700000,False,,,0,,D. Robinson bad pass TURNOVER (1 TO),"[1629130, 1629656]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,Grimes,1629656.0,,,,,,,,,,
71,PT06M23.00S,2026-03-12T23:25:33.8Z,1,REGULAR,steal,,[],1629656,,,1610612755,17,8,2026-03-12T23:43:52Z,710000,False,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
72,PT06M17.00S,2026-03-12T23:25:39.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629656,20.318659658344284,94.85294117647058,1610612755,17,8,2026-03-12T23:26:44Z,720000,False,-224.0,138.0,1,left,MISS Q. Grimes 26' running 3PT,[1629656],1610612755.0,PHI,running,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,,
73,PT06M16.00S,2026-03-12T23:25:40.9Z,1,REGULAR,rebound,offensive,[],1631230,,,1610612755,17,8,2026-03-12T23:26:08Z,730000,False,,,0,,D. Barlow REBOUND (Off:1 Def:1),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Left Center,,,,72.0,2.0,1.0,1.0,,,,,,,,,,,,,
74,PT06M15.00S,2026-03-12T23:25:46.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631230,5.590000152587891,50.0,1610612755,17,10,2026-03-12T23:26:04Z,740000,False,0.0,0.0,1,left,D. Barlow tip Layup (4 PTS),[1631230],1610612755.0,PHI,tip,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
75,PT05M59.00S,2026-03-12T23:25:57.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,93.11760840998686,55.88235294117647,1610612765,19,10,2026-03-12T23:27:21Z,750000,False,29.0,12.0,1,right,C. Cunningham turnaround bank Hook (6 PTS) (J. Duren 1 AST),"[1630595, 1631105]",1610612765.0,DET,turnaround bank,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.18,Made,6.0,,,,,,,,J. Duren,1631105.0,1.0,,,,,,,
77,PT05M42.00S,2026-03-12T23:26:14.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642845,15.193823915900131,46.81372549019608,1610612755,19,10,2026-03-12T23:26:19Z,770000,False,16.0,90.0,1,left,MISS V. Edgecombe 9' driving floating Shot,[1642845],1610612755.0,PHI,driving floating,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,9.17,Missed,,,,,,,,,,,,,,,,,,
78,PT05M40.00S,2026-03-12T23:26:16.4Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,19,10,2026-03-12T23:26:19Z,780000,False,,,0,,T. Harris REBOUND (Off:1 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,77.0,2.0,1.0,1.0,,,,,,,,,,,,,
79,PT05M34.00S,2026-03-12T23:26:23.3Z,1,REGULAR,3pt,Jump Shot,[],1629130,93.38042049934296,96.07843137254902,1610612765,19,10,2026-03-12T23:26:29Z,790000,False,230.0,10.0,1,right,MISS D. Robinson 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,23.06,Missed,,,,,,,,,,,,,,,,,,
80,PT05M28.00S,2026-03-12T23:26:29.3Z,1,REGULAR,rebound,defensive,[],1631207,,,1610612755,19,10,2026-03-12T23:26:29Z,800000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612755.0,PHI,,,,Terry,D. Terry,,,,,Right Corner 3,24+ Right,,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,
81,PT05M13.00S,2026-03-12T23:26:44.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,10.068988173455978,53.67647058823529,1610612755,19,10,2026-03-12T23:28:10Z,810000,False,-18.0,42.0,1,left,MISS D. Barlow driving Layup - blocked,"[1631230, 1631105]",1610612755.0,PHI,driving,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,4.59,Missed,,,,,,,,,,,,,,,,,Duren,1631105.0
