actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
97,PT04M28.00S,2026-03-13T23:59:54.6Z,1,REGULAR,foul,personal,[],1642285,,,1610612765,22,16,2026-03-14T00:00:17Z,920000,False,,,0,,C. Spencer personal FOUL (1 PF),"[1642285, 1630191]",1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Mid-Range,16-24 Left,202049.0,1.0,0.0,Stewart,1630191.0,,,,,,,,,,,,,,,
99,PT04M28.00S,2026-03-14T00:00:03.8Z,1,REGULAR,substitution,out,[],1631204,,,1610612765,22,16,2026-03-14T00:00:09Z,940000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M28.00S,2026-03-14T00:00:03.8Z,1,REGULAR,substitution,in,[],1627747,,,1610612765,22,16,2026-03-14T00:00:09Z,950000,False,,,0,,SUB in: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M19.00S,2026-03-14T00:00:25.3Z,1,REGULAR,turnover,lost ball,[],1641842,,,1610612765,22,16,2026-03-14T00:00:29Z,960000,False,,,0,,R. Holland II lost ball TURNOVER (1 TO),"[1641842, 1630610]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1.0,Jarreau,1630610.0,,,,,,,,,,,,
102,PT04M19.00S,2026-03-14T00:00:25.3Z,1,REGULAR,steal,,[],1630610,,,1610612763,22,16,2026-03-14T00:13:56Z,970000,False,,,0,,D. Jarreau STEAL (1 STL),[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
103,PT04M15.00S,2026-03-14T00:00:29.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631174,8.09789750328515,52.94117647058824,1610612763,22,16,2026-03-14T00:00:38Z,980000,False,-15.0,24.0,1,left,MISS T. Burton running Layup,[1631174],1610612763.0,MEM,running,,,Burton,T. Burton,,,,,Restricted Area,0-8 Center,,,,,,,,,2.78,Missed,,,,,,,,,,
104,PT04M13.00S,2026-03-14T00:00:31.3Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,22,16,2026-03-14T00:00:38Z,990000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,103.0,3.0,3.0,0.0,,
105,PT04M09.00S,2026-03-14T00:00:40.2Z,1,REGULAR,foul,personal,[],1630610,,,1610612765,22,16,2026-03-14T00:01:15Z,1000000,False,,,0,,D. Jarreau personal FOUL (1 PF),"[1630610, 1630191]",1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,In The Paint (Non-RA),8-16 Left,202027.0,1.0,0.0,Stewart,1630191.0,,,,,,,,,,,,,,,
107,PT04M09.00S,2026-03-14T00:00:49.2Z,1,REGULAR,substitution,out,[],1629130,,,1610612765,22,16,2026-03-14T00:00:53Z,1020000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M09.00S,2026-03-14T00:00:49.2Z,1,REGULAR,substitution,in,[],1628989,,,1610612765,22,16,2026-03-14T00:00:53Z,1030000,False,,,0,,SUB in: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M00.00S,2026-03-14T00:01:14.4Z,1,REGULAR,3pt,Jump Shot,[],1627747,70.77858081471747,17.647058823529413,1610612765,22,16,2026-03-14T00:01:18Z,1040000,False,-162.0,222.0,1,right,MISS C. LeVert 27' 3PT,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,27.49,Missed,,,,,,,,,,
110,PT03M58.00S,2026-03-14T00:01:16.4Z,1,REGULAR,rebound,offensive,[],1641842,,,1610612765,22,16,2026-03-14T00:01:18Z,1050000,False,,,0,,R. Holland II REBOUND (Off:1 Def:0),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,109.0,1.0,0.0,1.0,,
111,PT03M57.00S,2026-03-14T00:01:18.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628989,93.64323258869908,49.50980392156863,1610612765,24,16,2026-03-14T00:01:23Z,1060000,False,-2.0,7.0,1,right,K. Huerter cutting Layup (2 PTS) (R. Holland II 1 AST),"[1628989, 1641842]",1610612765.0,DET,cutting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,0.77,Made,2.0,R. Holland II,1641842.0,1.0,,,,,,
113,PT03M48.00S,2026-03-14T00:01:27.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631174,7.30946123521682,47.549019607843135,1610612763,24,16,2026-03-14T00:01:32Z,1080000,False,12.0,16.0,1,left,MISS T. Burton cutting Layup,[1631174],1610612763.0,MEM,cutting,,,Burton,T. Burton,,,,,Restricted Area,0-8 Center,,,,,,,,,2.03,Missed,,,,,,,,,,
114,PT03M46.00S,2026-03-14T00:01:29.4Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612765,24,16,2026-03-14T00:01:32Z,1090000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,113.0,1.0,1.0,0.0,,
115,PT03M36.00S,2026-03-14T00:01:38.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,92.9862023653088,51.225490196078425,1610612765,26,16,2026-03-14T00:01:41Z,1100000,False,6.0,13.0,1,right,I. Stewart Layup (2 PTS) (C. LeVert 1 AST),"[1630191, 1627747]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,1.47,Made,2.0,C. LeVert,1627747.0,1.0,,,,,,
117,PT03M18.00S,2026-03-14T00:01:56.2Z,1,REGULAR,3pt,Jump Shot,[],1631174,24.392247043363994,12.990196078431374,1610612763,26,19,2026-03-14T00:02:02Z,1120000,False,185.0,177.0,1,left,T. Burton 25' 3PT  (3 PTS) (C. Spencer 1 AST),"[1631174, 1642285]",1610612763.0,MEM,,,,Burton,T. Burton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.59,Made,3.0,C. Spencer,1642285.0,1.0,,,,,,
119,PT03M03.00S,2026-03-14T00:02:11.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630595,94.03745072273325,52.450980392156865,1610612765,28,19,2026-03-14T00:02:16Z,1140000,False,12.0,4.0,1,right,C. Cunningham DUNK (2 PTS) (I. Stewart 1 AST),"[1630595, 1630191]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,1.28,Made,2.0,I. Stewart,1630191.0,1.0,,,,,,
121,PT02M47.00S,2026-03-14T00:02:30.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642914,17.69053876478318,49.754901960784316,1610612763,28,21,2026-03-14T00:03:08Z,1160000,False,1.0,114.0,1,left,J. Small 11' driving floating bank Jump Shot (5 PTS),[1642914],1610612763.0,MEM,driving floating bank,,,Small,J. Small,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,11.38,Made,5.0,,,,,,,,,
122,PT02M47.00S,2026-03-14T00:02:36.1Z,1,REGULAR,foul,personal,['1freethrow'],1630595,,,1610612763,28,21,2026-03-14T00:03:01Z,1170000,False,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Small 1 FT),"[1630595, 1642914]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,1627524.0,1.0,0.0,Small,1642914.0,,,,,,,,,,,,,,,
124,PT02M47.00S,2026-03-14T00:02:44.5Z,1,REGULAR,substitution,out,[],1630595,,,1610612763,28,21,2026-03-14T00:03:40Z,1190000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M47.00S,2026-03-14T00:02:44.5Z,1,REGULAR,substitution,out,[],1631174,,,1610612763,28,21,2026-03-14T00:03:40Z,1210000,False,,,0,,SUB out: T. Burton,[1631174],1610612763.0,MEM,,,,Burton,T. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M47.00S,2026-03-14T00:02:44.5Z,1,REGULAR,substitution,out,[],1642285,,,1610612763,28,21,2026-03-14T00:03:40Z,1220000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M47.00S,2026-03-14T00:02:44.5Z,1,REGULAR,substitution,in,[],1642450,,,1610612763,28,21,2026-03-14T00:03:40Z,1230000,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M47.00S,2026-03-14T00:02:44.5Z,1,REGULAR,substitution,in,[],1641707,,,1610612763,28,21,2026-03-14T00:03:40Z,1240000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M47.00S,2026-03-14T00:02:44.5Z,1,REGULAR,substitution,in,[],201959,,,1610612763,28,21,2026-03-14T00:03:40Z,1260000,False,,,0,,SUB in: T. Gibson,[201959],1610612763.0,MEM,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M47.00S,2026-03-14T00:03:03.4Z,1,REGULAR,freethrow,1 of 1,[],1642914,,,1610612763,28,22,2026-03-14T00:03:03Z,1270000,False,,,0,,J. Small Free Throw 1 of 1 (6 PTS),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,Made,6.0,,,,,,,,,
133,PT02M37.00S,2026-03-14T00:03:13.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641842,94.30026281208936,54.90196078431373,1610612765,30,22,2026-03-14T00:03:18Z,1280000,False,25.0,1.0,1,right,R. Holland II driving Layup (2 PTS) (D. Jenkins 1 AST),"[1641842, 1642450]",1610612765.0,DET,driving,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,,,,,,2.45,Made,2.0,D. Jenkins,1642450.0,1.0,,,,,,
134,PT02M14.00S,2026-03-14T00:03:36.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201959,10.068988173455978,45.34313725490196,1610612763,30,22,2026-03-14T00:03:42Z,1290000,False,23.0,42.0,1,left,MISS T. Gibson Layup - blocked,"[201959, 1630191]",1610612763.0,MEM,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.81,Missed,,,,,,,,,Stewart,1630191.0
135,PT02M14.00S,2026-03-14T00:03:36.2Z,1,REGULAR,block,,[],1630191,,,1610612763,30,22,2026-03-14T00:03:39Z,1300000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
136,PT02M10.00S,2026-03-14T00:03:40.2Z,1,REGULAR,rebound,offensive,[],1630610,,,1610612763,30,22,2026-03-14T00:03:42Z,1310000,False,,,0,,D. Jarreau REBOUND (Off:1 Def:0),[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,134.0,1.0,0.0,1.0,,
137,PT02M09.00S,2026-03-14T00:03:40.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630610,7.30946123521682,48.77450980392157,1610612763,30,24,2026-03-14T00:03:45Z,1320000,False,6.0,16.0,1,left,D. Jarreau Layup (2 PTS),[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,Restricted Area,0-8 Center,,,,,,,,,1.73,Made,2.0,,,,,,,,,
138,PT02M00.00S,2026-03-14T00:03:50.3Z,1,REGULAR,3pt,Jump Shot,[],1642450,76.16622864651774,89.70588235294117,1610612765,30,24,2026-03-14T00:03:57Z,1330000,False,199.0,172.0,1,right,MISS D. Jenkins 26' 3PT,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,26.23,Missed,,,,,,,,,,
139,PT01M57.00S,2026-03-14T00:03:53.1Z,1,REGULAR,rebound,offensive,[],1641842,,,1610612765,30,24,2026-03-14T00:03:53Z,1340000,False,,,0,,R. Holland II REBOUND (Off:2 Def:0),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,138.0,2.0,0.0,2.0,,
140,PT01M56.00S,2026-03-14T00:03:55.1Z,1,REGULAR,turnover,bad pass,[],1641842,,,1610612765,30,24,2026-03-14T00:04:01Z,1350000,False,,,0,,R. Holland II bad pass TURNOVER (2 TO),"[1641842, 1642914]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,2.0,Small,1642914.0,,,,,,,,,,,,
141,PT01M56.00S,2026-03-14T00:03:55.1Z,1,REGULAR,steal,,[],1642914,,,1610612763,30,24,2026-03-14T00:03:56Z,1360000,False,,,0,,J. Small STEAL (1 STL),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
142,PT01M51.00S,2026-03-14T00:04:03.9Z,1,REGULAR,foul,personal,[],1641842,,,1610612763,30,24,2026-03-14T00:04:25Z,1370000,False,,,0,,R. Holland II personal FOUL (1 PF),"[1641842, 201959]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Mid-Range,16-24 Center,1627524.0,1.0,0.0,Gibson,201959.0,,,,,,,,,,,,,,,
144,PT01M40.00S,2026-03-14T00:04:36.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641707,7.30946123521682,47.549019607843135,1610612763,30,26,2026-03-14T00:20:32Z,1390000,False,12.0,16.0,1,left,T. Hendricks driving floating Jump Shot (2 PTS) (J. Small 1 AST),"[1641707, 1642914]",1610612763.0,MEM,driving floating,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,,,,,,2.03,Made,2.0,J. Small,1642914.0,1.0,,,,,,
146,PT01M32.00S,2026-03-14T00:04:43.6Z,1,REGULAR,3pt,Jump Shot,[],1628989,76.2976346911958,86.27450980392157,1610612765,33,26,2026-03-14T00:04:50Z,1410000,False,181.0,170.0,1,right,K. Huerter 24' 3PT  (5 PTS) (D. Jenkins 2 AST),"[1628989, 1642450]",1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,24.88,Made,5.0,D. Jenkins,1642450.0,2.0,,,,,,
148,PT01M11.00S,2026-03-14T00:05:04.6Z,1,REGULAR,3pt,Jump Shot,[],1642914,33.98488830486202,37.254901960784316,1610612763,33,29,2026-03-14T00:05:10Z,1430000,False,64.0,267.0,1,left,J. Small 27' 3PT step back (9 PTS),[1642914],1610612763.0,MEM,step back,,,Small,J. Small,,,,,Above the Break 3,24+ Center,,,,,,,,,27.45,Made,9.0,,,,,,,,,
149,PT01M01.00S,2026-03-14T00:05:14.9Z,1,REGULAR,3pt,Jump Shot,[],1630191,79.58278580814718,93.87254901960785,1610612765,33,29,2026-03-14T00:05:27Z,1440000,False,219.0,139.0,1,right,MISS I. Stewart 25' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.99,Missed,,,,,,,,,,
150,PT00M58.70S,2026-03-14T00:05:18.2Z,1,REGULAR,rebound,defensive,[],1642942,,,1610612763,33,29,2026-03-14T00:05:18Z,1450000,False,,,0,,J. Mashack REBOUND (Off:0 Def:1),[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,149.0,1.0,1.0,0.0,,
151,PT00M52.50S,2026-03-14T00:05:24.5Z,1,REGULAR,3pt,Jump Shot,[],201959,5.863994743758213,95.34313725490196,1610612763,33,32,2026-03-14T00:05:30Z,1460000,False,-227.0,3.0,1,left,T. Gibson 3PT  (3 PTS) (J. Mashack 1 AST),"[201959, 1642942]",1610612763.0,MEM,,,,Gibson,T. Gibson,,,,,Left Corner 3,24+ Left,,,,,,,,,22.67,Made,3.0,J. Mashack,1642942.0,1.0,,,,,,
153,PT00M40.80S,2026-03-14T00:05:39.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641842,94.1688567674113,51.225490196078425,1610612765,35,32,2026-03-14T00:05:44Z,1480000,False,6.0,2.0,1,right,R. Holland II driving Layup (4 PTS),[1641842],1610612765.0,DET,driving,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,,,,,,0.65,Made,4.0,,,,,,,,,
155,PT00M31.70S,2026-03-14T00:06:11.9Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1642450,,,1610612763,35,32,2026-03-14T00:06:20Z,1500000,False,,,0,,D. Jenkins shooting personal FOUL (1 PF) (Small 3 FT),"[1642450, 1642914]",1610612765.0,DET,shooting,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Left Center,1627524.0,1.0,0.0,Small,1642914.0,,,,,,,,,,,,,,,
157,PT00M31.70S,2026-03-14T00:06:29.4Z,1,REGULAR,freethrow,1 of 3,[],1642914,,,1610612763,35,33,2026-03-14T00:06:29Z,1520000,False,,,0,,J. Small Free Throw 1 of 3 (10 PTS),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,Made,10.0,,,,,,,,,
158,PT00M31.70S,2026-03-14T00:06:46.5Z,1,REGULAR,freethrow,2 of 3,[],1642914,,,1610612763,35,34,2026-03-14T00:06:46Z,1530000,False,,,0,,J. Small Free Throw 2 of 3 (11 PTS),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,Made,11.0,,,,,,,,,
159,PT00M31.70S,2026-03-14T00:06:59.1Z,1,REGULAR,freethrow,3 of 3,[],1642914,,,1610612763,35,35,2026-03-14T00:06:59Z,1540000,False,,,0,,J. Small Free Throw 3 of 3 (12 PTS),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,Made,12.0,,,,,,,,,
160,PT00M12.40S,2026-03-14T00:07:21.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,93.77463863337714,47.30392156862745,1610612765,37,35,2026-03-14T00:07:28Z,1550000,False,-13.0,6.0,1,right,I. Stewart Layup (4 PTS) (D. Jenkins 3 AST),"[1630191, 1642450]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,1.48,Made,4.0,D. Jenkins,1642450.0,3.0,,,,,,
164,PT00M00.70S,2026-03-14T00:07:35.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641707,12.302890932982917,37.254901960784316,1610612763,37,35,2026-03-14T00:08:57Z,1570000,False,64.0,63.0,1,left,MISS T. Hendricks 8' Hook,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,8.97,Missed,,,,,,,,,,
165,PT00M00.10S,2026-03-14T00:07:36.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,37,35,2026-03-14T00:08:57Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,164.0,,,,,
166,PT00M00.00S,2026-03-14T00:07:42.2Z,1,REGULAR,period,end,[],0,,,1610612763,37,35,2026-03-14T00:07:42Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-03-14T00:10:02.4Z,2,REGULAR,substitution,out,['startperiod'],1642914,,,1610612763,37,35,2026-03-14T00:10:22Z,1600000,False,,,0,,SUB out: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-03-14T00:10:02.4Z,2,REGULAR,substitution,out,['startperiod'],1642942,,,1610612763,37,35,2026-03-14T00:10:22Z,1610000,False,,,0,,SUB out: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-03-14T00:10:02.4Z,2,REGULAR,substitution,in,['startperiod'],1629660,,,1610612763,37,35,2026-03-14T00:10:22Z,1620000,False,,,0,,SUB in: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-03-14T00:10:02.4Z,2,REGULAR,substitution,in,['startperiod'],1642907,,,1610612763,37,35,2026-03-14T00:10:22Z,1630000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-03-14T00:10:28.4Z,2,REGULAR,period,start,[],0,,,1610612763,37,35,2026-03-14T00:10:28Z,1640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M42.00S,2026-03-14T00:10:46.1Z,2,REGULAR,turnover,lost ball,[],1629660,,,1610612763,37,35,2026-03-14T00:10:52Z,1650000,False,,,0,,T. Jerome lost ball TURNOVER (2 TO),"[1629660, 1642450]",1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,,,,,,2.0,Jenkins,1642450.0,,,,,,,,,,,,
173,PT11M42.00S,2026-03-14T00:10:46.1Z,2,REGULAR,steal,,[],1642450,,,1610612765,37,35,2026-03-14T00:10:48Z,1660000,False,,,0,,D. Jenkins STEAL (1 STL),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
174,PT11M37.00S,2026-03-14T00:10:51.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,93.9060446780552,47.05882352941176,1610612765,37,35,2026-03-14T00:10:58Z,1670000,False,-15.0,5.0,1,right,MISS C. LeVert running reverse Layup,[1627747],1610612765.0,DET,running reverse,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,1.55,Missed,,,,,,,,,,
175,PT11M34.00S,2026-03-14T00:10:54.1Z,2,REGULAR,rebound,defensive,[],1642907,,,1610612763,37,35,2026-03-14T00:10:58Z,1680000,False,,,0,,C. Coward REBOUND (Off:0 Def:1),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,174.0,1.0,1.0,0.0,,
176,PT11M21.00S,2026-03-14T00:11:05.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,11.777266754270697,43.627450980392155,1610612763,37,35,2026-03-14T00:25:39Z,1690000,False,32.0,58.0,1,left,MISS T. Jerome 6' driving finger roll Layup,[1629660],1610612763.0,MEM,driving finger roll,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.64,Missed,,,,,,,,,,
177,PT11M19.00S,2026-03-14T00:11:08.4Z,2,REGULAR,rebound,offensive,[],1630610,,,1610612763,37,35,2026-03-14T00:11:08Z,1700000,False,,,0,,D. Jarreau REBOUND (Off:2 Def:0),[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,176.0,2.0,0.0,2.0,,
178,PT11M19.00S,2026-03-14T00:11:08.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630610,5.590000152587891,50.0,1610612763,37,37,2026-03-14T00:11:08Z,1710000,False,0.0,0.0,1,left,D. Jarreau tip Layup (4 PTS),[1630610],1610612763.0,MEM,tip,,,Jarreau,D. Jarreau,,,,,Mid-Range,8-16 Left,,,,,,,,,0.0,Made,4.0,,,,,,,,,
179,PT11M16.00S,2026-03-14T00:11:14.9Z,2,REGULAR,turnover,out-of-bounds,[],1628989,,,1610612765,37,37,2026-03-14T00:11:34Z,1720000,False,,,0,,K. Huerter bad pass out-of-bounds TURNOVER (1 TO),[1628989],1610612765.0,DET,bad pass,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Left,202027.0,,,,,1.0,,,,,,,,,,,,,,
180,PT11M07.00S,2026-03-14T00:11:44.2Z,2,REGULAR,foul,personal,['3freethrow'],1628989,,,1610612763,37,37,2026-03-14T00:12:03Z,1730000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Hendricks 3 FT),"[1628989, 1641707]",1610612765.0,DET,shooting,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,202027.0,1.0,0.0,Hendricks,1641707.0,,,,,,,,,,,,,,,
182,PT11M07.00S,2026-03-14T00:12:09.6Z,2,REGULAR,freethrow,1 of 3,['fromturnover'],1641707,,,1610612763,37,37,2026-03-14T00:12:09Z,1750000,False,,,0,,MISS T. Hendricks Free Throw 1 of 3,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
183,PT11M07.00S,2026-03-14T00:12:09.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,37,37,2026-03-14T00:12:09Z,1760000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,,,,,
184,PT11M07.00S,2026-03-14T00:12:24.9Z,2,REGULAR,freethrow,2 of 3,['fromturnover'],1641707,,,1610612763,37,38,2026-03-14T00:12:24Z,1770000,False,,,0,,T. Hendricks Free Throw 2 of 3 (3 PTS),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,Made,3.0,,,,,,,,,
185,PT11M07.00S,2026-03-14T00:12:45.2Z,2,REGULAR,freethrow,3 of 3,['fromturnover'],1641707,,,1610612763,37,39,2026-03-14T00:12:45Z,1780000,False,,,0,,T. Hendricks Free Throw 3 of 3 (4 PTS),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,Made,4.0,,,,,,,,,
