actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
194,PT11M28.00S,2026-01-16T00:41:23.5Z,2,REGULAR,steal,,[],1642345,,,1610612756,23,32,2026-01-16T00:41:25Z,1920000,False,,,0,,O. Ighodaro STEAL (1 STL),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
195,PT11M21.00S,2026-01-16T00:41:29.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642346,93.61038107752957,1.9607843137254974,1610612756,23,35,2026-01-16T00:41:36Z,1930000,False,-240.0,8.0,1,right,R. Dunn 24' 3PT running (3 PTS) (I. Livers 1 AST),"[1642346, 1630587]",1610612756.0,PHX,running,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,24.03,Made,,,,,,,3.0,,,,,,I. Livers,1630587.0,1.0,,,
198,PT10M53.00S,2026-01-16T00:42:54.4Z,2,REGULAR,3pt,Jump Shot,[],1629750,19.23455978975032,6.862745098039213,1610612765,23,35,2026-01-16T00:42:58Z,1960000,False,216.0,128.0,1,left,MISS J. Green 25' 3PT,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,,
199,PT10M53.00S,2026-01-16T00:42:56.9Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,23,35,2026-01-16T00:42:56Z,1970000,False,,,0,,I. Stewart REBOUND (Off:1 Def:0),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,,,,,198.0,1.0,0.0,1.0,,,,,,,,,,,,
200,PT10M53.00S,2026-01-16T00:42:57.7Z,2,REGULAR,foul,personal,['2freethrow'],1631221,,,1610612765,23,35,2026-01-16T00:43:10Z,1980000,False,,,0,,C. Gillespie shooting personal FOUL (1 PF) (Stewart 2 FT),"[1631221, 1630191]",1610612756.0,PHX,shooting,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,,,,,,,,,,1201.0,1.0,0.0,Stewart,1630191.0,,,,,,
202,PT10M53.00S,2026-01-16T00:43:20.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630191,,,1610612765,24,35,2026-01-16T00:43:20Z,2000000,False,,,0,,I. Stewart Free Throw 1 of 2 (1 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
203,PT10M53.00S,2026-01-16T00:43:36.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630191,,,1610612765,25,35,2026-01-16T00:43:36Z,2010000,False,,,0,,I. Stewart Free Throw 2 of 2 (2 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
204,PT10M43.00S,2026-01-16T00:43:56.5Z,2,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612756,25,35,2026-01-16T00:44:14Z,2020000,False,,,0,,C. LeVert shooting personal FOUL (1 PF) (Ighodaro 2 FT),"[1627747, 1642345]",1610612765.0,DET,shooting,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,201638.0,1.0,0.0,Ighodaro,1642345.0,,,,,,
206,PT10M43.00S,2026-01-16T00:44:22.9Z,2,REGULAR,freethrow,1 of 2,[],1642345,,,1610612756,25,35,2026-01-16T00:44:22Z,2040000,False,,,0,,MISS O. Ighodaro Free Throw 1 of 2,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
207,PT10M43.00S,2026-01-16T00:44:22.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,25,35,2026-01-16T00:44:22Z,2050000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,206.0,,,,,,,,,,,,,,,
208,PT10M43.00S,2026-01-16T00:44:37.4Z,2,REGULAR,freethrow,2 of 2,[],1642345,,,1610612756,25,36,2026-01-16T00:44:37Z,2060000,False,,,0,,O. Ighodaro Free Throw 2 of 2 (5 PTS),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
209,PT10M29.00S,2026-01-16T00:44:51.4Z,2,REGULAR,turnover,lost ball,[],1630191,,,1610612765,25,36,2026-01-16T00:44:57Z,2070000,False,,,0,,I. Stewart lost ball TURNOVER (1 TO),"[1630191, 1631221]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Gillespie,1631221.0
210,PT10M29.00S,2026-01-16T00:44:51.4Z,2,REGULAR,steal,,[],1631221,,,1610612756,25,36,2026-01-16T01:43:41Z,2080000,False,,,0,,C. Gillespie STEAL (2 STL),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
211,PT10M25.00S,2026-01-16T00:44:57.7Z,2,REGULAR,turnover,out-of-bounds,[],1630587,,,1610612756,25,36,2026-01-16T00:45:07Z,2090000,False,,,0,,I. Livers step out-of-bounds TURNOVER (1 TO),[1630587],1610612756.0,PHX,step,,,Livers,I. Livers,,,,,Right Corner 3,24+ Right,,,,,,,,,,1201.0,,,,,,,,1.0,,
212,PT10M25.00S,2026-01-16T00:45:05.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,25,36,2026-01-16T00:45:05Z,2100000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT10M19.00S,2026-01-16T00:47:58.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627747,5.174113009198422,43.38235294117647,1610612765,27,36,2026-01-16T00:57:15Z,2110000,False,33.0,-4.0,1,left,C. LeVert driving finger roll Layup (2 PTS) (C. Cunningham 4 AST),"[1627747, 1630595]",1610612765.0,DET,driving finger roll,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,3.33,Made,,,,,,,2.0,,,,,,C. Cunningham,1630595.0,4.0,,,
234,PT10M19.00S,2026-01-16T00:48:05.6Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612756,27,36,2026-01-16T00:58:15Z,2125000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,1201.0,,,,,,,,,,
216,PT09M53.00S,2026-01-16T00:48:36.1Z,2,REGULAR,2pt,Jump Shot,[],1631221,94.79303547963207,27.941176470588232,1610612756,27,38,2026-01-16T00:58:56Z,2140000,False,-110.0,-4.0,1,right,C. Gillespie 11' step back Jump Shot (8 PTS),[1631221],1610612756.0,PHX,step back,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Left,11.04,Made,,,,,,,8.0,,,,,,,,,,,
217,PT09M31.00S,2026-01-16T00:48:58.7Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,27,38,2026-01-16T00:49:02Z,2150000,False,,,0,,C. Cunningham bad pass TURNOVER (2 TO),"[1630595, 1630692]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Goodwin,1630692.0
218,PT09M31.00S,2026-01-16T00:48:58.7Z,2,REGULAR,steal,,[],1630692,,,1610612756,27,38,2026-01-16T00:49:00Z,2160000,False,,,0,,J. Goodwin STEAL (1 STL),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
219,PT09M26.00S,2026-01-16T00:49:03.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630692,92.82194480946123,53.67647058823529,1610612756,27,40,2026-01-16T00:49:08Z,2170000,False,18.0,15.0,1,right,J. Goodwin running Layup (2 PTS),[1630692],1610612756.0,PHX,running,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,,,2.0,,,,,,,,,,,
220,PT09M16.00S,2026-01-16T00:49:16.2Z,2,REGULAR,foul,personal,[],1631221,,,1610612765,27,40,2026-01-16T00:49:55Z,2180000,False,,,0,,C. Gillespie personal FOUL (2 PF),"[1631221, 1627747]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,,,,,,,,,,1201.0,2.0,0.0,LeVert,1627747.0,,,,,,
222,PT09M16.00S,2026-01-16T00:49:28.1Z,2,REGULAR,substitution,out,[],1641842,,,1610612765,27,40,2026-01-16T00:49:32Z,2200000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M16.00S,2026-01-16T00:49:28.1Z,2,REGULAR,substitution,in,[],1642450,,,1610612765,27,40,2026-01-16T00:49:32Z,2210000,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M05.00S,2026-01-16T00:49:49.9Z,2,REGULAR,turnover,bad pass,[],1627747,,,1610612765,27,40,2026-01-16T00:49:57Z,2220000,False,,,0,,C. LeVert bad pass TURNOVER (2 TO),"[1627747, 1630587]",1610612765.0,DET,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Livers,1630587.0
225,PT09M05.00S,2026-01-16T00:49:49.9Z,2,REGULAR,steal,,[],1630587,,,1610612756,27,40,2026-01-16T00:49:52Z,2230000,False,,,0,,I. Livers STEAL (2 STL),[1630587],1610612756.0,PHX,,,,Livers,I. Livers,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
226,PT09M00.00S,2026-01-16T00:49:54.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642346,73.242444152431,84.80392156862746,1610612756,27,40,2026-01-16T00:50:02Z,2240000,False,174.0,199.0,1,right,MISS R. Dunn 26' running 3PT,[1642346],1610612756.0,PHX,running,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Right Center,26.43,Missed,,,,,,,,,,,,,,,,,,
227,PT08M56.00S,2026-01-16T00:49:58.3Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,27,40,2026-01-16T00:50:02Z,2250000,False,,,0,,I. Stewart REBOUND (Off:1 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,,,,,226.0,2.0,1.0,1.0,,,,,,,,,,,,
228,PT08M47.00S,2026-01-16T00:50:06.3Z,2,REGULAR,turnover,lost ball,[],1630595,,,1610612765,27,40,2026-01-16T00:50:10Z,2260000,False,,,0,,C. Cunningham lost ball TURNOVER (3 TO),"[1630595, 1642345]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,3.0,Ighodaro,1642345.0
229,PT08M47.00S,2026-01-16T00:50:06.3Z,2,REGULAR,steal,,[],1642345,,,1610612756,27,40,2026-01-16T01:44:02Z,2270000,False,,,0,,O. Ighodaro STEAL (2 STL),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
230,PT08M43.00S,2026-01-16T00:50:11.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631221,72.58541392904074,88.97058823529412,1610612756,27,40,2026-01-16T01:01:39Z,2280000,False,195.0,205.0,1,right,MISS C. Gillespie 28' running 3PT,[1631221],1610612756.0,PHX,running,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,28.3,Missed,,,,,,,,,,,,,,,,,,
231,PT08M39.00S,2026-01-16T00:50:15.2Z,2,REGULAR,rebound,offensive,[],1630692,,,1610612756,27,40,2026-01-16T00:50:19Z,2290000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:2),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,,,230.0,3.0,2.0,1.0,,,,,,,,,,,,
232,PT08M39.00S,2026-01-16T00:50:15.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630692,94.40999984741211,50.0,1610612756,27,42,2026-01-16T01:02:11Z,2300000,False,0.0,0.0,1,right,J. Goodwin tip Layup (4 PTS),[1630692],1610612756.0,PHX,tip,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,4.0,,,,,,,,,,,
233,PT08M39.00S,2026-01-16T00:50:19.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,27,42,2026-01-16T00:50:19Z,2310000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M39.00S,2026-01-16T00:50:19.9Z,2,REGULAR,substitution,out,[],1627747,,,1610612765,27,42,2026-01-16T00:52:45Z,2320000,False,,,0,,SUB out: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M39.00S,2026-01-16T00:50:19.9Z,2,REGULAR,substitution,out,[],1630191,,,1610612765,27,42,2026-01-16T00:52:45Z,2330000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M39.00S,2026-01-16T00:50:19.9Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,27,42,2026-01-16T00:52:45Z,2340000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M39.00S,2026-01-16T00:50:19.9Z,2,REGULAR,substitution,in,[],1631105,,,1610612765,27,42,2026-01-16T00:52:45Z,2350000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M14.00S,2026-01-16T00:53:32.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,15.292378449408673,51.470588235294116,1610612765,27,42,2026-01-16T01:03:32Z,2360000,False,-7.0,91.0,1,left,MISS C. Cunningham 9' pullup Shot - blocked,"[1630595, 1642345]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,9.15,Missed,Ighodaro,1642345.0,,,,,,,,,,,,,,,,
240,PT08M14.00S,2026-01-16T00:53:32.3Z,2,REGULAR,block,,[],1642345,,,1610612765,27,42,2026-01-16T00:53:35Z,2370000,False,,,0,,O. Ighodaro BLOCK (1 BLK),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
241,PT08M13.00S,2026-01-16T00:53:33.3Z,2,REGULAR,rebound,defensive,[],1642345,,,1610612756,27,42,2026-01-16T01:03:56Z,2380000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:1),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,,,,,239.0,1.0,1.0,0.0,,,,,,,,,,,,
242,PT08M04.00S,2026-01-16T00:53:44.8Z,2,REGULAR,turnover,traveling,[],1642346,,,1610612756,27,42,2026-01-16T00:53:50Z,2390000,False,,,0,,R. Dunn traveling TURNOVER (1 TO),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1201.0,,,,,,,,1.0,,
243,PT07M52.00S,2026-01-16T00:54:02.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629750,6.619579500657039,97.79411764705883,1610612765,30,42,2026-01-16T00:54:06Z,2400000,False,-239.0,10.0,1,left,J. Green 3PT  (3 PTS) (C. Cunningham 5 AST),"[1629750, 1630595]",1610612765.0,DET,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.92,Made,,,,,,,3.0,,,,,,C. Cunningham,1630595.0,5.0,,,
245,PT07M35.00S,2026-01-16T00:54:20.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642345,92.82194480946123,59.55882352941176,1610612756,30,42,2026-01-16T01:05:01Z,2420000,False,48.0,15.0,1,right,MISS O. Ighodaro driving finger roll Layup,[1642345],1610612756.0,PHX,driving finger roll,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,5.01,Missed,,,,,,,,,,,,,,,,,,
246,PT07M35.00S,2026-01-16T00:54:20.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,30,42,2026-01-16T00:54:34Z,2430000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,245.0,,,,,,,,,,,,,,,
247,PT07M35.00S,2026-01-16T00:54:33.7Z,2,REGULAR,substitution,out,[],1642346,,,1610612765,30,42,2026-01-16T00:54:51Z,2440000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M35.00S,2026-01-16T00:54:33.7Z,2,REGULAR,substitution,out,[],1630587,,,1610612765,30,42,2026-01-16T00:54:51Z,2450000,False,,,0,,SUB out: I. Livers,[1630587],1610612756.0,PHX,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M35.00S,2026-01-16T00:54:33.7Z,2,REGULAR,substitution,in,[],1628415,,,1610612765,30,42,2026-01-16T00:54:51Z,2460000,False,,,0,,SUB in: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M35.00S,2026-01-16T00:54:33.7Z,2,REGULAR,substitution,in,[],1626220,,,1610612765,30,42,2026-01-16T00:54:51Z,2470000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M23.00S,2026-01-16T00:55:12.0Z,2,REGULAR,foul,personal,['2freethrow'],1642345,,,1610612765,30,42,2026-01-16T00:55:24Z,2480000,False,,,0,,O. Ighodaro shooting personal FOUL (1 PF) (Jenkins 2 FT),"[1642345, 1642450]",1610612756.0,PHX,shooting,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1201.0,1.0,0.0,Jenkins,1642450.0,,,,,,
253,PT07M23.00S,2026-01-16T00:55:36.6Z,2,REGULAR,freethrow,1 of 2,[],1642450,,,1610612765,31,42,2026-01-16T00:55:36Z,2500000,False,,,0,,D. Jenkins Free Throw 1 of 2 (1 PTS),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
254,PT07M23.00S,2026-01-16T00:55:37.7Z,2,REGULAR,substitution,out,[],1630595,,,1610612765,31,42,2026-01-16T00:56:00Z,2510000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M23.00S,2026-01-16T00:55:37.7Z,2,REGULAR,substitution,out,[],1629750,,,1610612765,31,42,2026-01-16T00:56:00Z,2520000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M23.00S,2026-01-16T00:55:37.7Z,2,REGULAR,substitution,out,[],1642345,,,1610612765,31,42,2026-01-16T00:56:00Z,2530000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M23.00S,2026-01-16T00:55:37.7Z,2,REGULAR,substitution,out,[],1631221,,,1610612765,31,42,2026-01-16T00:56:00Z,2540000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M23.00S,2026-01-16T00:55:37.7Z,2,REGULAR,substitution,in,[],202699,,,1610612765,31,42,2026-01-16T00:56:00Z,2550000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT07M23.00S,2026-01-16T00:55:37.7Z,2,REGULAR,substitution,in,[],1629130,,,1610612765,31,42,2026-01-16T00:56:00Z,2560000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT07M23.00S,2026-01-16T00:55:37.7Z,2,REGULAR,substitution,in,[],1628960,,,1610612765,31,42,2026-01-16T00:56:00Z,2570000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT07M23.00S,2026-01-16T00:55:37.7Z,2,REGULAR,substitution,in,[],1631109,,,1610612765,31,42,2026-01-16T00:56:00Z,2580000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M23.00S,2026-01-16T00:56:01.6Z,2,REGULAR,freethrow,2 of 2,[],1642450,,,1610612765,32,42,2026-01-16T00:56:01Z,2590000,False,,,0,,D. Jenkins Free Throw 2 of 2 (2 PTS),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
447,PT07M23.00S,2026-01-16T00:55:37.1Z,2,REGULAR,turnover,bad pass,[],1630692,,,1610612756,32,42,2026-01-16T01:44:46Z,2610000,False,,,0,,J. Goodwin bad pass TURNOVER (1 TO),"[1630692, 202699]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Harris,202699.0
448,PT07M23.00S,2026-01-16T00:55:37.1Z,2,REGULAR,steal,,[],202699,,,1610612765,32,42,2026-01-16T01:44:46Z,2620000,False,,,0,,T. Harris STEAL (3 STL),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
266,PT07M05.00S,2026-01-16T00:56:19.0Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629130,28.038764783180028,17.15686274509804,1610612765,32,42,2026-01-16T01:44:46Z,2630000,False,164.0,211.0,1,left,MISS D. Robinson 26' running 3PT,[1629130],1610612765.0,DET,running,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,26.74,Missed,,,,,,,,,,,,,,,,,,
267,PT07M05.00S,2026-01-16T00:56:21.7Z,2,REGULAR,rebound,offensive,[],202699,,,1610612765,32,42,2026-01-16T00:56:21Z,2640000,False,,,0,,T. Harris REBOUND (Off:2 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,266.0,3.0,1.0,2.0,,,,,,,,,,,,
268,PT07M05.00S,2026-01-16T00:56:22.6Z,2,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612765,32,42,2026-01-16T00:56:42Z,2650000,False,,,0,,G. Allen shooting personal FOUL (2 PF) (Harris 2 FT),"[1628960, 202699]",1610612756.0,PHX,shooting,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1155.0,2.0,0.0,Harris,202699.0,,,,,,
270,PT07M05.00S,2026-01-16T00:56:49.9Z,2,REGULAR,freethrow,1 of 2,"['2ndchance', 'fromturnover']",202699,,,1610612765,33,42,2026-01-16T01:44:46Z,2670000,False,,,0,,T. Harris Free Throw 1 of 2 (5 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
271,PT07M05.00S,2026-01-16T00:57:02.5Z,2,REGULAR,freethrow,2 of 2,"['2ndchance', 'fromturnover']",202699,,,1610612765,34,42,2026-01-16T01:44:46Z,2680000,False,,,0,,T. Harris Free Throw 2 of 2 (6 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
272,PT06M53.00S,2026-01-16T00:57:16.6Z,2,REGULAR,3pt,Jump Shot,[],1626220,66.93495400788436,28.92156862745098,1610612756,34,45,2026-01-16T01:08:12Z,2690000,False,-105.0,258.0,1,right,R. O'Neale 27' 3PT pullup (6 PTS),[1626220],1610612756.0,PHX,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,27.9,Made,,,,,,,6.0,,,,,,,,,,,
273,PT06M33.00S,2026-01-16T00:57:38.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,11.087385019710908,47.79411764705882,1610612765,34,45,2026-01-16T00:57:44Z,2700000,False,11.0,52.0,1,left,MISS A. Thompson driving Layup - blocked,"[1641709, 1630692]",1610612765.0,DET,driving,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.29,Missed,Goodwin,1630692.0,,,,,,,,,,,,,,,,
274,PT06M33.00S,2026-01-16T00:57:38.0Z,2,REGULAR,block,,[],1630692,,,1610612765,34,45,2026-01-16T00:57:42Z,2710000,False,,,0,,J. Goodwin BLOCK (1 BLK),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
275,PT06M33.00S,2026-01-16T00:57:38.0Z,2,REGULAR,rebound,defensive,[],1630692,,,1610612756,34,45,2026-01-16T00:57:44Z,2720000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:3),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,,,273.0,4.0,3.0,1.0,,,,,,,,,,,,
276,PT06M33.00S,2026-01-16T00:57:44.1Z,2,REGULAR,foul,personal,[],1641709,,,1610612756,34,45,2026-01-16T00:58:06Z,2730000,False,,,0,,A. Thompson personal FOUL (2 PF),"[1641709, 1630692]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,201638.0,2.0,0.0,Goodwin,1630692.0,,,,,,
