actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
16,PT10M54.00S,2023-11-20T01:11:36.0Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,2,0,2023-11-20T01:11:38Z,160000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M49.00S,2023-11-20T01:11:42.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203903,91.67214191852825,57.84313725490197,1610612762,4,0,2023-11-20T01:12:11Z,170000,False,39.0,26.0,1,right,J. Clarkson driving finger roll Layup (2 PTS),[203903],1610612762.0,UTA,driving finger roll,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,4.69,Made,,,,,2.0,,,,,,,,,,,,,
18,PT10M32.00S,2023-11-20T01:11:59.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,7.703679369250986,37.254901960784316,1610612756,4,0,2023-11-20T01:12:02Z,180000,False,64.0,20.0,1,left,MISS J. Nurkic 6' Jump Shot - blocked,"[203994, 1628374]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,6.67,Missed,,,,,,,,,,,Markkanen,1628374.0,,,,,,
19,PT10M32.00S,2023-11-20T01:11:59.2Z,1,REGULAR,block,,[],1628374,,,1610612756,4,0,2023-11-20T01:12:01Z,190000,False,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
20,PT10M29.00S,2023-11-20T01:12:02.2Z,1,REGULAR,rebound,offensive,[],203994,,,1610612756,4,0,2023-11-20T01:12:02Z,200000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:0),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,18.0,1.0,0.0,1.0,,,,,,,,,,,,,,
21,PT10M25.00S,2023-11-20T01:12:05.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203994,18.74178712220762,38.23529411764706,1610612756,4,2,2023-11-20T01:12:11Z,210000,False,59.0,124.0,1,left,J. Nurkic 13' floating Jump Shot (2 PTS),[203994],1610612756.0,PHX,floating,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,13.7,Made,,,,,2.0,,,,,,,,,,,,,
22,PT10M17.00S,2023-11-20T01:12:13.3Z,1,REGULAR,3pt,Jump Shot,[],1628374,79.58278580814718,6.61764705882353,1610612762,4,2,2023-11-20T01:12:17Z,220000,False,-217.0,139.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
23,PT10M15.00S,2023-11-20T01:12:16.2Z,1,REGULAR,rebound,offensive,[],1630534,,,1610612762,4,2,2023-11-20T01:12:16Z,230000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:0),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,22.0,1.0,0.0,1.0,,,,,,,,,,,,,,
24,PT10M13.00S,2023-11-20T01:12:18.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628381,72.48685939553219,77.69607843137256,1610612762,7,2,2023-11-20T01:12:23Z,240000,False,138.0,206.0,1,right,J. Collins 24' 3PT  (3 PTS) (K. George 2 AST),"[1628381, 1641718]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,24.83,Made,,,,,3.0,K. George,1641718.0,2.0,,,,,,,,,,
26,PT10M10.00S,2023-11-20T01:12:25.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,7,2,2023-11-20T01:12:25Z,260000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT10M03.00S,2023-11-20T01:15:23.6Z,1,REGULAR,2pt,Jump Shot,[],201142,10.200394218134035,72.05882352941177,1610612756,7,4,2023-11-20T01:15:28Z,270000,False,-110.0,43.0,1,left,K. Durant 11' pullup Jump Shot (2 PTS) (D. Booker 1 AST),"[201142, 1626164]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,11.85,Made,,,,,2.0,D. Booker,1626164.0,1.0,,,,,,,,,,
29,PT09M42.00S,2023-11-20T01:15:44.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,88.38699080157687,46.07843137254902,1610612762,9,4,2023-11-20T01:16:18Z,290000,False,-20.0,57.0,1,right,L. Markkanen 6' driving floating Jump Shot (4 PTS),[1628374],1610612762.0,UTA,driving floating,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,6.0,Made,,,,,4.0,,,,,,,,,,,,,
30,PT09M33.00S,2023-11-20T01:15:56.7Z,1,REGULAR,foul,personal,[],1641718,,,1610612756,9,4,2023-11-20T01:16:15Z,300000,False,,,0,,K. George personal FOUL (1 PF),"[1641718, 1626164]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2534.0,,,,1.0,0.0,Booker,1626164.0,,
32,PT09M20.00S,2023-11-20T01:16:26.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,10.85742444152431,42.40196078431372,1610612756,9,6,2023-11-20T01:18:42Z,320000,False,38.0,50.0,1,left,G. Allen 6' driving floating Jump Shot (2 PTS) (D. Booker 2 AST),"[1628960, 1626164]",1610612756.0,PHX,driving floating,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,6.25,Made,,,,,2.0,D. Booker,1626164.0,2.0,,,,,,,,,,
33,PT09M07.00S,2023-11-20T01:16:39.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,90.75229960578186,43.627450980392155,1610612762,9,6,2023-11-20T01:19:03Z,330000,False,-32.0,34.0,1,right,MISS J. Collins cutting Layup,[1628381],1610612762.0,UTA,cutting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,,,
34,PT09M05.00S,2023-11-20T01:16:41.5Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,9,6,2023-11-20T01:16:42Z,340000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,33.0,2.0,1.0,1.0,,,,,,,,,,,,,,
35,PT08M58.00S,2023-11-20T01:16:48.0Z,1,REGULAR,3pt,Jump Shot,[],201569,5.995400788436268,3.1862745098039214,1610612756,9,9,2023-11-20T01:16:52Z,350000,False,234.0,4.0,1,left,E. Gordon 3PT  (3 PTS) (D. Booker 3 AST),"[201569, 1626164]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Right Corner 3,24+ Right,23.41,Made,,,,,3.0,D. Booker,1626164.0,3.0,,,,,,,,,,
37,PT08M41.00S,2023-11-20T01:17:05.1Z,1,REGULAR,turnover,bad pass,[],1630534,,,1610612762,9,9,2023-11-20T01:17:10Z,370000,False,,,0,,O. Agbaji bad pass TURNOVER (1 TO),"[1630534, 201142]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,,,,,,,Durant,201142.0
38,PT08M41.00S,2023-11-20T01:17:05.1Z,1,REGULAR,steal,,[],201142,,,1610612756,9,9,2023-11-20T01:17:07Z,380000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
39,PT08M38.00S,2023-11-20T01:17:08.4Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612756,9,9,2023-11-20T01:17:13Z,390000,False,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 1641718]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,,,George,1641718.0
40,PT08M38.00S,2023-11-20T01:17:08.4Z,1,REGULAR,steal,,[],1641718,,,1610612762,9,9,2023-11-20T01:17:10Z,400000,False,,,0,,K. George STEAL (1 STL),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
41,PT08M32.00S,2023-11-20T01:17:15.9Z,1,REGULAR,foul,personal,['2freethrow'],203994,,,1610612762,9,9,2023-11-20T01:17:25Z,410000,False,,,0,,J. Nurkic shooting personal FOUL (1 PF) (Markkanen 2 FT),"[203994, 1628374]",1610612756.0,PHX,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,,,,1.0,0.0,Markkanen,1628374.0,,
43,PT08M32.00S,2023-11-20T01:17:46.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628374,,,1610612762,9,9,2023-11-20T01:17:46Z,430000,False,,,0,,MISS L. Markkanen Free Throw 1 of 2,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
44,PT08M32.00S,2023-11-20T01:17:46.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,9,9,2023-11-20T01:17:46Z,440000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,
45,PT08M32.00S,2023-11-20T01:18:08.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628374,,,1610612762,10,9,2023-11-20T01:18:08Z,450000,False,,,0,,L. Markkanen Free Throw 2 of 2 (5 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
46,PT08M21.00S,2023-11-20T01:18:25.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201142,5.863994743758213,42.8921568627451,1610612756,10,11,2023-11-20T01:18:29Z,460000,False,36.0,3.0,1,left,K. Durant Layup (4 PTS) (E. Gordon 1 AST),"[201142, 201569]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,3.56,Made,,,,,4.0,E. Gordon,201569.0,1.0,,,,,,,,,,
48,PT08M21.00S,2023-11-20T01:18:28.1Z,1,REGULAR,foul,personal,['1freethrow'],1628374,,,1610612756,10,11,2023-11-20T01:18:33Z,480000,False,,,0,,L. Markkanen shooting personal FOUL (1 PF) (Durant 1 FT),"[1628374, 201142]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628953.0,,,,1.0,0.0,Durant,201142.0,,
50,PT08M21.00S,2023-11-20T01:18:48.9Z,1,REGULAR,freethrow,1 of 1,[],201142,,,1610612756,10,12,2023-11-20T01:18:48Z,500000,False,,,0,,K. Durant Free Throw 1 of 1 (5 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
51,PT08M11.00S,2023-11-20T01:19:02.7Z,1,REGULAR,3pt,Jump Shot,[],203903,66.44218134034165,45.83333333333333,1610612762,10,12,2023-11-20T01:20:42Z,510000,False,-21.0,263.0,1,right,MISS J. Clarkson 26' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,26.37,Missed,,,,,,,,,,,,,,,,,,
52,PT08M08.00S,2023-11-20T01:19:05.7Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,10,12,2023-11-20T01:19:07Z,520000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:2),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,51.0,3.0,2.0,1.0,,,,,,,,,,,,,,
53,PT07M57.00S,2023-11-20T01:19:15.9Z,1,REGULAR,3pt,Jump Shot,[],201569,27.020367936925098,18.872549019607842,1610612756,10,12,2023-11-20T01:19:21Z,530000,False,156.0,201.0,1,left,MISS E. Gordon 25' 3PT,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,,
54,PT07M53.00S,2023-11-20T01:19:19.9Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,10,12,2023-11-20T01:19:21Z,540000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,,
55,PT07M47.00S,2023-11-20T01:19:26.2Z,1,REGULAR,turnover,bad pass,[],1641718,,,1610612762,10,12,2023-11-20T01:19:30Z,550000,False,,,0,,K. George bad pass TURNOVER (1 TO),"[1641718, 1628960]",1610612762.0,UTA,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,,,,,Allen,1628960.0
56,PT07M47.00S,2023-11-20T01:19:26.2Z,1,REGULAR,steal,,[],1628960,,,1610612756,10,12,2023-11-20T01:19:27Z,560000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT07M43.00S,2023-11-20T01:19:30.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201142,11.645860709592641,49.754901960784316,1610612756,10,14,2023-11-20T01:21:42Z,570000,False,1.0,57.0,1,left,K. Durant running DUNK (7 PTS) (G. Allen 1 AST),"[201142, 1628960]",1610612756.0,PHX,running,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,5.7,Made,,,,,7.0,G. Allen,1628960.0,1.0,,,,,,,,,,
59,PT07M23.00S,2023-11-20T01:19:49.4Z,1,REGULAR,3pt,Jump Shot,[],1641718,69.85873850197109,22.058823529411764,1610612762,10,14,2023-11-20T01:19:57Z,590000,False,-140.0,231.0,1,right,MISS K. George 26' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,26.98,Missed,,,,,,,,,,,,,,,,,,
60,PT07M20.00S,2023-11-20T01:19:52.4Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612756,10,14,2023-11-20T01:23:26Z,600000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,
61,PT07M17.00S,2023-11-20T01:19:56.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626164,8.09789750328515,55.14705882352941,1610612756,10,16,2023-11-20T01:24:23Z,610000,False,-26.0,24.0,1,left,D. Booker running DUNK (2 PTS) (K. Durant 1 AST),"[1626164, 201142]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,3.49,Made,,,,,2.0,K. Durant,201142.0,1.0,,,,,,,,,,
63,PT07M02.00S,2023-11-20T01:20:10.3Z,1,REGULAR,3pt,Jump Shot,[],1628381,71.96123521681997,20.34313725490196,1610612762,10,16,2023-11-20T01:20:15Z,630000,False,-148.0,211.0,1,right,MISS J. Collins 25' 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,,
64,PT07M00.00S,2023-11-20T01:20:12.3Z,1,REGULAR,rebound,offensive,[],1641718,,,1610612762,10,16,2023-11-20T01:20:15Z,640000,False,,,0,,K. George REBOUND (Off:1 Def:0),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,63.0,1.0,0.0,1.0,,,,,,,,,,,,,,
65,PT06M58.00S,2023-11-20T01:20:15.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630534,92.85479632063075,95.09803921568627,1610612762,13,16,2023-11-20T01:20:20Z,650000,False,225.0,15.0,1,right,O. Agbaji 3PT  (3 PTS) (K. George 3 AST),"[1630534, 1641718]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,22.6,Made,,,,,3.0,K. George,1641718.0,3.0,,,,,,,,,,
67,PT06M43.00S,2023-11-20T01:20:33.7Z,1,REGULAR,foul,personal,[],1630534,,,1610612756,13,16,2023-11-20T01:20:55Z,670000,False,,,0,,O. Agbaji personal FOUL (1 PF),"[1630534, 1626164]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627964.0,,,,1.0,0.0,Booker,1626164.0,,
69,PT06M43.00S,2023-11-20T01:20:39.3Z,1,REGULAR,substitution,out,[],1628374,,,1610612756,13,16,2023-11-20T01:20:49Z,690000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M43.00S,2023-11-20T01:20:39.3Z,1,REGULAR,substitution,out,[],1628960,,,1610612756,13,16,2023-11-20T01:20:49Z,700000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M43.00S,2023-11-20T01:20:39.3Z,1,REGULAR,substitution,out,[],1626164,,,1610612756,13,16,2023-11-20T01:20:49Z,710000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M43.00S,2023-11-20T01:20:39.3Z,1,REGULAR,substitution,in,[],203482,,,1610612756,13,16,2023-11-20T01:20:49Z,720000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M43.00S,2023-11-20T01:20:39.3Z,1,REGULAR,substitution,in,[],1629642,,,1610612756,13,16,2023-11-20T01:20:49Z,730000,False,,,0,,SUB in: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M43.00S,2023-11-20T01:20:39.3Z,1,REGULAR,substitution,in,[],1629006,,,1610612756,13,16,2023-11-20T01:20:49Z,740000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M41.00S,2023-11-20T01:21:02.2Z,1,REGULAR,3pt,Jump Shot,[],1629642,25.18068331143233,83.08823529411765,1610612756,13,19,2023-11-20T01:21:07Z,750000,False,-165.0,184.0,1,left,N. Little 24' 3PT  (3 PTS) (K. Durant 2 AST),"[1629642, 201142]",1610612756.0,PHX,,,,Little,N. Little,,,,,Above the Break 3,24+ Left Center,24.76,Made,,,,,3.0,K. Durant,201142.0,2.0,,,,,,,,,,
77,PT06M23.00S,2023-11-20T01:21:19.5Z,1,REGULAR,turnover,lost ball,[],1628381,,,1610612762,13,19,2023-11-20T01:21:23Z,770000,False,,,0,,J. Collins lost ball TURNOVER (1 TO),"[1628381, 203994]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,,,Nurkic,203994.0
78,PT06M23.00S,2023-11-20T01:21:19.5Z,1,REGULAR,steal,,[],203994,,,1610612756,13,19,2023-11-20T01:36:49Z,780000,False,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
79,PT06M19.00S,2023-11-20T01:21:24.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629642,13.091327201051248,50.0,1610612756,13,21,2023-11-20T01:21:31Z,790000,False,0.0,71.0,1,left,N. Little 7' running DUNK (5 PTS),[1629642],1610612756.0,PHX,running,,,Little,N. Little,,,,,In The Paint (Non-RA),0-8 Center,7.06,Made,,,,,5.0,,,,,,,,,,,,,
80,PT06M18.00S,2023-11-20T01:21:28.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,13,21,2023-11-20T01:21:28Z,800000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M18.00S,2023-11-20T01:23:42.6Z,1,REGULAR,substitution,out,[],1641718,,,1610612762,13,21,2023-11-20T01:23:53Z,810000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M18.00S,2023-11-20T01:23:42.6Z,1,REGULAR,substitution,in,[],1629659,,,1610612762,13,21,2023-11-20T01:23:53Z,820000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M05.00S,2023-11-20T01:24:35.7Z,1,REGULAR,3pt,Jump Shot,[],203903,69.33311432325887,68.38235294117648,1610612762,13,21,2023-11-20T01:27:32Z,830000,False,92.0,236.0,1,right,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
85,PT06M01.00S,2023-11-20T01:24:39.7Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,13,21,2023-11-20T01:24:41Z,840000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,84.0,2.0,2.0,0.0,,,,,,,,,,,,,,
