actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-26T01:11:10.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-26T01:11:10Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-03-26T01:11:13.2Z,1,REGULAR,jumpball,recovered,[],1641707,,,1610612762,0,0,2024-03-26T01:11:13Z,40000,False,,,0,,Jump Ball J. Collins vs. D. Gafford: Tip to T. Hendricks,"[1641707, 1628381, 1629655]",1610612762.0,UTA,startperiod,T. Hendricks,1641707.0,Hendricks,T. Hendricks,Collins,1628381.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-03-26T01:11:26.7Z,1,REGULAR,3pt,Jump Shot,[],1628381,66.83639947437582,49.50980392156863,1610612762,0,0,2024-03-26T01:11:31Z,70000,False,-2.0,259.0,1,right,MISS J. Collins 25' 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2024-03-26T01:11:29.7Z,1,REGULAR,rebound,defensive,[],202681,,,1610612742,0,0,2024-03-26T01:11:31Z,80000,False,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M37.00S,2024-03-26T01:11:33.2Z,1,REGULAR,turnover,bad pass,[],202681,,,1610612742,0,0,2024-03-26T01:11:37Z,90000,False,,,0,,K. Irving bad pass TURNOVER (1 TO),"[202681, 1628374]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Markkanen,1628374.0,,,,,,,,,,,
10,PT11M37.00S,2024-03-26T01:11:33.2Z,1,REGULAR,steal,,[],1628374,,,1610612762,0,0,2024-03-26T01:11:35Z,100000,False,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
11,PT11M29.00S,2024-03-26T01:11:40.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,67.7562417871222,65.93137254901961,1610612762,3,0,2024-03-26T01:11:46Z,110000,False,80.0,251.0,1,right,L. Markkanen 26' 3PT  (3 PTS) (K. George 1 AST),"[1628374, 1641718]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,26.3,Made,,,,,,,,3.0,K. George,1641718.0,1.0,,,,,,,
13,PT11M12.00S,2024-03-26T01:11:57.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,8.754927726675426,39.950980392156865,1610612742,3,2,2024-03-26T01:12:02Z,130000,False,50.0,30.0,1,left,D. Gafford cutting Layup (2 PTS) (K. Irving 1 AST),"[1629655, 202681]",1610612742.0,DAL,cutting,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,5.84,Made,,,,,,,,2.0,K. Irving,202681.0,1.0,,,,,,,
15,PT10M58.00S,2024-03-26T01:12:10.8Z,1,REGULAR,3pt,Jump Shot,[],1641707,73.01248357424441,83.08823529411765,1610612762,3,2,2024-03-26T01:12:15Z,150000,False,165.0,201.0,1,right,MISS T. Hendricks 26' 3PT,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
16,PT10M55.00S,2024-03-26T01:12:13.8Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612742,3,2,2024-03-26T01:12:15Z,160000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
