actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
18,PT10M23.00S,2024-01-02T02:12:26.7Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,3,4,2024-01-02T02:12:26Z,180000,False,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M16.00S,2024-01-02T02:12:33.7Z,1,REGULAR,2pt,Jump Shot,[],202681,21.895532194480946,44.36274509803921,1610612742,3,4,2024-01-02T02:15:36Z,190000,False,28.0,153.0,1,left,MISS K. Irving 15' pullup Shot,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,8-16 Center,15.59,Missed,,,,,,,,,,,,,,,,,,
20,PT10M13.00S,2024-01-02T02:12:37.2Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,3,4,2024-01-02T02:12:37Z,200000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Center,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,
21,PT10M09.00S,2024-01-02T02:12:41.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631323,79.58278580814718,8.088235294117647,1610612762,6,4,2024-01-02T02:15:53Z,210000,False,-210.0,139.0,1,right,S. Fontecchio 25' 3PT running (6 PTS) (C. Sexton 2 AST),"[1631323, 1629012]",1610612762.0,UTA,running,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,25.17,Made,6.0,C. Sexton,1629012.0,2.0,,,,,,,,,,,,,,
23,PT09M46.00S,2024-01-02T02:13:04.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,6.1268068331143235,53.67647058823529,1610612742,6,6,2024-01-02T02:16:39Z,230000,False,-18.0,5.0,1,left,D. Jones Jr. driving Layup (2 PTS) (D. Exum 1 AST),"[1627884, 203957]",1610612742.0,DAL,driving,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,1.91,Made,2.0,D. Exum,203957.0,1.0,,,,,,,,,,,,,,
25,PT09M31.00S,2024-01-02T02:13:19.0Z,1,REGULAR,3pt,Jump Shot,[],1631323,85.62746386333771,95.58823529411765,1610612762,6,6,2024-01-02T02:13:23Z,250000,False,228.0,83.0,1,right,MISS S. Fontecchio 24' 3PT,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,24.24,Missed,,,,,,,,,,,,,,,,,,
26,PT09M29.00S,2024-01-02T02:13:21.0Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,6,6,2024-01-02T02:13:23Z,260000,False,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Right Corner 3,24+ Right,,,,,,,25.0,2.0,2.0,0.0,,,,,,,,,,
27,PT09M21.00S,2024-01-02T02:13:29.3Z,1,REGULAR,3pt,Jump Shot,[],1629029,25.312089356110377,82.59803921568627,1610612742,6,6,2024-01-02T02:13:38Z,270000,False,-163.0,185.0,1,left,MISS L. Doncic 24' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,24.69,Missed,,,,,,,,,,,,,,,,,,
28,PT09M16.00S,2024-01-02T02:13:34.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,6,6,2024-01-02T02:13:38Z,280000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,27.0,,,,,,,,,,,,,
30,PT09M00.00S,2024-01-02T02:14:11.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202681,11.908672798948752,54.65686274509803,1610612742,6,6,2024-01-02T02:14:16Z,300000,False,-23.0,59.0,1,left,MISS K. Irving 6' driving Layup,[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,6.38,Missed,,,,,,,,,,,,,,,,,,
31,PT09M00.00S,2024-01-02T02:14:11.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,6,6,2024-01-02T02:14:16Z,310000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,30.0,,,,,,,,,,,,,
33,PT08M45.00S,2024-01-02T02:14:33.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,92.19776609724047,55.14705882352941,1610612762,8,6,2024-01-02T02:14:38Z,330000,False,26.0,21.0,1,right,J. Collins driving Layup (2 PTS),[1628381],1610612762.0,UTA,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,3.31,Made,2.0,,,,,,,,,,,,,,,,,
34,PT08M35.00S,2024-01-02T02:14:47.2Z,1,REGULAR,foul,personal,[],1629012,,,1610612742,8,6,2024-01-02T02:14:55Z,340000,False,,,0,,C. Sexton personal FOUL (1 PF),"[1629012, 203957]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,204059.0,1.0,0.0,Exum,203957.0,,,,,
36,PT08M30.00S,2024-01-02T02:15:02.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203957,5.863994743758213,43.38235294117647,1610612742,8,8,2024-01-02T02:15:07Z,360000,False,33.0,3.0,1,left,D. Exum driving Layup (2 PTS) (L. Doncic 2 AST),"[203957, 1629029]",1610612742.0,DAL,driving,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,3.32,Made,2.0,L. Doncic,1629029.0,2.0,,,,,,,,,,,,,,
38,PT08M21.00S,2024-01-02T02:15:12.1Z,1,REGULAR,3pt,Jump Shot,[],1628381,68.80749014454665,62.745098039215684,1610612762,8,8,2024-01-02T02:15:24Z,380000,False,64.0,241.0,1,right,MISS J. Collins 24' 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,24.9,Missed,,,,,,,,,,,,,,,,,,
39,PT08M18.00S,2024-01-02T02:15:15.1Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612742,8,8,2024-01-02T02:15:24Z,390000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,
40,PT08M01.00S,2024-01-02T02:15:31.8Z,1,REGULAR,3pt,Jump Shot,[],1629029,31.225361366622867,66.91176470588235,1610612742,8,11,2024-01-02T02:20:08Z,400000,False,-85.0,241.0,1,left,L. Doncic 25' 3PT pullup (5 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.54,Made,5.0,,,,,,,,,,,,,,,,,
41,PT07M48.00S,2024-01-02T02:15:47.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",1631323,88.91261498028909,40.68627450980392,1610612762,10,11,2024-01-02T02:16:04Z,410000,False,-47.0,52.0,1,right,S. Fontecchio 6' driving floating Jump Shot (8 PTS) (C. Sexton 3 AST),"[1631323, 1629012]",1610612762.0,UTA,driving floating,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,6.96,Made,8.0,C. Sexton,1629012.0,3.0,,,,,,,,,,,,,,
42,PT07M48.00S,2024-01-02T02:15:56.0Z,1,REGULAR,violation,defensive goaltending,[],1641726,,,1610612762,10,11,2024-01-02T02:16:18Z,420000,False,,,0,,D. Lively II defensive goaltending VIOLATION,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,2002.0,,,,,,,,,
43,PT07M48.00S,2024-01-02T02:16:00.8Z,1,REGULAR,foul,personal,['1freethrow'],202681,,,1610612762,10,11,2024-01-02T02:16:06Z,430000,False,,,0,,K. Irving shooting personal FOUL (1 PF) (Fontecchio 1 FT),"[202681, 1631323]",1610612742.0,DAL,shooting,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,1.0,0.0,Fontecchio,1631323.0,,,,,
45,PT07M48.00S,2024-01-02T02:16:08.5Z,1,REGULAR,substitution,out,[],1628381,,,1610612762,10,11,2024-01-02T02:16:18Z,450000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M48.00S,2024-01-02T02:16:08.5Z,1,REGULAR,substitution,out,[],203957,,,1610612762,10,11,2024-01-02T02:16:18Z,460000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M48.00S,2024-01-02T02:16:08.5Z,1,REGULAR,substitution,in,[],1631117,,,1610612762,10,11,2024-01-02T02:16:18Z,470000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M48.00S,2024-01-02T02:16:08.5Z,1,REGULAR,substitution,in,[],203501,,,1610612762,10,11,2024-01-02T02:16:18Z,480000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M48.00S,2024-01-02T02:16:23.9Z,1,REGULAR,freethrow,1 of 1,[],1631323,,,1610612762,11,11,2024-01-02T02:16:23Z,490000,False,,,0,,S. Fontecchio Free Throw 1 of 1 (9 PTS),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
50,PT07M26.00S,2024-01-02T02:16:46.5Z,1,REGULAR,2pt,Jump Shot,[],203501,22.683968462549277,52.450980392156865,1610612742,11,13,2024-01-02T02:21:47Z,500000,False,-12.0,161.0,1,left,T. Hardaway Jr. 16' pullup Jump Shot (2 PTS) (D. Lively II 1 AST),"[203501, 1641726]",1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Center,16.12,Made,2.0,D. Lively II,1641726.0,1.0,,,,,,,,,,,,,,
52,PT07M09.00S,2024-01-02T02:17:02.8Z,1,REGULAR,3pt,Jump Shot,[],1631323,80.3712220762155,4.6568627450980395,1610612762,14,13,2024-01-02T02:17:07Z,520000,False,-227.0,132.0,1,right,S. Fontecchio 26' 3PT  (12 PTS) (K. Dunn 1 AST),"[1631323, 1627739]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,26.23,Made,12.0,K. Dunn,1627739.0,1.0,,,,,,,,,,,,,,
54,PT06M56.00S,2024-01-02T02:17:16.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641726,9.674770039421814,49.754901960784316,1610612742,14,15,2024-01-02T02:17:22Z,540000,False,1.0,38.0,1,left,D. Lively II Hook (2 PTS) (L. Doncic 3 AST),"[1641726, 1629029]",1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,3.84,Made,2.0,L. Doncic,1629029.0,3.0,,,,,,,,,,,,,,
56,PT06M46.00S,2024-01-02T02:17:27.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,89.30683311432325,48.03921568627451,1610612762,14,15,2024-01-02T02:17:31Z,560000,False,-10.0,48.0,1,right,MISS C. Sexton driving floating Shot,[1629012],1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
57,PT06M42.00S,2024-01-02T02:17:31.0Z,1,REGULAR,rebound,offensive,[],1629012,,,1610612762,14,15,2024-01-02T02:17:31Z,570000,False,,,0,,C. Sexton REBOUND (Off:1 Def:0),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,56.0,1.0,0.0,1.0,,,,,,,,,,
58,PT06M42.00S,2024-01-02T02:17:29.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629012,94.40999984741211,50.0,1610612762,16,15,2024-01-02T02:17:29Z,580000,False,0.0,0.0,1,right,C. Sexton tip Layup (2 PTS),[1629012],1610612762.0,UTA,tip,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
60,PT06M27.00S,2024-01-02T02:17:45.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641726,10.988830486202366,44.6078431372549,1610612742,16,15,2024-01-02T02:17:50Z,600000,False,27.0,51.0,1,left,MISS D. Lively II turnaround Hook,[1641726],1610612742.0,DAL,turnaround,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,5.75,Missed,,,,,,,,,,,,,,,,,,
61,PT06M24.00S,2024-01-02T02:17:48.4Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,16,15,2024-01-02T02:17:50Z,610000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,
62,PT06M10.00S,2024-01-02T02:18:03.0Z,1,REGULAR,turnover,out-of-bounds,[],1627739,,,1610612762,16,15,2024-01-02T02:18:09Z,620000,False,,,0,,K. Dunn bad pass out-of-bounds TURNOVER (1 TO),[1627739],1610612762.0,UTA,bad pass,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1151.0,,,,,1.0,,,,
63,PT06M10.00S,2024-01-02T02:18:08.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,16,15,2024-01-02T02:18:08Z,630000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M10.00S,2024-01-02T02:20:25.1Z,1,REGULAR,substitution,out,[],1629012,,,1610612742,16,15,2024-01-02T02:20:55Z,640000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M10.00S,2024-01-02T02:20:25.1Z,1,REGULAR,substitution,out,[],1627739,,,1610612742,16,15,2024-01-02T02:20:55Z,650000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M10.00S,2024-01-02T02:20:25.1Z,1,REGULAR,substitution,out,[],202681,,,1610612742,16,15,2024-01-02T02:20:55Z,660000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M10.00S,2024-01-02T02:20:25.1Z,1,REGULAR,substitution,in,[],1641718,,,1610612742,16,15,2024-01-02T02:20:55Z,670000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M10.00S,2024-01-02T02:20:25.1Z,1,REGULAR,substitution,in,[],203903,,,1610612742,16,15,2024-01-02T02:20:55Z,680000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M10.00S,2024-01-02T02:20:25.1Z,1,REGULAR,substitution,in,[],1630182,,,1610612742,16,15,2024-01-02T02:20:55Z,690000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M02.00S,2024-01-02T02:21:12.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203501,8.754927726675426,45.09803921568628,1610612742,16,17,2024-01-02T02:24:09Z,700000,False,25.0,30.0,1,left,T. Hardaway Jr. driving finger roll Layup (4 PTS) (J. Green 1 AST),"[203501, 1630182]",1610612742.0,DAL,driving finger roll,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,3.86,Made,4.0,J. Green,1630182.0,1.0,,,,,,,,,,,,,,
72,PT05M46.00S,2024-01-02T02:21:29.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,85.89027595269383,37.254901960784316,1610612762,18,17,2024-01-02T02:24:51Z,710000,False,-64.0,80.0,1,right,L. Markkanen 10' turnaround Jump Shot (2 PTS) (J. Clarkson 1 AST),"[1628374, 203903]",1610612762.0,UTA,turnaround,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Left,10.23,Made,2.0,J. Clarkson,203903.0,1.0,,,,,,,,,,,,,,
74,PT05M46.00S,2024-01-02T02:21:32.6Z,1,REGULAR,foul,personal,['1freethrow'],1629029,,,1610612762,18,17,2024-01-02T02:21:39Z,730000,False,,,0,,L. Doncic shooting personal FOUL (1 PF) (Markkanen 1 FT),"[1629029, 1628374]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1151.0,1.0,0.0,Markkanen,1628374.0,,,,,
77,PT05M46.00S,2024-01-02T02:22:01.1Z,1,REGULAR,freethrow,1 of 1,[],1628374,,,1610612762,19,17,2024-01-02T02:22:01Z,750000,False,,,0,,L. Markkanen Free Throw 1 of 1 (3 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
78,PT05M33.00S,2024-01-02T02:22:15.5Z,1,REGULAR,3pt,Jump Shot,[],1627884,4.681340341655716,94.6078431372549,1610612742,19,17,2024-01-02T02:22:21Z,760000,False,-223.0,-8.0,1,left,MISS D. Jones Jr. 3PT,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,22.32,Missed,,,,,,,,,,,,,,,,,,
79,PT05M28.00S,2024-01-02T02:22:20.5Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,19,17,2024-01-02T02:22:21Z,770000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,,,,,78.0,1.0,1.0,0.0,,,,,,,,,,
80,PT05M24.00S,2024-01-02T02:22:23.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,75.1149802890933,5.637254901960785,1610612762,19,17,2024-01-02T02:25:39Z,780000,False,-222.0,181.0,1,right,MISS L. Markkanen 28' running 3PT,[1628374],1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,28.65,Missed,,,,,,,,,,,,,,,,,,
81,PT05M21.00S,2024-01-02T02:22:26.9Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,19,17,2024-01-02T02:22:32Z,790000,False,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,80.0,3.0,3.0,0.0,,,,,,,,,,
82,PT05M13.00S,2024-01-02T02:22:37.5Z,1,REGULAR,foul,personal,['2freethrow'],1641718,,,1610612742,19,17,2024-01-02T02:22:57Z,800000,False,,,0,,K. George shooting personal FOUL (1 PF) (Doncic 2 FT),"[1641718, 1629029]",1610612762.0,UTA,shooting,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1151.0,1.0,0.0,Doncic,1629029.0,,,,,
84,PT05M13.00S,2024-01-02T02:23:02.4Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,19,17,2024-01-02T02:23:02Z,820000,False,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
85,PT05M13.00S,2024-01-02T02:23:02.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,19,17,2024-01-02T02:23:02Z,830000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,
86,PT05M13.00S,2024-01-02T02:23:17.7Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,19,17,2024-01-02T02:23:17Z,840000,False,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
87,PT05M12.00S,2024-01-02T02:23:18.6Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612762,19,17,2024-01-02T02:23:18Z,850000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,
88,PT05M01.00S,2024-01-02T02:23:29.6Z,1,REGULAR,2pt,Jump Shot,[],203903,79.58278580814718,34.068627450980394,1610612762,21,17,2024-01-02T02:23:35Z,860000,False,-80.0,139.0,1,right,J. Clarkson 16' step back Jump Shot (2 PTS) (S. Fontecchio 1 AST),"[203903, 1631323]",1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Left Center,16.06,Made,2.0,S. Fontecchio,1631323.0,1.0,,,,,,,,,,,,,,
90,PT04M46.00S,2024-01-02T02:23:44.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,8.09789750328515,50.0,1610612742,21,19,2024-01-02T02:23:49Z,880000,False,0.0,24.0,1,left,D. Lively II cutting DUNK (4 PTS) (L. Doncic 4 AST),"[1641726, 1629029]",1610612742.0,DAL,cutting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,2.36,Made,4.0,L. Doncic,1629029.0,4.0,,,,,,,,,,,,,,
