actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT10M32.00S,2024-03-19T01:12:10.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,90.88370565045992,44.36274509803921,1610612750,5,4,2024-03-19T01:12:15Z,160000,False,-28.0,33.0,1,right,N. Reid finger roll Layup (4 PTS) (K. Anderson 1 AST),"[1629675, 203937]",1610612750.0,MIN,finger roll,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,4.36,Made,,,,,4.0,K. Anderson,203937.0,1.0,,,,,,,,
18,PT10M17.00S,2024-03-19T01:12:25.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,10.200394218134035,39.46078431372549,1610612762,5,4,2024-03-19T01:13:25Z,180000,False,53.0,43.0,1,left,MISS J. Collins 6' driving floating Shot - blocked,"[1628381, 1629675]",1610612762.0,UTA,driving floating,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,6.83,Missed,,,,,,,,,,,Reid,1629675.0,,,,
19,PT10M17.00S,2024-03-19T01:12:25.3Z,1,REGULAR,block,,[],1629675,,,1610612762,5,4,2024-03-19T01:12:27Z,190000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
20,PT10M17.00S,2024-03-19T01:12:25.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,5,4,2024-03-19T01:12:32Z,200000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,18.0,,,,,,,,,,,,,,,
21,PT10M17.00S,2024-03-19T01:12:31.9Z,1,REGULAR,foul,personal,[],1628381,,,1610612750,5,4,2024-03-19T01:12:39Z,210000,False,,,0,,J. Collins loose ball personal FOUL (1 PF),"[1628381, 1630183]",1610612762.0,UTA,loose ball,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,2002.0,,,,,,,,,,,,,,,,1.0,0.0,McDaniels,1630183.0
23,PT09M58.00S,2024-03-19T01:12:58.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,89.96386333771353,39.21568627450981,1610612750,5,6,2024-03-19T01:13:06Z,230000,False,-54.0,42.0,1,right,A. Edwards 6' driving Layup (2 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,6.82,Made,,,,,2.0,,,,,,,,,,,
24,PT09M41.00S,2024-03-19T01:13:19.0Z,1,REGULAR,turnover,out-of-bounds,[],1641718,,,1610612762,5,6,2024-03-19T01:13:24Z,240000,False,,,0,,K. George lost ball out-of-bounds TURNOVER (2 TO),[1641718],1610612762.0,UTA,lost ball,,,George,K. George,,,,,Mid-Range,16-24 Left,2002.0,2.0,,,,,,,,,,,,,,,,,,
25,PT09M25.00S,2024-03-19T01:13:43.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,67.62483574244416,65.19607843137256,1610612750,5,6,2024-03-19T01:13:48Z,250000,False,76.0,252.0,1,right,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,26.3,Missed,,,,,,,,,,,,,,,,
26,PT09M21.00S,2024-03-19T01:13:47.9Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,5,6,2024-03-19T01:13:48Z,260000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,
27,PT09M13.00S,2024-03-19T01:13:55.6Z,1,REGULAR,3pt,Jump Shot,[],1628374,25.312089356110377,81.61764705882352,1610612762,5,6,2024-03-19T01:14:01Z,270000,False,-158.0,185.0,1,left,MISS L. Markkanen 24' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,24.37,Missed,,,,,,,,,,,,,,,,
28,PT09M08.00S,2024-03-19T01:14:00.6Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612762,5,6,2024-03-19T01:14:01Z,280000,False,,,0,,J. Collins REBOUND (Off:1 Def:0),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,27.0,1.0,0.0,1.0,,,,,,,,,,,,
29,PT09M08.00S,2024-03-19T01:14:00.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,5.590000152587891,50.0,1610612762,7,6,2024-03-19T01:14:00Z,290000,False,0.0,0.0,1,left,J. Collins putback Layup (2 PTS),[1628381],1610612762.0,UTA,putback,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,2.0,,,,,,,,,,,
30,PT08M57.00S,2024-03-19T01:14:10.5Z,1,REGULAR,3pt,Jump Shot,[],201144,74.19513797634691,16.42156862745098,1610612750,7,6,2024-03-19T01:14:33Z,300000,False,-168.0,190.0,1,right,MISS M. Conley 25' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,25.36,Missed,,,,,,,,,,,,,,,,
31,PT08M55.00S,2024-03-19T01:14:12.5Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,7,6,2024-03-19T01:14:15Z,310000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,,30.0,2.0,2.0,0.0,,,,,,,,,,,,
32,PT08M43.00S,2024-03-19T01:14:25.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,10.068988173455978,48.03921568627451,1610612762,7,6,2024-03-19T01:14:33Z,320000,False,10.0,42.0,1,left,MISS K. George driving Layup,[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,,,4.32,Missed,,,,,,,,,,,,,,,,
33,PT08M43.00S,2024-03-19T01:14:28.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,7,6,2024-03-19T01:14:28Z,330000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,32.0,,,,,,,,,,,,,,,
35,PT08M22.00S,2024-03-19T01:14:56.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,88.12417871222075,35.53921568627451,1610612750,7,8,2024-03-19T01:15:39Z,350000,False,-72.0,59.0,1,right,J. McDaniels 9' driving floating Jump Shot (2 PTS),[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,,,9.34,Made,,,,,2.0,,,,,,,,,,,
36,PT08M08.00S,2024-03-19T01:15:11.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,12.959921156373195,49.26470588235294,1610612762,7,8,2024-03-19T01:15:15Z,360000,False,4.0,69.0,1,left,MISS K. George 6' driving floating Shot - blocked,"[1641718, 1630162]",1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,6.94,Missed,,,,,,,,,,,Edwards,1630162.0,,,,
37,PT08M08.00S,2024-03-19T01:15:11.1Z,1,REGULAR,block,,[],1630162,,,1610612762,7,8,2024-03-19T01:15:13Z,370000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
38,PT08M05.00S,2024-03-19T01:15:14.1Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612762,7,8,2024-03-19T01:15:15Z,380000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,36.0,3.0,2.0,1.0,,,,,,,,,,,,
39,PT07M59.00S,2024-03-19T01:15:19.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627739,11.383048620236531,49.754901960784316,1610612762,9,8,2024-03-19T01:16:56Z,390000,False,1.0,55.0,1,left,K. Dunn driving floating Jump Shot (2 PTS),[1627739],1610612762.0,UTA,driving floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,5.45,Made,,,,,2.0,,,,,,,,,,,
40,PT07M40.00S,2024-03-19T01:15:38.9Z,1,REGULAR,3pt,Jump Shot,[],1630162,71.82982917214193,20.098039215686274,1610612750,9,8,2024-03-19T01:17:08Z,400000,False,-150.0,212.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,25.97,Missed,,,,,,,,,,,,,,,,
41,PT07M38.00S,2024-03-19T01:15:40.9Z,1,REGULAR,rebound,defensive,[],1641707,,,1610612762,9,8,2024-03-19T01:15:44Z,410000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:1),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,
42,PT07M28.00S,2024-03-19T01:15:50.9Z,1,REGULAR,3pt,Jump Shot,[],1641707,30.042706964520367,74.26470588235294,1610612762,12,8,2024-03-19T01:18:09Z,420000,False,-121.0,230.0,1,left,T. Hendricks 25' 3PT  (3 PTS) (K. George 2 AST),"[1641707, 1641718]",1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,,,25.99,Made,,,,,3.0,K. George,1641718.0,2.0,,,,,,,,
44,PT07M09.00S,2024-03-19T01:16:14.7Z,1,REGULAR,turnover,out-of-bounds,[],203937,,,1610612750,12,8,2024-03-19T01:16:55Z,440000,False,,,0,,K. Anderson step out-of-bounds TURNOVER (1 TO),[203937],1610612750.0,MIN,step,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Left,1626302.0,1.0,,,,,,,,,,,,,,,,,,
45,PT06M55.00S,2024-03-19T01:16:39.7Z,1,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612762,12,8,2024-03-19T01:16:47Z,450000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Collins 2 FT),"[1629675, 1628381]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2714.0,,,,,,,,,,,,,,,,1.0,0.0,Collins,1628381.0
47,PT06M55.00S,2024-03-19T01:16:56.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,12,8,2024-03-19T01:16:56Z,470000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT06M55.00S,2024-03-19T01:19:36.8Z,1,REGULAR,substitution,out,[],1627739,,,1610612762,12,8,2024-03-19T01:19:45Z,480000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT06M55.00S,2024-03-19T01:19:36.8Z,1,REGULAR,substitution,out,[],1628374,,,1610612762,12,8,2024-03-19T01:19:45Z,490000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT06M55.00S,2024-03-19T01:19:36.8Z,1,REGULAR,substitution,in,[],1629012,,,1610612762,12,8,2024-03-19T01:19:45Z,500000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT06M55.00S,2024-03-19T01:19:36.8Z,1,REGULAR,substitution,in,[],1629659,,,1610612762,12,8,2024-03-19T01:19:45Z,510000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT06M55.00S,2024-03-19T01:20:01.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628381,,,1610612762,12,8,2024-03-19T01:20:01Z,520000,False,,,0,,MISS J. Collins Free Throw 1 of 2,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
53,PT06M55.00S,2024-03-19T01:20:01.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,12,8,2024-03-19T01:20:01Z,530000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,
54,PT06M55.00S,2024-03-19T01:20:15.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628381,,,1610612762,13,8,2024-03-19T01:20:15Z,540000,False,,,0,,J. Collins Free Throw 2 of 2 (3 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
56,PT06M41.00S,2024-03-19T01:20:47.0Z,1,REGULAR,turnover,lost ball,[],1629675,,,1610612750,13,8,2024-03-19T01:22:08Z,560000,False,,,0,,N. Reid lost ball TURNOVER (1 TO),"[1629675, 1641707]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,Hendricks,1641707.0,,,,,,
57,PT06M41.00S,2024-03-19T01:20:47.0Z,1,REGULAR,steal,,[],1641707,,,1610612762,13,8,2024-03-19T01:20:50Z,570000,False,,,0,,T. Hendricks STEAL (1 STL),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
58,PT06M37.00S,2024-03-19T01:20:51.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628381,7.178055190538765,47.794117647058826,1610612762,15,8,2024-03-19T01:22:08Z,580000,False,11.0,15.0,1,left,J. Collins running alley-oop DUNK (5 PTS) (C. Sexton 1 AST),"[1628381, 1629012]",1610612762.0,UTA,running alley-oop,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,1.86,Made,,,,,5.0,C. Sexton,1629012.0,1.0,,,,,,,,
60,PT06M27.00S,2024-03-19T01:21:03.8Z,1,REGULAR,foul,personal,[],1628381,,,1610612750,15,8,2024-03-19T01:21:11Z,600000,False,,,0,,J. Collins personal FOUL (2 PF),"[1628381, 201144]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,1626302.0,,,,,,,,,,,,,,,,2.0,0.0,Conley,201144.0
62,PT06M27.00S,2024-03-19T01:21:11.0Z,1,REGULAR,substitution,out,[],203937,,,1610612750,15,8,2024-03-19T01:21:19Z,620000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M27.00S,2024-03-19T01:21:11.0Z,1,REGULAR,substitution,out,[],201144,,,1610612750,15,8,2024-03-19T01:21:19Z,630000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M27.00S,2024-03-19T01:21:11.0Z,1,REGULAR,substitution,in,[],1628420,,,1610612750,15,8,2024-03-19T01:21:19Z,640000,False,,,0,,SUB in: M. Morris,[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M27.00S,2024-03-19T01:21:11.0Z,1,REGULAR,substitution,in,[],1629638,,,1610612750,15,8,2024-03-19T01:21:19Z,650000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M21.00S,2024-03-19T01:21:36.3Z,1,REGULAR,2pt,Jump Shot,[],1630162,76.2976346911958,36.51960784313725,1610612750,15,8,2024-03-19T01:21:41Z,660000,False,-67.0,170.0,1,right,MISS A. Edwards 18' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,18.32,Missed,,,,,,,,,,,,,,,,
67,PT06M19.00S,2024-03-19T01:21:40.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,15,8,2024-03-19T01:21:40Z,670000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,66.0,,,,,,,,,,,,,,,
69,PT06M04.00S,2024-03-19T01:21:59.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,18.74178712220762,48.28431372549019,1610612762,17,8,2024-03-19T01:22:03Z,690000,False,9.0,124.0,1,left,K. George 12' driving floating Jump Shot (4 PTS),[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,12.4,Made,,,,,4.0,,,,,,,,,,,
70,PT05M50.00S,2024-03-19T01:22:14.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,90.75229960578186,56.127450980392155,1610612750,17,8,2024-03-19T01:22:17Z,700000,False,31.0,34.0,1,right,MISS A. Edwards driving floating bank Shot,[1630162],1610612750.0,MIN,driving floating bank,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,4.6,Missed,,,,,,,,,,,,,,,,
71,PT05M49.00S,2024-03-19T01:22:15.5Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612762,17,8,2024-03-19T01:22:17Z,710000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,
72,PT05M44.00S,2024-03-19T01:22:20.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629012,25.969119579500656,17.647058823529413,1610612762,20,8,2024-03-19T01:23:15Z,720000,False,162.0,192.0,1,left,C. Sexton 25' 3PT running pullup (3 PTS) (T. Horton-Tucker 1 AST),"[1629012, 1629659]",1610612762.0,UTA,running pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,25.08,Made,,,,,3.0,T. Horton-Tucker,1629659.0,1.0,,,,,,,,
74,PT05M31.00S,2024-03-19T01:22:33.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,91.01511169513797,58.333333333333336,1610612750,20,10,2024-03-19T01:23:40Z,740000,False,42.0,32.0,1,right,N. Reid driving Layup (6 PTS),[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,5.26,Made,,,,,6.0,,,,,,,,,,,
75,PT05M19.00S,2024-03-19T01:22:44.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,12.302890932982917,44.36274509803921,1610612762,20,10,2024-03-19T01:22:49Z,750000,False,28.0,63.0,1,left,MISS J. Collins 6' driving Hook,[1628381],1610612762.0,UTA,driving,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,6.91,Missed,,,,,,,,,,,,,,,,
76,PT05M16.00S,2024-03-19T01:22:47.8Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,20,10,2024-03-19T01:22:47Z,760000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,
77,PT05M11.00S,2024-03-19T01:22:52.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629675,67.23061760840999,26.47058823529412,1610612750,20,13,2024-03-19T01:24:12Z,770000,False,-118.0,256.0,1,right,N. Reid 28' 3PT running (9 PTS) (M. Morris 1 AST),"[1629675, 1628420]",1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,28.13,Made,,,,,9.0,M. Morris,1628420.0,1.0,,,,,,,,
79,PT04M54.00S,2024-03-19T01:23:13.4Z,1,REGULAR,2pt,Jump Shot,[],1641718,20.844283837056505,41.42156862745098,1610612762,22,13,2024-03-19T01:23:19Z,790000,False,43.0,143.0,1,left,K. George 14' driving floating Jump Shot (6 PTS),[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,Mid-Range,8-16 Center,,,14.97,Made,,,,,6.0,,,,,,,,,,,
80,PT04M54.00S,2024-03-19T01:23:16.4Z,1,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612762,22,13,2024-03-19T01:23:24Z,800000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (George 1 FT),"[1630183, 1641718]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Center,2002.0,,,,,,,,,,,,,,,,1.0,0.0,George,1641718.0
82,PT04M54.00S,2024-03-19T01:23:27.4Z,1,REGULAR,substitution,out,[],1641707,,,1610612762,22,13,2024-03-19T01:24:22Z,820000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M54.00S,2024-03-19T01:23:27.4Z,1,REGULAR,substitution,in,[],1641729,,,1610612762,22,13,2024-03-19T01:24:22Z,830000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M54.00S,2024-03-19T01:23:47.4Z,1,REGULAR,freethrow,1 of 1,[],1641718,,,1610612762,23,13,2024-03-19T01:23:47Z,840000,False,,,0,,K. George Free Throw 1 of 1 (7 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
