actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
29,PT09M36.00S,2024-04-03T01:14:04.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641707,76.95466491458606,10.53921568627451,1610612762,7,8,2024-04-03T01:14:08Z,290000,False,-197.0,164.0,1,right,T. Hendricks 25' 3PT  (3 PTS) (K. George 2 AST),"[1641707, 1641718]",1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,25.66,Made,3.0,K. George,1641718.0,2.0,,,,,,,,,,,,,,
31,PT09M20.00S,2024-04-03T01:14:19.3Z,1,REGULAR,3pt,Jump Shot,[],1630596,6.258212877792378,3.9215686274509802,1610612739,7,11,2024-04-03T01:14:23Z,310000,False,230.0,6.0,1,left,E. Mobley 3PT  (5 PTS) (C. LeVert 2 AST),"[1630596, 1627747]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,23.05,Made,5.0,C. LeVert,1627747.0,2.0,,,,,,,,,,,,,,
33,PT08M55.00S,2024-04-03T01:14:44.5Z,1,REGULAR,turnover,bad pass,[],1629012,,,1610612762,7,11,2024-04-03T01:14:48Z,330000,False,,,0,,C. Sexton bad pass TURNOVER (1 TO),"[1629012, 1629622]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Strus,1629622.0,,,,,,,,,,,
34,PT08M55.00S,2024-04-03T01:14:44.5Z,1,REGULAR,steal,,[],1629622,,,1610612739,7,11,2024-04-03T01:28:28Z,340000,False,,,0,,M. Strus STEAL (1 STL),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
35,PT08M48.00S,2024-04-03T01:14:52.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627747,18.873193166885677,5.637254901960785,1610612739,7,14,2024-04-03T01:14:57Z,350000,False,222.0,125.0,1,left,C. LeVert 25' 3PT pullup (5 PTS),[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,25.45,Made,5.0,,,,,,,,,,,,,,,,,
36,PT08M27.00S,2024-04-03T01:15:13.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,91.80354796320631,55.63725490196079,1610612762,9,14,2024-04-03T01:15:20Z,360000,False,28.0,25.0,1,right,C. Sexton driving reverse Layup (2 PTS) (W. Kessler 1 AST),"[1629012, 1631117]",1610612762.0,UTA,driving reverse,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,3.74,Made,2.0,W. Kessler,1631117.0,1.0,,,,,,,,,,,,,,
38,PT08M17.00S,2024-04-03T01:15:22.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,6.915243101182654,55.63725490196079,1610612739,9,16,2024-04-03T01:20:07Z,380000,False,-28.0,13.0,1,left,J. Allen cutting Layup (6 PTS) (E. Mobley 3 AST),"[1628386, 1630596]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,3.08,Made,6.0,E. Mobley,1630596.0,3.0,,,,,,,,,,,,,,
40,PT08M17.00S,2024-04-03T01:15:26.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,9,16,2024-04-03T01:15:26Z,400000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M00.00S,2024-04-03T01:18:37.0Z,1,REGULAR,turnover,out-of-bounds,[],1629012,,,1610612762,9,16,2024-04-03T01:18:45Z,410000,False,,,0,,C. Sexton step out-of-bounds TURNOVER (2 TO),[1629012],1610612762.0,UTA,step,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,,,,,,,2.0,,,,,,202053.0,,,,,,,
44,PT07M47.00S,2024-04-03T01:19:02.0Z,1,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612739,9,16,2024-04-03T01:19:09Z,430000,False,,,0,,C. LeVert step out-of-bounds TURNOVER (1 TO),[1627747],1610612739.0,CLE,step,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,,,,,1.0,,,,,,202056.0,,,,,,,
45,PT07M30.00S,2024-04-03T01:19:26.8Z,1,REGULAR,turnover,backcourt,[],1629012,,,1610612762,9,16,2024-04-03T01:19:32Z,440000,False,,,0,,C. Sexton backcourt TURNOVER (3 TO),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,,,,3.0,,,,,,202053.0,,,,,,,
46,PT07M21.00S,2024-04-03T01:19:50.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,3.892904073587385,2.941176470588235,1610612739,9,16,2024-04-03T01:19:55Z,450000,False,235.0,-16.0,1,left,MISS M. Strus 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,23.58,Missed,,,,,,,,,,,,,,,,,,
47,PT07M17.00S,2024-04-03T01:19:53.3Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,9,16,2024-04-03T01:19:53Z,460000,False,,,0,,J. Allen REBOUND (Off:1 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,46.0,,1.0,0.0,1.0,,,,
48,PT07M14.00S,2024-04-03T01:19:58.6Z,1,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612739,9,16,2024-04-03T01:20:10Z,470000,False,,,0,,W. Kessler shooting personal FOUL (1 PF) (Allen 2 FT),"[1631117, 1628386]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202056.0,,,,1.0,0.0,Allen,1628386.0
50,PT07M14.00S,2024-04-03T01:20:23.5Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628386,,,1610612739,9,17,2024-04-03T01:20:23Z,490000,False,,,0,,J. Allen Free Throw 1 of 2 (7 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
51,PT07M14.00S,2024-04-03T01:20:24.1Z,1,REGULAR,substitution,out,[],1627747,,,1610612739,9,17,2024-04-03T01:20:30Z,500000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M14.00S,2024-04-03T01:20:24.1Z,1,REGULAR,substitution,in,[],1630241,,,1610612739,9,17,2024-04-03T01:20:30Z,510000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M14.00S,2024-04-03T01:20:42.9Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628386,,,1610612739,9,18,2024-04-03T01:20:42Z,520000,False,,,0,,J. Allen Free Throw 2 of 2 (8 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
54,PT06M53.00S,2024-04-03T01:21:06.0Z,1,REGULAR,2pt,Jump Shot,[],1641707,95.3515111695138,82.59803921568627,1610612762,9,18,2024-04-03T01:21:10Z,530000,False,163.0,-9.0,1,right,MISS T. Hendricks 16' pullup Shot,[1641707],1610612762.0,UTA,pullup,,,Hendricks,T. Hendricks,,,,,Mid-Range,16-24 Right,16.32,Missed,,,,,,,,,,,,,,,,,,
55,PT06M51.00S,2024-04-03T01:21:08.0Z,1,REGULAR,rebound,defensive,[],1630241,,,1610612739,9,18,2024-04-03T01:21:10Z,540000,False,,,0,,S. Merrill REBOUND (Off:0 Def:1),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,54.0,,1.0,1.0,0.0,,,,
56,PT06M43.00S,2024-04-03T01:21:15.9Z,1,REGULAR,3pt,Jump Shot,[],1629622,3.4986859395532193,95.58823529411765,1610612739,9,21,2024-04-03T01:21:20Z,550000,False,-228.0,-20.0,1,left,M. Strus 3PT  (3 PTS) (D. Garland 1 AST),"[1629622, 1629636]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,22.87,Made,3.0,D. Garland,1629636.0,1.0,,,,,,,,,,,,,,
58,PT06M28.00S,2024-04-03T01:21:30.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,90.3580814717477,58.57843137254902,1610612762,9,21,2024-04-03T01:22:13Z,570000,False,43.0,38.0,1,right,MISS C. Sexton driving finger roll Layup,[1629012],1610612762.0,UTA,driving finger roll,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,5.74,Missed,,,,,,,,,,,,,,,,,,
59,PT06M25.00S,2024-04-03T01:21:33.9Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,9,21,2024-04-03T01:21:35Z,580000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,58.0,,1.0,1.0,0.0,,,,
60,PT06M21.00S,2024-04-03T01:21:37.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630596,9.674770039421814,45.588235294117645,1610612739,9,23,2024-04-03T01:21:44Z,590000,False,22.0,38.0,1,left,E. Mobley running alley-oop DUNK (7 PTS) (D. Garland 2 AST),"[1630596, 1629636]",1610612739.0,CLE,running alley-oop,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,4.43,Made,7.0,D. Garland,1629636.0,2.0,,,,,,,,,,,,,,
62,PT06M01.00S,2024-04-03T01:21:57.2Z,1,REGULAR,3pt,Jump Shot,[],1641729,68.28186596583443,35.78431372549019,1610612762,12,23,2024-04-03T01:22:02Z,610000,False,-71.0,246.0,1,right,B. Sensabaugh 25' 3PT pullup (3 PTS),[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Center,25.58,Made,3.0,,,,,,,,,,,,,,,,,
63,PT05M44.00S,2024-04-03T01:22:14.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,8.886333771353483,50.245098039215684,1610612739,12,25,2024-04-03T01:22:21Z,620000,False,-1.0,31.0,1,left,J. Allen cutting DUNK (10 PTS) (M. Strus 2 AST),"[1628386, 1629622]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,3.1,Made,10.0,M. Strus,1629622.0,2.0,,,,,,,,,,,,,,
65,PT05M25.00S,2024-04-03T01:22:33.0Z,1,REGULAR,2pt,Jump Shot,[],1641729,91.40932982917214,29.166666666666668,1610612762,14,25,2024-04-03T01:22:38Z,640000,False,-104.0,28.0,1,right,B. Sensabaugh 10' turnaround Jump Shot (5 PTS),[1641729],1610612762.0,UTA,turnaround,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Left,10.8,Made,5.0,,,,,,,,,,,,,,,,,
66,PT05M16.00S,2024-04-03T01:22:42.1Z,1,REGULAR,3pt,Jump Shot,[],1629636,26.49474375821288,16.42156862745098,1610612739,14,25,2024-04-03T01:22:46Z,650000,False,168.0,197.0,1,left,MISS D. Garland 25' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
67,PT05M15.00S,2024-04-03T01:22:43.1Z,1,REGULAR,rebound,defensive,[],1641729,,,1610612762,14,25,2024-04-03T01:22:46Z,660000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,66.0,,1.0,1.0,0.0,,,,
68,PT05M03.00S,2024-04-03T01:22:55.2Z,1,REGULAR,3pt,Jump Shot,[],1641718,69.59592641261499,72.05882352941177,1610612762,17,25,2024-04-03T01:22:59Z,670000,False,110.0,233.0,1,right,K. George 25' 3PT  (3 PTS) (T. Hendricks 1 AST),"[1641718, 1641707]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,25.81,Made,3.0,T. Hendricks,1641707.0,1.0,,,,,,,,,,,,,,
70,PT04M47.00S,2024-04-03T01:23:13.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,7.5722733245729295,44.6078431372549,1610612739,17,27,2024-04-03T01:24:45Z,690000,False,27.0,19.0,1,left,E. Mobley driving Layup (9 PTS) (J. Allen 1 AST),"[1630596, 1628386]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,3.28,Made,9.0,J. Allen,1628386.0,1.0,,,,,,,,,,,,,,
72,PT04M47.00S,2024-04-03T01:23:16.0Z,1,REGULAR,foul,personal,['1freethrow'],1641707,,,1610612739,17,27,2024-04-03T01:23:23Z,710000,False,,,0,,T. Hendricks shooting personal FOUL (1 PF) (Mobley 1 FT),"[1641707, 1630596]",1610612762.0,UTA,shooting,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202053.0,,,,1.0,0.0,Mobley,1630596.0
74,PT04M47.00S,2024-04-03T01:23:24.1Z,1,REGULAR,substitution,out,[],1641707,,,1610612739,17,27,2024-04-03T01:25:08Z,730000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M47.00S,2024-04-03T01:23:24.1Z,1,REGULAR,substitution,out,[],1641718,,,1610612739,17,27,2024-04-03T01:25:08Z,740000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M47.00S,2024-04-03T01:23:24.1Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,17,27,2024-04-03T01:25:08Z,750000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M47.00S,2024-04-03T01:23:24.1Z,1,REGULAR,substitution,in,[],1627739,,,1610612739,17,27,2024-04-03T01:25:08Z,760000,False,,,0,,SUB in: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M47.00S,2024-04-03T01:23:24.1Z,1,REGULAR,substitution,in,[],1629677,,,1610612739,17,27,2024-04-03T01:25:08Z,770000,False,,,0,,SUB in: L. Samanic,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M47.00S,2024-04-03T01:23:24.1Z,1,REGULAR,substitution,in,[],1627777,,,1610612739,17,27,2024-04-03T01:25:08Z,780000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M47.00S,2024-04-03T01:23:52.9Z,1,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,17,28,2024-04-03T01:23:52Z,790000,False,,,0,,E. Mobley Free Throw 1 of 1 (10 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
81,PT04M27.00S,2024-04-03T01:24:15.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,92.85479632063075,54.90196078431373,1610612762,19,28,2024-04-03T01:24:20Z,800000,False,25.0,15.0,1,right,W. Kessler reverse DUNK (6 PTS) (K. Dunn 1 AST),"[1631117, 1627739]",1610612762.0,UTA,reverse,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.86,Made,6.0,K. Dunn,1627739.0,1.0,,,,,,,,,,,,,,
83,PT04M20.00S,2024-04-03T01:24:22.2Z,1,REGULAR,3pt,Jump Shot,[],1630241,30.56833114323259,72.30392156862744,1610612739,19,31,2024-04-03T01:26:42Z,820000,False,-112.0,235.0,1,left,S. Merrill 25' 3PT pullup (3 PTS) (D. Garland 3 AST),"[1630241, 1629636]",1610612739.0,CLE,pullup,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,25.99,Made,3.0,D. Garland,1629636.0,3.0,,,,,,,,,,,,,,
84,PT04M05.00S,2024-04-03T01:24:41.6Z,1,REGULAR,foul,personal,[],1630596,,,1610612762,19,31,2024-04-03T01:25:08Z,830000,False,,,0,,E. Mobley personal FOUL (1 PF),"[1630596, 1629677]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202053.0,,,,1.0,0.0,Samanic,1629677.0
86,PT04M05.00S,2024-04-03T01:24:49.4Z,1,REGULAR,substitution,out,[],1629012,,,1610612762,19,31,2024-04-03T01:25:07Z,850000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M05.00S,2024-04-03T01:24:49.4Z,1,REGULAR,substitution,out,[],1641729,,,1610612762,19,31,2024-04-03T01:25:07Z,860000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M05.00S,2024-04-03T01:24:49.4Z,1,REGULAR,substitution,out,[],1631117,,,1610612762,19,31,2024-04-03T01:25:07Z,870000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M05.00S,2024-04-03T01:24:49.4Z,1,REGULAR,substitution,out,[],1629622,,,1610612762,19,31,2024-04-03T01:25:07Z,880000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M05.00S,2024-04-03T01:24:49.4Z,1,REGULAR,substitution,out,[],1629636,,,1610612762,19,31,2024-04-03T01:25:07Z,890000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M05.00S,2024-04-03T01:24:49.4Z,1,REGULAR,substitution,in,[],1630209,,,1610612762,19,31,2024-04-03T01:25:07Z,900000,False,,,0,,SUB in: O. Yurtseven,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M05.00S,2024-04-03T01:24:49.4Z,1,REGULAR,substitution,in,[],1630184,,,1610612762,19,31,2024-04-03T01:25:07Z,910000,False,,,0,,SUB in: K. Lewis Jr.,[1630184],1610612762.0,UTA,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M05.00S,2024-04-03T01:24:49.4Z,1,REGULAR,substitution,in,[],1641718,,,1610612762,19,31,2024-04-03T01:25:07Z,920000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M05.00S,2024-04-03T01:24:49.4Z,1,REGULAR,substitution,in,[],1627747,,,1610612762,19,31,2024-04-03T01:25:07Z,930000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M05.00S,2024-04-03T01:24:49.4Z,1,REGULAR,substitution,in,[],202694,,,1610612762,19,31,2024-04-03T01:25:07Z,940000,False,,,0,,SUB in: M. Morris Sr.,[202694],1610612739.0,CLE,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M59.00S,2024-04-03T01:25:21.0Z,1,REGULAR,3pt,Jump Shot,[],1630184,92.72339027595268,94.85294117647058,1610612762,19,31,2024-04-03T01:25:26Z,950000,False,224.0,16.0,1,right,MISS K. Lewis Jr. 3PT,[1630184],1610612762.0,UTA,,,,Lewis Jr.,K. Lewis Jr.,,,,,Right Corner 3,24+ Right,22.49,Missed,,,,,,,,,,,,,,,,,,
