actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-11-28T02:11:09.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-28T02:11:09Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-11-28T02:11:10.8Z,1,REGULAR,jumpball,recovered,[],1628381,,,1610612762,0,0,2023-11-28T02:11:10Z,40000,False,,,0,,Jump Ball O. Yurtseven vs. J. Valanciunas: Tip to J. Collins,"[1628381, 1630209, 202685]",1610612762.0,UTA,startperiod,J. Collins,1628381.0,Collins,J. Collins,Yurtseven,1630209.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-11-28T02:11:26.8Z,1,REGULAR,2pt,Jump Shot,[],1641718,24.917871222076215,43.627450980392155,1610612762,0,0,2023-11-28T02:11:31Z,70000,False,32.0,182.0,1,left,MISS K. George 18' pullup Shot,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Mid-Range,16-24 Center,18.45,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2023-11-28T02:11:30.8Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,0,0,2023-11-28T02:11:31Z,80000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,16-24 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M23.00S,2023-11-28T02:11:44.5Z,1,REGULAR,3pt,Jump Shot,[],1630700,80.23981603153744,4.901960784313726,1610612740,0,0,2023-11-28T02:11:49Z,90000,False,-225.0,133.0,1,right,MISS D. Daniels 26' 3PT,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
10,PT11M22.00S,2023-11-28T02:11:45.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,0,0,2023-11-28T02:11:49Z,100000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,9.0,,,,,,,,,,,,,,,,,
13,PT11M17.00S,2023-11-28T02:12:37.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202685,72.35545335085413,80.3921568627451,1610612740,0,0,2023-11-28T02:12:42Z,130000,False,152.0,207.0,1,right,MISS J. Valanciunas 25' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
14,PT11M14.00S,2023-11-28T02:12:40.3Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612762,0,0,2023-11-28T02:12:42Z,140000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT11M08.00S,2023-11-28T02:12:45.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628381,4.812746386333772,2.941176470588235,1610612762,3,0,2023-11-28T02:12:57Z,150000,False,235.0,-7.0,1,left,J. Collins 3PT  (3 PTS) (J. Clarkson 1 AST),"[1628381, 203903]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,23.54,Made,,,,,3.0,J. Clarkson,203903.0,1.0,,,,,,,,,,
17,PT10M48.00S,2023-11-28T02:13:05.7Z,1,REGULAR,turnover,bad pass,[],1627742,,,1610612740,3,0,2023-11-28T02:13:09Z,170000,False,,,0,,B. Ingram bad pass TURNOVER (1 TO),"[1627742, 1641718]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,George,1641718.0,,,,,,,
