actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-03-05T02:10:55.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-05T02:10:55Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-03-05T02:10:59.3Z,1,REGULAR,jumpball,recovered,[],1626145,,,1610612764,0,0,2024-03-05T02:10:59Z,40000,False,,,0,,Jump Ball M. Bagley III vs. J. Collins: Tip to T. Jones,"[1626145, 1628963, 1628381]",1610612764.0,WAS,startperiod,T. Jones,1626145.0,Jones,T. Jones,Bagley III,1628963.0,Collins,1628381.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-03-05T02:11:11.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.703679369250986,43.38235294117647,1610612764,0,2,2024-03-05T02:11:17Z,70000,False,33.0,20.0,1,left,K. Kuzma driving Layup (2 PTS) (M. Bagley III 1 AST),"[1628398, 1628963]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.86,Made,2.0,M. Bagley III,1628963.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2024-03-05T02:11:28.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,91.14651773981603,55.392156862745104,1610612762,2,2,2024-03-05T02:11:33Z,90000,False,27.0,31.0,1,right,J. Collins alley-oop DUNK (2 PTS) (L. Samanic 1 AST),"[1628381, 1629677]",1610612762.0,UTA,alley-oop,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,4.09,Made,2.0,L. Samanic,1629677.0,1.0,,,,,,,,,,,,,,
11,PT11M05.00S,2024-03-05T02:11:50.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,5.338370565045992,41.911764705882355,1610612764,2,4,2024-03-05T02:12:42Z,110000,False,40.0,-2.0,1,left,D. Avdija driving Layup (2 PTS) (K. Kuzma 1 AST),"[1630166, 1628398]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,4.05,Made,2.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,,
13,PT10M50.00S,2024-03-05T02:12:04.7Z,1,REGULAR,3pt,Jump Shot,[],1641707,66.70499342969777,62.00980392156863,1610612762,5,4,2024-03-05T02:12:10Z,130000,False,60.0,260.0,1,right,T. Hendricks 26' 3PT  (3 PTS) (K. George 1 AST),"[1641707, 1641718]",1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Center,26.73,Made,3.0,K. George,1641718.0,1.0,,,,,,,,,,,,,,
15,PT10M34.00S,2024-03-05T02:12:21.5Z,1,REGULAR,3pt,Jump Shot,[],1628398,25.57490144546649,82.59803921568627,1610612764,5,4,2024-03-05T02:12:26Z,150000,False,-163.0,188.0,1,left,MISS K. Kuzma 24' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,24.87,Missed,,,,,,,,,,,,,,,,,,
16,PT10M31.00S,2024-03-05T02:12:24.5Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,5,4,2024-03-05T02:12:26Z,160000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M18.00S,2024-03-05T02:12:37.2Z,1,REGULAR,3pt,Jump Shot,[],1629012,67.09921156373193,42.40196078431372,1610612762,5,4,2024-03-05T02:12:44Z,170000,False,-38.0,257.0,1,right,MISS C. Sexton 25' pullup 3PT,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,25.96,Missed,,,,,,,,,,,,,,,,,,
18,PT10M12.00S,2024-03-05T02:12:43.2Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612764,5,4,2024-03-05T02:12:44Z,180000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
