actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-19T02:11:27.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-19T02:11:27Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-01-19T02:11:29.7Z,1,REGULAR,jumpball,recovered,[],1630581,,,1610612760,0,0,2024-01-19T02:11:29Z,40000,False,,,0,,Jump Ball C. Holmgren vs. J. Collins: Tip to J. Giddey,"[1630581, 1631096, 1628381]",1610612760.0,OKC,startperiod,J. Giddey,1630581.0,Giddey,J. Giddey,Holmgren,1631096.0,Collins,1628381.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M49.00S,2024-01-19T02:11:37.6Z,1,REGULAR,3pt,Jump Shot,[],1631096,30.042706964520367,69.6078431372549,1610612760,0,0,2024-01-19T02:11:43Z,70000,False,-98.0,230.0,1,left,MISS C. Holmgren 24' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
8,PT11M45.00S,2024-01-19T02:11:41.6Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612762,0,0,2024-01-19T02:11:43Z,80000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M31.00S,2024-01-19T02:11:54.9Z,1,REGULAR,3pt,Jump Shot,[],1631323,76.42904073587385,90.19607843137256,1610612762,0,0,2024-01-19T02:12:00Z,90000,False,201.0,169.0,1,right,MISS S. Fontecchio 26' 3PT,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,26.27,Missed,,,,,,,,,,,,,,,,,,
10,PT11M29.00S,2024-01-19T02:11:56.9Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,0,0,2024-01-19T02:12:00Z,100000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M10.00S,2024-01-19T02:12:16.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,17.821944809461236,61.274509803921575,1610612760,0,2,2024-01-19T02:12:22Z,110000,False,-56.0,115.0,1,left,S. Gilgeous-Alexander 12' step back Jump Shot (2 PTS) (J. Williams 1 AST),"[1628983, 1631114]",1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,12.81,Made,,,,,2.0,J. Williams,1631114.0,1.0,,,,,,,,,,
13,PT10M51.00S,2024-01-19T02:12:35.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,89.04402102496715,45.09803921568628,1610612762,2,2,2024-01-19T02:12:40Z,130000,False,-25.0,50.0,1,right,C. Sexton floating Jump Shot (2 PTS),[1629012],1610612762.0,UTA,floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,5.61,Made,,,,,2.0,,,,,,,,,,,,,
14,PT10M35.00S,2024-01-19T02:12:51.2Z,1,REGULAR,2pt,Jump Shot,[],1630581,14.848883048620237,10.071997549019608,1610612760,2,2,2024-01-19T02:13:00Z,140000,False,200.0,87.0,1,left,MISS J. Giddey 21' Jump Shot,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right,21.78,Missed,,,,,,,,,,,,,,,,,,
15,PT10M31.00S,2024-01-19T02:12:55.2Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612762,2,2,2024-01-19T02:12:57Z,150000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M23.00S,2024-01-19T02:13:06.8Z,1,REGULAR,turnover,traveling,[],1628381,,,1610612762,2,2,2024-01-19T02:13:12Z,160000,False,,,0,,J. Collins traveling TURNOVER (1 TO),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1193.0,1.0,,,,,,,,
17,PT10M14.00S,2024-01-19T02:13:23.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631096,13.485545335085414,48.03921568627451,1610612760,2,2,2024-01-19T02:13:28Z,170000,False,10.0,74.0,1,left,MISS C. Holmgren 7' Jump Shot,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,7.49,Missed,,,,,,,,,,,,,,,,,,
18,PT10M13.00S,2024-01-19T02:13:26.1Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,2,2,2024-01-19T02:13:26Z,180000,False,,,0,,J. Giddey REBOUND (Off:1 Def:0),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,17.0,1.0,0.0,1.0,,,,,,,,,,,,,,
19,PT10M13.00S,2024-01-19T02:13:27.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630581,10.5946123521682,52.94117647058824,1610612760,2,4,2024-01-19T02:13:32Z,190000,False,-15.0,47.0,1,left,J. Giddey floating Jump Shot (2 PTS),[1630581],1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,4.93,Made,,,,,2.0,,,,,,,,,,,,,
20,PT10M13.00S,2024-01-19T02:13:29.5Z,1,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612760,2,4,2024-01-19T02:13:33Z,200000,False,,,0,,J. Collins shooting personal FOUL (1 PF) (Giddey 1 FT),"[1628381, 1630581]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1193.0,,1.0,0.0,Giddey,1630581.0,,,,
22,PT10M13.00S,2024-01-19T02:13:52.6Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1630581,,,1610612760,2,5,2024-01-19T02:13:52Z,220000,False,,,0,,J. Giddey Free Throw 1 of 1 (3 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
23,PT10M01.00S,2024-01-19T02:14:06.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,91.27792378449409,41.66666666666667,1610612762,4,5,2024-01-19T02:14:10Z,230000,False,-42.0,29.0,1,right,J. Collins driving floating bank Jump Shot (2 PTS) (K. Dunn 1 AST),"[1628381, 1627739]",1610612762.0,UTA,driving floating bank,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,5.11,Made,,,,,2.0,K. Dunn,1627739.0,1.0,,,,,,,,,,
25,PT09M51.00S,2024-01-19T02:14:17.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,11.251642575558476,35.53921568627451,1610612760,4,7,2024-01-19T02:14:22Z,250000,False,72.0,53.0,1,left,S. Gilgeous-Alexander 8' bank Jump Shot (4 PTS) (J. Giddey 1 AST),"[1628983, 1630581]",1610612760.0,OKC,bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Right,8.98,Made,,,,,4.0,J. Giddey,1630581.0,1.0,,,,,,,,,,
27,PT09M51.00S,2024-01-19T02:14:22.1Z,1,REGULAR,foul,personal,['1freethrow'],1627739,,,1610612760,4,7,2024-01-19T02:14:28Z,270000,False,,,0,,K. Dunn shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1627739, 1628983]",1610612762.0,UTA,shooting,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1627964.0,,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,
29,PT09M51.00S,2024-01-19T02:14:43.6Z,1,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,4,8,2024-01-19T02:14:43Z,290000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (5 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
30,PT09M37.00S,2024-01-19T02:15:00.5Z,1,REGULAR,3pt,Jump Shot,[],1628374,93.24901445466492,95.58823529411765,1610612762,7,8,2024-01-19T02:15:05Z,300000,False,228.0,11.0,1,right,L. Markkanen 3PT  (3 PTS) (C. Sexton 1 AST),"[1628374, 1629012]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,22.82,Made,,,,,3.0,C. Sexton,1629012.0,1.0,,,,,,,,,,
32,PT09M24.00S,2024-01-19T02:15:13.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,5.601182654402102,53.92156862745098,1610612760,7,10,2024-01-19T02:15:18Z,320000,False,-20.0,0.0,1,left,C. Holmgren reverse Layup (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1631096, 1628983]",1610612760.0,OKC,reverse,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.96,Made,,,,,2.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,
34,PT09M18.00S,2024-01-19T02:15:21.4Z,1,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612762,7,10,2024-01-19T02:15:29Z,340000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Collins 2 FT),"[1628983, 1628381]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627964.0,,1.0,0.0,Collins,1628381.0,,,,
36,PT09M18.00S,2024-01-19T02:15:42.2Z,1,REGULAR,freethrow,1 of 2,[],1628381,,,1610612762,8,10,2024-01-19T02:15:42Z,360000,False,,,0,,J. Collins Free Throw 1 of 2 (3 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
37,PT09M18.00S,2024-01-19T02:15:56.8Z,1,REGULAR,freethrow,2 of 2,[],1628381,,,1610612762,9,10,2024-01-19T02:15:56Z,370000,False,,,0,,J. Collins Free Throw 2 of 2 (4 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
38,PT09M04.00S,2024-01-19T02:16:12.5Z,1,REGULAR,turnover,bad pass,[],1631096,,,1610612760,9,10,2024-01-19T02:16:16Z,380000,False,,,0,,C. Holmgren bad pass TURNOVER (1 TO),"[1631096, 1631323]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,,,,,Fontecchio,1631323.0,,
39,PT09M04.00S,2024-01-19T02:16:12.5Z,1,REGULAR,steal,,[],1631323,,,1610612762,9,10,2024-01-19T02:16:13Z,390000,False,,,0,,S. Fontecchio STEAL (1 STL),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
40,PT09M01.00S,2024-01-19T02:16:16.3Z,1,REGULAR,turnover,bad pass,[],1631323,,,1610612762,9,10,2024-01-19T02:16:19Z,400000,False,,,0,,S. Fontecchio bad pass TURNOVER (1 TO),"[1631323, 1628983]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,Gilgeous-Alexander,1628983.0,,
41,PT09M01.00S,2024-01-19T02:16:16.3Z,1,REGULAR,steal,,[],1628983,,,1610612760,9,10,2024-01-19T02:16:17Z,410000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
42,PT08M57.00S,2024-01-19T02:16:19.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631114,27.94021024967148,21.323529411764707,1610612760,9,10,2024-01-19T02:18:47Z,420000,False,143.0,210.0,1,left,MISS J. Williams 25' running 3PT,[1631114],1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,25.44,Missed,,,,,,,,,,,,,,,,,,
43,PT08M54.00S,2024-01-19T02:16:22.8Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,9,10,2024-01-19T02:16:26Z,430000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,
44,PT08M48.00S,2024-01-19T02:16:29.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629012,91.14651773981603,47.30392156862745,1610612762,9,10,2024-01-19T02:19:31Z,440000,False,-13.0,31.0,1,right,MISS C. Sexton running Layup - blocked,"[1629012, 1631114]",1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,Williams,1631114.0
45,PT08M48.00S,2024-01-19T02:16:29.2Z,1,REGULAR,block,,[],1631114,,,1610612762,9,10,2024-01-19T02:16:31Z,450000,False,,,0,,J. Williams BLOCK (1 BLK),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
46,PT08M45.00S,2024-01-19T02:16:32.2Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,9,10,2024-01-19T02:16:33Z,460000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
47,PT08M41.00S,2024-01-19T02:16:35.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641717,8.623521681997373,42.64705882352941,1610612760,9,12,2024-01-19T02:20:36Z,470000,False,37.0,29.0,1,left,C. Wallace running Layup (2 PTS),[1641717],1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,4.66,Made,,,,,2.0,,,,,,,,,,,,,
48,PT08M26.00S,2024-01-19T02:16:50.5Z,1,REGULAR,turnover,bad pass,[],1627739,,,1610612762,9,12,2024-01-19T02:16:54Z,480000,False,,,0,,K. Dunn bad pass TURNOVER (1 TO),"[1627739, 1630581]",1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,,,,,Giddey,1630581.0,,
49,PT08M26.00S,2024-01-19T02:16:50.5Z,1,REGULAR,steal,,[],1630581,,,1610612760,9,12,2024-01-19T02:16:51Z,490000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
50,PT08M22.00S,2024-01-19T02:16:54.0Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628983,25.443495400788436,82.1078431372549,1610612760,9,12,2024-01-19T02:21:38Z,500000,False,-161.0,187.0,1,left,MISS S. Gilgeous-Alexander 24' running 3PT,[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,24.62,Missed,,,,,,,,,,,,,,,,,,
51,PT08M20.00S,2024-01-19T02:16:56.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,9,12,2024-01-19T02:17:01Z,510000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,50.0,,,,,,,,,,,,,,,,,
53,PT08M05.00S,2024-01-19T02:17:20.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,88.64980289093299,37.5,1610612762,9,12,2024-01-19T02:17:24Z,530000,False,-62.0,54.0,1,right,MISS L. Markkanen 8' driving floating Shot,[1628374],1610612762.0,UTA,driving floating,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Left,8.27,Missed,,,,,,,,,,,,,,,,,,
54,PT08M02.00S,2024-01-19T02:17:23.8Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,9,12,2024-01-19T02:17:24Z,540000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Left,,,53.0,2.0,1.0,1.0,,,,,,,,,,,,,,
55,PT07M58.00S,2024-01-19T02:17:27.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631096,7.046649145860711,48.03921568627451,1610612760,9,14,2024-01-19T02:22:50Z,550000,False,10.0,14.0,1,left,C. Holmgren running DUNK (4 PTS) (J. Giddey 2 AST),"[1631096, 1630581]",1610612760.0,OKC,running,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.68,Made,,,,,4.0,J. Giddey,1630581.0,2.0,,,,,,,,,,
57,PT07M58.00S,2024-01-19T02:17:31.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,9,14,2024-01-19T02:17:31Z,570000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M58.00S,2024-01-19T02:19:17.4Z,1,REGULAR,substitution,out,[],1631096,,,1610612762,9,14,2024-01-19T02:19:57Z,580000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M58.00S,2024-01-19T02:19:17.4Z,1,REGULAR,substitution,in,[],1631119,,,1610612762,9,14,2024-01-19T02:19:57Z,590000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M43.00S,2024-01-19T02:20:37.8Z,1,REGULAR,2pt,Jump Shot,[],1629012,78.0059132720105,63.725490196078425,1610612762,9,14,2024-01-19T02:20:45Z,600000,False,69.0,154.0,1,right,MISS C. Sexton 16' Jump Shot,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Right Center,16.88,Missed,,,,,,,,,,,,,,,,,,
61,PT07M39.00S,2024-01-19T02:20:41.8Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,9,14,2024-01-19T02:20:45Z,610000,False,,,0,,J. Giddey REBOUND (Off:1 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right Center,,,60.0,3.0,2.0,1.0,,,,,,,,,,,,,,
62,PT07M35.00S,2024-01-19T02:20:45.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641717,16.507884362680684,2.450980392156863,1610612760,9,17,2024-01-19T02:24:32Z,620000,False,238.0,103.0,1,left,C. Wallace 25' 3PT running (5 PTS) (S. Gilgeous-Alexander 2 AST),"[1641717, 1628983]",1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,25.89,Made,,,,,5.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,
64,PT07M23.00S,2024-01-19T02:20:57.7Z,1,REGULAR,3pt,Jump Shot,[],1628381,76.42904073587385,86.51960784313727,1610612762,9,17,2024-01-19T02:21:03Z,640000,False,183.0,169.0,1,right,MISS J. Collins 24' 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
65,PT07M20.00S,2024-01-19T02:21:00.7Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,9,17,2024-01-19T02:21:03Z,650000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,,
