actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
18,PT10M12.00S,2024-01-16T02:16:56.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,89.43823915900131,39.46078431372549,1610612762,6,2,2024-01-16T02:17:01Z,180000,False,-53.0,47.0,1,right,L. Markkanen 7' driving Layup (4 PTS) (J. Collins 1 AST),"[1628374, 1628381]",1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,7.05,Made,,,,,4.0,J. Collins,1628381.0,1.0,,,,,,,,,,
20,PT10M01.00S,2024-01-16T02:17:06.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,10.726018396846255,40.931372549019606,1610612754,6,2,2024-01-16T02:18:34Z,200000,False,45.0,48.0,1,left,MISS A. Nembhard 6' driving floating Shot,[1629614],1610612754.0,IND,driving floating,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,6.62,Missed,,,,,,,,,,,,,,,,,,
21,PT10M00.00S,2024-01-16T02:17:07.5Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612762,6,2,2024-01-16T02:17:10Z,210000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT09M52.00S,2024-01-16T02:17:16.4Z,1,REGULAR,3pt,Jump Shot,[],1628374,79.97700394218134,4.166666666666666,1610612762,9,2,2024-01-16T02:17:21Z,220000,False,-229.0,136.0,1,right,L. Markkanen 26' 3PT  (7 PTS) (S. Fontecchio 1 AST),"[1628374, 1631323]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,26.64,Made,,,,,7.0,S. Fontecchio,1631323.0,1.0,,,,,,,,,,
24,PT09M38.00S,2024-01-16T02:17:29.6Z,1,REGULAR,2pt,Jump Shot,[],1629614,7.046649145860711,17.401960784313726,1610612754,9,4,2024-01-16T02:19:12Z,240000,False,163.0,14.0,1,left,A. Nembhard 16' pullup Jump Shot (2 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right,16.36,Made,,,,,2.0,,,,,,,,,,,,,
25,PT09M23.00S,2024-01-16T02:17:45.3Z,1,REGULAR,3pt,Jump Shot,[],1629012,91.67214191852825,95.83333333333334,1610612762,12,4,2024-01-16T02:17:50Z,250000,False,229.0,26.0,1,right,C. Sexton 3PT  (5 PTS) (L. Markkanen 2 AST),"[1629012, 1628374]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,23.06,Made,,,,,5.0,L. Markkanen,1628374.0,2.0,,,,,,,,,,
27,PT09M05.00S,2024-01-16T02:18:02.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,8.229303547963205,38.72549019607843,1610612754,12,6,2024-01-16T02:18:07Z,270000,False,56.0,25.0,1,left,M. Turner 6' driving Layup (2 PTS) (A. Nembhard 2 AST),"[1626167, 1629614]",1610612754.0,IND,driving,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,6.17,Made,,,,,2.0,A. Nembhard,1629614.0,2.0,,,,,,,,,,
29,PT08M49.00S,2024-01-16T02:18:19.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,87.72996057818659,50.0,1610612762,14,6,2024-01-16T02:18:25Z,290000,False,0.0,63.0,1,right,K. Dunn 6' floating Jump Shot (2 PTS),[1627739],1610612762.0,UTA,floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,6.28,Made,,,,,2.0,,,,,,,,,,,,,
30,PT08M37.00S,2024-01-16T02:18:31.5Z,1,REGULAR,2pt,Jump Shot,[],1626167,25.04927726675427,29.411764705882355,1610612754,14,6,2024-01-16T02:18:35Z,300000,False,103.0,183.0,1,left,MISS M. Turner 20' Jump Shot,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,20.99,Missed,,,,,,,,,,,,,,,,,,
31,PT08M35.00S,2024-01-16T02:18:33.5Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612762,14,6,2024-01-16T02:18:35Z,310000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Right Center,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT08M29.00S,2024-01-16T02:18:39.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629012,90.75229960578186,49.01960784313725,1610612762,14,6,2024-01-16T02:20:59Z,320000,False,-5.0,34.0,1,right,MISS C. Sexton driving DUNK - blocked,"[1629012, 1630188]",1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,Smith,1630188.0,,,,,,,,
33,PT08M29.00S,2024-01-16T02:18:39.5Z,1,REGULAR,block,,[],1630188,,,1610612762,14,6,2024-01-16T02:18:42Z,330000,False,,,0,,J. Smith BLOCK (1 BLK),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT08M24.00S,2024-01-16T02:18:44.5Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,14,6,2024-01-16T02:18:45Z,340000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT08M23.00S,2024-01-16T02:18:45.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,27.020367936925098,79.41176470588235,1610612754,14,9,2024-01-16T02:22:01Z,350000,False,-147.0,201.0,1,left,B. Hield 24' 3PT running pullup (3 PTS) (A. Nembhard 3 AST),"[1627741, 1629614]",1610612754.0,IND,running pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,24.95,Made,,,,,3.0,A. Nembhard,1629614.0,3.0,,,,,,,,,,
37,PT08M04.00S,2024-01-16T02:19:03.3Z,1,REGULAR,2pt,Jump Shot,[],1628374,93.51182654402102,75.0,1610612762,16,9,2024-01-16T02:19:08Z,370000,False,125.0,8.0,1,right,L. Markkanen 12' pullup Jump Shot (9 PTS) (K. Dunn 1 AST),"[1628374, 1627739]",1610612762.0,UTA,pullup,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Right,12.53,Made,,,,,9.0,K. Dunn,1627739.0,1.0,,,,,,,,,,
38,PT07M51.00S,2024-01-16T02:19:20.2Z,1,REGULAR,foul,offensive,[],1630188,,,1610612754,16,9,2024-01-16T02:19:31Z,380000,False,,,0,,J. Smith offensive FOUL (1 PF),"[1630188, 1629012]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1201.0,1.0,0.0,Sexton,1629012.0,,,
40,PT07M51.00S,2024-01-16T02:19:20.2Z,1,REGULAR,turnover,offensive foul,[],1630188,,,1610612754,16,9,2024-01-16T02:19:20Z,400000,False,,,0,,J. Smith offensive foul TURNOVER (1 TO),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1201.0,,,,,1.0,,
41,PT07M51.00S,2024-01-16T02:19:24.9Z,1,REGULAR,substitution,out,[],1630188,,,1610612762,16,9,2024-01-16T02:19:28Z,410000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT07M51.00S,2024-01-16T02:19:24.9Z,1,REGULAR,substitution,in,[],1630167,,,1610612762,16,9,2024-01-16T02:19:28Z,420000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M36.00S,2024-01-16T02:19:54.6Z,1,REGULAR,turnover,traveling,[],1629012,,,1610612762,16,9,2024-01-16T02:20:00Z,430000,False,,,0,,C. Sexton traveling TURNOVER (1 TO),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1627534.0,,,,,1.0,,
44,PT07M23.00S,2024-01-16T02:20:17.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631097,10.200394218134035,65.68627450980392,1610612754,16,9,2024-01-16T02:20:21Z,440000,False,-78.0,43.0,1,left,MISS B. Mathurin 8' driving floating bank Shot,[1631097],1610612754.0,IND,driving floating bank,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Left,8.96,Missed,,,,,,,,,,,,,,,,,,
45,PT07M22.00S,2024-01-16T02:20:18.9Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612754,16,9,2024-01-16T02:20:18Z,450000,False,,,0,,M. Turner REBOUND (Off:1 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Left,,,44.0,2.0,1.0,1.0,,,,,,,,,,,,,,
46,PT07M16.00S,2024-01-16T02:20:23.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627741,7.046649145860711,57.84313725490197,1610612754,16,11,2024-01-16T02:23:41Z,460000,False,-39.0,14.0,1,left,B. Hield cutting Layup (5 PTS) (B. Mathurin 1 AST),"[1627741, 1631097]",1610612754.0,IND,cutting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,4.15,Made,,,,,5.0,B. Mathurin,1631097.0,1.0,,,,,,,,,,
48,PT07M04.00S,2024-01-16T02:20:36.1Z,1,REGULAR,turnover,bad pass,[],1627739,,,1610612762,16,11,2024-01-16T02:20:42Z,480000,False,,,0,,K. Dunn bad pass TURNOVER (1 TO),"[1627739, 1629614]",1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Nembhard,1629614.0
49,PT07M04.00S,2024-01-16T02:20:36.1Z,1,REGULAR,steal,,[],1629614,,,1610612754,16,11,2024-01-16T02:20:39Z,490000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
50,PT07M00.00S,2024-01-16T02:20:40.4Z,1,REGULAR,turnover,bad pass,[],1629614,,,1610612754,16,11,2024-01-16T02:20:47Z,500000,False,,,0,,A. Nembhard bad pass TURNOVER (1 TO),"[1629614, 1627739]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Dunn,1627739.0
51,PT07M00.00S,2024-01-16T02:20:40.4Z,1,REGULAR,steal,,[],1627739,,,1610612762,16,11,2024-01-16T02:20:41Z,510000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
52,PT06M58.00S,2024-01-16T02:20:42.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628381,93.11760840998686,50.73529411764706,1610612762,18,11,2024-01-16T02:25:04Z,520000,False,4.0,12.0,1,right,J. Collins running alley-oop DUNK (2 PTS) (K. Dunn 2 AST),"[1628381, 1627739]",1610612762.0,UTA,running alley-oop,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,2.0,K. Dunn,1627739.0,2.0,,,,,,,,,,
54,PT06M53.00S,2024-01-16T02:20:47.1Z,1,REGULAR,3pt,Jump Shot,[],1627741,4.418528252299605,95.58823529411765,1610612754,18,14,2024-01-16T02:25:58Z,540000,False,-228.0,-11.0,1,left,B. Hield 3PT  (8 PTS) (O. Toppin 1 AST),"[1627741, 1630167]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,22.82,Made,,,,,8.0,O. Toppin,1630167.0,1.0,,,,,,,,,,
56,PT06M33.00S,2024-01-16T02:21:08.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,88.78120893561103,43.627450980392155,1610612762,20,14,2024-01-16T02:21:12Z,560000,False,-32.0,53.0,1,right,C. Sexton 6' floating Jump Shot (7 PTS),[1629012],1610612762.0,UTA,floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,6.19,Made,,,,,7.0,,,,,,,,,,,,,
57,PT06M33.00S,2024-01-16T02:21:10.6Z,1,REGULAR,foul,personal,['1freethrow'],1627741,,,1610612762,20,14,2024-01-16T02:21:14Z,570000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Sexton 1 FT),"[1627741, 1629012]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1201.0,1.0,0.0,Sexton,1629012.0,,,
59,PT06M33.00S,2024-01-16T02:21:19.7Z,1,REGULAR,substitution,out,[],1626167,,,1610612762,20,14,2024-01-16T02:22:19Z,590000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M33.00S,2024-01-16T02:21:19.7Z,1,REGULAR,substitution,in,[],1630543,,,1610612762,20,14,2024-01-16T02:22:19Z,600000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M33.00S,2024-01-16T02:21:38.3Z,1,REGULAR,freethrow,1 of 1,[],1629012,,,1610612762,21,14,2024-01-16T02:21:38Z,610000,False,,,0,,C. Sexton Free Throw 1 of 1 (8 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
62,PT06M11.00S,2024-01-16T02:22:01.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,7.835085413929041,57.84313725490197,1610612754,21,16,2024-01-16T02:22:07Z,620000,False,-39.0,21.0,1,left,B. Mathurin driving reverse Layup (2 PTS),[1631097],1610612754.0,IND,driving reverse,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,,,,,2.0,,,,,,,,,,,,,
63,PT06M00.00S,2024-01-16T02:22:13.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,91.93495400788436,43.38235294117647,1610612762,21,16,2024-01-16T02:22:20Z,630000,False,-33.0,23.0,1,right,MISS L. Markkanen alley-oop Layup,[1628374],1610612762.0,UTA,alley-oop,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,4.05,Missed,,,,,,,,,,,,,,,,,,
64,PT06M00.00S,2024-01-16T02:22:13.4Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612762,21,16,2024-01-16T02:22:20Z,640000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,63.0,2.0,1.0,1.0,,,,,,,,,,,,,,
65,PT06M00.00S,2024-01-16T02:22:23.5Z,1,REGULAR,foul,personal,[],1629614,,,1610612762,21,16,2024-01-16T02:22:39Z,650000,False,,,0,,A. Nembhard personal FOUL (1 PF),"[1629614, 1628374]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1662.0,1.0,0.0,Markkanen,1628374.0,,,
67,PT05M54.00S,2024-01-16T02:22:47.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,92.46057818659659,57.84313725490197,1610612762,23,16,2024-01-16T02:46:51Z,670000,False,39.0,18.0,1,right,L. Markkanen Layup (11 PTS) (C. Sexton 2 AST),"[1628374, 1629012]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,4.33,Made,,,,,11.0,C. Sexton,1629012.0,2.0,,,,,,,,,,
68,PT05M46.00S,2024-01-16T02:22:59.0Z,1,REGULAR,foul,offensive,[],1630543,,,1610612754,23,16,2024-01-16T02:23:06Z,680000,False,,,0,,I. Jackson offensive FOUL (1 PF),"[1630543, 1627739]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1662.0,1.0,0.0,Dunn,1627739.0,,,
70,PT05M46.00S,2024-01-16T02:22:59.0Z,1,REGULAR,turnover,offensive foul,[],1630543,,,1610612754,23,16,2024-01-16T02:22:59Z,700000,False,,,0,,I. Jackson offensive foul TURNOVER (1 TO),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1662.0,,,,,1.0,,
71,PT05M32.00S,2024-01-16T02:23:32.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628374,89.43823915900131,36.27450980392157,1610612762,23,16,2024-01-16T02:23:36Z,710000,False,-69.0,47.0,1,right,MISS L. Markkanen 8' turnaround bank Shot - blocked,"[1628374, 1630543]",1610612762.0,UTA,turnaround bank,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Left,8.3,Missed,,,,,,,,,Jackson,1630543.0,,,,,,,,
146,PT05M32.00S,2024-01-16T02:23:32.3Z,1,REGULAR,block,,[],1630543,,,1610612762,23,16,2024-01-16T02:36:01Z,715000,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
72,PT05M30.00S,2024-01-16T02:23:34.3Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,23,16,2024-01-16T02:23:36Z,720000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Left,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,,
73,PT05M25.00S,2024-01-16T02:23:38.9Z,1,REGULAR,3pt,Jump Shot,[],1627741,18.610381077529567,92.40196078431373,1610612754,23,19,2024-01-16T02:31:56Z,730000,False,-212.0,122.0,1,left,B. Hield 24' 3PT  (11 PTS) (O. Toppin 2 AST),"[1627741, 1630167]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,24.48,Made,,,,,11.0,O. Toppin,1630167.0,2.0,,,,,,,,,,
75,PT05M23.00S,2024-01-16T02:23:44.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,23,19,2024-01-16T02:23:44Z,750000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M23.00S,2024-01-16T02:23:55.5Z,1,REGULAR,foul,technical,['1freethrow'],1628181,,,1610612762,23,19,2024-01-16T02:24:03Z,760000,False,,,0,,TEAM foul technical,[1628181],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,1627534.0,,,,,,,
77,PT05M23.00S,2024-01-16T02:24:09.0Z,1,REGULAR,substitution,out,[],1629012,,,1610612762,23,19,2024-01-16T02:26:35Z,770000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M23.00S,2024-01-16T02:24:09.0Z,1,REGULAR,substitution,out,[],1627739,,,1610612762,23,19,2024-01-16T02:26:35Z,780000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M23.00S,2024-01-16T02:24:09.0Z,1,REGULAR,substitution,out,[],1628381,,,1610612762,23,19,2024-01-16T02:26:35Z,790000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M23.00S,2024-01-16T02:24:09.0Z,1,REGULAR,substitution,in,[],203903,,,1610612762,23,19,2024-01-16T02:26:35Z,800000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M23.00S,2024-01-16T02:24:09.0Z,1,REGULAR,substitution,in,[],1631117,,,1610612762,23,19,2024-01-16T02:26:35Z,810000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M23.00S,2024-01-16T02:24:09.0Z,1,REGULAR,substitution,in,[],1641718,,,1610612762,23,19,2024-01-16T02:26:35Z,820000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M23.00S,2024-01-16T02:26:49.8Z,1,REGULAR,freethrow,1 of 1,[],1627741,,,1610612762,23,20,2024-01-16T02:26:49Z,830000,False,,,0,,B. Hield technical Free Throw 1 of 1 (12 PTS),[1627741],1610612754.0,IND,technical,,,Hield,B. Hield,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
84,PT05M09.00S,2024-01-16T02:27:25.6Z,1,REGULAR,3pt,Jump Shot,[],1631323,86.81011826544021,95.83333333333334,1610612762,26,20,2024-01-16T02:27:31Z,840000,False,229.0,71.0,1,right,S. Fontecchio 24' 3PT  (3 PTS) (K. George 1 AST),"[1631323, 1641718]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,24.01,Made,,,,,3.0,K. George,1641718.0,1.0,,,,,,,,,,
