actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-10-26T01:14:21.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-10-26T01:14:21Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-10-26T01:14:23.9Z,1,REGULAR,jumpball,recovered,[],203903,,,1610612762,0,0,2023-10-26T01:14:23Z,40000,False,,,0,,Jump Ball W. Kessler vs. D. Sabonis: Tip to J. Clarkson,"[203903, 1631117, 1627734]",1610612762.0,UTA,startperiod,J. Clarkson,203903.0,Clarkson,J. Clarkson,Kessler,1631117.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-10-26T01:14:40.2Z,1,REGULAR,3pt,Jump Shot,[],1628374,77.08607095926413,9.313725490196079,1610612762,0,0,2023-10-26T01:14:45Z,70000,False,-203.0,163.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,26.06,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2023-10-26T01:14:43.2Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,0,0,2023-10-26T01:14:45Z,80000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M28.00S,2023-10-26T01:14:52.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,6.915243101182654,53.67647058823529,1610612758,0,2,2023-10-26T01:14:55Z,90000,False,-18.0,13.0,1,left,D. Fox Layup (2 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.22,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M08.00S,2023-10-26T01:15:11.8Z,1,REGULAR,2pt,Jump Shot,[],1628381,92.9862023653088,71.56862745098039,1610612762,0,2,2023-10-26T01:16:13Z,100000,False,108.0,13.0,1,right,MISS J. Collins 10' pullup Shot,[1628381],1610612762.0,UTA,pullup,,,Collins,J. Collins,,,,,Mid-Range,8-16 Right,10.86,Missed,,,,,,,,,,,,,,,,,,
11,PT11M06.00S,2023-10-26T01:15:13.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,0,2,2023-10-26T01:15:21Z,110000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M00.00S,2023-10-26T01:15:20.1Z,1,REGULAR,3pt,Jump Shot,[],1628989,28.597240473061763,25.0,1610612758,0,2,2023-10-26T01:15:24Z,120000,False,125.0,216.0,1,left,MISS K. Huerter 24' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,24.98,Missed,,,,,,,,,,,,,,,,,,
13,PT11M00.00S,2023-10-26T01:15:20.1Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,0,2,2023-10-26T01:15:24Z,130000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,12.0,2.0,1.0,1.0,,,,,,,,,,,,,,
14,PT10M56.00S,2023-10-26T01:15:23.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203084,17.296320630749015,2.941176470588235,1610612758,0,5,2023-10-26T01:15:28Z,140000,False,235.0,110.0,1,left,H. Barnes 25' 3PT  (3 PTS) (D. Sabonis 1 AST),"[203084, 1627734]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,25.98,Made,,,,,3.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,
16,PT10M39.00S,2023-10-26T01:15:40.7Z,1,REGULAR,3pt,Jump Shot,[],1628374,67.62483574244416,63.48039215686274,1610612762,0,5,2023-10-26T01:15:45Z,160000,False,67.0,252.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,26.07,Missed,,,,,,,,,,,,,,,,,,
17,PT10M38.00S,2023-10-26T01:15:41.7Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,0,5,2023-10-26T01:15:45Z,170000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,16.0,3.0,2.0,1.0,,,,,,,,,,,,,,
18,PT10M33.00S,2023-10-26T01:15:51.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.5722733245729295,42.15686274509804,1610612758,0,7,2023-10-26T01:15:55Z,180000,False,39.0,19.0,1,left,D. Sabonis driving Layup (2 PTS),[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,4.34,Made,,,,,2.0,,,,,,,,,,,,,
19,PT10M33.00S,2023-10-26T01:15:53.9Z,1,REGULAR,foul,personal,['1freethrow'],1631117,,,1610612758,0,7,2023-10-26T01:16:06Z,190000,False,,,0,,W. Kessler shooting personal FOUL (1 PF) (Sabonis 1 FT),"[1631117, 1627734]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1201.0,1.0,0.0,Sabonis,1627734.0,,,,,
21,PT10M33.00S,2023-10-26T01:16:16.6Z,1,REGULAR,freethrow,1 of 1,[],1627734,,,1610612758,0,7,2023-10-26T01:16:16Z,210000,False,,,0,,MISS D. Sabonis Free Throw 1 of 1,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
22,PT10M31.00S,2023-10-26T01:16:18.6Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,0,7,2023-10-26T01:16:19Z,220000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT10M15.00S,2023-10-26T01:16:33.6Z,1,REGULAR,3pt,Jump Shot,[],1629659,68.28186596583443,71.07843137254902,1610612762,3,7,2023-10-26T01:16:41Z,230000,False,105.0,246.0,1,right,T. Horton-Tucker 26' 3PT  (3 PTS) (L. Markkanen 1 AST),"[1629659, 1628374]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right Center,26.74,Made,,,,,3.0,L. Markkanen,1628374.0,1.0,,,,,,,,,,
25,PT09M54.00S,2023-10-26T01:16:55.4Z,1,REGULAR,2pt,Jump Shot,[],1628989,4.28712220762155,71.56862745098039,1610612758,3,7,2023-10-26T01:17:04Z,250000,False,-108.0,-12.0,1,left,MISS K. Huerter 10' pullup Shot,[1628989],1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Left,10.85,Missed,,,,,,,,,,,,,,,,,,
26,PT09M49.00S,2023-10-26T01:17:00.4Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612762,3,7,2023-10-26T01:17:04Z,260000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Left,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT09M45.00S,2023-10-26T01:17:03.0Z,1,REGULAR,turnover,out-of-bounds,[],1629659,,,1610612762,3,7,2023-10-26T01:17:12Z,270000,False,,,0,,T. Horton-Tucker bad pass out-of-bounds TURNOVER (1 TO),[1629659],1610612762.0,UTA,bad pass,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202058.0,,,,,1.0,,,,
