actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT10M18.00S,2023-12-14T02:12:20.6Z,1,REGULAR,rebound,offensive,[],1631323,,,1610612762,2,2,2023-12-14T02:12:28Z,160000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:0),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,15.0,1.0,0.0,1.0,,,,,,
17,PT10M16.00S,2023-12-14T02:12:23.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629012,85.49605781865965,20.098039215686274,1610612762,4,2,2023-12-14T02:12:29Z,170000,False,-150.0,84.0,1,right,C. Sexton 17' pullup bank Jump Shot (2 PTS) (S. Fontecchio 1 AST),"[1629012, 1631323]",1610612762.0,UTA,pullup bank,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Left,,,,17.14,Made,2.0,S. Fontecchio,1631323.0,1.0,,,,,,,,,,,
19,PT09M54.00S,2023-12-14T02:12:48.3Z,1,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612752,4,2,2023-12-14T02:12:54Z,190000,False,,,0,,C. Sexton shooting personal FOUL (1 PF) (Brunson 2 FT),"[1629012, 1628973]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,1626302.0,,,,,1.0,0.0,Brunson,1628973.0,,
21,PT09M54.00S,2023-12-14T02:13:14.2Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,4,3,2023-12-14T02:13:39Z,210000,False,,,0,,J. Brunson Free Throw 1 of 2 (1 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
22,PT09M54.00S,2023-12-14T02:13:14.2Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,4,3,2023-12-14T02:13:39Z,220000,False,,,0,,MISS J. Brunson Free Throw 2 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
23,PT09M52.00S,2023-12-14T02:13:16.2Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,4,3,2023-12-14T02:13:39Z,230000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,
24,PT09M45.00S,2023-12-14T02:13:46.4Z,1,REGULAR,foul,personal,[],1628973,,,1610612762,4,3,2023-12-14T02:13:51Z,240000,False,,,0,,J. Brunson personal FOUL (1 PF),"[1628973, 203482]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1628485.0,,,,,1.0,0.0,Olynyk,203482.0,,
205,PT09M34.00S,2023-12-14T02:14:20.5Z,1,REGULAR,turnover,lost ball,[],1641718,,,1610612762,4,3,2023-12-14T02:44:16Z,285000,False,,,0,,K. George lost ball TURNOVER (2 TO),"[1641718, 203944]",1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,2.0,Randle,203944.0,,,,,,,,,,,,,,,,,
206,PT09M34.00S,2023-12-14T02:14:20.5Z,1,REGULAR,steal,,[],203944,,,1610612752,4,3,2023-12-14T02:44:16Z,287500,False,,,0,,J. Randle STEAL (1 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M28.00S,2023-12-14T02:14:23.5Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203944,28.203022339027594,74.26470588235294,1610612752,4,3,2023-12-14T02:44:16Z,290000,False,-121.0,213.0,1,left,MISS J. Randle 24' running pullup 3PT,[203944],1610612752.0,NYK,running pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,24.48,Missed,,,,,,,,,,,,,,,
30,PT09M24.00S,2023-12-14T02:14:27.5Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612762,4,3,2023-12-14T02:14:30Z,300000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:1),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,29.0,2.0,1.0,1.0,,,,,,
31,PT09M19.00S,2023-12-14T02:14:31.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,87.59855453350855,95.83333333333334,1610612762,4,3,2023-12-14T02:14:52Z,310000,False,229.0,64.0,1,right,MISS L. Markkanen 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,,,,23.8,Missed,,,,,,,,,,,,,,,
32,PT09M16.00S,2023-12-14T02:14:34.1Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612752,4,3,2023-12-14T02:14:41Z,320000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,
33,PT09M09.00S,2023-12-14T02:14:42.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,5.075558475689881,44.85294117647059,1610612752,4,5,2023-12-14T02:14:46Z,330000,False,26.0,-5.0,1,left,J. Sims DUNK (2 PTS) (J. Randle 1 AST),"[1630579, 203944]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,2.61,Made,2.0,J. Randle,203944.0,1.0,,,,,,,,,,,
35,PT08M56.00S,2023-12-14T02:14:55.0Z,1,REGULAR,2pt,Jump Shot,[],1629012,78.66294349540078,53.18627450980392,1610612762,4,5,2023-12-14T02:14:59Z,350000,False,16.0,148.0,1,right,MISS C. Sexton 14' floating Shot,[1629012],1610612762.0,UTA,floating,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Center,,,,14.9,Missed,,,,,,,,,,,,,,,
36,PT08M54.00S,2023-12-14T02:14:57.0Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,4,5,2023-12-14T02:14:59Z,360000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,
37,PT08M49.00S,2023-12-14T02:15:01.9Z,1,REGULAR,3pt,Jump Shot,[],1628973,23.73521681997372,13.480392156862745,1610612752,4,5,2023-12-14T02:19:36Z,370000,False,183.0,171.0,1,left,MISS J. Brunson 24' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,24.99,Missed,,,,,,,,,,,,,,,
38,PT08M47.00S,2023-12-14T02:15:03.9Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612762,4,5,2023-12-14T02:15:07Z,380000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:2),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,37.0,3.0,2.0,1.0,,,,,,
39,PT08M38.00S,2023-12-14T02:15:12.7Z,1,REGULAR,3pt,Jump Shot,[],1629012,90.75229960578186,95.34313725490196,1610612762,4,5,2023-12-14T02:15:18Z,390000,False,227.0,34.0,1,right,MISS C. Sexton 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,,,,22.93,Missed,,,,,,,,,,,,,,,
40,PT08M36.00S,2023-12-14T02:15:14.7Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612752,4,5,2023-12-14T02:15:18Z,400000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,,,,,,,,,39.0,2.0,2.0,0.0,,,,,,
41,PT08M26.00S,2023-12-14T02:15:25.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,5.338370565045992,53.431372549019606,1610612752,4,7,2023-12-14T02:15:30Z,410000,False,-17.0,-2.0,1,left,J. Randle reverse Layup (4 PTS) (R. Barrett 1 AST),"[203944, 1629628]",1610612752.0,NYK,reverse,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,1.74,Made,4.0,R. Barrett,1629628.0,1.0,,,,,,,,,,,
43,PT08M09.00S,2023-12-14T02:15:41.5Z,1,REGULAR,3pt,Jump Shot,[],1631323,67.7562417871222,35.78431372549019,1610612762,7,7,2023-12-14T02:15:46Z,430000,False,-71.0,251.0,1,right,S. Fontecchio 26' 3PT  (3 PTS) (C. Sexton 1 AST),"[1631323, 1629012]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,,,26.05,Made,3.0,C. Sexton,1629012.0,1.0,,,,,,,,,,,
45,PT08M03.00S,2023-12-14T02:15:52.7Z,1,REGULAR,foul,personal,[],1641718,,,1610612752,7,7,2023-12-14T02:15:59Z,450000,False,,,0,,K. George take personal FOUL (1 PF),"[1641718, 1629628]",1610612762.0,UTA,take,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,2534.0,,,,,1.0,0.0,Barrett,1629628.0,,
47,PT08M03.00S,2023-12-14T02:15:58.9Z,1,REGULAR,substitution,out,[],1641718,,,1610612752,7,7,2023-12-14T02:16:05Z,470000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M03.00S,2023-12-14T02:15:58.9Z,1,REGULAR,substitution,out,[],1628374,,,1610612752,7,7,2023-12-14T02:16:05Z,480000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M03.00S,2023-12-14T02:15:58.9Z,1,REGULAR,substitution,in,[],1631117,,,1610612752,7,7,2023-12-14T02:16:05Z,490000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M03.00S,2023-12-14T02:15:58.9Z,1,REGULAR,substitution,in,[],1629659,,,1610612752,7,7,2023-12-14T02:16:05Z,500000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M52.00S,2023-12-14T02:16:25.0Z,1,REGULAR,3pt,Jump Shot,[],1629628,23.603810775295663,15.441176470588236,1610612752,7,7,2023-12-14T02:16:32Z,510000,False,173.0,169.0,1,left,MISS R. Barrett 24' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,24.2,Missed,,,,,,,,,,,,,,,
52,PT07M50.00S,2023-12-14T02:16:27.0Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,7,7,2023-12-14T02:16:32Z,520000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,51.0,2.0,2.0,0.0,,,,,,
53,PT07M46.00S,2023-12-14T02:16:31.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629012,92.32917214191852,45.09803921568628,1610612762,9,7,2023-12-14T02:16:36Z,530000,False,-25.0,20.0,1,right,C. Sexton Layup (4 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,3.14,Made,4.0,,,,,,,,,,,,,,
54,PT07M31.00S,2023-12-14T02:16:46.4Z,1,REGULAR,3pt,Jump Shot,[],1628978,28.33442838370565,81.37254901960785,1610612752,9,7,2023-12-14T02:16:51Z,540000,False,-157.0,214.0,1,left,MISS D. DiVincenzo 26' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,26.52,Missed,,,,,,,,,,,,,,,
55,PT07M29.00S,2023-12-14T02:16:48.4Z,1,REGULAR,rebound,offensive,[],1628973,,,1610612752,9,7,2023-12-14T02:16:51Z,550000,False,,,0,,J. Brunson REBOUND (Off:1 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,54.0,2.0,1.0,1.0,,,,,,
56,PT07M27.00S,2023-12-14T02:16:51.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,4.681340341655716,96.32352941176471,1610612752,9,7,2023-12-14T02:16:56Z,560000,False,-232.0,-8.0,1,left,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,,,,23.18,Missed,,,,,,,,,,,,,,,
57,PT07M23.00S,2023-12-14T02:16:55.0Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,9,7,2023-12-14T02:16:56Z,570000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:3),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Left Corner 3,24+ Left,,,,,,,,,,,56.0,3.0,3.0,0.0,,,,,,
58,PT07M21.00S,2023-12-14T02:16:59.8Z,1,REGULAR,foul,offensive,[],1631117,,,1610612762,9,7,2023-12-14T02:17:14Z,580000,False,,,0,,W. Kessler offensive FOUL (1 PF),"[1631117, 1628973]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2534.0,,,,,1.0,0.0,Brunson,1628973.0,,
60,PT07M21.00S,2023-12-14T02:16:59.8Z,1,REGULAR,turnover,offensive foul,[],1631117,,,1610612762,9,7,2023-12-14T02:16:59Z,600000,False,,,0,,W. Kessler offensive foul TURNOVER (1 TO),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,2534.0,,,,,,,,,,
61,PT07M07.00S,2023-12-14T02:17:30.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629628,11.645860709592641,50.245098039215684,1610612752,9,7,2023-12-14T02:17:35Z,610000,False,-1.0,57.0,1,left,MISS R. Barrett driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,5.7,Missed,,,,,,,,,,,,,,,
62,PT07M03.00S,2023-12-14T02:17:34.9Z,1,REGULAR,rebound,offensive,[],203944,,,1610612752,9,7,2023-12-14T02:17:35Z,620000,False,,,0,,J. Randle REBOUND (Off:1 Def:0),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,61.0,1.0,0.0,1.0,,,,,,
63,PT07M03.00S,2023-12-14T02:17:33.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203944,5.590000152587891,50.0,1610612752,9,9,2023-12-14T02:17:33Z,630000,False,0.0,0.0,1,left,J. Randle tip Layup (6 PTS),[203944],1610612752.0,NYK,tip,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,,0.0,Made,6.0,,,,,,,,,,,,,,
64,PT06M54.00S,2023-12-14T02:17:43.7Z,1,REGULAR,turnover,bad pass,[],1631323,,,1610612762,9,9,2023-12-14T02:17:48Z,640000,False,,,0,,S. Fontecchio bad pass TURNOVER (1 TO),"[1631323, 1628978]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,8-16 Center,1.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,,,
65,PT06M54.00S,2023-12-14T02:17:43.7Z,1,REGULAR,steal,,[],1628978,,,1610612752,9,9,2023-12-14T02:17:45Z,650000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
66,PT06M48.00S,2023-12-14T02:17:49.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628973,4.155716162943495,3.431372549019608,1610612752,9,9,2023-12-14T02:23:47Z,660000,False,233.0,-13.0,1,left,MISS J. Brunson 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,,,,23.32,Missed,,,,,,,,,,,,,,,
67,PT06M46.00S,2023-12-14T02:17:51.3Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612762,9,9,2023-12-14T02:17:54Z,670000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Right Corner 3,24+ Right,,,,,,,,,,,66.0,1.0,1.0,0.0,,,,,,
68,PT06M33.00S,2023-12-14T02:18:04.7Z,1,REGULAR,3pt,Jump Shot,[],1629659,68.80749014454665,15.441176470588236,1610612762,9,9,2023-12-14T02:18:11Z,680000,False,-173.0,241.0,1,right,MISS T. Horton-Tucker 29' 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,,,29.63,Missed,,,,,,,,,,,,,,,
69,PT06M29.00S,2023-12-14T02:18:08.7Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,9,9,2023-12-14T02:18:11Z,690000,False,,,0,,J. Brunson REBOUND (Off:1 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,68.0,3.0,2.0,1.0,,,,,,
70,PT06M26.00S,2023-12-14T02:18:12.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203944,8.886333771353483,49.50980392156863,1610612752,9,11,2023-12-14T02:25:24Z,700000,False,2.0,31.0,1,left,J. Randle running Layup (8 PTS) (D. DiVincenzo 1 AST),"[203944, 1628978]",1610612752.0,NYK,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,3.11,Made,8.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,,,
72,PT06M26.00S,2023-12-14T02:18:18.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,9,11,2023-12-14T02:18:18Z,720000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M06.00S,2023-12-14T02:21:26.9Z,1,REGULAR,3pt,Jump Shot,[],1631323,70.90998685939553,74.01960784313727,1610612762,9,11,2023-12-14T02:21:31Z,730000,False,120.0,221.0,1,right,MISS S. Fontecchio 25' 3PT,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,,,,25.14,Missed,,,,,,,,,,,,,,,
74,PT06M04.00S,2023-12-14T02:21:28.9Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,9,11,2023-12-14T02:21:31Z,740000,False,,,0,,J. Randle REBOUND (Off:1 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,73.0,2.0,1.0,1.0,,,,,,
75,PT05M57.00S,2023-12-14T02:21:35.8Z,1,REGULAR,3pt,Jump Shot,[],1629628,29.77989487516426,30.637254901960787,1610612752,9,11,2023-12-14T02:21:41Z,750000,False,97.0,227.0,1,left,MISS R. Barrett 24' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,24.71,Missed,,,,,,,,,,,,,,,
76,PT05M54.00S,2023-12-14T02:21:38.5Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612752,9,11,2023-12-14T02:21:38Z,760000,False,,,0,,J. Sims REBOUND (Off:1 Def:0),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,75.0,1.0,0.0,1.0,,,,,,
77,PT05M48.00S,2023-12-14T02:21:44.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629628,7.046649145860711,33.82352941176471,1610612752,9,11,2023-12-14T02:21:49Z,770000,False,81.0,14.0,1,left,MISS R. Barrett 8' driving floating Shot - blocked,"[1629628, 1631117]",1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Right,,,,8.21,Missed,,,,,,,,,,,,,,Kessler,1631117.0
78,PT05M48.00S,2023-12-14T02:21:44.2Z,1,REGULAR,block,,[],1631117,,,1610612752,9,11,2023-12-14T02:21:46Z,780000,False,,,0,,W. Kessler BLOCK (1 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
79,PT05M46.00S,2023-12-14T02:21:46.2Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,9,11,2023-12-14T02:21:49Z,790000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Right,,,,,,,,,,,77.0,1.0,1.0,0.0,,,,,,
80,PT05M42.00S,2023-12-14T02:21:50.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631323,91.5407358738502,95.58823529411765,1610612762,9,11,2023-12-14T02:21:55Z,800000,False,228.0,27.0,1,right,MISS S. Fontecchio 3PT,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,,22.95,Missed,,,,,,,,,,,,,,,
81,PT05M40.00S,2023-12-14T02:21:52.0Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,9,11,2023-12-14T02:21:55Z,810000,False,,,0,,J. Randle REBOUND (Off:1 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,,,,,,,,,,,80.0,3.0,2.0,1.0,,,,,,
