actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
17,PT11M02.00S,2024-03-16T01:42:48.8Z,1,REGULAR,3pt,Jump Shot,[],1641707,67.23061760840999,54.41176470588235,1610612762,0,0,2024-03-16T01:42:54Z,170000,False,22.0,256.0,1,right,MISS T. Hendricks 25' 3PT,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Center,25.65,Missed,,,,,,,,,,,,,,,,,,
18,PT10M58.00S,2024-03-16T01:42:52.8Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612762,0,0,2024-03-16T01:42:54Z,180000,False,,,0,,J. Collins REBOUND (Off:1 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,17.0,2.0,1.0,1.0,,,,,,,,,,,,,,
19,PT10M58.00S,2024-03-16T01:42:53.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,94.40999984741211,50.0,1610612762,2,0,2024-03-16T01:42:53Z,190000,False,0.0,0.0,1,right,J. Collins tip Layup (2 PTS),[1628381],1610612762.0,UTA,tip,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,2.0,,,,,,,,,,,
20,PT10M44.00S,2024-03-16T01:43:05.9Z,1,REGULAR,3pt,Jump Shot,[],1630552,25.837713534822605,81.61764705882352,1610612737,2,0,2024-03-16T01:43:10Z,200000,False,-158.0,190.0,1,left,MISS J. Johnson 24' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,24.75,Missed,,,,,,,,,,,,,,,,,,
21,PT10M43.00S,2024-03-16T01:43:06.9Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,2,0,2024-03-16T01:43:10Z,210000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M35.00S,2024-03-16T01:43:16.7Z,1,REGULAR,3pt,Jump Shot,[],1641718,67.36202365308804,46.568627450980394,1610612762,2,0,2024-03-16T01:43:22Z,220000,False,-17.0,254.0,1,right,MISS K. George 25' step back 3PT,[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Center,25.49,Missed,,,,,,,,,,,,,,,,,,
23,PT10M31.00S,2024-03-16T01:43:20.7Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,2,0,2024-03-16T01:43:22Z,230000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M28.00S,2024-03-16T01:43:23.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630249,7.5722733245729295,50.245098039215684,1610612737,2,2,2024-03-16T01:45:37Z,240000,False,-1.0,19.0,1,left,V. Krejci running DUNK (2 PTS) (J. Johnson 1 AST),"[1630249, 1630552]",1610612737.0,ATL,running,,,Krejci,V. Krejci,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,,,2.0,J. Johnson,1630552.0,1.0,,,,,,,,
26,PT10M16.00S,2024-03-16T01:43:34.6Z,1,REGULAR,3pt,Jump Shot,[],1628381,76.95466491458606,10.294117647058822,1610612762,5,2,2024-03-16T01:43:41Z,260000,False,-199.0,164.0,1,right,J. Collins 25' 3PT  (5 PTS) (C. Sexton 1 AST),"[1628381, 1629012]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,25.75,Made,,,,,,,5.0,C. Sexton,1629012.0,1.0,,,,,,,,
28,PT10M01.00S,2024-03-16T01:43:49.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202083,6.521024967148489,41.66666666666667,1610612737,5,2,2024-03-16T01:43:54Z,280000,False,42.0,9.0,1,left,MISS W. Matthews driving Layup - blocked,"[202083, 1641707]",1610612737.0,ATL,driving,,,Matthews,W. Matthews,,,,,Restricted Area,0-8 Center,4.26,Missed,,,,,Hendricks,1641707.0,,,,,,,,,,,,
29,PT10M01.00S,2024-03-16T01:43:49.0Z,1,REGULAR,block,,[],1641707,,,1610612737,5,2,2024-03-16T01:43:51Z,290000,False,,,0,,T. Hendricks BLOCK (1 BLK),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M59.00S,2024-03-16T01:43:51.0Z,1,REGULAR,rebound,defensive,[],1641707,,,1610612762,5,2,2024-03-16T01:43:54Z,300000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:2),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,
31,PT09M48.00S,2024-03-16T01:44:02.3Z,1,REGULAR,3pt,Jump Shot,[],1629012,91.40932982917214,94.85294117647058,1610612762,8,2,2024-03-16T01:44:07Z,310000,False,224.0,28.0,1,right,C. Sexton 3PT pullup (3 PTS),[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,22.61,Made,,,,,,,3.0,,,,,,,,,,,
32,PT09M35.00S,2024-03-16T01:44:14.9Z,1,REGULAR,3pt,Jump Shot,[],1627749,32.40801576872536,49.50980392156863,1610612737,8,5,2024-03-16T01:44:19Z,320000,False,2.0,252.0,1,left,D. Murray 25' 3PT pullup (3 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,25.21,Made,,,,,,,3.0,,,,,,,,,,,
33,PT09M24.00S,2024-03-16T01:44:26.8Z,1,REGULAR,3pt,Jump Shot,[],1641707,79.05716162943496,7.107843137254902,1610612762,8,5,2024-03-16T01:44:32Z,330000,False,-214.0,144.0,1,right,MISS T. Hendricks 25' 3PT,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
34,PT09M21.00S,2024-03-16T01:44:29.8Z,1,REGULAR,rebound,defensive,[],202083,,,1610612737,8,5,2024-03-16T01:44:32Z,340000,False,,,0,,W. Matthews REBOUND (Off:0 Def:1),[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Left Center,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT09M13.00S,2024-03-16T01:44:38.4Z,1,REGULAR,3pt,Jump Shot,[],202083,4.681340341655716,94.6078431372549,1610612737,8,8,2024-03-16T01:44:44Z,350000,False,-223.0,-8.0,1,left,W. Matthews 3PT  (3 PTS) (D. Murray 1 AST),"[202083, 1627749]",1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,Left Corner 3,24+ Left,22.32,Made,,,,,,,3.0,D. Murray,1627749.0,1.0,,,,,,,,
37,PT09M11.00S,2024-03-16T01:44:42.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,8,8,2024-03-16T01:44:43Z,370000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M51.00S,2024-03-16T01:47:59.8Z,1,REGULAR,turnover,out-of-bounds,[],1628381,,,1610612762,8,8,2024-03-16T01:48:07Z,380000,False,,,0,,J. Collins lost ball out-of-bounds TURNOVER (1 TO),[1628381],1610612762.0,UTA,lost ball,,,Collins,J. Collins,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,204059.0,1.0,,,,,,
39,PT08M37.00S,2024-03-16T01:48:18.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630552,8.09789750328515,39.46078431372549,1610612737,8,8,2024-03-16T01:48:23Z,390000,False,53.0,24.0,1,left,MISS J. Johnson driving Layup,[1630552],1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.77,Missed,,,,,,,,,,,,,,,,,,
40,PT08M35.00S,2024-03-16T01:48:20.5Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,8,8,2024-03-16T01:48:23Z,400000,False,,,0,,J. Collins REBOUND (Off:1 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,39.0,3.0,2.0,1.0,,,,,,,,,,,,,,
41,PT08M30.00S,2024-03-16T01:48:25.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629012,91.93495400788436,54.90196078431373,1610612762,10,8,2024-03-16T01:48:31Z,410000,False,25.0,23.0,1,right,C. Sexton running Layup (5 PTS) (K. George 1 AST),"[1629012, 1641718]",1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,,,5.0,K. George,1641718.0,1.0,,,,,,,,
43,PT08M18.00S,2024-03-16T01:48:38.8Z,1,REGULAR,foul,personal,['2freethrow'],1641707,,,1610612737,10,8,2024-03-16T01:48:43Z,430000,False,,,0,,T. Hendricks shooting personal FOUL (1 PF) (Johnson 2 FT),"[1641707, 1630552]",1610612762.0,UTA,shooting,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204059.0,,1.0,0.0,Johnson,1630552.0,,
45,PT08M18.00S,2024-03-16T01:49:07.3Z,1,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,10,8,2024-03-16T01:49:24Z,450000,False,,,0,,MISS J. Johnson Free Throw 1 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
46,PT08M18.00S,2024-03-16T01:49:07.3Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,10,8,2024-03-16T01:49:24Z,460000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,
47,PT08M18.00S,2024-03-16T01:49:07.3Z,1,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,10,8,2024-03-16T01:49:24Z,470000,False,,,0,,MISS J. Johnson Free Throw 2 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
48,PT08M16.00S,2024-03-16T01:49:09.3Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,10,8,2024-03-16T01:49:24Z,480000,False,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,47.0,2.0,1.0,1.0,,,,,,,,,,,,,,
49,PT08M14.00S,2024-03-16T01:49:25.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202083,8.754927726675426,95.34313725490196,1610612737,10,11,2024-03-16T01:49:30Z,490000,False,-227.0,30.0,1,left,W. Matthews 3PT  (6 PTS) (C. Capela 1 AST),"[202083, 203991]",1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,Left Corner 3,24+ Left,22.87,Made,,,,,,,6.0,C. Capela,203991.0,1.0,,,,,,,,
51,PT07M58.00S,2024-03-16T01:49:40.4Z,1,REGULAR,3pt,Jump Shot,[],1641718,66.83639947437582,51.9607843137255,1610612762,10,11,2024-03-16T01:49:46Z,510000,False,10.0,259.0,1,right,MISS K. George 25' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,25.94,Missed,,,,,,,,,,,,,,,,,,
52,PT07M55.00S,2024-03-16T01:49:43.4Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,10,11,2024-03-16T01:49:46Z,520000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT07M51.00S,2024-03-16T01:49:47.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202083,30.831143232588698,12.254901960784313,1610612737,10,14,2024-03-16T01:50:21Z,530000,False,189.0,237.0,1,left,W. Matthews 30' 3PT running (9 PTS) (D. Murray 2 AST),"[202083, 1627749]",1610612737.0,ATL,running,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Right Center,30.32,Made,,,,,,,9.0,D. Murray,1627749.0,2.0,,,,,,,,
56,PT07M31.00S,2024-03-16T01:50:21.8Z,1,REGULAR,foul,personal,['2freethrow'],203991,,,1610612762,10,14,2024-03-16T01:50:41Z,560000,False,,,0,,C. Capela shooting personal FOUL (1 PF) (Collins 2 FT),"[203991, 1628381]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,204059.0,,1.0,0.0,Collins,1628381.0,,
58,PT07M31.00S,2024-03-16T01:50:46.8Z,1,REGULAR,freethrow,1 of 2,[],1628381,,,1610612762,11,14,2024-03-16T01:50:46Z,580000,False,,,0,,J. Collins Free Throw 1 of 2 (6 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
59,PT07M31.00S,2024-03-16T01:51:02.3Z,1,REGULAR,freethrow,2 of 2,[],1628381,,,1610612762,12,14,2024-03-16T01:51:02Z,590000,False,,,0,,J. Collins Free Throw 2 of 2 (7 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
60,PT07M18.00S,2024-03-16T01:51:18.2Z,1,REGULAR,2pt,Jump Shot,[],1627749,6.521024967148489,75.73529411764706,1610612737,12,16,2024-03-16T01:51:22Z,600000,False,-129.0,9.0,1,left,D. Murray 12' pullup Jump Shot (5 PTS) (C. Capela 2 AST),"[1627749, 203991]",1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,12.9,Made,,,,,,,5.0,C. Capela,203991.0,2.0,,,,,,,,
61,PT07M02.00S,2024-03-16T01:51:34.1Z,1,REGULAR,3pt,Jump Shot,[],1641707,93.51182654402102,96.07843137254902,1610612762,12,16,2024-03-16T01:51:39Z,610000,False,230.0,8.0,1,right,MISS T. Hendricks 3PT,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Right Corner 3,24+ Right,23.06,Missed,,,,,,,,,,,,,,,,,,
62,PT06M57.00S,2024-03-16T01:51:39.1Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612762,12,16,2024-03-16T01:51:39Z,620000,False,,,0,,J. Collins REBOUND (Off:2 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,61.0,4.0,2.0,2.0,,,,,,,,,,,,,,
63,PT06M57.00S,2024-03-16T01:51:38.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,94.40999984741211,50.0,1610612762,14,16,2024-03-16T01:51:38Z,630000,False,0.0,0.0,1,right,J. Collins tip Layup (9 PTS),[1628381],1610612762.0,UTA,tip,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,9.0,,,,,,,,,,,
65,PT06M37.00S,2024-03-16T01:51:59.4Z,1,REGULAR,2pt,Jump Shot,[],1627749,10.85742444152431,86.76470588235294,1610612737,14,16,2024-03-16T01:52:03Z,640000,False,-184.0,50.0,1,left,MISS D. Murray 19' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left,19.04,Missed,,,,,,,,,,,,,,,,,,
66,PT06M34.00S,2024-03-16T01:52:02.4Z,1,REGULAR,rebound,defensive,[],1641707,,,1610612762,14,16,2024-03-16T01:52:05Z,650000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:3),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Mid-Range,16-24 Left,,,65.0,3.0,3.0,0.0,,,,,,,,,,,,,,
67,PT06M28.00S,2024-03-16T01:52:07.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,90.3580814717477,38.48039215686275,1610612762,14,16,2024-03-16T01:52:11Z,660000,False,-58.0,38.0,1,right,MISS C. Sexton 6' driving floating bank Shot,[1629012],1610612762.0,UTA,driving floating bank,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,6.91,Missed,,,,,,,,,,,,,,,,,,
68,PT06M25.00S,2024-03-16T01:52:10.5Z,1,REGULAR,rebound,offensive,[],1641707,,,1610612762,14,16,2024-03-16T01:52:10Z,670000,False,,,0,,T. Hendricks REBOUND (Off:1 Def:3),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),0-8 Center,,,67.0,4.0,3.0,1.0,,,,,,,,,,,,,,
69,PT06M25.00S,2024-03-16T01:52:10.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641707,94.40999984741211,50.0,1610612762,16,16,2024-03-16T01:52:10Z,680000,False,0.0,0.0,1,right,T. Hendricks tip Layup (2 PTS),[1641707],1610612762.0,UTA,tip,,,Hendricks,T. Hendricks,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,2.0,,,,,,,,,,,
70,PT06M15.00S,2024-03-16T01:52:19.6Z,1,REGULAR,3pt,Jump Shot,[],1630552,28.728646517739815,23.03921568627451,1610612737,16,16,2024-03-16T01:52:24Z,690000,False,135.0,218.0,1,left,MISS J. Johnson 25' pullup 3PT,[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
71,PT06M13.00S,2024-03-16T01:52:21.6Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,16,16,2024-03-16T01:52:24Z,700000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,70.0,2.0,2.0,0.0,,,,,,,,,,,,,,
72,PT06M05.00S,2024-03-16T01:52:30.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,87.07293035479631,49.50980392156863,1610612762,18,16,2024-03-16T01:52:35Z,710000,False,-2.0,69.0,1,right,C. Sexton 6' driving floating Jump Shot (7 PTS) (K. George 2 AST),"[1629012, 1641718]",1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,6.9,Made,,,,,,,7.0,K. George,1641718.0,2.0,,,,,,,,
74,PT06M05.00S,2024-03-16T01:52:38.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,18,16,2024-03-16T01:52:38Z,730000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M05.00S,2024-03-16T01:54:47.6Z,1,REGULAR,substitution,out,[],1641707,,,1610612737,18,16,2024-03-16T01:55:28Z,740000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M05.00S,2024-03-16T01:54:47.6Z,1,REGULAR,substitution,out,[],203991,,,1610612737,18,16,2024-03-16T01:55:28Z,750000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M05.00S,2024-03-16T01:54:47.6Z,1,REGULAR,substitution,out,[],1630552,,,1610612737,18,16,2024-03-16T01:55:28Z,760000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M05.00S,2024-03-16T01:54:47.6Z,1,REGULAR,substitution,out,[],202083,,,1610612737,18,16,2024-03-16T01:55:28Z,770000,False,,,0,,SUB out: W. Matthews,[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M05.00S,2024-03-16T01:54:47.6Z,1,REGULAR,substitution,in,[],1630695,,,1610612737,18,16,2024-03-16T01:55:28Z,780000,False,,,0,,SUB in: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M05.00S,2024-03-16T01:54:47.6Z,1,REGULAR,substitution,in,[],1628981,,,1610612737,18,16,2024-03-16T01:55:28Z,790000,False,,,0,,SUB in: B. Fernando,[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M05.00S,2024-03-16T01:54:47.6Z,1,REGULAR,substitution,in,[],1629726,,,1610612737,18,16,2024-03-16T01:55:28Z,800000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M05.00S,2024-03-16T01:54:47.6Z,1,REGULAR,substitution,in,[],1629631,,,1610612737,18,16,2024-03-16T01:55:28Z,810000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M49.00S,2024-03-16T01:55:50.4Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612737,18,16,2024-03-16T01:55:54Z,820000,False,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1641718]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,1.0,,,,,George,1641718.0
84,PT05M49.00S,2024-03-16T01:55:50.4Z,1,REGULAR,steal,,[],1641718,,,1610612762,18,16,2024-03-16T01:55:52Z,830000,False,,,0,,K. George STEAL (1 STL),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
