actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-01-13T02:40:28.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-13T02:40:28Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-01-13T02:40:30.4Z,1,REGULAR,jumpball,recovered,[],1628374,,,1610612762,0,0,2024-01-13T02:40:30Z,40000,False,,,0,,Jump Ball J. Collins vs. S. Barnes: Tip to L. Markkanen,"[1628374, 1628381, 1630567]",1610612762.0,UTA,startperiod,L. Markkanen,1628374.0,Markkanen,L. Markkanen,Collins,1628381.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-01-13T02:40:50.0Z,1,REGULAR,3pt,Jump Shot,[],1628381,4.418528252299605,2.450980392156863,1610612762,0,0,2024-01-13T02:40:53Z,70000,False,238.0,-11.0,1,left,MISS J. Collins 3PT - blocked,"[1628381, 1630567]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,23.8,Missed,Barnes,1630567.0,,,,,,,,,,,,,,,,
8,PT11M41.00S,2024-01-13T02:40:50.0Z,1,REGULAR,block,,[],1630567,,,1610612762,0,0,2024-01-13T02:40:52Z,80000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
9,PT11M37.00S,2024-01-13T02:40:54.0Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,0,0,2024-01-13T02:40:53Z,90000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,
10,PT11M34.00S,2024-01-13T02:40:56.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,61.58015768725361,38.72549019607843,1610612761,0,3,2024-01-13T02:41:23Z,100000,False,-56.0,309.0,1,right,I. Quickley 31' 3PT running pullup (3 PTS),[1630193],1610612761.0,TOR,running pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,31.37,Made,,,,,,,3.0,,,,,,,,,,,
11,PT11M16.00S,2024-01-13T02:41:14.0Z,1,REGULAR,3pt,Jump Shot,[],1631323,26.888961892247043,15.196078431372548,1610612762,0,3,2024-01-13T02:41:18Z,110000,False,174.0,200.0,1,left,MISS S. Fontecchio 26' 3PT,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,26.53,Missed,,,,,,,,,,,,,,,,,,
12,PT11M13.00S,2024-01-13T02:41:17.0Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,0,3,2024-01-13T02:41:18Z,120000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,
13,PT11M01.00S,2024-01-13T02:41:29.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,84.44480946123521,49.26470588235294,1610612761,0,5,2024-01-13T02:41:35Z,130000,False,-4.0,94.0,1,right,S. Barnes 9' turnaround Jump Shot (2 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,9.38,Made,,,,,,,2.0,,,,,,,,,,,
14,PT10M38.00S,2024-01-13T02:41:52.0Z,1,REGULAR,3pt,Jump Shot,[],1628374,32.276609724047304,40.68627450980392,1610612762,3,5,2024-01-13T02:41:57Z,140000,False,47.0,251.0,1,left,L. Markkanen 25' 3PT step back (3 PTS) (J. Collins 1 AST),"[1628374, 1628381]",1610612762.0,UTA,step back,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,25.52,Made,,,,,,,3.0,J. Collins,1628381.0,1.0,,,,,,,,
