actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-02-13T02:10:31.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-13T02:10:31Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-02-13T02:10:33.6Z,1,REGULAR,jumpball,recovered,[],1641718,,,1610612762,0,0,2024-02-13T02:10:33Z,40000,False,,,0,,Jump Ball W. Kessler vs. D. Green: Tip to K. George,"[1641718, 1631117, 203110]",1610612762.0,UTA,startperiod,K. George,1641718.0,George,K. George,Kessler,1631117.0,Green,203110.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2024-02-13T02:10:43.5Z,1,REGULAR,3pt,Jump Shot,[],1641718,17.95335085413929,91.66666666666666,1610612762,3,0,2024-02-13T02:10:48Z,70000,False,-208.0,116.0,1,left,K. George 3PT  (3 PTS) (J. Collins 1 AST),"[1641718, 1628381]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,23.86,Made,3.0,J. Collins,1628381.0,1.0,,,,,,,,,,,,,,
9,PT11M30.00S,2024-02-13T02:11:00.0Z,1,REGULAR,3pt,Jump Shot,[],202691,79.84559789750328,92.64705882352942,1610612744,3,3,2024-02-13T02:11:05Z,90000,False,213.0,137.0,1,right,K. Thompson 25' 3PT  (3 PTS) (D. Green 1 AST),"[202691, 203110]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,25.34,Made,3.0,D. Green,203110.0,1.0,,,,,,,,,,,,,,
11,PT11M13.00S,2024-02-13T02:11:18.5Z,1,REGULAR,3pt,Jump Shot,[],1628374,29.77989487516426,66.66666666666666,1610612762,3,3,2024-02-13T02:11:52Z,110000,False,-83.0,227.0,1,left,MISS L. Markkanen 24' pullup 3PT,[1628374],1610612762.0,UTA,pullup,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,24.22,Missed,,,,,,,,,,,,,,,,,,
12,PT11M11.00S,2024-02-13T02:11:20.5Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,3,3,2024-02-13T02:11:52Z,120000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M04.00S,2024-02-13T02:11:30.9Z,1,REGULAR,foul,personal,[],1631117,,,1610612744,3,3,2024-02-13T02:11:41Z,130000,False,,,0,,W. Kessler personal FOUL (1 PF),"[1631117, 203110]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Right,,,,,,,,,,,2003.0,1.0,0.0,Green,203110.0,,,,,
15,PT10M55.00S,2024-02-13T02:12:02.5Z,1,REGULAR,3pt,Jump Shot,[],201939,71.04139290407359,20.098039215686274,1610612744,3,3,2024-02-13T02:12:24Z,150000,False,-150.0,220.0,1,right,MISS S. Curry 26' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.57,Missed,,,,,,,,,,,,,,,,,,
16,PT10M50.00S,2024-02-13T02:12:07.5Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,3,3,2024-02-13T02:14:47Z,160000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M43.00S,2024-02-13T02:12:13.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,7.5722733245729295,53.67647058823529,1610612762,5,3,2024-02-13T02:12:18Z,170000,False,-18.0,19.0,1,left,C. Sexton driving Layup (2 PTS) (J. Collins 2 AST),"[1629012, 1628381]",1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.62,Made,2.0,J. Collins,1628381.0,2.0,,,,,,,,,,,,,,
