actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-13T01:10:44.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-13T01:10:44Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-03-13T01:10:46.1Z,1,REGULAR,jumpball,recovered,[],1628401,,,1610612738,0,0,2024-03-13T01:10:46Z,40000,False,,,0,,Jump Ball L. Kornet vs. J. Collins: Tip to D. White,"[1628401, 1628436, 1628381]",1610612738.0,BOS,startperiod,D. White,1628401.0,White,D. White,Kornet,1628436.0,Collins,1628381.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2024-03-13T01:10:59.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,6.783837056504599,58.57843137254902,1610612738,0,2,2024-03-13T01:11:05Z,70000,False,-43.0,11.0,1,left,L. Kornet cutting Layup (2 PTS) (J. Holiday 1 AST),"[1628436, 201950]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,4.44,Made,2.0,J. Holiday,201950.0,1.0,,,,,,,,,,,,,,
9,PT11M28.00S,2024-03-13T01:11:16.2Z,1,REGULAR,3pt,Jump Shot,[],1641718,67.7562417871222,63.23529411764706,1610612762,3,2,2024-03-13T01:11:21Z,90000,False,66.0,251.0,1,right,K. George 25' 3PT  (3 PTS) (B. Sensabaugh 1 AST),"[1641718, 1641729]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,25.92,Made,3.0,B. Sensabaugh,1641729.0,1.0,,,,,,,,,,,,,,
11,PT10M59.00S,2024-03-13T01:11:46.3Z,1,REGULAR,2pt,Jump Shot,[],1628401,22.421156373193167,58.08823529411765,1610612738,3,2,2024-03-13T01:13:33Z,110000,False,-40.0,158.0,1,left,MISS D. White 16' step back Shot,[1628401],1610612738.0,BOS,step back,,,White,D. White,,,,,Mid-Range,16-24 Center,16.34,Missed,,,,,,,,,,,,,,,,,,
12,PT10M53.00S,2024-03-13T01:11:52.3Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,3,2,2024-03-13T01:13:33Z,120000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M43.00S,2024-03-13T01:12:01.9Z,1,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612762,3,2,2024-03-13T01:12:14Z,130000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Collins 2 FT),"[1628436, 1628381]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1162.0,1.0,0.0,Collins,1628381.0,,,,,
15,PT10M43.00S,2024-03-13T01:12:35.9Z,1,REGULAR,freethrow,1 of 2,[],1628381,,,1610612762,4,2,2024-03-13T01:12:35Z,150000,False,,,0,,J. Collins Free Throw 1 of 2 (1 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
16,PT10M43.00S,2024-03-13T01:12:53.3Z,1,REGULAR,freethrow,2 of 2,[],1628381,,,1610612762,5,2,2024-03-13T01:12:53Z,160000,False,,,0,,J. Collins Free Throw 2 of 2 (2 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
17,PT10M34.00S,2024-03-13T01:13:07.6Z,1,REGULAR,3pt,Jump Shot,[],1630573,31.35676741130092,58.08823529411765,1610612738,5,2,2024-03-13T01:13:14Z,170000,False,-40.0,242.0,1,left,MISS S. Hauser 24' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,24.56,Missed,,,,,,,,,,,,,,,,,,
