actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
35,PT09M45.00S,2024-01-04T02:17:34.4Z,1,REGULAR,substitution,in,[],1628995,,,1610612762,6,11,2024-01-04T02:17:38Z,350000,False,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M39.00S,2024-01-04T02:17:50.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,27.94021024967148,75.73529411764706,1610612762,6,11,2024-01-04T02:17:55Z,360000,False,-129.0,210.0,1,left,MISS L. Markkanen 24' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,24.64,Missed,,,,,,,,,,,,,,,,,,
37,PT09M36.00S,2024-01-04T02:17:53.7Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,6,11,2024-01-04T02:17:55Z,370000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,
38,PT09M26.00S,2024-01-04T02:18:03.6Z,1,REGULAR,3pt,Jump Shot,[],202711,67.62483574244416,39.46078431372549,1610612765,6,14,2024-01-04T02:18:09Z,380000,False,-53.0,252.0,1,right,B. Bogdanovic 25' 3PT step back (3 PTS) (C. Cunningham 3 AST),"[202711, 1630595]",1610612765.0,DET,step back,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,25.73,Made,3.0,C. Cunningham,1630595.0,3.0,,,,,,,,,,,,,,
40,PT09M09.00S,2024-01-04T02:18:19.5Z,1,REGULAR,2pt,Jump Shot,[],1629012,9.149145860709593,66.66666666666666,1610612762,6,14,2024-01-04T02:18:23Z,400000,False,-83.0,34.0,1,left,MISS C. Sexton 8' driving floating bank Shot,[1629012],1610612762.0,UTA,driving floating bank,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,8.98,Missed,,,,,,,,,,,,,,,,,,
41,PT09M06.00S,2024-01-04T02:18:22.5Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612762,6,14,2024-01-04T02:18:23Z,410000,False,,,0,,J. Collins REBOUND (Off:1 Def:0),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,40.0,1.0,0.0,1.0,,,,,
42,PT09M06.00S,2024-01-04T02:18:22.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,5.590000152587891,50.0,1610612762,8,14,2024-01-04T02:18:22Z,420000,False,0.0,0.0,1,left,J. Collins tip Layup (4 PTS),[1628381],1610612762.0,UTA,tip,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
43,PT08M58.00S,2024-01-04T02:18:30.7Z,1,REGULAR,3pt,Jump Shot,[],202711,69.59592641261499,72.79411764705883,1610612765,8,14,2024-01-04T02:18:35Z,430000,False,114.0,233.0,1,right,MISS B. Bogdanovic 25' 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,25.97,Missed,,,,,,,,,,,,,,,,,,
44,PT08M55.00S,2024-01-04T02:18:33.7Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,8,14,2024-01-04T02:18:35Z,440000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,43.0,1.0,1.0,0.0,,,,,
46,PT08M50.00S,2024-01-04T02:18:38.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631323,20.18725361366623,7.8431372549019605,1610612762,11,14,2024-01-04T02:20:18Z,460000,False,211.0,137.0,1,left,S. Fontecchio 25' 3PT running (5 PTS) (K. Dunn 1 AST),"[1631323, 1627739]",1610612762.0,UTA,running,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,25.16,Made,5.0,K. Dunn,1627739.0,1.0,,,,,,,,,,,,,,
49,PT08M38.00S,2024-01-04T02:19:05.9Z,1,REGULAR,foul,personal,[],1631323,,,1610612765,11,14,2024-01-04T02:19:10Z,490000,False,,,0,,S. Fontecchio personal FOUL (2 PF),"[1631323, 202711]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Right,,,,,,,2530.0,2.0,0.0,Bogdanovic,202711.0,,,,,,,,,
51,PT08M30.00S,2024-01-04T02:19:29.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,91.40932982917214,56.127450980392155,1610612765,11,16,2024-01-04T02:21:43Z,510000,False,31.0,28.0,1,right,J. Ivey driving Layup (7 PTS) (J. Duren 2 AST),"[1631093, 1631105]",1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,4.17,Made,7.0,J. Duren,1631105.0,2.0,,,,,,,,,,,,,,
53,PT08M22.00S,2024-01-04T02:19:40.0Z,1,REGULAR,turnover,traveling,[],1628381,,,1610612762,11,16,2024-01-04T02:19:48Z,530000,False,,,0,,J. Collins traveling TURNOVER (1 TO),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,,,,,,,,,1.0,,,,
54,PT08M22.00S,2024-01-04T02:19:51.2Z,1,REGULAR,substitution,out,[],1628381,,,1610612765,11,16,2024-01-04T02:20:02Z,540000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT08M22.00S,2024-01-04T02:19:51.2Z,1,REGULAR,substitution,in,[],1631117,,,1610612765,11,16,2024-01-04T02:20:02Z,550000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT08M02.00S,2024-01-04T02:20:26.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631105,93.11760840998686,44.6078431372549,1610612765,11,18,2024-01-04T02:20:31Z,560000,False,-27.0,12.0,1,right,J. Duren DUNK (2 PTS) (K. Knox II 1 AST),"[1631105, 1628995]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.96,Made,2.0,K. Knox II,1628995.0,1.0,,,,,,,,,,,,,,
58,PT07M48.00S,2024-01-04T02:20:40.2Z,1,REGULAR,3pt,Jump Shot,[],1631323,33.065045992115635,44.85294117647059,1610612762,11,18,2024-01-04T02:20:45Z,580000,False,26.0,258.0,1,left,MISS S. Fontecchio 25' 3PT,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,25.96,Missed,,,,,,,,,,,,,,,,,,
59,PT07M46.00S,2024-01-04T02:20:42.2Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,11,18,2024-01-04T02:20:45Z,590000,False,,,0,,J. Duren REBOUND (Off:0 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,58.0,2.0,2.0,0.0,,,,,
60,PT07M37.00S,2024-01-04T02:20:51.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,86.94152431011827,52.94117647058824,1610612765,11,18,2024-01-04T02:20:57Z,600000,False,15.0,70.0,1,right,MISS C. Cunningham 7' Hook,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,7.17,Missed,,,,,,,,,,,,,,,,,,
61,PT07M34.00S,2024-01-04T02:20:54.8Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,11,18,2024-01-04T02:34:05Z,610000,False,,,0,,J. Duren REBOUND (Off:1 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,60.0,3.0,2.0,1.0,,,,,
62,PT07M29.00S,2024-01-04T02:21:00.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630595,88.91261498028909,38.72549019607843,1610612765,11,18,2024-01-04T02:21:04Z,620000,False,-56.0,52.0,1,right,MISS C. Cunningham 7' Layup - blocked,"[1630595, 1631117]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,,,,,,,,,,,,,Kessler,1631117.0
63,PT07M29.00S,2024-01-04T02:21:00.3Z,1,REGULAR,block,,[],1631117,,,1610612765,11,18,2024-01-04T02:21:02Z,630000,False,,,0,,W. Kessler BLOCK (1 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
64,PT07M29.00S,2024-01-04T02:21:00.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,11,18,2024-01-04T02:21:04Z,640000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,62.0,,,,,,,,
66,PT07M28.00S,2024-01-04T02:21:20.4Z,1,REGULAR,turnover,out-of-bounds,[],202711,,,1610612765,11,18,2024-01-04T02:34:16Z,660000,False,,,0,,B. Bogdanovic lost ball out-of-bounds TURNOVER (1 TO),[202711],1610612765.0,DET,lost ball,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,,,,,,,2530.0,,,,,,,,,1.0,,,,
67,PT07M18.00S,2024-01-04T02:21:32.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628374,7.178055190538765,52.94117647058824,1610612762,13,18,2024-01-04T02:21:37Z,670000,False,-15.0,15.0,1,left,L. Markkanen Layup (2 PTS) (K. Dunn 2 AST),"[1628374, 1627739]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,2.1,Made,2.0,K. Dunn,1627739.0,2.0,,,,,,,,,,,,,,
69,PT07M04.00S,2024-01-04T02:21:52.1Z,1,REGULAR,foul,technical,['1freethrow'],1631117,,,1610612765,13,18,2024-01-04T02:21:57Z,690000,False,,,0,,W. Kessler defensive-3-second technical FOUL (1 Tech),[1631117],1610612762.0,UTA,defensive-3-second,,,Kessler,W. Kessler,,,,,,,,,,,,,201245.0,0.0,1.0,,,,,,,,,,,
70,PT07M04.00S,2024-01-04T02:22:09.8Z,1,REGULAR,freethrow,1 of 1,[],1630595,,,1610612765,13,18,2024-01-04T02:22:09Z,700000,False,,,0,,MISS C. Cunningham technical Free Throw 1 of 1,[1630595],1610612765.0,DET,technical,,,Cunningham,C. Cunningham,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
71,PT07M04.00S,2024-01-04T02:22:09.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,13,18,2024-01-04T02:22:09Z,710000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,
72,PT06M59.00S,2024-01-04T02:22:23.5Z,1,REGULAR,2pt,Jump Shot,[],1630595,78.66294349540078,35.294117647058826,1610612765,13,18,2024-01-04T02:26:46Z,720000,False,-74.0,148.0,1,right,MISS C. Cunningham 16' step back Shot,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left Center,16.53,Missed,,,,,,,,,,,,,,,,,,
73,PT06M56.00S,2024-01-04T02:22:26.5Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612762,13,18,2024-01-04T02:22:29Z,730000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,72.0,1.0,1.0,0.0,,,,,
74,PT06M50.00S,2024-01-04T02:22:32.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627739,11.12023653088042,49.26470588235294,1610612762,13,18,2024-01-04T02:29:24Z,740000,False,4.0,52.0,1,left,MISS K. Dunn running Layup - blocked,"[1627739, 1631105]",1610612762.0,UTA,running,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,5.21,Missed,,,,,,,,,,,,,,,,,Duren,1631105.0
75,PT06M50.00S,2024-01-04T02:22:32.8Z,1,REGULAR,block,,[],1631105,,,1610612762,13,18,2024-01-04T02:22:34Z,750000,False,,,0,,J. Duren BLOCK (1 BLK),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
76,PT06M47.00S,2024-01-04T02:22:35.8Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,13,18,2024-01-04T02:22:37Z,760000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,74.0,1.0,1.0,0.0,,,,,
77,PT06M38.00S,2024-01-04T02:22:44.1Z,1,REGULAR,3pt,Jump Shot,[],1628995,77.4802890932983,9.313725490196079,1610612765,13,18,2024-01-04T02:22:48Z,770000,False,-203.0,159.0,1,right,MISS K. Knox II 25' 3PT,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
78,PT06M36.00S,2024-01-04T02:22:46.1Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,13,18,2024-01-04T02:22:48Z,780000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,77.0,2.0,2.0,0.0,,,,,
79,PT06M26.00S,2024-01-04T02:22:58.5Z,1,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612762,13,18,2024-01-04T02:23:06Z,790000,False,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Sexton 2 FT),"[1630595, 1629012]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,1.0,0.0,Sexton,1629012.0,,,,,,,,,
81,PT06M26.00S,2024-01-04T02:23:21.6Z,1,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,14,18,2024-01-04T02:23:21Z,810000,False,,,0,,C. Sexton Free Throw 1 of 2 (3 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
82,PT06M26.00S,2024-01-04T02:23:23.3Z,1,REGULAR,substitution,out,[],1627739,,,1610612762,14,18,2024-01-04T02:23:27Z,820000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M26.00S,2024-01-04T02:23:23.3Z,1,REGULAR,substitution,in,[],203903,,,1610612762,14,18,2024-01-04T02:23:27Z,830000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M26.00S,2024-01-04T02:23:41.3Z,1,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,15,18,2024-01-04T02:23:41Z,840000,False,,,0,,C. Sexton Free Throw 2 of 2 (4 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
85,PT06M11.00S,2024-01-04T02:23:57.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,86.15308804204993,49.50980392156863,1610612765,15,20,2024-01-04T02:24:01Z,850000,False,-2.0,78.0,1,right,C. Cunningham 7' driving floating Jump Shot (2 PTS),[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,7.77,Made,2.0,,,,,,,,,,,,,,,,,
86,PT05M55.00S,2024-01-04T02:24:13.1Z,1,REGULAR,3pt,Jump Shot,[],1629012,33.590670170827856,52.69607843137255,1610612762,15,20,2024-01-04T02:33:06Z,860000,False,-13.0,263.0,1,left,MISS C. Sexton 26' pullup 3PT,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,26.36,Missed,,,,,,,,,,,,,,,,,,
87,PT05M53.00S,2024-01-04T02:24:15.1Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,15,20,2024-01-04T02:24:18Z,870000,False,,,0,,J. Duren REBOUND (Off:1 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,86.0,4.0,3.0,1.0,,,,,
88,PT05M45.00S,2024-01-04T02:24:25.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,91.67214191852825,55.14705882352941,1610612765,15,22,2024-01-04T02:24:30Z,880000,False,26.0,26.0,1,right,J. Duren driving Layup (4 PTS) (C. Cunningham 4 AST),"[1631105, 1630595]",1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.64,Made,4.0,C. Cunningham,1630595.0,4.0,,,,,,,,,,,,,,
