actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
84,PT04M59.00S,2025-12-22T00:22:55.6Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,10,15,2025-12-22T00:24:01Z,830000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,83.0,3.0,2.0,1.0,,,,,,,,,,,,,,
85,PT04M46.00S,2025-12-22T00:23:07.5Z,1,REGULAR,3pt,Jump Shot,[],1630162,18.347568988173457,8.088235294117647,1610612750,10,15,2025-12-22T00:23:11Z,840000,False,210.0,120.0,1,left,MISS A. Edwards 24' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,24.15,Missed,,,,,,,,,,,,,,,,,,
86,PT04M44.00S,2025-12-22T00:23:09.5Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,10,15,2025-12-22T00:23:11Z,850000,False,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,85.0,4.0,4.0,0.0,,,,,,,,,,,,,,
87,PT04M40.00S,2025-12-22T00:23:19.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,10,15,2025-12-22T00:23:19Z,860000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M40.00S,2025-12-22T00:25:34.1Z,1,REGULAR,substitution,out,[],1628978,,,1610612749,10,15,2025-12-22T00:25:59Z,880000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M40.00S,2025-12-22T00:25:34.1Z,1,REGULAR,substitution,out,[],203944,,,1610612749,10,15,2025-12-22T00:25:59Z,890000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M40.00S,2025-12-22T00:25:34.1Z,1,REGULAR,substitution,out,[],1626171,,,1610612749,10,15,2025-12-22T00:25:59Z,900000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M40.00S,2025-12-22T00:25:34.1Z,1,REGULAR,substitution,out,[],1631260,,,1610612749,10,15,2025-12-22T00:25:59Z,910000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M40.00S,2025-12-22T00:25:34.1Z,1,REGULAR,substitution,in,[],1630545,,,1610612749,10,15,2025-12-22T00:25:59Z,920000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M40.00S,2025-12-22T00:25:34.1Z,1,REGULAR,substitution,in,[],1630538,,,1610612749,10,15,2025-12-22T00:25:59Z,930000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M40.00S,2025-12-22T00:25:34.1Z,1,REGULAR,substitution,in,[],1630579,,,1610612749,10,15,2025-12-22T00:25:59Z,940000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M40.00S,2025-12-22T00:25:34.1Z,1,REGULAR,substitution,in,[],1629018,,,1610612749,10,15,2025-12-22T00:25:59Z,950000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M31.00S,2025-12-22T00:26:28.9Z,1,REGULAR,3pt,Jump Shot,[],1626167,72.22404730617609,22.794117647058822,1610612749,10,15,2025-12-22T00:26:33Z,960000,False,-136.0,209.0,1,right,MISS M. Turner 24' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,24.9,Missed,,,,,,,,,,,,,,,,,,
98,PT04M28.00S,2025-12-22T00:26:31.9Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,10,15,2025-12-22T00:26:33Z,970000,False,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,97.0,4.0,3.0,1.0,,,,,,,,,,,,,,
99,PT04M12.00S,2025-12-22T00:26:48.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.1268068331143235,53.92156862745098,1610612750,12,15,2025-12-22T00:26:58Z,980000,False,-20.0,5.0,1,left,A. Edwards driving Layup (5 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,,,5.0,,,,,,,,,,,
100,PT04M12.00S,2025-12-22T00:26:51.1Z,1,REGULAR,foul,personal,['1freethrow'],1628398,,,1610612750,12,15,2025-12-22T00:27:02Z,990000,False,,,0,,K. Kuzma shooting personal FOUL (1 PF) (Edwards 1 FT),"[1628398, 1630162]",1610612749.0,MIL,shooting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,1628485.0,,,,,,,,1.0,0.0,Edwards,1630162.0,,
102,PT04M12.00S,2025-12-22T00:27:02.6Z,1,REGULAR,substitution,out,[],1628398,,,1610612750,12,15,2025-12-22T00:27:41Z,1010000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M12.00S,2025-12-22T00:27:02.6Z,1,REGULAR,substitution,in,[],203914,,,1610612750,12,15,2025-12-22T00:27:41Z,1020000,False,,,0,,SUB in: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M12.00S,2025-12-22T00:27:21.4Z,1,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,13,15,2025-12-22T00:27:21Z,1030000,False,,,0,,A. Edwards Free Throw 1 of 1 (6 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
105,PT04M04.00S,2025-12-22T00:27:32.5Z,1,REGULAR,foul,personal,['2freethrow'],1630545,,,1610612749,13,15,2025-12-22T00:27:42Z,1040000,False,,,0,,T. Shannon Jr. shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1630545, 1629645]",1610612750.0,MIN,shooting,,,Shannon Jr.,T. Shannon Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1146.0,,,,,,,,1.0,0.0,Porter Jr.,1629645.0,,
107,PT04M04.00S,2025-12-22T00:27:58.7Z,1,REGULAR,freethrow,1 of 2,[],1629645,,,1610612749,13,15,2025-12-22T00:27:58Z,1060000,False,,,0,,MISS K. Porter Jr. Free Throw 1 of 2,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
108,PT04M04.00S,2025-12-22T00:27:58.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,13,15,2025-12-22T00:27:58Z,1070000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,107.0,,,,,,,,,,,,,,,,,
109,PT04M04.00S,2025-12-22T00:28:15.5Z,1,REGULAR,freethrow,2 of 2,[],1629645,,,1610612749,13,16,2025-12-22T00:28:15Z,1080000,False,,,0,,K. Porter Jr. Free Throw 2 of 2 (4 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
110,PT03M51.00S,2025-12-22T00:28:31.6Z,1,REGULAR,3pt,Jump Shot,[],1629675,30.042706964520367,66.42156862745098,1610612750,13,16,2025-12-22T00:28:37Z,1090000,False,-82.0,230.0,1,left,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,24.41,Missed,,,,,,,,,,,,,,,,,,
111,PT03M48.00S,2025-12-22T00:28:34.6Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612749,13,16,2025-12-22T00:28:37Z,1100000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,110.0,2.0,2.0,0.0,,,,,,,,,,,,,,
112,PT03M36.00S,2025-12-22T00:28:46.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,90.09526938239159,48.28431372549019,1610612749,13,18,2025-12-22T00:28:51Z,1110000,False,-9.0,41.0,1,right,K. Porter Jr. driving finger roll Layup (6 PTS),[1629645],1610612749.0,MIL,driving finger roll,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,4.15,Made,,,,,,,6.0,,,,,,,,,,,
113,PT03M23.00S,2025-12-22T00:29:00.3Z,1,REGULAR,turnover,bad pass,[],1629675,,,1610612750,13,18,2025-12-22T00:29:03Z,1120000,False,,,0,,N. Reid bad pass TURNOVER (1 TO),"[1629675, 1630579]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,,,,Sims,1630579.0,,,,,,
114,PT03M23.00S,2025-12-22T00:29:00.3Z,1,REGULAR,steal,,[],1630579,,,1610612749,13,18,2025-12-22T00:29:02Z,1130000,False,,,0,,J. Sims STEAL (1 STL),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
115,PT03M17.00S,2025-12-22T00:29:06.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629018,92.32917214191852,95.34313725490196,1610612749,13,18,2025-12-22T00:34:09Z,1140000,False,227.0,20.0,1,right,MISS G. Trent Jr. running 3PT,[1629018],1610612749.0,MIL,running,,,Trent Jr.,G. Trent Jr.,,,,,Right Corner 3,24+ Right,22.75,Missed,,,,,,,,,,,,,,,,,,
116,PT03M14.00S,2025-12-22T00:29:09.7Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,13,18,2025-12-22T00:29:10Z,1150000,False,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,115.0,5.0,4.0,1.0,,,,,,,,,,,,,,
117,PT02M59.00S,2025-12-22T00:29:24.1Z,1,REGULAR,3pt,Jump Shot,[],1630162,5.863994743758213,95.58823529411765,1610612750,13,18,2025-12-22T00:29:36Z,1160000,False,-228.0,3.0,1,left,MISS A. Edwards step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
118,PT02M56.00S,2025-12-22T00:29:26.9Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612749,13,18,2025-12-22T00:29:26Z,1170000,False,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Left Corner 3,24+ Left,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,,,
119,PT02M48.00S,2025-12-22T00:29:35.2Z,1,REGULAR,turnover,bad pass,[],1629645,,,1610612749,13,18,2025-12-22T00:29:39Z,1180000,False,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 1630545]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,1.0,,,,,Shannon Jr.,1630545.0,,,,,,
120,PT02M48.00S,2025-12-22T00:29:35.2Z,1,REGULAR,steal,,[],1630545,,,1610612750,13,18,2025-12-22T00:29:36Z,1190000,False,,,0,,T. Shannon Jr. STEAL (1 STL),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
121,PT02M43.00S,2025-12-22T00:29:39.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630545,5.338370565045992,53.431372549019606,1610612750,15,18,2025-12-22T00:29:47Z,1200000,False,-17.0,-2.0,1,left,T. Shannon Jr. running Layup (2 PTS),[1630545],1610612750.0,MIN,running,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,,,2.0,,,,,,,,,,,
122,PT02M34.00S,2025-12-22T00:29:51.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630579,92.72339027595268,53.92156862745098,1610612749,15,20,2025-12-22T00:29:58Z,1210000,False,20.0,16.0,1,right,J. Sims cutting Layup (2 PTS) (K. Porter Jr. 3 AST),"[1630579, 1629645]",1610612749.0,MIL,cutting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,,,2.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,
124,PT02M34.00S,2025-12-22T00:29:55.4Z,1,REGULAR,foul,personal,['1freethrow'],203497,,,1610612749,15,20,2025-12-22T00:30:04Z,1230000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Sims 1 FT),"[203497, 1630579]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,1146.0,,,,,,,,1.0,0.0,Sims,1630579.0,,
126,PT02M34.00S,2025-12-22T00:30:06.8Z,1,REGULAR,substitution,out,[],203497,,,1610612749,15,20,2025-12-22T00:30:49Z,1250000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M34.00S,2025-12-22T00:30:06.8Z,1,REGULAR,substitution,out,[],1629645,,,1610612749,15,20,2025-12-22T00:30:49Z,1260000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M34.00S,2025-12-22T00:30:06.8Z,1,REGULAR,substitution,in,[],203944,,,1610612749,15,20,2025-12-22T00:30:49Z,1270000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M34.00S,2025-12-22T00:30:06.8Z,1,REGULAR,substitution,in,[],1631157,,,1610612749,15,20,2025-12-22T00:30:49Z,1280000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M34.00S,2025-12-22T00:30:27.8Z,1,REGULAR,freethrow,1 of 1,[],1630579,,,1610612749,15,21,2025-12-22T00:30:27Z,1290000,False,,,0,,J. Sims Free Throw 1 of 1 (3 PTS),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
131,PT02M17.00S,2025-12-22T00:30:46.2Z,1,REGULAR,3pt,Jump Shot,[],1630545,31.488173455978973,21.07843137254902,1610612750,15,21,2025-12-22T00:31:16Z,1300000,False,145.0,243.0,1,left,MISS T. Shannon Jr. 28' 3PT,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Above the Break 3,24+ Right Center,28.32,Missed,,,,,,,,,,,,,,,,,,
132,PT02M15.00S,2025-12-22T00:30:49.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,15,21,2025-12-22T00:30:49Z,1310000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,131.0,,,,,,,,,,,,,,,,,
134,PT01M58.00S,2025-12-22T00:31:11.6Z,1,REGULAR,3pt,Jump Shot,[],1631157,67.49342969776609,27.205882352941174,1610612749,15,21,2025-12-22T00:31:19Z,1330000,False,-114.0,253.0,1,right,MISS R. Rollins 27' 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,27.76,Missed,,,,,,,,,,,,,,,,,,
135,PT01M54.00S,2025-12-22T00:31:15.6Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,15,21,2025-12-22T00:31:19Z,1340000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,,
136,PT01M53.00S,2025-12-22T00:31:19.0Z,1,REGULAR,foul,personal,['2freethrow'],203914,,,1610612750,15,21,2025-12-22T00:31:27Z,1350000,False,,,0,,G. Harris shooting personal FOUL (1 PF) (Edwards 2 FT),"[203914, 1630162]",1610612749.0,MIL,shooting,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628485.0,,,,,,,,1.0,0.0,Edwards,1630162.0,,
138,PT01M53.00S,2025-12-22T00:31:43.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630162,,,1610612750,16,21,2025-12-22T00:31:43Z,1370000,False,,,0,,A. Edwards Free Throw 1 of 2 (7 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
139,PT01M53.00S,2025-12-22T00:31:55.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630162,,,1610612750,17,21,2025-12-22T00:31:55Z,1380000,False,,,0,,A. Edwards Free Throw 2 of 2 (8 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
140,PT01M43.00S,2025-12-22T00:32:07.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631157,93.38042049934296,49.50980392156863,1610612749,17,23,2025-12-22T00:32:13Z,1390000,False,-2.0,10.0,1,right,R. Rollins driving DUNK (2 PTS),[1631157],1610612749.0,MIL,driving,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,,2.0,,,,,,,,,,,
141,PT01M33.00S,2025-12-22T00:32:19.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626167,,,1610612750,17,23,2025-12-22T00:32:37Z,1400000,False,,,0,,M. Turner shooting personal FOUL (2 PF) (Edwards 2 FT),"[1626167, 1630162]",1610612749.0,MIL,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1662.0,,,,,,,,2.0,0.0,Edwards,1630162.0,,
143,PT01M33.00S,2025-12-22T00:32:42.2Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,18,23,2025-12-22T00:32:42Z,1420000,False,,,0,,A. Edwards Free Throw 1 of 2 (9 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
144,PT01M33.00S,2025-12-22T00:32:42.7Z,1,REGULAR,substitution,out,[],1626167,,,1610612750,18,23,2025-12-22T00:32:46Z,1430000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M33.00S,2025-12-22T00:32:42.7Z,1,REGULAR,substitution,in,[],1626171,,,1610612750,18,23,2025-12-22T00:32:46Z,1440000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M33.00S,2025-12-22T00:32:58.1Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,19,23,2025-12-22T00:32:58Z,1450000,False,,,0,,A. Edwards Free Throw 2 of 2 (10 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
147,PT01M22.00S,2025-12-22T00:33:12.0Z,1,REGULAR,3pt,Jump Shot,[],1629018,90.62089356110381,4.411764705882353,1610612749,19,26,2025-12-22T00:33:34Z,1460000,False,-228.0,36.0,1,right,G. Trent Jr. 3PT  (3 PTS) (R. Rollins 1 AST),"[1629018, 1631157]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,23.07,Made,,,,,,,3.0,R. Rollins,1631157.0,1.0,,,,,,,,
149,PT01M01.00S,2025-12-22T00:33:34.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612750,19,26,2025-12-22T00:33:46Z,1480000,False,,,0,,B. Portis shooting personal FOUL (1 PF) (Randle 2 FT),"[1626171, 203944]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1146.0,,,,,,,,1.0,0.0,Randle,203944.0,,
151,PT01M01.00S,2025-12-22T00:34:01.2Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,20,26,2025-12-22T00:34:01Z,1500000,False,,,0,,J. Randle Free Throw 1 of 2 (6 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
152,PT01M01.00S,2025-12-22T00:34:18.9Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,21,26,2025-12-22T00:34:18Z,1510000,False,,,0,,J. Randle Free Throw 2 of 2 (7 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
153,PT00M37.90S,2025-12-22T00:34:45.4Z,1,REGULAR,2pt,Jump Shot,[],1626171,90.75229960578186,84.55882352941177,1610612749,21,26,2025-12-22T00:35:04Z,1520000,False,173.0,34.0,1,right,MISS B. Portis 17' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right,17.62,Missed,,,,,,,,,,,,,,,,,,
154,PT00M37.40S,2025-12-22T00:34:45.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,21,26,2025-12-22T00:35:04Z,1530000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,16-24 Right,,,153.0,,,,,,,,,,,,,,,,,
155,PT00M37.40S,2025-12-22T00:34:53.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612749,21,26,2025-12-22T00:35:09Z,1540000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1662.0,,,,,,,,,,,,,
156,PT00M30.90S,2025-12-22T00:35:11.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631157,,,1610612750,21,26,2025-12-22T00:35:21Z,1550000,False,,,0,,R. Rollins personal FOUL (1 PF) (Hyland 2 FT),"[1631157, 1630538]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,,,,,1146.0,,,,,,,,1.0,0.0,Hyland,1630538.0,,
158,PT00M30.90S,2025-12-22T00:35:37.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630538,,,1610612750,22,26,2025-12-22T00:35:37Z,1570000,False,,,0,,B. Hyland Free Throw 1 of 2 (1 PTS),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
159,PT00M30.90S,2025-12-22T00:35:50.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630538,,,1610612750,23,26,2025-12-22T00:35:50Z,1580000,False,,,0,,B. Hyland Free Throw 2 of 2 (2 PTS),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
160,PT00M13.10S,2025-12-22T00:36:12.7Z,1,REGULAR,3pt,Jump Shot,[],1626171,68.01905387647832,60.78431372549019,1610612749,23,26,2025-12-22T00:36:19Z,1590000,False,54.0,248.0,1,right,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,25.39,Missed,,,,,,,,,,,,,,,,,,
161,PT00M10.00S,2025-12-22T00:36:15.8Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612749,23,26,2025-12-22T00:36:15Z,1600000,False,,,0,,J. Sims REBOUND (Off:1 Def:1),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,160.0,2.0,1.0,1.0,,,,,,,,,,,,,,
162,PT00M08.80S,2025-12-22T00:36:17.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631157,68.15045992115637,33.57843137254902,1610612749,23,29,2025-12-22T00:36:21Z,1610000,False,-82.0,247.0,1,right,R. Rollins 26' 3PT  (5 PTS) (J. Sims 1 AST),"[1631157, 1630579]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,26.02,Made,,,,,,,5.0,J. Sims,1630579.0,1.0,,,,,,,,
164,PT00M00.80S,2025-12-22T00:36:32.4Z,1,REGULAR,foul,offensive,[],1630162,,,1610612750,23,29,2025-12-22T00:36:52Z,1630000,False,,,0,,A. Edwards charge offensive FOUL (1 PF),"[1630162, 1631157]",1610612750.0,MIN,charge,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628485.0,,,,,,,,1.0,0.0,Rollins,1631157.0,,
166,PT00M00.80S,2025-12-22T00:36:32.4Z,1,REGULAR,turnover,offensive foul,[],1630162,,,1610612750,23,29,2025-12-22T00:36:32Z,1650000,False,,,0,,A. Edwards offensive foul TURNOVER (1 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628485.0,1.0,,,,,,,,,,,,
167,PT00M00.40S,2025-12-22T00:36:49.0Z,1,REGULAR,heave,,['fromturnover'],0,,,1610612749,23,29,2025-12-22T01:10:38Z,1660000,False,,,0,,MIL Heave,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,49.42,,,,,,,,,,,,,,,,,,,
168,PT00M00.10S,2025-12-22T00:36:49.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,23,29,2025-12-22T00:37:32Z,1670000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,167.0,,,,,,,,,,,,,,,,,
