actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
20,PT10M08.00S,2025-12-01T00:13:10.4Z,1,REGULAR,steal,,[],1630577,,,1610612759,5,5,2025-12-01T00:13:15Z,200000,False,,,0,,J. Champagnie STEAL (1 STL),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
21,PT10M00.00S,2025-12-01T00:13:18.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203084,88.38699080157687,95.09803921568627,1610612759,5,8,2025-12-01T00:13:23Z,210000,False,225.0,57.0,1,right,H. Barnes 3PT step back (3 PTS) (L. Kornet 2 AST),"[203084, 1628436]",1610612759.0,SAS,step back,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.25,Made,3.0,L. Kornet,1628436.0,2.0,,,,,,,,,,,,,,
23,PT09M41.00S,2025-12-01T00:13:37.2Z,1,REGULAR,turnover,bad pass,[],1630162,,,1610612750,5,8,2025-12-01T00:13:40Z,230000,False,,,0,,A. Edwards bad pass TURNOVER (2 TO),"[1630162, 1630170]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,2.0,Vassell,1630170.0,,,,,
24,PT09M41.00S,2025-12-01T00:13:37.2Z,1,REGULAR,steal,,[],1630170,,,1610612759,5,8,2025-12-01T00:13:39Z,240000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
25,PT09M36.00S,2025-12-01T00:13:41.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630170,92.59198423127464,54.65686274509803,1610612759,5,10,2025-12-01T00:13:47Z,250000,False,23.0,17.0,1,right,D. Vassell running finger roll Layup (4 PTS),[1630170],1610612759.0,SAS,running finger roll,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,2.89,Made,4.0,,,,,,,,,,,,,,,,,
26,PT09M22.00S,2025-12-01T00:13:55.4Z,1,REGULAR,3pt,Jump Shot,[],1628978,11.12023653088042,5.392156862745098,1610612750,5,10,2025-12-01T00:13:59Z,260000,False,223.0,52.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,22.9,Missed,,,,,,,,,,,,,,,,,,
27,PT09M20.00S,2025-12-01T00:13:57.4Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,5,10,2025-12-01T00:13:59Z,270000,False,,,0,,R. Gobert REBOUND (Off:1 Def:0),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,,,,,26.0,,,,,,,,,1.0,0.0,1.0,,
28,PT09M06.00S,2025-12-01T00:14:11.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,6.1268068331143235,49.26470588235294,1610612750,7,10,2025-12-01T00:14:14Z,280000,False,4.0,5.0,1,left,R. Gobert Layup (2 PTS) (J. Randle 2 AST),"[203497, 203944]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.63,Made,2.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,
30,PT08M52.00S,2025-12-01T00:14:25.9Z,1,REGULAR,2pt,Jump Shot,[],1630170,84.97043363994744,71.81372549019608,1610612759,7,12,2025-12-01T00:14:30Z,300000,False,109.0,89.0,1,right,D. Vassell 14' pullup Jump Shot (6 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,14.07,Made,6.0,,,,,,,,,,,,,,,,,
31,PT08M32.00S,2025-12-01T00:14:45.6Z,1,REGULAR,3pt,Jump Shot,[],203944,4.812746386333772,96.32352941176471,1610612750,7,12,2025-12-01T00:14:49Z,310000,False,-232.0,-7.0,1,left,MISS J. Randle 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
32,PT08M29.00S,2025-12-01T00:14:48.6Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,7,12,2025-12-01T00:14:49Z,320000,False,,,0,,R. Gobert REBOUND (Off:2 Def:0),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,,,,,31.0,,,,,,,,,2.0,0.0,2.0,,
33,PT08M27.00S,2025-12-01T00:14:50.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630162,22.946780551905388,28.676470588235293,1610612750,9,12,2025-12-01T00:14:55Z,330000,False,107.0,163.0,1,left,A. Edwards 19' pullup Jump Shot (2 PTS) (R. Gobert 1 AST),"[1630162, 203497]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,19.49,Made,2.0,R. Gobert,203497.0,1.0,,,,,,,,,,,,,,
35,PT08M16.00S,2025-12-01T00:15:02.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,83.52496714848883,53.92156862745098,1610612759,9,14,2025-12-01T00:16:13Z,350000,False,20.0,102.0,1,right,D. Fox 10' driving floating bank Jump Shot (5 PTS),[1628368],1610612759.0,SAS,driving floating bank,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,10.43,Made,5.0,,,,,,,,,,,,,,,,,
36,PT08M16.00S,2025-12-01T00:15:06.1Z,1,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612759,9,14,2025-12-01T00:15:15Z,360000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Fox 1 FT),"[1630183, 1628368]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628485.0,1.0,0.0,Fox,1628368.0,,,,,,,,
38,PT08M16.00S,2025-12-01T00:15:36.0Z,1,REGULAR,freethrow,1 of 1,[],1628368,,,1610612759,9,15,2025-12-01T00:15:36Z,380000,False,,,0,,D. Fox Free Throw 1 of 1 (6 PTS),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
39,PT08M02.00S,2025-12-01T00:15:50.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,8.623521681997373,63.48039215686274,1610612750,11,15,2025-12-01T00:15:56Z,390000,False,-67.0,29.0,1,left,J. Randle 7' turnaround bank Jump Shot (5 PTS),[203944],1610612750.0,MIN,turnaround bank,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,7.32,Made,5.0,,,,,,,,,,,,,,,,,
40,PT07M52.00S,2025-12-01T00:16:00.6Z,1,REGULAR,3pt,Jump Shot,[],203084,72.88107752956637,78.92156862745098,1610612759,11,15,2025-12-01T00:20:10Z,400000,False,145.0,202.0,1,right,MISS H. Barnes 24' pullup 3PT,[203084],1610612759.0,SAS,pullup,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,24.87,Missed,,,,,,,,,,,,,,,,,,
41,PT07M49.00S,2025-12-01T00:16:03.6Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,11,15,2025-12-01T00:16:05Z,410000,False,,,0,,R. Gobert REBOUND (Off:2 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,40.0,,,,,,,,,3.0,1.0,2.0,,
42,PT07M40.00S,2025-12-01T00:16:12.0Z,1,REGULAR,2pt,Jump Shot,[],203944,16.245072273324574,82.1078431372549,1610612750,11,15,2025-12-01T00:16:16Z,420000,False,-161.0,100.0,1,left,MISS J. Randle 18' Jump Shot,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left,18.92,Missed,,,,,,,,,,,,,,,,,,
43,PT07M37.00S,2025-12-01T00:16:15.0Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,11,15,2025-12-01T00:16:16Z,430000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Left,,,,,,,42.0,,,,,,,,,1.0,1.0,0.0,,
44,PT07M30.00S,2025-12-01T00:16:22.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,90.48948751642575,53.92156862745098,1610612759,11,17,2025-12-01T00:16:28Z,440000,False,20.0,37.0,1,right,H. Barnes driving finger roll Layup (5 PTS),[203084],1610612759.0,SAS,driving finger roll,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,4.18,Made,5.0,,,,,,,,,,,,,,,,,
46,PT07M16.00S,2025-12-01T00:16:47.4Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612750,11,17,2025-12-01T00:16:55Z,460000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,1627534.0,,,,,,,,,,,,
47,PT07M16.00S,2025-12-01T00:16:51.6Z,1,REGULAR,substitution,out,[],1628368,,,1610612750,11,17,2025-12-01T00:16:53Z,470000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M16.00S,2025-12-01T00:16:51.6Z,1,REGULAR,substitution,in,[],1642844,,,1610612750,11,17,2025-12-01T00:16:53Z,480000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M09.00S,2025-12-01T00:17:07.8Z,1,REGULAR,3pt,Jump Shot,[],1630162,30.305519053876477,62.254901960784316,1610612750,14,17,2025-12-01T00:17:11Z,490000,False,-61.0,232.0,1,left,A. Edwards 24' 3PT pullup (5 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,24.03,Made,5.0,,,,,,,,,,,,,,,,,
51,PT06M50.00S,2025-12-01T00:17:25.9Z,1,REGULAR,3pt,Jump Shot,[],203084,67.49342969776609,53.18627450980392,1610612759,14,17,2025-12-01T00:17:33Z,510000,False,16.0,253.0,1,right,MISS H. Barnes 25' step back 3PT,[203084],1610612759.0,SAS,step back,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,25.36,Missed,,,,,,,,,,,,,,,,,,
52,PT06M49.00S,2025-12-01T00:17:26.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,14,17,2025-12-01T00:17:33Z,520000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,51.0,,,,,,,,,,,,,
54,PT06M49.00S,2025-12-01T00:17:33.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,14,17,2025-12-01T00:17:33Z,540000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M36.00S,2025-12-01T00:20:50.6Z,1,REGULAR,3pt,Jump Shot,[],1630162,31.882391590013142,53.18627450980392,1610612750,17,17,2025-12-01T00:20:55Z,550000,False,-16.0,247.0,1,left,A. Edwards 24' 3PT  (8 PTS) (D. DiVincenzo 1 AST),"[1630162, 1628978]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,24.77,Made,8.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,,,,,,
57,PT06M14.00S,2025-12-01T00:21:12.2Z,1,REGULAR,turnover,lost ball,[],203084,,,1610612759,17,17,2025-12-01T00:21:16Z,570000,False,,,0,,H. Barnes lost ball TURNOVER (1 TO),"[203084, 1630183]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1.0,McDaniels,1630183.0,,,,,
58,PT06M14.00S,2025-12-01T00:21:12.2Z,1,REGULAR,steal,,[],1630183,,,1610612750,17,17,2025-12-01T00:21:13Z,580000,False,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
59,PT06M11.00S,2025-12-01T00:21:16.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630183,5.338370565045992,49.26470588235294,1610612750,19,17,2025-12-01T00:21:20Z,590000,False,4.0,-2.0,1,left,J. McDaniels running DUNK (4 PTS),[1630183],1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.44,Made,4.0,,,,,,,,,,,,,,,,,
61,PT05M49.00S,2025-12-01T00:21:41.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,90.75229960578186,58.82352941176471,1610612759,19,19,2025-12-01T00:21:47Z,610000,False,44.0,34.0,1,right,D. Harper driving Layup (2 PTS),[1642844],1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,In The Paint (Non-RA),0-8 Center,5.59,Made,2.0,,,,,,,,,,,,,,,,,
62,PT05M33.00S,2025-12-01T00:21:57.2Z,1,REGULAR,turnover,bad pass,[],1630162,,,1610612750,19,19,2025-12-01T00:22:01Z,620000,False,,,0,,A. Edwards bad pass TURNOVER (3 TO),"[1630162, 1628436]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,3.0,Kornet,1628436.0,,,,,
63,PT05M33.00S,2025-12-01T00:21:57.2Z,1,REGULAR,steal,,[],1628436,,,1610612759,19,19,2025-12-01T00:21:59Z,630000,False,,,0,,L. Kornet STEAL (1 STL),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
64,PT05M29.00S,2025-12-01T00:22:01.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630577,67.7562417871222,43.627450980392155,1610612759,19,19,2025-12-01T00:22:09Z,640000,False,-32.0,251.0,1,right,MISS J. Champagnie 25' running pullup 3PT,[1630577],1610612759.0,SAS,running pullup,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,25.26,Missed,,,,,,,,,,,,,,,,,,
65,PT05M26.00S,2025-12-01T00:22:04.7Z,1,REGULAR,rebound,offensive,[],203084,,,1610612759,19,19,2025-12-01T00:22:04Z,650000,False,,,0,,H. Barnes REBOUND (Off:1 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,64.0,,,,,,,,,2.0,1.0,1.0,,
66,PT05M21.00S,2025-12-01T00:22:09.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630170,81.68528252299606,7.598039215686274,1610612759,19,19,2025-12-01T00:22:13Z,660000,False,-212.0,120.0,1,right,MISS D. Vassell 24' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,24.35,Missed,,,,,,,,,,,,,,,,,,
67,PT05M18.00S,2025-12-01T00:22:12.7Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,19,19,2025-12-01T00:22:13Z,670000,False,,,0,,R. Gobert REBOUND (Off:2 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,66.0,,,,,,,,,4.0,2.0,2.0,,
68,PT05M10.00S,2025-12-01T00:22:20.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,11.383048620236531,51.225490196078425,1610612750,21,19,2025-12-01T00:22:25Z,680000,False,-6.0,55.0,1,left,D. DiVincenzo driving floating Jump Shot (2 PTS),[1628978],1610612750.0,MIN,driving floating,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,5.48,Made,2.0,,,,,,,,,,,,,,,,,
69,PT05M07.00S,2025-12-01T00:22:27.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,21,19,2025-12-01T00:22:27Z,690000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M07.00S,2025-12-01T00:24:01.8Z,1,REGULAR,substitution,out,[],1628978,,,1610612759,21,19,2025-12-01T00:25:16Z,700000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M07.00S,2025-12-01T00:24:01.8Z,1,REGULAR,substitution,out,[],1630183,,,1610612759,21,19,2025-12-01T00:25:16Z,710000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M07.00S,2025-12-01T00:24:01.8Z,1,REGULAR,substitution,out,[],203944,,,1610612759,21,19,2025-12-01T00:25:16Z,720000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M07.00S,2025-12-01T00:24:01.8Z,1,REGULAR,substitution,out,[],1628436,,,1610612759,21,19,2025-12-01T00:25:16Z,730000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M07.00S,2025-12-01T00:24:01.8Z,1,REGULAR,substitution,out,[],1630577,,,1610612759,21,19,2025-12-01T00:25:16Z,740000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M07.00S,2025-12-01T00:24:01.8Z,1,REGULAR,substitution,in,[],1630545,,,1610612759,21,19,2025-12-01T00:25:16Z,750000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M07.00S,2025-12-01T00:24:01.8Z,1,REGULAR,substitution,in,[],1629675,,,1610612759,21,19,2025-12-01T00:25:16Z,760000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M07.00S,2025-12-01T00:24:01.8Z,1,REGULAR,substitution,in,[],201144,,,1610612759,21,19,2025-12-01T00:25:16Z,770000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M07.00S,2025-12-01T00:24:01.8Z,1,REGULAR,substitution,in,[],1629640,,,1610612759,21,19,2025-12-01T00:25:16Z,780000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M07.00S,2025-12-01T00:24:01.8Z,1,REGULAR,substitution,in,[],203482,,,1610612759,21,19,2025-12-01T00:25:16Z,790000,False,,,0,,SUB in: K. Olynyk,[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M58.00S,2025-12-01T00:25:33.1Z,1,REGULAR,3pt,Jump Shot,[],1642844,68.9388961892247,61.76470588235294,1610612759,21,19,2025-12-01T00:25:37Z,800000,False,59.0,239.0,1,right,MISS D. Harper 24' 3PT,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Center,24.66,Missed,,,,,,,,,,,,,,,,,,
81,PT04M56.00S,2025-12-01T00:25:35.8Z,1,REGULAR,rebound,offensive,[],203084,,,1610612759,21,19,2025-12-01T00:25:35Z,810000,False,,,0,,H. Barnes REBOUND (Off:2 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,80.0,,,,,,,,,3.0,1.0,2.0,,
82,PT04M51.00S,2025-12-01T00:25:40.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630170,72.88107752956637,84.06862745098039,1610612759,21,19,2025-12-01T00:25:45Z,820000,False,170.0,202.0,1,right,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,26.45,Missed,,,,,,,,,,,,,,,,,,
83,PT04M50.00S,2025-12-01T00:25:41.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,21,19,2025-12-01T00:25:45Z,830000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,82.0,,,,,,,,,,,,,
85,PT04M40.00S,2025-12-01T00:26:02.2Z,1,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,21,19,2025-12-01T00:26:08Z,850000,False,,,0,,A. Edwards step out-of-bounds TURNOVER (4 TO),[1630162],1610612750.0,MIN,step,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,2714.0,,,,,4.0,,,,,,,
86,PT04M24.00S,2025-12-01T00:26:26.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642844,92.9862023653088,53.92156862745098,1610612759,21,21,2025-12-01T00:26:31Z,860000,False,20.0,13.0,1,right,D. Harper driving Layup (4 PTS),[1642844],1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,2.37,Made,4.0,,,,,,,,,,,,,,,,,
87,PT04M06.00S,2025-12-01T00:26:44.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.389618922470433,56.372549019607845,1610612750,21,21,2025-12-01T00:26:50Z,870000,False,-32.0,8.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.28,Missed,,,,,,,,,,,,,,,,,,
