actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
18,PT10M31.00S,2026-03-18T00:12:09.2Z,1,REGULAR,3pt,Jump Shot,[],1628978,26.49474375821288,14.705882352941178,1610612750,4,5,2026-03-18T00:13:24Z,180000,False,176.0,197.0,1,left,MISS D. DiVincenzo 26' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,26.42,Missed,,,,,,,,,,,,,,,,,,
19,PT10M30.00S,2026-03-18T00:12:10.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,4,5,2026-03-18T00:12:14Z,190000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,18.0,,,,,,,,,,,,,
21,PT10M16.00S,2026-03-18T00:12:32.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642345,94.03745072273325,49.50980392156863,1610612756,4,7,2026-03-18T00:12:36Z,210000,False,-2.0,4.0,1,right,O. Ighodaro cutting DUNK (2 PTS) (D. Booker 2 AST),"[1642345, 1626164]",1610612756.0,PHX,cutting,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,0.43,Made,2.0,D. Booker,1626164.0,2.0,,,,,,,,,,,,,,
23,PT10M02.00S,2026-03-18T00:12:48.9Z,1,REGULAR,turnover,out-of-bounds,[],1630245,,,1610612750,4,7,2026-03-18T00:15:22Z,230000,False,,,0,,A. Dosunmu bad pass out-of-bounds TURNOVER (1 TO),[1630245],1610612750.0,MIN,bad pass,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2715.0,1.0,,,,,,,,
24,PT09M51.00S,2026-03-18T00:13:04.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642345,93.51182654402102,50.0,1610612756,4,9,2026-03-18T00:13:09Z,240000,False,0.0,8.0,1,right,O. Ighodaro driving DUNK (4 PTS) (C. Gillespie 1 AST),"[1642345, 1631221]",1610612756.0,PHX,driving,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,0.85,Made,4.0,C. Gillespie,1631221.0,1.0,,,,,,,,,,,,,,
27,PT09M35.00S,2026-03-18T00:13:31.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628978,6.521024967148489,49.26470588235294,1610612750,4,9,2026-03-18T00:13:35Z,260000,False,4.0,9.0,1,left,MISS D. DiVincenzo driving DUNK - blocked,"[1628978, 1630224]",1610612750.0,MIN,driving,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,0.95,Missed,,,,,,,,,,,Green,1630224.0,,,,,,
28,PT09M35.00S,2026-03-18T00:13:31.2Z,1,REGULAR,block,,[],1630224,,,1610612750,4,9,2026-03-18T00:19:12Z,270000,False,,,0,,J. Green BLOCK (1 BLK),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M32.00S,2026-03-18T00:13:34.2Z,1,REGULAR,rebound,defensive,[],1631221,,,1610612756,4,9,2026-03-18T00:13:35Z,280000,False,,,0,,C. Gillespie REBOUND (Off:0 Def:2),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,,,,,,,27.0,2.0,2.0,0.0,,,,,,,,,,
30,PT09M25.00S,2026-03-18T00:13:41.2Z,1,REGULAR,3pt,Jump Shot,[],1626220,75.90341655716163,12.745098039215685,1610612756,4,12,2026-03-18T00:13:46Z,290000,False,-186.0,174.0,1,right,R. O'Neale 25' 3PT  (6 PTS) (C. Gillespie 2 AST),"[1626220, 1631221]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.49,Made,6.0,C. Gillespie,1631221.0,2.0,,,,,,,,,,,,,,
32,PT09M08.00S,2026-03-18T00:13:56.7Z,1,REGULAR,3pt,Jump Shot,[],1630245,29.25427069645204,72.30392156862744,1610612750,4,12,2026-03-18T00:14:01Z,310000,False,-112.0,222.0,1,left,MISS A. Dosunmu 24' 3PT,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
33,PT09M07.00S,2026-03-18T00:13:57.7Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,4,12,2026-03-18T00:14:01Z,320000,False,,,0,,R. Gobert REBOUND (Off:1 Def:0),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,32.0,1.0,0.0,1.0,,,,,,,,,,
34,PT09M06.00S,2026-03-18T00:14:01.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,6.915243101182654,48.28431372549019,1610612750,6,12,2026-03-18T00:14:04Z,330000,False,9.0,13.0,1,left,R. Gobert putback Layup (4 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.52,Made,4.0,,,,,,,,,,,,,,,,,
35,PT09M06.00S,2026-03-18T00:14:03.9Z,1,REGULAR,foul,personal,['1freethrow'],1642345,,,1610612750,6,12,2026-03-18T00:14:12Z,340000,False,,,0,,O. Ighodaro shooting personal FOUL (1 PF) (Gobert 1 FT),"[1642345, 203497]",1610612756.0,PHX,shooting,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2715.0,,,,1.0,0.0,Gobert,203497.0,,
37,PT09M06.00S,2026-03-18T00:14:28.1Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],203497,,,1610612750,7,12,2026-03-18T00:14:28Z,360000,False,,,0,,R. Gobert Free Throw 1 of 1 (5 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
38,PT08M46.00S,2026-03-18T00:14:49.8Z,1,REGULAR,2pt,Jump Shot,[],1626164,78.9257555847569,32.84313725490196,1610612756,7,12,2026-03-18T00:14:53Z,370000,False,-86.0,146.0,1,right,MISS D. Booker 16' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,16.9,Missed,,,,,,,,,,,,,,,,,,
39,PT08M43.00S,2026-03-18T00:14:52.8Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,7,12,2026-03-18T00:14:53Z,380000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Left Center,,,,,,,38.0,2.0,1.0,1.0,,,,,,,,,,
40,PT08M37.00S,2026-03-18T00:14:58.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,11.12023653088042,39.21568627450981,1610612750,7,12,2026-03-18T00:20:24Z,390000,False,54.0,52.0,1,left,MISS J. McDaniels 7' fadeaway Shot,[1630183],1610612750.0,MIN,fadeaway,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,7.49,Missed,,,,,,,,,,,,,,,,,,
41,PT08M34.00S,2026-03-18T00:15:01.6Z,1,REGULAR,rebound,defensive,[],1642345,,,1610612756,7,12,2026-03-18T00:21:59Z,400000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:1),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,
43,PT08M20.00S,2026-03-18T00:15:34.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642345,93.38042049934296,50.49019607843137,1610612756,7,12,2026-03-18T00:22:01Z,420000,False,2.0,10.0,1,right,MISS O. Ighodaro cutting Layup,[1642345],1610612756.0,PHX,cutting,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,1.0,Missed,,,,,,,,,,,,,,,,,,
44,PT08M18.00S,2026-03-18T00:15:36.2Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612750,7,12,2026-03-18T00:15:36Z,430000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,43.0,2.0,2.0,0.0,,,,,,,,,,
45,PT08M12.00S,2026-03-18T00:15:42.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,5.469776609724048,51.470588235294116,1610612750,7,12,2026-03-18T00:15:45Z,440000,False,-7.0,-1.0,1,left,MISS J. Randle driving reverse Layup,[203944],1610612750.0,MIN,driving reverse,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.75,Missed,,,,,,,,,,,,,,,,,,
46,PT08M10.00S,2026-03-18T00:15:44.5Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,7,12,2026-03-18T00:15:45Z,450000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,
47,PT07M55.00S,2026-03-18T00:15:59.2Z,1,REGULAR,3pt,Jump Shot,[],1630224,92.46057818659659,4.6568627450980395,1610612756,7,15,2026-03-18T00:16:03Z,460000,False,-227.0,18.0,1,right,J. Green 3PT  (5 PTS) (C. Gillespie 3 AST),"[1630224, 1631221]",1610612756.0,PHX,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,22.74,Made,5.0,C. Gillespie,1631221.0,3.0,,,,,,,,,,,,,,
49,PT07M47.00S,2026-03-18T00:16:07.3Z,1,REGULAR,turnover,bad pass,[],1628978,,,1610612750,7,15,2026-03-18T00:25:33Z,480000,False,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 1626220]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,,,,,,,O'Neale,1626220.0
50,PT07M47.00S,2026-03-18T00:16:07.3Z,1,REGULAR,steal,,[],1626220,,,1610612756,7,15,2026-03-18T00:16:09Z,490000,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
51,PT07M43.00S,2026-03-18T00:16:11.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,77.61169513797634,11.27450980392157,1610612756,7,15,2026-03-18T00:16:18Z,500000,False,-194.0,158.0,1,right,MISS J. Green 24' 3PT,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
52,PT07M37.00S,2026-03-18T00:16:17.2Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,7,15,2026-03-18T01:26:23Z,510000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,
398,PT07M37.00S,2026-03-18T00:16:16.5Z,1,REGULAR,turnover,lost ball,[],203944,,,1610612750,7,15,2026-03-18T01:26:29Z,515000,False,,,0,,J. Randle lost ball TURNOVER (1 TO),"[203944, 1631221]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,,,Gillespie,1631221.0
399,PT07M37.00S,2026-03-18T00:16:16.5Z,1,REGULAR,steal,,[],1631221,,,1610612756,7,15,2026-03-18T01:26:12Z,517500,False,,,0,,C. Gillespie STEAL (1 STL),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT07M33.00S,2026-03-18T00:16:21.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,69.46452036793693,67.40196078431373,1610612756,7,18,2026-03-18T01:26:12Z,520000,False,87.0,235.0,1,right,D. Booker 25' 3PT  (3 PTS) (C. Gillespie 4 AST),"[1626164, 1631221]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,25.01,Made,3.0,C. Gillespie,1631221.0,4.0,,,,,,,,,,,,,,
55,PT07M31.00S,2026-03-18T00:16:26.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,7,18,2026-03-18T00:16:26Z,540000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M13.00S,2026-03-18T00:19:42.7Z,1,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612750,7,18,2026-03-18T00:19:50Z,550000,False,,,0,,D. Booker shooting personal FOUL (1 PF) (McDaniels 2 FT),"[1626164, 1630183]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627529.0,,,,1.0,0.0,McDaniels,1630183.0,,
58,PT07M13.00S,2026-03-18T00:20:03.3Z,1,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,8,18,2026-03-18T00:20:32Z,570000,False,,,0,,J. McDaniels Free Throw 1 of 2 (1 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
59,PT07M13.00S,2026-03-18T00:20:03.3Z,1,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,8,18,2026-03-18T00:20:32Z,580000,False,,,0,,MISS J. McDaniels Free Throw 2 of 2,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
60,PT07M11.00S,2026-03-18T00:20:05.3Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,8,18,2026-03-18T00:20:32Z,590000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,59.0,1.0,0.0,1.0,,,,,,,,,,
61,PT07M06.00S,2026-03-18T00:20:20.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,29.25427069645204,72.79411764705883,1610612750,11,18,2026-03-18T00:20:23Z,600000,False,-114.0,222.0,1,left,A. Dosunmu 25' 3PT  (3 PTS) (J. McDaniels 1 AST),"[1630245, 1630183]",1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,25.0,Made,3.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,,,,
63,PT06M49.00S,2026-03-18T00:20:38.2Z,1,REGULAR,3pt,Jump Shot,[],1626220,74.98357424441524,84.31372549019608,1610612756,11,21,2026-03-18T00:26:46Z,620000,False,172.0,183.0,1,right,R. O'Neale 25' 3PT  (9 PTS) (J. Green 1 AST),"[1626220, 1630224]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,25.07,Made,9.0,J. Green,1630224.0,1.0,,,,,,,,,,,,,,
65,PT06M33.00S,2026-03-18T00:20:53.4Z,1,REGULAR,2pt,Jump Shot,[],203944,5.075558475689881,75.49019607843137,1610612750,13,21,2026-03-18T00:20:56Z,640000,False,-127.0,-5.0,1,left,J. Randle 12' pullup Jump Shot (4 PTS) (D. DiVincenzo 1 AST),"[203944, 1628978]",1610612750.0,MIN,pullup,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,12.76,Made,4.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,,,,,,
67,PT06M20.00S,2026-03-18T00:21:07.0Z,1,REGULAR,3pt,Jump Shot,[],1626164,80.1084099868594,8.333333333333332,1610612756,13,21,2026-03-18T00:21:11Z,660000,False,-208.0,134.0,1,right,MISS D. Booker 24' step back 3PT,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,24.79,Missed,,,,,,,,,,,,,,,,,,
68,PT06M17.00S,2026-03-18T00:21:10.0Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,13,21,2026-03-18T00:21:11Z,670000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,67.0,2.0,1.0,1.0,,,,,,,,,,
69,PT06M10.00S,2026-03-18T00:21:17.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,13.87976346911958,60.049019607843135,1610612750,13,21,2026-03-18T00:21:21Z,680000,False,-50.0,78.0,1,left,MISS J. Randle 9' turnaround Shot,[203944],1610612750.0,MIN,turnaround,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Left,9.28,Missed,,,,,,,,,,,,,,,,,,
70,PT06M09.00S,2026-03-18T00:21:18.9Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,13,21,2026-03-18T00:21:18Z,690000,False,,,0,,R. Gobert REBOUND (Off:2 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,69.0,3.0,1.0,2.0,,,,,,,,,,
141,PT06M08.00S,2026-03-18T00:21:18.5Z,1,REGULAR,turnover,lost ball,[],203497,,,1610612750,13,21,2026-03-18T00:31:40Z,695000,False,,,0,,R. Gobert lost ball TURNOVER (1 TO),"[203497, 1642345]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,,,,,Ighodaro,1642345.0
142,PT06M08.00S,2026-03-18T00:21:18.5Z,1,REGULAR,steal,,[],1642345,,,1610612756,13,21,2026-03-18T00:31:40Z,697500,False,,,0,,O. Ighodaro STEAL (1 STL),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
74,PT05M55.00S,2026-03-18T00:21:33.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,73.01248357424441,14.950980392156863,1610612756,13,21,2026-03-18T00:31:45Z,730000,False,-175.0,201.0,1,right,MISS R. O'Neale 26' pullup 3PT,[1626220],1610612756.0,PHX,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,26.68,Missed,,,,,,,,,,,,,,,,,,
75,PT05M52.00S,2026-03-18T00:21:36.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,13,21,2026-03-18T00:21:48Z,740000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,74.0,,,,,,,,,,,,,
76,PT05M52.00S,2026-03-18T00:21:40.7Z,1,REGULAR,foul,personal,[],1630245,,,1610612756,13,21,2026-03-18T00:21:50Z,750000,False,,,0,,A. Dosunmu loose ball personal FOUL (1 PF),"[1630245, 1631221]",1610612750.0,MIN,loose ball,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627529.0,,,,1.0,0.0,Gillespie,1631221.0,,
78,PT05M52.00S,2026-03-18T00:21:48.9Z,1,REGULAR,substitution,out,[],1630245,,,1610612756,13,21,2026-03-18T00:22:04Z,770000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M52.00S,2026-03-18T00:21:48.9Z,1,REGULAR,substitution,out,[],1631221,,,1610612756,13,21,2026-03-18T00:22:04Z,780000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M52.00S,2026-03-18T00:21:48.9Z,1,REGULAR,substitution,out,[],1642345,,,1610612756,13,21,2026-03-18T00:22:04Z,790000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M52.00S,2026-03-18T00:21:48.9Z,1,REGULAR,substitution,in,[],1630538,,,1610612756,13,21,2026-03-18T00:22:04Z,800000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M52.00S,2026-03-18T00:21:48.9Z,1,REGULAR,substitution,in,[],1642346,,,1610612756,13,21,2026-03-18T00:22:04Z,810000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M52.00S,2026-03-18T00:21:48.9Z,1,REGULAR,substitution,in,[],1642863,,,1610612756,13,21,2026-03-18T00:22:04Z,820000,False,,,0,,SUB in: K. Maluach,[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M52.00S,2026-03-18T00:21:48.9Z,1,REGULAR,substitution,out,[],203497,,,1610612756,13,21,2026-03-18T00:22:18Z,830000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M52.00S,2026-03-18T00:21:48.9Z,1,REGULAR,substitution,in,[],1629675,,,1610612756,13,21,2026-03-18T00:22:18Z,840000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M42.00S,2026-03-18T00:22:23.9Z,1,REGULAR,3pt,Jump Shot,"['2ndchance', 'fromturnover']",1630224,76.42904073587385,11.76470588235294,1610612756,13,21,2026-03-18T00:31:45Z,850000,False,-191.0,169.0,1,right,MISS J. Green 25' 3PT,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
