actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
19,PT10M10.00S,2026-03-19T00:12:32.2Z,1,REGULAR,rebound,defensive,[],1641729,,,1610612762,4,5,2026-03-19T00:12:34Z,190000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
20,PT10M04.00S,2026-03-19T00:12:39.7Z,1,REGULAR,3pt,Jump Shot,[],1642846,30.042706964520367,30.14705882352941,1610612762,4,8,2026-03-19T00:12:44Z,200000,False,99.0,230.0,1,left,A. Bailey 25' 3PT  (3 PTS) (I. Collier 1 AST),"[1642846, 1642268]",1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Right Center,25.04,Made,3.0,I. Collier,1642268.0,1.0,,,,,,,,,,,,,,
22,PT09M53.00S,2026-03-19T00:12:50.0Z,1,REGULAR,3pt,Jump Shot,[],1630245,67.88764783180025,53.67647058823529,1610612750,7,8,2026-03-19T00:12:55Z,220000,False,18.0,249.0,1,right,A. Dosunmu 25' 3PT  (3 PTS) (J. Randle 1 AST),"[1630245, 203944]",1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,25.01,Made,3.0,J. Randle,203944.0,1.0,,,,,,,,,,,,,,
24,PT09M39.00S,2026-03-19T00:13:03.8Z,1,REGULAR,3pt,Jump Shot,[],1641729,28.728646517739815,22.30392156862745,1610612762,7,11,2026-03-19T00:13:08Z,240000,False,138.0,218.0,1,left,B. Sensabaugh 25' 3PT  (6 PTS) (I. Collier 2 AST),"[1641729, 1642268]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,25.79,Made,6.0,I. Collier,1642268.0,2.0,,,,,,,,,,,,,,
26,PT09M25.00S,2026-03-19T00:13:17.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,86.41590013140605,49.01960784313725,1610612750,9,11,2026-03-19T00:13:27Z,260000,False,-5.0,75.0,1,right,J. Randle 7' driving floating Jump Shot (4 PTS),[203944],1610612750.0,MIN,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,7.54,Made,4.0,,,,,,,,,,,,,,,,,
27,PT09M25.00S,2026-03-19T00:13:23.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,9,11,2026-03-19T00:13:23Z,270000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M19.00S,2026-03-19T00:16:27.9Z,1,REGULAR,foul,personal,[],1628978,,,1610612762,9,11,2026-03-19T00:16:34Z,280000,False,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 1641729]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202027.0,,1.0,0.0,Sensabaugh,1641729.0,,,,
30,PT09M14.00S,2026-03-19T00:16:48.2Z,1,REGULAR,turnover,out-of-bounds,[],1642268,,,1610612762,9,11,2026-03-19T00:16:56Z,300000,False,,,0,,I. Collier bad pass out-of-bounds TURNOVER (1 TO),[1642268],1610612762.0,UTA,bad pass,,,Collier,I. Collier,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202035.0,1.0,,,,,,,,
31,PT09M03.00S,2026-03-19T00:17:04.5Z,1,REGULAR,turnover,bad pass,[],1628978,,,1610612750,9,11,2026-03-19T00:17:08Z,310000,False,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 1642271]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,,,,,Filipowski,1642271.0,,
32,PT09M03.00S,2026-03-19T00:17:04.5Z,1,REGULAR,steal,,[],1642271,,,1610612762,9,11,2026-03-19T00:18:07Z,320000,False,,,0,,K. Filipowski STEAL (1 STL),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
33,PT08M50.00S,2026-03-19T00:17:16.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641729,25.706307490144546,84.55882352941177,1610612762,9,11,2026-03-19T00:17:22Z,330000,False,-173.0,189.0,1,left,MISS B. Sensabaugh 25' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
34,PT08M47.00S,2026-03-19T00:17:19.7Z,1,REGULAR,rebound,offensive,[],1642271,,,1610612762,9,11,2026-03-19T00:17:22Z,340000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:0),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,,,,,33.0,1.0,0.0,1.0,,,,,,,,,,
35,PT08M43.00S,2026-03-19T00:17:24.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642846,32.53942181340342,45.09803921568628,1610612762,9,14,2026-03-19T00:17:30Z,350000,False,25.0,253.0,1,left,A. Bailey 25' 3PT  (6 PTS) (I. Collier 3 AST),"[1642846, 1642268]",1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Center,25.46,Made,6.0,I. Collier,1642268.0,3.0,,,,,,,,,,,,,,
37,PT08M31.00S,2026-03-19T00:17:36.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,93.38042049934296,50.73529411764706,1610612750,11,14,2026-03-19T00:18:55Z,370000,False,4.0,10.0,1,right,R. Gobert cutting DUNK (4 PTS) (J. Randle 2 AST),"[203497, 203944]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.04,Made,4.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,
40,PT08M06.00S,2026-03-19T00:18:16.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,18.74178712220762,57.84313725490197,1610612762,11,14,2026-03-19T00:18:24Z,400000,False,-39.0,124.0,1,left,MISS I. Collier 12' driving floating Shot,[1642268],1610612762.0,UTA,driving floating,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,12.98,Missed,,,,,,,,,,,,,,,,,,
41,PT08M04.00S,2026-03-19T00:18:18.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,11,14,2026-03-19T00:18:24Z,410000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,
42,PT07M55.00S,2026-03-19T00:18:26.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,93.64323258869908,50.0,1610612750,13,14,2026-03-19T00:18:31Z,420000,False,0.0,7.0,1,right,R. Gobert cutting DUNK (6 PTS) (D. DiVincenzo 2 AST),"[203497, 1628978]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.73,Made,6.0,D. DiVincenzo,1628978.0,2.0,,,,,,,,,,,,,,
44,PT07M39.00S,2026-03-19T00:18:42.4Z,1,REGULAR,turnover,bad pass,[],1642268,,,1610612762,13,14,2026-03-19T00:18:47Z,440000,False,,,0,,I. Collier bad pass TURNOVER (2 TO),"[1642268, 203944]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2.0,,,,,Randle,203944.0,,
45,PT07M39.00S,2026-03-19T00:18:42.4Z,1,REGULAR,steal,,[],203944,,,1610612750,13,14,2026-03-19T00:18:44Z,450000,False,,,0,,J. Randle STEAL (1 STL),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
46,PT07M36.00S,2026-03-19T00:18:46.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630183,93.64323258869908,50.49019607843137,1610612750,15,14,2026-03-19T00:18:53Z,460000,False,2.0,7.0,1,right,J. McDaniels running DUNK (2 PTS) (J. Randle 3 AST),"[1630183, 203944]",1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.77,Made,2.0,J. Randle,203944.0,3.0,,,,,,,,,,,,,,
48,PT07M21.00S,2026-03-19T00:19:00.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,17.821944809461236,45.34313725490196,1610612762,15,14,2026-03-19T00:19:59Z,480000,False,23.0,115.0,1,left,MISS B. Sensabaugh 11' driving floating Shot,[1641729],1610612762.0,UTA,driving floating,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,11.73,Missed,,,,,,,,,,,,,,,,,,
49,PT07M18.00S,2026-03-19T00:19:03.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,15,14,2026-03-19T00:19:06Z,490000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,,,
50,PT07M12.00S,2026-03-19T00:19:09.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,93.24901445466492,51.225490196078425,1610612750,17,14,2026-03-19T00:19:14Z,500000,False,6.0,11.0,1,right,A. Dosunmu driving Layup (5 PTS) (D. DiVincenzo 3 AST),"[1630245, 1628978]",1610612750.0,MIN,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.26,Made,5.0,D. DiVincenzo,1628978.0,3.0,,,,,,,,,,,,,,
52,PT06M48.00S,2026-03-19T00:19:33.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642262,12.697109067017081,46.568627450980394,1610612762,17,14,2026-03-19T00:19:38Z,520000,False,17.0,67.0,1,left,MISS C. Williams 6' driving Hook,[1642262],1610612762.0,UTA,driving,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.91,Missed,,,,,,,,,,,,,,,,,,
53,PT06M46.00S,2026-03-19T00:19:35.5Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612750,17,14,2026-03-19T00:19:38Z,530000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,52.0,1.0,1.0,0.0,,,,,,,,,,
54,PT06M43.00S,2026-03-19T00:19:40.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203944,93.64323258869908,47.794117647058826,1610612750,19,14,2026-03-19T00:19:48Z,540000,False,-11.0,7.0,1,right,J. Randle running Layup (6 PTS) (A. Dosunmu 2 AST),"[203944, 1630245]",1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.32,Made,6.0,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,,,,
56,PT06M43.00S,2026-03-19T00:19:42.6Z,1,REGULAR,foul,personal,['1freethrow'],1642846,,,1610612750,19,14,2026-03-19T00:19:51Z,560000,False,,,0,,A. Bailey shooting personal FOUL (1 PF) (Randle 1 FT),"[1642846, 203944]",1610612762.0,UTA,shooting,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200833.0,,1.0,0.0,Randle,203944.0,,,,
58,PT06M43.00S,2026-03-19T00:19:52.2Z,1,REGULAR,substitution,out,[],1642271,,,1610612750,19,14,2026-03-19T00:20:07Z,580000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M43.00S,2026-03-19T00:19:52.2Z,1,REGULAR,substitution,out,[],1642846,,,1610612750,19,14,2026-03-19T00:20:07Z,590000,False,,,0,,SUB out: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M43.00S,2026-03-19T00:19:52.2Z,1,REGULAR,substitution,out,[],1642268,,,1610612750,19,14,2026-03-19T00:20:07Z,600000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M43.00S,2026-03-19T00:19:52.2Z,1,REGULAR,substitution,in,[],1643158,,,1610612750,19,14,2026-03-19T00:20:07Z,610000,False,,,0,,SUB in: A. Garcia,[1643158],1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M43.00S,2026-03-19T00:19:52.2Z,1,REGULAR,substitution,in,[],1641989,,,1610612750,19,14,2026-03-19T00:20:07Z,620000,False,,,0,,SUB in: E. Harkless,[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M43.00S,2026-03-19T00:19:52.2Z,1,REGULAR,substitution,in,[],201567,,,1610612750,19,14,2026-03-19T00:20:07Z,630000,False,,,0,,SUB in: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M43.00S,2026-03-19T00:20:17.2Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],203944,,,1610612750,19,14,2026-03-19T00:20:22Z,640000,False,,,0,,MISS J. Randle Free Throw 1 of 1,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
65,PT06M39.00S,2026-03-19T00:20:21.2Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,19,14,2026-03-19T00:20:22Z,650000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,64.0,3.0,2.0,1.0,,,,,,,,,,
66,PT06M38.00S,2026-03-19T00:20:21.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,92.32917214191852,50.0,1610612750,21,14,2026-03-19T00:20:29Z,660000,False,0.0,20.0,1,right,R. Gobert putback DUNK (8 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.96,Made,8.0,,,,,,,,,,,,,,,,,
67,PT06M27.00S,2026-03-19T00:20:32.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,11.12023653088042,51.225490196078425,1610612762,21,14,2026-03-19T00:20:40Z,670000,False,-6.0,52.0,1,left,MISS B. Sensabaugh driving floating Shot,[1641729],1610612762.0,UTA,driving floating,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,5.24,Missed,,,,,,,,,,,,,,,,,,
68,PT06M26.00S,2026-03-19T00:20:33.2Z,1,REGULAR,rebound,offensive,[],1641729,,,1610612762,21,14,2026-03-19T00:20:40Z,680000,False,,,0,,B. Sensabaugh REBOUND (Off:1 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,67.0,2.0,1.0,1.0,,,,,,,,,,
69,PT06M26.00S,2026-03-19T00:20:36.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641729,6.521024967148489,50.49019607843137,1610612762,21,16,2026-03-19T00:20:46Z,690000,False,-2.0,9.0,1,left,B. Sensabaugh putback Layup (8 PTS),[1641729],1610612762.0,UTA,putback,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,0.91,Made,8.0,,,,,,,,,,,,,,,,,
70,PT06M26.00S,2026-03-19T00:20:38.8Z,1,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612762,21,16,2026-03-19T00:20:44Z,700000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Sensabaugh 1 FT),"[1630183, 1641729]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200833.0,,1.0,0.0,Sensabaugh,1641729.0,,,,
72,PT06M26.00S,2026-03-19T00:20:59.5Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1641729,,,1610612762,21,17,2026-03-19T00:20:59Z,720000,False,,,0,,B. Sensabaugh Free Throw 1 of 1 (9 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
73,PT06M14.00S,2026-03-19T00:21:15.9Z,1,REGULAR,turnover,bad pass,[],1630183,,,1610612750,21,17,2026-03-19T00:21:19Z,730000,False,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1630183, 1642262]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,,,,,Williams,1642262.0,,
74,PT06M14.00S,2026-03-19T00:21:15.9Z,1,REGULAR,steal,,[],1642262,,,1610612762,21,17,2026-03-19T00:21:17Z,740000,False,,,0,,C. Williams STEAL (1 STL),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
75,PT06M07.00S,2026-03-19T00:21:23.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641989,6.1268068331143235,95.58823529411765,1610612762,21,17,2026-03-19T00:21:27Z,750000,False,-228.0,5.0,1,left,MISS E. Harkless 3PT,[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
76,PT06M03.00S,2026-03-19T00:21:26.2Z,1,REGULAR,rebound,offensive,[],1642262,,,1610612762,21,17,2026-03-19T00:21:26Z,760000,False,,,0,,C. Williams REBOUND (Off:1 Def:0),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Left Corner 3,24+ Left,,,,,,,75.0,1.0,0.0,1.0,,,,,,,,,,
77,PT06M00.00S,2026-03-19T00:21:29.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201567,14.4053876478318,4.166666666666666,1610612762,21,20,2026-03-19T00:21:34Z,770000,False,229.0,83.0,1,left,K. Love 24' 3PT  (3 PTS) (A. Garcia 1 AST),"[201567, 1643158]",1610612762.0,UTA,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,24.37,Made,3.0,A. Garcia,1643158.0,1.0,,,,,,,,,,,,,,
79,PT05M40.00S,2026-03-19T00:21:49.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,86.15308804204993,38.48039215686275,1610612750,21,20,2026-03-19T00:23:18Z,790000,False,-58.0,78.0,1,right,MISS A. Dosunmu 9' floating Shot,[1630245],1610612750.0,MIN,floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Left,9.67,Missed,,,,,,,,,,,,,,,,,,
80,PT05M36.00S,2026-03-19T00:21:53.0Z,1,REGULAR,rebound,defensive,[],1641989,,,1610612762,21,20,2026-03-19T00:21:54Z,800000,False,,,0,,E. Harkless REBOUND (Off:0 Def:1),[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,
81,PT05M28.00S,2026-03-19T00:22:00.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641729,6.915243101182654,49.26470588235294,1610612762,21,22,2026-03-19T00:22:05Z,810000,False,4.0,13.0,1,left,B. Sensabaugh driving Layup (11 PTS) (K. Love 1 AST),"[1641729, 201567]",1610612762.0,UTA,driving,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,1.3,Made,11.0,K. Love,201567.0,1.0,,,,,,,,,,,,,,
83,PT05M14.00S,2026-03-19T00:22:14.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,80.76544021024968,40.931372549019606,1610612750,21,22,2026-03-19T00:22:22Z,830000,False,-45.0,128.0,1,right,MISS J. McDaniels 13' driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,13.61,Missed,,,,,,,,,,,,,,,,,,
84,PT05M11.00S,2026-03-19T00:22:17.7Z,1,REGULAR,rebound,defensive,[],1642262,,,1610612762,21,22,2026-03-19T00:22:22Z,840000,False,,,0,,C. Williams REBOUND (Off:1 Def:1),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,83.0,2.0,1.0,1.0,,,,,,,,,,
85,PT05M10.00S,2026-03-19T00:22:21.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641729,6.915243101182654,48.28431372549019,1610612762,21,22,2026-03-19T00:22:50Z,850000,False,9.0,13.0,1,left,MISS B. Sensabaugh running finger roll Layup,[1641729],1610612762.0,UTA,running finger roll,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,,
86,PT05M09.00S,2026-03-19T00:22:22.1Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612750,21,22,2026-03-19T00:22:50Z,860000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,85.0,2.0,2.0,0.0,,,,,,,,,,
