actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
80,PT04M43.00S,2026-02-08T20:26:38.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628381,13.354139290407357,48.77450980392157,1610612746,10,12,2026-02-08T20:26:43Z,800000,False,6.0,73.0,1,left,MISS J. Collins 7' driving floating Shot,[1628381],1610612746.0,LAC,driving floating,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,7.33,Missed,,,,,,,,,,,,,,,,,,
81,PT04M41.00S,2026-02-08T20:26:40.8Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,10,12,2026-02-08T20:26:43Z,810000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,,,
82,PT04M31.00S,2026-02-08T20:26:51.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,91.14651773981603,50.0,1610612750,10,12,2026-02-08T20:31:36Z,820000,False,0.0,31.0,1,right,MISS R. Gobert driving Layup,[203497],1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
83,PT04M28.00S,2026-02-08T20:26:54.0Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,10,12,2026-02-08T20:26:54Z,830000,False,,,0,,K. Leonard REBOUND (Off:1 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,82.0,3.0,2.0,1.0,,,,,,,,,,,,,,
84,PT04M24.00S,2026-02-08T20:26:57.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202695,31.488173455978973,38.970588235294116,1610612746,10,15,2026-02-08T20:32:08Z,840000,False,55.0,243.0,1,left,K. Leonard 24' 3PT running pullup (10 PTS),[202695],1610612746.0,LAC,running pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,24.97,Made,,,,,,,,,,10.0,,,,,,,,
85,PT04M15.00S,2026-02-08T20:27:08.8Z,1,REGULAR,foul,personal,[],1627884,,,1610612750,10,15,2026-02-08T20:27:18Z,850000,False,,,0,,D. Jones Jr. personal FOUL (2 PF),"[1627884, 1630183]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202058.0,2.0,0.0,McDaniels,1630183.0,,,,,,,,,
87,PT04M15.00S,2026-02-08T20:27:16.1Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,10,15,2026-02-08T20:27:41Z,870000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M15.00S,2026-02-08T20:27:16.1Z,1,REGULAR,substitution,out,[],1627884,,,1610612750,10,15,2026-02-08T20:27:41Z,880000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M15.00S,2026-02-08T20:27:16.1Z,1,REGULAR,substitution,out,[],1627739,,,1610612750,10,15,2026-02-08T20:27:41Z,890000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M15.00S,2026-02-08T20:27:16.1Z,1,REGULAR,substitution,in,[],1630538,,,1610612750,10,15,2026-02-08T20:27:41Z,900000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M15.00S,2026-02-08T20:27:16.1Z,1,REGULAR,substitution,in,[],1641757,,,1610612750,10,15,2026-02-08T20:27:41Z,910000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M15.00S,2026-02-08T20:27:16.1Z,1,REGULAR,substitution,in,[],1642920,,,1610612750,10,15,2026-02-08T20:27:41Z,920000,False,,,0,,SUB in: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M04.00S,2026-02-08T20:28:00.6Z,1,REGULAR,2pt,Jump Shot,[],1630162,77.61169513797634,50.49019607843137,1610612750,10,15,2026-02-08T20:28:05Z,930000,False,2.0,158.0,1,right,MISS A. Edwards 15' fadeaway Shot,[1630162],1610612750.0,MIN,fadeaway,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Center,15.8,Missed,,,,,,,,,,,,,,,,,,
94,PT04M01.00S,2026-02-08T20:28:03.6Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,10,15,2026-02-08T20:28:05Z,940000,False,,,0,,K. Leonard REBOUND (Off:1 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Center,,,93.0,4.0,3.0,1.0,,,,,,,,,,,,,,
95,PT03M49.00S,2026-02-08T20:28:16.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202695,8.886333771353483,48.529411764705884,1610612746,10,17,2026-02-08T20:28:22Z,950000,False,7.0,31.0,1,left,K. Leonard finger roll Layup (12 PTS),[202695],1610612746.0,LAC,finger roll,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,3.19,Made,,,,,,,,,,12.0,,,,,,,,
96,PT03M35.00S,2026-02-08T20:28:29.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,88.38699080157687,50.98039215686274,1610612750,12,17,2026-02-08T20:28:34Z,960000,False,5.0,57.0,1,right,N. Reid driving Layup (2 PTS),[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,5.69,Made,,,,,,,,,,2.0,,,,,,,,
97,PT03M34.00S,2026-02-08T20:28:36.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,12,17,2026-02-08T20:28:36Z,970000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M34.00S,2026-02-08T20:30:47.5Z,1,REGULAR,substitution,out,[],202695,,,1610612746,12,17,2026-02-08T20:31:06Z,980000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M34.00S,2026-02-08T20:30:47.5Z,1,REGULAR,substitution,in,[],201587,,,1610612746,12,17,2026-02-08T20:31:06Z,990000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M19.00S,2026-02-08T20:32:14.6Z,1,REGULAR,turnover,bad pass,[],1642920,,,1610612746,12,17,2026-02-08T20:32:19Z,1000000,False,,,0,,K. Sanders bad pass TURNOVER (1 TO),"[1642920, 1630162]",1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Edwards,1630162.0,,,,,
102,PT03M19.00S,2026-02-08T20:32:14.6Z,1,REGULAR,steal,,[],1630162,,,1610612750,12,17,2026-02-08T20:32:17Z,1010000,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
103,PT03M14.00S,2026-02-08T20:32:18.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,92.9862023653088,48.77450980392157,1610612750,14,17,2026-02-08T20:32:24Z,1020000,False,-6.0,13.0,1,right,A. Edwards running DUNK (8 PTS),[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,,,8.0,,,,,,,,
104,PT02M59.00S,2026-02-08T20:32:33.6Z,1,REGULAR,turnover,lost ball,[],1641757,,,1610612746,14,17,2026-02-08T20:32:38Z,1030000,False,,,0,,J. Miller lost ball TURNOVER (1 TO),"[1641757, 1630245]",1610612746.0,LAC,,,,Miller,J. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Dosunmu,1630245.0,,,,,
105,PT02M59.00S,2026-02-08T20:32:33.6Z,1,REGULAR,steal,,[],1630245,,,1610612750,14,17,2026-02-08T20:32:35Z,1040000,False,,,0,,A. Dosunmu STEAL (1 STL),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
106,PT02M53.00S,2026-02-08T20:32:39.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630245,91.93495400788436,49.50980392156863,1610612750,16,17,2026-02-08T20:32:54Z,1050000,False,-2.0,23.0,1,right,A. Dosunmu running finger roll Layup (2 PTS),[1630245],1610612750.0,MIN,running finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,,,,,,2.0,,,,,,,,
107,PT02M43.00S,2026-02-08T20:32:51.9Z,1,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612746,16,17,2026-02-08T20:33:05Z,1060000,False,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Miller 2 FT),"[1630245, 1641757]",1610612750.0,MIN,shooting,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,202058.0,1.0,0.0,Miller,1641757.0,,,,,,,,,
109,PT02M43.00S,2026-02-08T20:33:28.6Z,1,REGULAR,freethrow,1 of 2,[],1641757,,,1610612746,16,18,2026-02-08T20:33:28Z,1080000,False,,,0,,J. Miller Free Throw 1 of 2 (1 PTS),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
110,PT02M43.00S,2026-02-08T20:33:29.2Z,1,REGULAR,substitution,out,[],201572,,,1610612746,16,18,2026-02-08T20:33:37Z,1090000,False,,,0,,SUB out: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M43.00S,2026-02-08T20:33:29.2Z,1,REGULAR,substitution,out,[],1628381,,,1610612746,16,18,2026-02-08T20:33:37Z,1100000,False,,,0,,SUB out: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M43.00S,2026-02-08T20:33:29.2Z,1,REGULAR,substitution,in,[],1642353,,,1610612746,16,18,2026-02-08T20:33:37Z,1110000,False,,,0,,SUB in: C. Christie,[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M43.00S,2026-02-08T20:33:29.2Z,1,REGULAR,substitution,in,[],1642949,,,1610612746,16,18,2026-02-08T20:33:37Z,1120000,False,,,0,,SUB in: Y. Niederhäuser,[1642949],1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M43.00S,2026-02-08T20:33:54.6Z,1,REGULAR,freethrow,2 of 2,[],1641757,,,1610612746,16,19,2026-02-08T20:33:54Z,1130000,False,,,0,,J. Miller Free Throw 2 of 2 (2 PTS),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
115,PT02M23.00S,2026-02-08T20:34:15.3Z,1,REGULAR,3pt,Jump Shot,[],1630538,69.59592641261499,20.833333333333336,1610612750,19,19,2026-02-08T20:34:20Z,1140000,False,-146.0,233.0,1,right,B. Hyland 27' 3PT pullup (3 PTS) (R. Gobert 1 AST),"[1630538, 203497]",1610612750.0,MIN,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,27.51,Made,,,,,,,,,,3.0,,,,R. Gobert,203497.0,1.0,,
117,PT02M05.00S,2026-02-08T20:34:37.9Z,1,REGULAR,foul,personal,[],1630162,,,1610612746,19,19,2026-02-08T20:34:43Z,1160000,False,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 1642920]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,204058.0,1.0,0.0,Sanders,1642920.0,,,,,,,,,
119,PT02M05.00S,2026-02-08T20:34:48.4Z,1,REGULAR,substitution,out,[],203497,,,1610612746,19,19,2026-02-08T20:34:51Z,1180000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M05.00S,2026-02-08T20:34:48.4Z,1,REGULAR,substitution,in,[],203944,,,1610612746,19,19,2026-02-08T20:34:51Z,1190000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M50.00S,2026-02-08T20:35:21.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641757,14.273981603153747,43.872549019607845,1610612746,19,19,2026-02-08T20:35:26Z,1200000,False,31.0,82.0,1,left,MISS J. Miller 8' driving floating Shot,[1641757],1610612746.0,LAC,driving floating,,,Miller,J. Miller,,,,,In The Paint (Non-RA),8-16 Center,8.72,Missed,,,,,,,,,,,,,,,,,,
122,PT01M47.00S,2026-02-08T20:35:24.0Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,19,19,2026-02-08T20:35:26Z,1210000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,121.0,2.0,2.0,0.0,,,,,,,,,,,,,,
123,PT01M29.00S,2026-02-08T20:35:43.0Z,1,REGULAR,3pt,Jump Shot,[],1630162,71.17279894875165,17.647058823529413,1610612750,19,19,2026-02-08T20:35:47Z,1220000,False,-162.0,218.0,1,right,MISS A. Edwards 27' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,27.19,Missed,,,,,,,,,,,,,,,,,,
124,PT01M26.00S,2026-02-08T20:35:46.0Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,19,19,2026-02-08T20:35:47Z,1230000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,123.0,1.0,1.0,0.0,,,,,,,,,,,,,,
125,PT01M08.00S,2026-02-08T20:36:03.6Z,1,REGULAR,turnover,lost ball,[],201587,,,1610612746,19,19,2026-02-08T20:36:07Z,1240000,False,,,0,,N. Batum lost ball TURNOVER (1 TO),"[201587, 1630245]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,1.0,Dosunmu,1630245.0,,,,,
126,PT01M08.00S,2026-02-08T20:36:03.6Z,1,REGULAR,steal,,[],1630245,,,1610612750,19,19,2026-02-08T20:37:45Z,1250000,False,,,0,,A. Dosunmu STEAL (2 STL),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
127,PT00M58.50S,2026-02-08T20:36:13.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,66.96780551905388,35.049019607843135,1610612750,19,19,2026-02-08T20:36:20Z,1260000,False,-75.0,258.0,1,right,MISS N. Reid 26' step back 3PT,[1629675],1610612750.0,MIN,step back,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,26.86,Missed,,,,,,,,,,,,,,,,,,
128,PT00M55.60S,2026-02-08T20:36:16.4Z,1,REGULAR,rebound,defensive,[],1642949,,,1610612746,19,19,2026-02-08T20:36:20Z,1270000,False,,,0,,Y. Niederhäuser REBOUND (Off:0 Def:1),[1642949],1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,Above the Break 3,24+ Center,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,,
129,PT00M39.00S,2026-02-08T20:36:34.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642949,9.017739816031538,49.26470588235294,1610612746,19,21,2026-02-08T20:36:38Z,1280000,False,4.0,32.0,1,left,Y. Niederhäuser alley-oop Layup (2 PTS) (K. Sanders 1 AST),"[1642949, 1642920]",1610612746.0,LAC,alley-oop,,,Niederhäuser,Y. Niederhäuser,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,,,,,,2.0,,,,K. Sanders,1642920.0,1.0,,
131,PT00M32.00S,2026-02-08T20:36:43.2Z,1,REGULAR,3pt,Jump Shot,[],1630538,90.88370565045992,3.6764705882352944,1610612750,19,21,2026-02-08T20:36:47Z,1300000,False,-232.0,33.0,1,right,MISS B. Hyland 3PT,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Left Corner 3,24+ Left,23.4,Missed,,,,,,,,,,,,,,,,,,
132,PT00M29.10S,2026-02-08T20:36:46.1Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,19,21,2026-02-08T20:36:47Z,1310000,False,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,,,131.0,2.0,2.0,0.0,,,,,,,,,,,,,,
133,PT00M22.00S,2026-02-08T20:36:53.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642353,7.178055190538765,50.49019607843137,1610612746,19,21,2026-02-08T20:37:12Z,1320000,False,-2.0,15.0,1,left,MISS C. Christie driving finger roll Layup,[1642353],1610612746.0,LAC,driving finger roll,,,Christie,C. Christie,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,,
134,PT00M20.90S,2026-02-08T20:36:54.5Z,1,REGULAR,rebound,offensive,[],1642949,,,1610612746,19,21,2026-02-08T20:37:12Z,1330000,False,,,0,,Y. Niederhäuser REBOUND (Off:1 Def:1),[1642949],1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,Restricted Area,0-8 Center,,,133.0,2.0,1.0,1.0,,,,,,,,,,,,,,
135,PT00M20.90S,2026-02-08T20:36:58.8Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1642949,5.590000152587891,50.0,1610612746,19,23,2026-02-08T20:37:21Z,1340000,False,0.0,0.0,1,left,Y. Niederhäuser tip DUNK (4 PTS),[1642949],1610612746.0,LAC,tip,,,Niederhäuser,Y. Niederhäuser,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,4.0,,,,,,,,
136,PT00M00.00S,2026-02-08T20:37:18.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,88.91261498028909,46.81372549019608,1610612750,19,23,2026-02-08T20:37:28Z,1350000,False,-16.0,52.0,1,right,MISS A. Dosunmu driving floating Shot,[1630245],1610612750.0,MIN,driving floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,5.41,Missed,,,,,,,,,,,,,,,,,,
137,PT00M00.00S,2026-02-08T20:37:18.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,19,23,2026-02-08T20:39:40Z,1360000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,136.0,,,,,,,,,,,,,,,,,
138,PT00M00.00S,2026-02-08T20:37:21.7Z,1,REGULAR,period,end,[],0,,,1610612750,19,23,2026-02-08T20:37:21Z,1370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2026-02-08T20:39:48.4Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,19,23,2026-02-08T20:40:42Z,1380000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2026-02-08T20:39:48.4Z,2,REGULAR,substitution,out,['startperiod'],1630245,,,1610612750,19,23,2026-02-08T20:40:42Z,1390000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2026-02-08T20:39:48.4Z,2,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,19,23,2026-02-08T20:40:42Z,1400000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2026-02-08T20:39:48.4Z,2,REGULAR,substitution,in,['startperiod'],1628978,,,1610612750,19,23,2026-02-08T20:40:42Z,1410000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2026-02-08T20:40:59.9Z,2,REGULAR,period,start,[],0,,,1610612750,19,23,2026-02-08T20:40:59Z,1420000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT11M49.00S,2026-02-08T20:41:10.9Z,2,REGULAR,2pt,Jump Shot,[],203944,77.87450722733246,41.911764705882355,1610612750,19,23,2026-02-08T20:41:23Z,1430000,False,-40.0,155.0,1,right,MISS J. Randle 16' step back Shot,[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,16.07,Missed,,,,,,,,,,,,,,,,,,
145,PT11M47.00S,2026-02-08T20:41:12.9Z,2,REGULAR,rebound,offensive,[],1629675,,,1610612750,19,23,2026-02-08T20:43:10Z,1440000,False,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Center,,,144.0,2.0,1.0,1.0,,,,,,,,,,,,,,
146,PT11M47.00S,2026-02-08T20:41:15.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629675,94.40999984741211,50.0,1610612750,19,23,2026-02-08T20:43:19Z,1450000,False,0.0,0.0,1,right,MISS N. Reid tip Layup,[1629675],1610612750.0,MIN,tip,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
147,PT11M46.00S,2026-02-08T20:41:16.6Z,2,REGULAR,rebound,offensive,[],1629675,,,1610612750,19,23,2026-02-08T20:43:19Z,1460000,False,,,0,,N. Reid REBOUND (Off:2 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,146.0,3.0,1.0,2.0,,,,,,,,,,,,,,
148,PT11M46.00S,2026-02-08T20:41:18.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,91.40932982917214,50.98039215686274,1610612750,19,23,2026-02-08T20:43:29Z,1470000,False,5.0,28.0,1,right,MISS N. Reid putback Layup,[1629675],1610612750.0,MIN,putback,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2.87,Missed,,,,,,,,,,,,,,,,,,
149,PT11M44.00S,2026-02-08T20:41:20.0Z,2,REGULAR,rebound,offensive,[],1629675,,,1610612750,19,23,2026-02-08T20:43:29Z,1480000,False,,,0,,N. Reid REBOUND (Off:3 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,148.0,4.0,1.0,3.0,,,,,,,,,,,,,,
150,PT11M40.00S,2026-02-08T20:41:28.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629675,94.40999984741211,50.0,1610612750,21,23,2026-02-08T20:43:36Z,1490000,False,0.0,0.0,1,right,N. Reid putback Layup (4 PTS),[1629675],1610612750.0,MIN,putback,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,4.0,,,,,,,,
151,PT11M27.00S,2026-02-08T20:41:32.3Z,2,REGULAR,2pt,Jump Shot,[],1641757,18.74178712220762,70.34313725490196,1610612746,21,25,2026-02-08T20:44:34Z,1500000,False,-102.0,124.0,1,left,J. Miller 16' turnaround fadeaway Jump Shot (4 PTS) (K. Sanders 2 AST),"[1641757, 1642920]",1610612746.0,LAC,turnaround fadeaway,,,Miller,J. Miller,,,,,Mid-Range,16-24 Left Center,16.01,Made,,,,,,,,,,4.0,,,,K. Sanders,1642920.0,2.0,,
153,PT11M17.00S,2026-02-08T20:41:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,91.14651773981603,49.26470588235294,1610612750,21,25,2026-02-08T20:41:51Z,1520000,False,-4.0,31.0,1,right,MISS J. Randle driving finger roll Layup - blocked,"[203944, 1642949]",1610612750.0,MIN,driving finger roll,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,3.09,Missed,,,,,,,,,,,,,,,,,Niederhäuser,1642949.0
154,PT11M17.00S,2026-02-08T20:41:43.1Z,2,REGULAR,block,,[],1642949,,,1610612750,21,25,2026-02-08T20:41:45Z,1530000,False,,,0,,Y. Niederhäuser BLOCK (1 BLK),[1642949],1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
155,PT11M17.00S,2026-02-08T20:41:43.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,21,25,2026-02-08T20:41:51Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,153.0,,,,,,,,,,,,,,,,,
157,PT11M17.00S,2026-02-08T20:41:49.0Z,2,REGULAR,substitution,out,[],1642920,,,1610612750,21,25,2026-02-08T20:41:54Z,1560000,False,,,0,,SUB out: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M17.00S,2026-02-08T20:41:49.0Z,2,REGULAR,substitution,in,[],202695,,,1610612750,21,25,2026-02-08T20:41:54Z,1570000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M02.00S,2026-02-08T20:42:19.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,95.48291721419186,2.941176470588235,1610612750,21,25,2026-02-08T20:42:23Z,1580000,False,-235.0,-10.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
