actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
16,PT11M07.00S,2025-12-09T00:43:36.6Z,1,REGULAR,foul,personal,[],203944,,,1610612756,0,2,2025-12-09T00:43:48Z,160000,False,,,0,,J. Randle loose ball personal FOUL (1 PF),"[203944, 1626220]",1610612750.0,MIN,loose ball,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628171.0,1.0,0.0,O'Neale,1626220.0,,,
18,PT11M05.00S,2025-12-09T00:43:53.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,68.67608409986859,29.65686274509804,1610612756,0,2,2025-12-09T00:43:58Z,180000,False,-102.0,242.0,1,right,MISS G. Allen 26' step back 3PT,[1628960],1610612756.0,PHX,step back,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,26.24,Missed,,,,,,,,,,,,,,,,,,
19,PT11M01.00S,2025-12-09T00:43:57.6Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612750,0,2,2025-12-09T00:43:58Z,190000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,
20,PT10M46.00S,2025-12-09T00:44:12.8Z,1,REGULAR,turnover,bad pass,[],1628978,,,1610612750,0,2,2025-12-09T00:44:16Z,200000,False,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 1628960]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Allen,1628960.0
21,PT10M46.00S,2025-12-09T00:44:12.8Z,1,REGULAR,steal,,[],1628960,,,1610612756,0,2,2025-12-09T00:44:14Z,210000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
22,PT10M40.00S,2025-12-09T00:44:18.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628415,82.9993429697766,94.36274509803921,1610612756,0,2,2025-12-09T00:47:34Z,220000,False,222.0,107.0,1,right,MISS D. Brooks 24' running 3PT,[1628415],1610612756.0,PHX,running,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,24.64,Missed,,,,,,,,,,,,,,,,,,
23,PT10M35.00S,2025-12-09T00:44:23.0Z,1,REGULAR,rebound,offensive,[],1626220,,,1610612756,0,2,2025-12-09T00:44:23Z,230000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:0),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,22.0,1.0,0.0,1.0,,,,,,,,
24,PT10M34.00S,2025-12-09T00:44:24.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631109,86.28449408672799,38.23529411764706,1610612756,0,4,2025-12-09T00:49:38Z,240000,False,-59.0,76.0,1,right,M. Williams 9' floating Jump Shot (2 PTS) (R. O'Neale 1 AST),"[1631109, 1626220]",1610612756.0,PHX,floating,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Left,9.64,Made,2.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,,,,,
26,PT10M13.00S,2025-12-09T00:44:44.7Z,1,REGULAR,3pt,Jump Shot,[],1630183,5.206964520367937,95.58823529411765,1610612750,0,4,2025-12-09T00:44:49Z,260000,False,-228.0,-4.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
27,PT10M11.00S,2025-12-09T00:44:46.7Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612756,0,4,2025-12-09T00:44:49Z,270000,False,,,0,,M. Williams REBOUND (Off:1 Def:1),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Left Corner 3,24+ Left,,,,,,,,,26.0,2.0,1.0,1.0,,,,,,,,
28,PT10M04.00S,2025-12-09T00:44:54.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,92.9862023653088,51.470588235294116,1610612756,0,6,2025-12-09T00:50:31Z,280000,False,7.0,13.0,1,right,G. Allen driving reverse Layup (4 PTS),[1628960],1610612756.0,PHX,driving reverse,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,1.53,Made,4.0,,,,,,,,,,,,,,,,,
29,PT09M47.00S,2025-12-09T00:45:11.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.075558475689881,50.98039215686274,1610612750,2,6,2025-12-09T00:51:11Z,290000,False,-5.0,-5.0,1,left,R. Gobert reverse DUNK (2 PTS) (J. Randle 1 AST),"[203497, 203944]",1610612750.0,MIN,reverse,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.69,Made,2.0,J. Randle,203944.0,1.0,,,,,,,,,,,,,,
31,PT09M29.00S,2025-12-09T00:45:28.7Z,1,REGULAR,2pt,Jump Shot,[],1628415,83.52496714848883,23.284313725490197,1610612756,2,6,2025-12-09T00:45:33Z,310000,False,-134.0,102.0,1,right,MISS D. Brooks 16' step back Shot,[1628415],1610612756.0,PHX,step back,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left Center,16.83,Missed,,,,,,,,,,,,,,,,,,
32,PT09M27.00S,2025-12-09T00:45:31.1Z,1,REGULAR,rebound,offensive,[],1631109,,,1610612756,2,6,2025-12-09T00:45:31Z,320000,False,,,0,,M. Williams REBOUND (Off:2 Def:1),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,31.0,3.0,1.0,2.0,,,,,,,,
33,PT09M23.00S,2025-12-09T00:45:35.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,88.96189224704337,3.699448529411765,1610612756,2,6,2025-12-09T00:45:40Z,330000,False,-232.0,51.0,1,right,MISS D. Brooks 3PT,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,23.71,Missed,,,,,,,,,,,,,,,,,,
34,PT09M20.00S,2025-12-09T00:45:38.3Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612750,2,6,2025-12-09T00:45:40Z,340000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,
36,PT09M04.00S,2025-12-09T00:46:08.3Z,1,REGULAR,2pt,Jump Shot,[],1630162,16.376478318002626,75.24509803921569,1610612750,2,6,2025-12-09T00:46:13Z,360000,False,-126.0,101.0,1,left,MISS A. Edwards 16' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,16.19,Missed,,,,,,,,,,,,,,,,,,
37,PT09M01.00S,2025-12-09T00:46:11.3Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,2,6,2025-12-09T00:46:13Z,370000,False,,,0,,R. Gobert REBOUND (Off:1 Def:0),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Left Center,,,,,,,,,36.0,1.0,0.0,1.0,,,,,,,,
38,PT08M52.00S,2025-12-09T00:46:20.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,6.389618922470433,50.245098039215684,1610612750,4,6,2025-12-09T00:46:27Z,380000,False,-1.0,8.0,1,left,R. Gobert alley-oop DUNK (4 PTS) (J. McDaniels 1 AST),"[203497, 1630183]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.77,Made,4.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,,,,
40,PT08M24.00S,2025-12-09T00:46:48.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,84.09986859395532,63.25827205882353,1610612756,4,8,2025-12-09T00:47:05Z,400000,False,66.0,97.0,1,right,D. Brooks 11' turnaround fadeaway Jump Shot (2 PTS),[1628415],1610612756.0,PHX,turnaround fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Right,11.75,Made,2.0,,,,,,,,,,,,,,,,,
41,PT08M14.00S,2025-12-09T00:47:01.7Z,1,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612750,4,8,2025-12-09T00:47:10Z,410000,False,,,0,,G. Allen shooting personal FOUL (1 PF) (Edwards 2 FT),"[1628960, 1630162]",1610612756.0,PHX,shooting,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628171.0,1.0,0.0,Edwards,1630162.0,,,
43,PT08M14.00S,2025-12-09T00:47:33.2Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,5,8,2025-12-09T00:47:33Z,430000,False,,,0,,A. Edwards Free Throw 1 of 2 (1 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
44,PT08M14.00S,2025-12-09T00:47:47.9Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,6,8,2025-12-09T00:47:47Z,440000,False,,,0,,A. Edwards Free Throw 2 of 2 (2 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
45,PT08M04.00S,2025-12-09T00:48:02.2Z,1,REGULAR,foul,personal,[],1628978,,,1610612756,6,8,2025-12-09T00:48:07Z,450000,False,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 1631221]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,204059.0,1.0,0.0,Gillespie,1631221.0,,,
47,PT08M00.00S,2025-12-09T00:48:21.5Z,1,REGULAR,3pt,Jump Shot,[],1628415,68.01905387647832,25.245098039215684,1610612756,6,11,2025-12-09T00:48:26Z,470000,False,-124.0,248.0,1,right,D. Brooks 27' 3PT pullup (5 PTS) (M. Williams 1 AST),"[1628415, 1631109]",1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,27.73,Made,5.0,M. Williams,1631109.0,1.0,,,,,,,,,,,,,,
48,PT07M40.00S,2025-12-09T00:48:41.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,13.485545335085414,63.725490196078425,1610612750,6,11,2025-12-09T00:49:01Z,480000,False,-69.0,74.0,1,left,MISS J. McDaniels 10' driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,10.11,Missed,,,,,,,,,,,,,,,,,,
49,PT07M38.00S,2025-12-09T00:48:43.5Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,6,11,2025-12-09T00:49:01Z,490000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,48.0,1.0,0.0,1.0,,,,,,,,
50,PT07M37.00S,2025-12-09T00:48:46.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,6.521024967148489,53.67647058823529,1610612750,8,11,2025-12-09T00:48:51Z,500000,False,-18.0,9.0,1,left,J. McDaniels putback Layup (2 PTS),[1630183],1610612750.0,MIN,putback,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.04,Made,2.0,,,,,,,,,,,,,,,,,
51,PT07M37.00S,2025-12-09T00:48:48.6Z,1,REGULAR,foul,personal,['1freethrow'],1631109,,,1610612750,8,11,2025-12-09T00:48:55Z,510000,False,,,0,,M. Williams shooting personal FOUL (1 PF) (McDaniels 1 FT),"[1631109, 1630183]",1610612756.0,PHX,shooting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204059.0,1.0,0.0,McDaniels,1630183.0,,,
53,PT07M37.00S,2025-12-09T00:49:07.1Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630183,,,1610612750,8,11,2025-12-09T00:49:12Z,530000,False,,,0,,MISS J. McDaniels Free Throw 1 of 1,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
54,PT07M35.00S,2025-12-09T00:49:09.1Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,8,11,2025-12-09T00:49:12Z,540000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,53.0,2.0,1.0,1.0,,,,,,,,
55,PT07M26.00S,2025-12-09T00:49:17.5Z,1,REGULAR,3pt,Jump Shot,[],1631221,67.88764783180025,67.15686274509804,1610612756,8,11,2025-12-09T00:49:22Z,550000,False,86.0,249.0,1,right,MISS C. Gillespie 26' pullup 3PT,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,26.37,Missed,,,,,,,,,,,,,,,,,,
56,PT07M23.00S,2025-12-09T00:49:20.5Z,1,REGULAR,rebound,offensive,[],1626220,,,1610612756,8,11,2025-12-09T00:49:20Z,560000,False,,,0,,R. O'Neale REBOUND (Off:2 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,55.0,3.0,1.0,2.0,,,,,,,,
58,PT07M11.00S,2025-12-09T00:49:47.0Z,1,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612756,8,11,2025-12-09T00:49:55Z,580000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Williams 2 FT),"[1630183, 1631109]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,101283.0,1.0,0.0,Williams,1631109.0,,,
60,PT07M11.00S,2025-12-09T00:50:16.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631109,,,1610612756,8,12,2025-12-09T00:50:16Z,600000,False,,,0,,M. Williams Free Throw 1 of 2 (3 PTS),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
61,PT07M11.00S,2025-12-09T00:50:16.7Z,1,REGULAR,substitution,out,[],1631221,,,1610612756,8,12,2025-12-09T00:50:21Z,610000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M11.00S,2025-12-09T00:50:16.7Z,1,REGULAR,substitution,in,[],1642346,,,1610612756,8,12,2025-12-09T00:50:21Z,620000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M11.00S,2025-12-09T00:50:33.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631109,,,1610612756,8,13,2025-12-09T00:50:33Z,630000,False,,,0,,M. Williams Free Throw 2 of 2 (4 PTS),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
65,PT07M01.00S,2025-12-09T00:50:45.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,5.650459921156373,47.08180147058824,1610612750,10,13,2025-12-09T00:50:53Z,650000,False,15.0,1.0,1,left,R. Gobert Layup (6 PTS) (J. Randle 2 AST),"[203497, 203944]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.46,Made,6.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,
67,PT06M42.00S,2025-12-09T00:51:04.3Z,1,REGULAR,3pt,Jump Shot,[],1628415,65.1281208935611,35.53921568627451,1610612756,10,16,2025-12-09T00:51:08Z,670000,False,-72.0,275.0,1,right,D. Brooks 28' 3PT pullup (8 PTS) (R. Dunn 1 AST),"[1628415, 1642346]",1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,28.46,Made,8.0,R. Dunn,1642346.0,1.0,,,,,,,,,,,,,,
69,PT06M30.00S,2025-12-09T00:51:18.3Z,1,REGULAR,foul,personal,[],1628960,,,1610612750,10,16,2025-12-09T00:51:25Z,690000,False,,,0,,G. Allen personal FOUL (2 PF),"[1628960, 203944]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1628171.0,2.0,0.0,Randle,203944.0,,,
71,PT06M30.00S,2025-12-09T00:51:26.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,10,16,2025-12-09T00:51:26Z,710000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M20.00S,2025-12-09T00:54:59.8Z,1,REGULAR,turnover,bad pass,[],1628978,,,1610612750,10,16,2025-12-09T00:55:03Z,720000,False,,,0,,D. DiVincenzo bad pass TURNOVER (2 TO),"[1628978, 1631109]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Williams,1631109.0
73,PT06M20.00S,2025-12-09T00:54:59.8Z,1,REGULAR,steal,,[],1631109,,,1610612756,10,16,2025-12-09T00:55:01Z,730000,False,,,0,,M. Williams STEAL (1 STL),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
74,PT06M15.00S,2025-12-09T00:55:05.5Z,1,REGULAR,turnover,bad pass,[],1626220,,,1610612756,10,16,2025-12-09T00:57:27Z,740000,False,,,0,,R. O'Neale bad pass TURNOVER (1 TO),"[1626220, 1630162]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Edwards,1630162.0
75,PT06M15.00S,2025-12-09T00:55:05.5Z,1,REGULAR,steal,,[],1630162,,,1610612750,10,16,2025-12-09T00:57:27Z,750000,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
76,PT06M05.00S,2025-12-09T00:55:15.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203944,11.908672798948752,4.6568627450980395,1610612750,10,16,2025-12-09T00:55:22Z,760000,False,227.0,59.0,1,left,MISS J. Randle 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,23.44,Missed,,,,,,,,,,,,,,,,,,
77,PT06M01.00S,2025-12-09T00:55:19.2Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,10,16,2025-12-09T01:03:31Z,770000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,,,,,,,76.0,2.0,0.0,2.0,,,,,,,,
78,PT05M58.00S,2025-12-09T00:55:22.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630162,5.863994743758213,50.98039215686274,1610612750,12,16,2025-12-09T00:55:27Z,780000,False,-5.0,3.0,1,left,A. Edwards driving Layup (4 PTS) (D. DiVincenzo 1 AST),"[1630162, 1628978]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.55,Made,4.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,,,,,,
80,PT05M41.00S,2025-12-09T00:55:39.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,92.59198423127464,48.03921568627451,1610612756,12,18,2025-12-09T00:55:44Z,800000,False,-10.0,17.0,1,right,R. O'Neale cutting Layup (2 PTS) (M. Williams 2 AST),"[1626220, 1631109]",1610612756.0,PHX,cutting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,1.97,Made,2.0,M. Williams,1631109.0,2.0,,,,,,,,,,,,,,
82,PT05M19.00S,2025-12-09T00:56:00.6Z,1,REGULAR,3pt,Jump Shot,[],1628978,19.004599211563733,92.40196078431373,1610612750,12,18,2025-12-09T00:56:04Z,820000,False,-212.0,126.0,1,left,MISS D. DiVincenzo 24' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,24.67,Missed,,,,,,,,,,,,,,,,,,
83,PT05M17.00S,2025-12-09T00:56:02.6Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,12,18,2025-12-09T00:56:04Z,830000,False,,,0,,R. O'Neale REBOUND (Off:2 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,,,82.0,4.0,2.0,2.0,,,,,,,,
84,PT05M07.00S,2025-12-09T00:56:15.8Z,1,REGULAR,foul,personal,['2freethrow'],203497,,,1610612756,12,18,2025-12-09T00:56:24Z,840000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Williams 2 FT),"[203497, 1631109]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628171.0,1.0,0.0,Williams,1631109.0,,,
87,PT05M07.00S,2025-12-09T00:56:43.9Z,1,REGULAR,freethrow,1 of 2,[],1631109,,,1610612756,12,18,2025-12-09T00:56:43Z,860000,False,,,0,,MISS M. Williams Free Throw 1 of 2,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
