actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-03-26T01:42:53.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-26T01:42:53Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-26T01:42:56.3Z,1,REGULAR,jumpball,recovered,[],1628978,,,1610612750,0,0,2026-03-26T01:42:56Z,40000,False,,,0,,Jump Ball R. Gobert vs. A. Sengun: Tip to D. DiVincenzo,"[1628978, 203497, 1630578]",1610612750.0,MIN,startperiod,D. DiVincenzo,1628978.0,DiVincenzo,D. DiVincenzo,Gobert,203497.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2026-03-26T01:43:10.5Z,1,REGULAR,3pt,Jump Shot,[],1630183,68.01905387647832,32.59803921568628,1610612750,3,0,2026-03-26T01:43:14Z,70000,False,-87.0,248.0,1,right,J. McDaniels 26' 3PT  (3 PTS) (J. Randle 1 AST),"[1630183, 203944]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,26.29,Made,3.0,J. Randle,203944.0,1.0,,,,,,,,,,,,,,
9,PT11M15.00S,2026-03-26T01:43:37.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,11.12023653088042,46.07843137254902,1610612745,3,0,2026-03-26T01:43:41Z,90000,False,20.0,52.0,1,left,MISS A. Sengun turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,5.56,Missed,,,,,,,,,,,,,,,,,,
10,PT11M13.00S,2026-03-26T01:43:39.4Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,3,0,2026-03-26T01:43:41Z,100000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M06.00S,2026-03-26T01:43:46.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,86.02168199737189,47.05882352941176,1610612750,5,0,2026-03-26T01:43:51Z,110000,False,-15.0,79.0,1,right,M. Conley 8' driving floating Jump Shot (2 PTS),[201144],1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,8.03,Made,2.0,,,,,,,,,,,,,,,,,
12,PT10M47.00S,2026-03-26T01:44:05.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,11.563731931668856,64.23866421568627,1610612745,5,0,2026-03-26T01:44:11Z,120000,False,-71.0,56.0,1,left,MISS K. Durant 9' turnaround fadeaway Shot,[201142],1610612745.0,HOU,turnaround fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Left,9.07,Missed,,,,,,,,,,,,,,,,,,
13,PT10M44.00S,2026-03-26T01:44:08.3Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,5,0,2026-03-26T01:44:11Z,130000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M27.00S,2026-03-26T01:44:26.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.46057818659659,42.8921568627451,1610612750,5,0,2026-03-26T01:44:40Z,140000,False,-36.0,18.0,1,right,MISS R. Gobert Layup - blocked,"[203497, 1630578]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,4.0,Missed,,,,,,,,,Sengun,1630578.0,,,,,,,,
18,PT10M27.00S,2026-03-26T01:44:26.3Z,1,REGULAR,block,,[],1630578,,,1610612750,5,0,2026-03-26T01:45:02Z,145000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
