actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-03-28T21:40:44.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-28T21:40:44Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-28T21:40:47.7Z,1,REGULAR,jumpball,recovered,[],1642450,,,1610612765,0,0,2026-03-28T21:40:47Z,40000,False,,,0,,Jump Ball J. Duren vs. R. Gobert: Tip to D. Jenkins,"[1642450, 1631105, 203497]",1610612765.0,DET,startperiod,D. Jenkins,1642450.0,Jenkins,D. Jenkins,Duren,1631105.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2026-03-28T21:40:58.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642450,92.46057818659659,47.30392156862745,1610612765,0,0,2026-03-28T21:41:02Z,70000,False,-13.0,18.0,1,right,MISS D. Jenkins driving Layup,[1642450],1610612765.0,DET,driving,,,Jenkins,D. Jenkins,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,,,,
8,PT11M44.00S,2026-03-28T21:41:00.0Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,0,0,2026-03-28T21:41:02Z,80000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M41.00S,2026-03-28T21:41:03.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628978,8.492115637319317,47.05882352941176,1610612750,0,0,2026-03-28T21:41:08Z,90000,False,15.0,27.0,1,left,MISS D. DiVincenzo running Layup,[1628978],1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,3.1,Missed,,,,,,,,,,,,,,,,,,
10,PT11M38.00S,2026-03-28T21:41:06.2Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,0,0,2026-03-28T21:41:08Z,100000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M21.00S,2026-03-28T21:41:49.7Z,1,REGULAR,3pt,Jump Shot,[],1642450,68.9388961892247,64.70588235294117,1610612765,0,0,2026-03-28T21:54:19Z,120000,False,74.0,239.0,1,right,MISS D. Jenkins 25' 3PT,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Center,25.05,Missed,,,,,,,,,,,,,,,,,,
13,PT11M18.00S,2026-03-28T21:41:52.7Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,0,0,2026-03-28T21:41:56Z,130000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,12.0,2.0,2.0,0.0,,,,,,,,,,,,,,
14,PT11M08.00S,2026-03-28T21:42:03.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.075558475689881,50.98039215686274,1610612750,2,0,2026-03-28T21:42:43Z,140000,False,-5.0,-5.0,1,left,R. Gobert cutting DUNK (2 PTS) (M. Conley 1 AST),"[203497, 201144]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.69,Made,,,,,2.0,M. Conley,201144.0,1.0,,,,,,,,,,
16,PT10M53.00S,2026-03-28T21:42:18.7Z,1,REGULAR,2pt,Jump Shot,[],202699,92.9862023653088,72.05882352941177,1610612765,2,2,2026-03-28T21:42:35Z,160000,False,110.0,13.0,1,right,T. Harris 11' driving floating Jump Shot (2 PTS) (D. Robinson 1 AST),"[202699, 1629130]",1610612765.0,DET,driving floating,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,11.11,Made,,,,,2.0,D. Robinson,1629130.0,1.0,,,,,,,,,,
