actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
81,PT05M12.00S,2026-01-27T02:55:46.9Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,10,16,2026-01-27T02:55:49Z,800000,False,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,80.0,4.0,3.0,1.0,,,,,,,,,
82,PT05M02.00S,2026-01-27T02:55:58.4Z,1,REGULAR,2pt,Jump Shot,[],1630183,74.98357424441524,55.392156862745104,1610612750,12,16,2026-01-27T02:56:01Z,810000,False,27.0,183.0,1,right,J. McDaniels 18' pullup Jump Shot (2 PTS) (D. DiVincenzo 3 AST),"[1630183, 1628978]",1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Center,,,,,,Made,2.0,,,,,18.47,D. DiVincenzo,1628978.0,3.0,,,,,
84,PT04M42.00S,2026-01-27T02:56:17.7Z,1,REGULAR,turnover,lost ball,[],1641764,,,1610612744,12,16,2026-01-27T02:56:23Z,830000,False,,,0,,B. Podziemski lost ball TURNOVER (1 TO),"[1641764, 1629675]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Reid,1629675.0
85,PT04M42.00S,2026-01-27T02:56:17.7Z,1,REGULAR,steal,,[],1629675,,,1610612750,12,16,2026-01-27T02:56:19Z,840000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
86,PT04M38.00S,2026-01-27T02:56:26.8Z,1,REGULAR,foul,offensive,[],1629675,,,1610612750,12,16,2026-01-27T02:56:36Z,850000,False,,,0,,N. Reid charge offensive FOUL (1 PF),"[1629675, 1641764]",1610612750.0,MIN,charge,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,2002.0,1.0,0.0,Podziemski,1641764.0,,,,,,,,,,,,,,,
88,PT04M38.00S,2026-01-27T02:56:26.8Z,1,REGULAR,turnover,offensive foul,[],1629675,,,1610612750,12,16,2026-01-27T02:56:26Z,870000,False,,,0,,N. Reid offensive foul TURNOVER (1 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,2002.0,,,,,,,,,,,,,,,,,1.0,,
90,PT04M38.00S,2026-01-27T02:56:33.0Z,1,REGULAR,substitution,out,[],201144,,,1610612744,12,16,2026-01-27T02:56:52Z,890000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M38.00S,2026-01-27T02:56:33.0Z,1,REGULAR,substitution,out,[],1641764,,,1610612744,12,16,2026-01-27T02:56:52Z,900000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M38.00S,2026-01-27T02:56:33.0Z,1,REGULAR,substitution,out,[],1630541,,,1610612744,12,16,2026-01-27T02:56:52Z,910000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M38.00S,2026-01-27T02:56:33.0Z,1,REGULAR,substitution,out,[],1642366,,,1610612744,12,16,2026-01-27T02:56:52Z,920000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M38.00S,2026-01-27T02:56:33.0Z,1,REGULAR,substitution,in,[],1630538,,,1610612744,12,16,2026-01-27T02:56:52Z,930000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M38.00S,2026-01-27T02:56:33.0Z,1,REGULAR,substitution,in,[],1641740,,,1610612744,12,16,2026-01-27T02:56:52Z,940000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M38.00S,2026-01-27T02:56:33.0Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,12,16,2026-01-27T02:56:52Z,950000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M38.00S,2026-01-27T02:56:33.0Z,1,REGULAR,substitution,in,[],1630311,,,1610612744,12,16,2026-01-27T02:56:52Z,960000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M38.00S,2026-01-27T02:56:33.0Z,1,REGULAR,substitution,in,[],1631218,,,1610612744,12,16,2026-01-27T02:56:52Z,970000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M38.00S,2026-01-27T02:56:33.0Z,1,REGULAR,substitution,out,[],1628978,,,1610612744,12,16,2026-01-27T02:57:16Z,975000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M29.00S,2026-01-27T02:57:02.2Z,1,REGULAR,foul,offensive,[],1631218,,,1610612744,12,16,2026-01-27T02:57:11Z,980000,False,,,0,,T. Jackson-Davis offensive FOUL (1 PF),"[1631218, 1630183]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Center,2882.0,1.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,,,,
101,PT04M29.00S,2026-01-27T02:57:02.2Z,1,REGULAR,turnover,offensive foul,[],1631218,,,1610612744,12,16,2026-01-27T02:57:02Z,1000000,False,,,0,,T. Jackson-Davis offensive foul TURNOVER (1 TO),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Center,2882.0,,,,,,,,,,,,,,,,,1.0,,
103,PT04M16.00S,2026-01-27T02:57:24.0Z,1,REGULAR,turnover,lost ball,[],1630183,,,1610612750,12,16,2026-01-27T02:57:26Z,1010000,False,,,0,,J. McDaniels lost ball TURNOVER (1 TO),"[1630183, 1642954]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,1.0,Richard,1642954.0
104,PT04M16.00S,2026-01-27T02:57:24.0Z,1,REGULAR,steal,,[],1642954,,,1610612744,12,16,2026-01-27T02:57:25Z,1020000,False,,,0,,W. Richard STEAL (1 STL),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
105,PT04M12.00S,2026-01-27T02:57:27.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627741,6.1268068331143235,45.588235294117645,1610612744,12,18,2026-01-27T02:57:36Z,1030000,False,22.0,5.0,1,left,B. Hield running finger roll Layup (2 PTS) (W. Richard 1 AST),"[1627741, 1642954]",1610612744.0,GSW,running finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,2.27,W. Richard,1642954.0,1.0,,,,,
107,PT03M55.00S,2026-01-27T02:57:47.8Z,1,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612750,12,18,2026-01-27T02:57:53Z,1050000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Hyland 2 FT),"[1627741, 1630538]",1610612744.0,GSW,shooting,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,2882.0,1.0,0.0,Hyland,1630538.0,,,,,,,,,,,,,,,
109,PT03M55.00S,2026-01-27T02:58:17.1Z,1,REGULAR,freethrow,1 of 2,[],1630538,,,1610612750,12,18,2026-01-27T02:58:32Z,1070000,False,,,0,,MISS B. Hyland Free Throw 1 of 2,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
110,PT03M55.00S,2026-01-27T02:58:17.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,12,18,2026-01-27T02:58:32Z,1080000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,109.0,,,,,,,,,,,,
111,PT03M55.00S,2026-01-27T02:58:17.1Z,1,REGULAR,freethrow,2 of 2,[],1630538,,,1610612750,12,18,2026-01-27T02:58:32Z,1090000,False,,,0,,MISS B. Hyland Free Throw 2 of 2,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
112,PT03M53.00S,2026-01-27T02:58:19.1Z,1,REGULAR,rebound,defensive,[],1642954,,,1610612744,12,18,2026-01-27T02:58:32Z,1100000,False,,,0,,W. Richard REBOUND (Off:0 Def:1),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,111.0,1.0,1.0,0.0,,,,,,,,,
113,PT03M37.00S,2026-01-27T02:58:47.6Z,1,REGULAR,2pt,Jump Shot,[],1627741,17.296320630749015,17.647058823529413,1610612744,12,18,2026-01-27T02:58:52Z,1110000,False,162.0,110.0,1,left,MISS B. Hield 19' pullup Shot,[1627741],1610612744.0,GSW,pullup,,,Hield,B. Hield,,,,,Mid-Range,16-24 Right,,,,,,Missed,,,,,,19.57,,,,,,,,
114,PT03M34.00S,2026-01-27T02:58:50.6Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,12,18,2026-01-27T02:58:52Z,1120000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Right,,,,,,,,113.0,1.0,1.0,0.0,,,,,,,,,
115,PT03M31.00S,2026-01-27T02:58:54.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630538,93.11760840998686,45.09803921568628,1610612750,14,18,2026-01-27T02:58:58Z,1130000,False,-25.0,12.0,1,right,B. Hyland running finger roll Layup (2 PTS) (J. McDaniels 1 AST),"[1630538, 1630183]",1610612750.0,MIN,running finger roll,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,2.74,J. McDaniels,1630183.0,1.0,,,,,
117,PT03M30.00S,2026-01-27T02:58:59.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,14,18,2026-01-27T02:58:59Z,1150000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M30.00S,2026-01-27T03:01:24.1Z,1,REGULAR,substitution,out,[],203497,,,1610612744,14,18,2026-01-27T03:01:53Z,1160000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M30.00S,2026-01-27T03:01:24.1Z,1,REGULAR,substitution,in,[],203944,,,1610612744,14,18,2026-01-27T03:01:53Z,1170000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M13.00S,2026-01-27T03:02:43.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,7.046649145860711,55.392156862745104,1610612744,14,18,2026-01-27T03:02:48Z,1180000,False,-27.0,14.0,1,left,MISS B. Hield driving finger roll Layup,[1627741],1610612744.0,GSW,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.03,,,,,,,,
122,PT03M11.00S,2026-01-27T03:02:44.6Z,1,REGULAR,rebound,defensive,[],1630538,,,1610612750,14,18,2026-01-27T03:02:44Z,1190000,False,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,
123,PT03M08.00S,2026-01-27T03:02:48.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630538,92.46057818659659,54.166666666666664,1610612750,16,18,2026-01-27T03:02:52Z,1200000,False,21.0,18.0,1,right,B. Hyland running Layup (4 PTS),[1630538],1610612750.0,MIN,running,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,,2.78,,,,,,,,
124,PT02M58.00S,2026-01-27T03:02:57.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630311,7.178055190538765,56.372549019607845,1610612744,16,18,2026-01-27T03:03:02Z,1210000,False,-32.0,15.0,1,left,MISS P. Spencer driving Layup - blocked,"[1630311, 1630183]",1610612744.0,GSW,driving,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.53,,,,McDaniels,1630183.0,,,
125,PT02M58.00S,2026-01-27T03:02:57.9Z,1,REGULAR,block,,[],1630183,,,1610612744,16,18,2026-01-27T03:02:59Z,1220000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
126,PT02M55.00S,2026-01-27T03:03:00.9Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,16,18,2026-01-27T03:03:02Z,1230000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,124.0,2.0,2.0,0.0,,,,,,,,,
127,PT02M53.00S,2026-01-27T03:03:05.1Z,1,REGULAR,turnover,out-of-bounds,[],203944,,,1610612750,16,18,2026-01-27T03:03:12Z,1240000,False,,,0,,J. Randle lost ball out-of-bounds TURNOVER (2 TO),[203944],1610612750.0,MIN,lost ball,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,2002.0,,,,,,,,,,,,,,,,,2.0,,
128,PT02M37.00S,2026-01-27T03:03:28.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630311,30.17411300919842,65.93137254901961,1610612744,16,18,2026-01-27T03:03:31Z,1250000,False,-80.0,231.0,1,left,MISS P. Spencer 24' pullup 3PT,[1630311],1610612744.0,GSW,pullup,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,24.45,,,,,,,,
129,PT02M34.00S,2026-01-27T03:03:31.1Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,16,18,2026-01-27T03:03:31Z,1260000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,128.0,2.0,2.0,0.0,,,,,,,,,
130,PT02M22.00S,2026-01-27T03:03:43.0Z,1,REGULAR,3pt,Jump Shot,[],1629675,66.04796320630749,34.068627450980394,1610612750,19,18,2026-01-27T03:03:47Z,1270000,False,-80.0,267.0,1,right,N. Reid 27' 3PT  (3 PTS) (B. Hyland 1 AST),"[1629675, 1630538]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,Made,3.0,,,,,27.83,B. Hyland,1630538.0,1.0,,,,,
132,PT02M07.00S,2026-01-27T03:03:57.0Z,1,REGULAR,turnover,bad pass,[],1642954,,,1610612744,19,18,2026-01-27T03:04:01Z,1290000,False,,,0,,W. Richard bad pass TURNOVER (1 TO),"[1642954, 1630538]",1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Hyland,1630538.0
133,PT02M07.00S,2026-01-27T03:03:57.0Z,1,REGULAR,steal,,[],1630538,,,1610612750,19,18,2026-01-27T03:03:58Z,1300000,False,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
134,PT02M04.00S,2026-01-27T03:04:00.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630538,92.72339027595268,53.18627450980392,1610612750,21,18,2026-01-27T03:04:04Z,1310000,False,16.0,16.0,1,right,B. Hyland running Layup (6 PTS),[1630538],1610612750.0,MIN,running,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,,2.25,,,,,,,,
135,PT01M50.00S,2026-01-27T03:04:14.2Z,1,REGULAR,3pt,Jump Shot,[],1627780,13.091327201051248,95.83333333333334,1610612744,21,18,2026-01-27T03:04:18Z,1320000,False,-229.0,71.0,1,left,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,23.98,,,,,,,,
136,PT01M47.00S,2026-01-27T03:04:17.2Z,1,REGULAR,rebound,defensive,[],1630538,,,1610612750,21,18,2026-01-27T03:04:18Z,1330000,False,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Left Corner 3,24+ Left,,,,,,,,135.0,2.0,2.0,0.0,,,,,,,,,
137,PT01M46.00S,2026-01-27T03:04:18.8Z,1,REGULAR,turnover,bad pass,[],1630538,,,1610612750,21,18,2026-01-27T03:04:23Z,1340000,False,,,0,,B. Hyland bad pass TURNOVER (1 TO),"[1630538, 1642954]",1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Richard,1642954.0
138,PT01M46.00S,2026-01-27T03:04:18.8Z,1,REGULAR,steal,,[],1642954,,,1610612744,21,18,2026-01-27T03:04:20Z,1350000,False,,,0,,W. Richard STEAL (2 STL),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
139,PT01M43.00S,2026-01-27T03:04:23.4Z,1,REGULAR,turnover,out-of-bounds,[],1627780,,,1610612744,21,18,2026-01-27T03:04:29Z,1360000,False,,,0,,G. Payton II bad pass out-of-bounds TURNOVER (1 TO),[1627780],1610612744.0,GSW,bad pass,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,202007.0,,,,,,,,,,,,,,,,,1.0,,
140,PT01M43.00S,2026-01-27T03:04:26.2Z,1,REGULAR,substitution,out,[],1627780,,,1610612750,21,18,2026-01-27T03:04:37Z,1370000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M43.00S,2026-01-27T03:04:26.2Z,1,REGULAR,substitution,out,[],1642954,,,1610612750,21,18,2026-01-27T03:04:37Z,1380000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M43.00S,2026-01-27T03:04:26.2Z,1,REGULAR,substitution,in,[],1630541,,,1610612750,21,18,2026-01-27T03:04:37Z,1390000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M43.00S,2026-01-27T03:04:26.2Z,1,REGULAR,substitution,in,[],1641764,,,1610612750,21,18,2026-01-27T03:04:37Z,1400000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M22.00S,2026-01-27T03:05:03.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630538,91.80354796320631,47.05882352941176,1610612750,21,18,2026-01-27T03:05:07Z,1410000,False,-15.0,25.0,1,right,MISS B. Hyland driving finger roll Layup,[1630538],1610612750.0,MIN,driving finger roll,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.86,,,,,,,,
145,PT01M19.00S,2026-01-27T03:05:06.3Z,1,REGULAR,rebound,defensive,[],1630311,,,1610612744,21,18,2026-01-27T03:05:07Z,1420000,False,,,0,,P. Spencer REBOUND (Off:0 Def:1),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,
146,PT01M00.00S,2026-01-27T03:05:26.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,8.360709592641262,62.254901960784316,1610612744,21,20,2026-01-27T03:05:30Z,1430000,False,-61.0,26.0,1,left,B. Podziemski 6' turnaround bank Jump Shot (6 PTS),[1641764],1610612744.0,GSW,turnaround bank,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,6.0,,,,,6.66,,,,,,,,
147,PT00M41.10S,2026-01-27T03:05:48.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,84.31340341655716,56.61764705882353,1610612750,21,20,2026-01-27T03:05:53Z,1440000,False,33.0,95.0,1,right,MISS N. Reid 10' fadeaway Shot,[1629675],1610612750.0,MIN,fadeaway,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,10.06,,,,,,,,
148,PT00M38.80S,2026-01-27T03:05:50.6Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,21,20,2026-01-27T03:05:53Z,1450000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,,
149,PT00M32.20S,2026-01-27T03:06:00.4Z,1,REGULAR,foul,personal,[],1630538,,,1610612744,21,20,2026-01-27T03:06:07Z,1460000,False,,,0,,B. Hyland personal FOUL (1 PF),"[1630538, 1630541]",1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Right,2882.0,1.0,0.0,Moody,1630541.0,,,,,,,,,,,,,,,
151,PT00M24.20S,2026-01-27T03:06:34.4Z,1,REGULAR,3pt,Jump Shot,[],1641764,32.013797634691194,43.38235294117647,1610612744,21,20,2026-01-27T03:06:40Z,1480000,False,33.0,248.0,1,left,MISS B. Podziemski 25' step back 3PT,[1641764],1610612744.0,GSW,step back,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,25.06,,,,,,,,
152,PT00M21.20S,2026-01-27T03:06:37.5Z,1,REGULAR,rebound,defensive,[],1630538,,,1610612750,21,20,2026-01-27T03:06:37Z,1490000,False,,,0,,B. Hyland REBOUND (Off:0 Def:3),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,,,,,,,,151.0,3.0,3.0,0.0,,,,,,,,,
153,PT00M07.50S,2026-01-27T03:06:52.5Z,1,REGULAR,foul,personal,[],1627741,,,1610612750,21,20,2026-01-27T03:07:03Z,1500000,False,,,0,,B. Hield take personal FOUL (2 PF),"[1627741, 1630538]",1610612744.0,GSW,take,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,2002.0,2.0,0.0,Hyland,1630538.0,,,,,,,,,,,,,,,
155,PT00M07.50S,2026-01-27T03:06:59.5Z,1,REGULAR,substitution,out,[],1641740,,,1610612750,21,20,2026-01-27T03:07:14Z,1520000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M07.50S,2026-01-27T03:06:59.5Z,1,REGULAR,substitution,out,[],1627741,,,1610612750,21,20,2026-01-27T03:07:14Z,1530000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M07.50S,2026-01-27T03:06:59.5Z,1,REGULAR,substitution,out,[],1630311,,,1610612750,21,20,2026-01-27T03:07:14Z,1540000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M07.50S,2026-01-27T03:06:59.5Z,1,REGULAR,substitution,in,[],1628978,,,1610612750,21,20,2026-01-27T03:07:14Z,1550000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M07.50S,2026-01-27T03:06:59.5Z,1,REGULAR,substitution,in,[],1630611,,,1610612750,21,20,2026-01-27T03:07:14Z,1560000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M07.50S,2026-01-27T03:06:59.5Z,1,REGULAR,substitution,in,[],1627780,,,1610612750,21,20,2026-01-27T03:07:14Z,1570000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M03.50S,2026-01-27T03:07:23.7Z,1,REGULAR,3pt,Jump Shot,[],203944,67.62483574244416,46.07843137254902,1610612750,21,20,2026-01-27T03:08:04Z,1580000,False,-20.0,252.0,1,right,MISS J. Randle 25' step back 3PT,[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,25.26,,,,,,,,
162,PT00M00.70S,2026-01-27T03:07:26.5Z,1,REGULAR,rebound,defensive,[],1630611,,,1610612744,21,20,2026-01-27T03:07:26Z,1590000,False,,,0,,G. Santos REBOUND (Off:0 Def:2),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Center,,,,,,,,161.0,2.0,2.0,0.0,,,,,,,,,
163,PT00M00.30S,2026-01-27T03:07:28.1Z,1,REGULAR,heave,,[],0,,,1610612744,21,20,2026-01-27T03:13:09Z,1600000,False,,,0,,GSW Heave,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,61.87,,,,,,,,
164,PT00M00.10S,2026-01-27T03:07:28.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,21,20,2026-01-27T03:07:58Z,1610000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,163.0,,,,,,,,,,,,
