actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT10M47.00S,2025-11-29T22:12:16.3Z,1,REGULAR,turnover,lost ball,[],1630183,,,1610612750,2,3,2025-11-29T22:12:19Z,160000,False,,,0,,J. McDaniels lost ball TURNOVER (1 TO),"[1630183, 1641775]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Walsh,1641775.0,,,,,,,
17,PT10M47.00S,2025-11-29T22:12:16.3Z,1,REGULAR,steal,,[],1641775,,,1610612738,2,3,2025-11-29T22:13:53Z,170000,False,,,0,,J. Walsh STEAL (1 STL),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M41.00S,2025-11-29T22:12:21.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,92.46057818659659,50.73529411764706,1610612738,2,3,2025-11-29T22:12:30Z,180000,False,4.0,18.0,1,right,MISS J. Brown running reverse Layup - blocked,"[1627759, 1630183]",1610612738.0,BOS,running reverse,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,McDaniels,1630183.0,,,,,
19,PT10M41.00S,2025-11-29T22:12:21.6Z,1,REGULAR,block,,[],1630183,,,1610612738,2,3,2025-11-29T22:12:24Z,190000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
20,PT10M39.00S,2025-11-29T22:12:23.6Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,2,3,2025-11-29T22:12:30Z,200000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,18.0,2.0,1.0,1.0,,,,,,,,,,
21,PT10M31.00S,2025-11-29T22:12:32.2Z,1,REGULAR,3pt,Jump Shot,[],1628978,6.1268068331143235,94.6078431372549,1610612750,5,3,2025-11-29T22:12:36Z,210000,False,-223.0,5.0,1,left,D. DiVincenzo 3PT  (3 PTS) (A. Edwards 1 AST),"[1628978, 1630162]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,22.31,Made,3.0,A. Edwards,1630162.0,1.0,,,,,,,,,,,,,,
23,PT10M02.00S,2025-11-29T22:13:00.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,81.8166885676741,51.71568627450981,1610612738,5,3,2025-11-29T22:13:06Z,230000,False,9.0,118.0,1,right,MISS J. Brown 11' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,11.87,Missed,,,,,,,,,,,,,,,,,,
24,PT10M00.00S,2025-11-29T22:13:02.6Z,1,REGULAR,rebound,offensive,[],1629674,,,1610612738,5,3,2025-11-29T22:13:13Z,240000,False,,,0,,N. Queta REBOUND (Off:1 Def:0),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,23.0,1.0,0.0,1.0,,,,,,,,,,
25,PT10M00.00S,2025-11-29T22:13:05.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629674,94.40999984741211,50.0,1610612738,5,5,2025-11-29T22:13:17Z,250000,False,0.0,0.0,1,right,N. Queta tip Layup (2 PTS),[1629674],1610612738.0,BOS,tip,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
26,PT09M48.00S,2025-11-29T22:13:14.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,10.988830486202366,52.450980392156865,1610612750,5,5,2025-11-29T22:18:29Z,260000,False,-12.0,51.0,1,left,MISS J. McDaniels driving floating Shot - blocked,"[1630183, 1629674]",1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,5.23,Missed,,,,,,,,,,,,Queta,1629674.0,,,,,
107,PT09M48.00S,2025-11-29T22:13:14.4Z,1,REGULAR,block,,[],1629674,,,1610612750,5,5,2025-11-29T22:25:16Z,270000,False,,,0,,N. Queta BLOCK (1 BLK),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
28,PT09M48.00S,2025-11-29T22:13:14.4Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,5,5,2025-11-29T22:13:23Z,280000,False,,,0,,N. Queta REBOUND (Off:1 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,26.0,2.0,1.0,1.0,,,,,,,,,,
29,PT09M42.00S,2025-11-29T22:13:21.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,69.07030223390277,66.66666666666666,1610612738,5,5,2025-11-29T22:20:02Z,290000,False,83.0,238.0,1,right,MISS P. Pritchard 25' running pullup 3PT,[1630202],1610612738.0,BOS,running pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,25.23,Missed,,,,,,,,,,,,,,,,,,
30,PT09M39.00S,2025-11-29T22:13:23.0Z,1,REGULAR,rebound,offensive,[],1629674,,,1610612738,5,5,2025-11-29T22:13:23Z,300000,False,,,0,,N. Queta REBOUND (Off:2 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,,,,,29.0,3.0,1.0,2.0,,,,,,,,,,
31,PT09M37.00S,2025-11-29T22:13:24.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,73.27529566360053,82.59803921568627,1610612738,5,5,2025-11-29T22:13:35Z,310000,False,163.0,199.0,1,right,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,,,,,,,,,,,,,,,,,
32,PT09M35.00S,2025-11-29T22:13:26.9Z,1,REGULAR,rebound,offensive,[],1627759,,,1610612738,5,5,2025-11-29T22:13:35Z,320000,False,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,31.0,2.0,1.0,1.0,,,,,,,,,,
33,PT09M31.00S,2025-11-29T22:13:31.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641775,88.64980289093299,3.431372549019608,1610612738,5,5,2025-11-29T22:13:38Z,330000,False,-233.0,54.0,1,right,MISS J. Walsh 3PT,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Left Corner 3,24+ Left,23.9,Missed,,,,,,,,,,,,,,,,,,
34,PT09M29.00S,2025-11-29T22:13:33.8Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,5,5,2025-11-29T22:13:38Z,340000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,
35,PT09M19.00S,2025-11-29T22:13:43.8Z,1,REGULAR,3pt,Jump Shot,[],1628978,31.750985545335087,37.745098039215684,1610612750,5,5,2025-11-29T22:13:47Z,350000,False,61.0,246.0,1,left,MISS D. DiVincenzo 25' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,25.35,Missed,,,,,,,,,,,,,,,,,,
36,PT09M16.00S,2025-11-29T22:13:46.8Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,5,5,2025-11-29T22:13:47Z,360000,False,,,0,,N. Queta REBOUND (Off:2 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Center,,,,,,,35.0,4.0,2.0,2.0,,,,,,,,,,
37,PT09M10.00S,2025-11-29T22:13:52.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,92.9862023653088,47.794117647058826,1610612738,5,7,2025-11-29T23:15:17Z,370000,False,-11.0,13.0,1,right,J. Brown cutting DUNK (5 PTS) (D. White 1 AST),"[1627759, 1628401]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.73,Made,5.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,
39,PT09M01.00S,2025-11-29T22:14:04.1Z,1,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612750,5,7,2025-11-29T22:14:09Z,390000,False,,,0,,N. Queta shooting personal FOUL (1 PF) (Randle 2 FT),"[1629674, 203944]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628484.0,1.0,0.0,Randle,203944.0
41,PT09M01.00S,2025-11-29T22:14:31.7Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,6,7,2025-11-29T22:14:49Z,410000,False,,,0,,J. Randle Free Throw 1 of 2 (3 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
42,PT09M01.00S,2025-11-29T22:14:31.7Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,6,7,2025-11-29T22:14:49Z,420000,False,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
43,PT08M59.00S,2025-11-29T22:14:33.7Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,6,7,2025-11-29T22:14:49Z,430000,False,,,0,,N. Queta REBOUND (Off:2 Def:3),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,42.0,5.0,3.0,2.0,,,,,,,,,,
44,PT08M39.00S,2025-11-29T22:15:06.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,86.15308804204993,54.166666666666664,1610612738,6,7,2025-11-29T22:48:36Z,440000,False,21.0,78.0,1,right,MISS D. White 8' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,8.04,Missed,,,,,,,,,,,,,,,,,,
45,PT08M38.00S,2025-11-29T22:15:07.6Z,1,REGULAR,rebound,offensive,[],1629674,,,1610612738,6,7,2025-11-29T22:48:36Z,450000,False,,,0,,N. Queta REBOUND (Off:3 Def:3),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,44.0,6.0,3.0,3.0,,,,,,,,,,
47,PT08M38.00S,2025-11-29T22:15:10.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1629674,88.38699080157687,53.18627450980392,1610612738,6,9,2025-11-29T22:15:26Z,470000,False,16.0,57.0,1,right,N. Queta floating Jump Shot (4 PTS),[1629674],1610612738.0,BOS,floating,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,5.89,Made,4.0,,,,,,,,,,,,,,,,,
48,PT08M38.00S,2025-11-29T22:15:18.9Z,1,REGULAR,violation,defensive goaltending,[],203497,,,1610612738,6,9,2025-11-29T22:15:26Z,480000,False,,,0,,R. Gobert defensive goaltending VIOLATION,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,101284.0,,,,
49,PT08M22.00S,2025-11-29T22:15:34.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,9.937582128777924,41.66666666666667,1610612750,8,9,2025-11-29T22:15:39Z,490000,False,42.0,41.0,1,left,J. McDaniels turnaround bank Jump Shot (2 PTS) (J. Randle 1 AST),"[1630183, 203944]",1610612750.0,MIN,turnaround bank,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,5.84,Made,2.0,J. Randle,203944.0,1.0,,,,,,,,,,,,,,
51,PT07M57.00S,2025-11-29T22:15:59.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629674,89.43823915900131,37.745098039215684,1610612738,8,9,2025-11-29T22:16:03Z,510000,False,-61.0,47.0,1,right,MISS N. Queta 7' turnaround Shot,[1629674],1610612738.0,BOS,turnaround,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,7.71,Missed,,,,,,,,,,,,,,,,,,
52,PT07M56.00S,2025-11-29T22:16:00.6Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,8,9,2025-11-29T22:16:03Z,520000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,51.0,3.0,3.0,0.0,,,,,,,,,,
53,PT07M48.00S,2025-11-29T22:16:09.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,6.1268068331143235,49.754901960784316,1610612750,10,9,2025-11-29T22:16:13Z,530000,False,1.0,5.0,1,left,R. Gobert cutting Layup (2 PTS) (J. Randle 2 AST),"[203497, 203944]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.52,Made,2.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,
55,PT07M31.00S,2025-11-29T22:16:26.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629674,93.51182654402102,49.754901960784316,1610612738,10,11,2025-11-29T22:16:30Z,550000,False,-1.0,8.0,1,right,N. Queta cutting DUNK (6 PTS) (D. White 2 AST),"[1629674, 1628401]",1610612738.0,BOS,cutting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,0.86,Made,6.0,D. White,1628401.0,2.0,,,,,,,,,,,,,,
57,PT07M18.00S,2025-11-29T22:16:38.1Z,1,REGULAR,3pt,Jump Shot,[],203944,31.225361366622867,62.99019607843137,1610612750,13,11,2025-11-29T22:16:42Z,570000,False,-65.0,241.0,1,left,J. Randle 24' 3PT  (6 PTS) (D. DiVincenzo 2 AST),"[203944, 1628978]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,24.96,Made,6.0,D. DiVincenzo,1628978.0,2.0,,,,,,,,,,,,,,
59,PT07M06.00S,2025-11-29T22:16:50.5Z,1,REGULAR,3pt,Jump Shot,[],1627759,81.2910643889619,92.15686274509804,1610612738,13,11,2025-11-29T22:16:55Z,590000,False,211.0,123.0,1,right,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,24.43,Missed,,,,,,,,,,,,,,,,,,
60,PT07M04.00S,2025-11-29T22:16:53.1Z,1,REGULAR,rebound,offensive,[],1629674,,,1610612738,13,11,2025-11-29T22:16:53Z,600000,False,,,0,,N. Queta REBOUND (Off:4 Def:3),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,,,,,59.0,7.0,3.0,4.0,,,,,,,,,,
61,PT07M02.00S,2025-11-29T22:16:54.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,73.80091984231275,13.480392156862745,1610612738,13,11,2025-11-29T22:16:58Z,610000,False,-183.0,194.0,1,right,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,26.63,Missed,,,,,,,,,,,,,,,,,,
62,PT06M59.00S,2025-11-29T22:16:57.7Z,1,REGULAR,rebound,offensive,[],1627759,,,1610612738,13,11,2025-11-29T22:16:58Z,620000,False,,,0,,J. Brown REBOUND (Off:2 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,61.0,3.0,1.0,2.0,,,,,,,,,,
63,PT06M57.00S,2025-11-29T22:16:59.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629674,92.85479632063075,49.754901960784316,1610612738,13,13,2025-11-29T22:17:04Z,630000,False,-1.0,15.0,1,right,N. Queta cutting Layup (8 PTS) (J. Brown 1 AST),"[1629674, 1627759]",1610612738.0,BOS,cutting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,1.47,Made,8.0,J. Brown,1627759.0,1.0,,,,,,,,,,,,,,
65,PT06M40.00S,2025-11-29T22:17:16.1Z,1,REGULAR,turnover,lost ball,[],203944,,,1610612750,13,13,2025-11-29T22:17:21Z,650000,False,,,0,,J. Randle lost ball TURNOVER (1 TO),"[203944, 1627759]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1.0,Brown,1627759.0,,,,,,,
66,PT06M40.00S,2025-11-29T22:17:16.1Z,1,REGULAR,steal,,[],1627759,,,1610612738,13,13,2025-11-29T22:17:19Z,660000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
67,PT06M31.00S,2025-11-29T22:17:26.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,67.49342969776609,26.715686274509803,1610612738,13,13,2025-11-29T22:17:30Z,670000,False,-116.0,253.0,1,right,MISS D. White 27' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,27.86,Missed,,,,,,,,,,,,,,,,,,
68,PT06M27.00S,2025-11-29T22:17:30.3Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,13,13,2025-11-29T22:17:30Z,680000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,67.0,1.0,1.0,0.0,,,,,,,,,,
69,PT06M16.00S,2025-11-29T22:17:40.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,6.389618922470433,50.49019607843137,1610612750,15,13,2025-11-29T22:27:05Z,690000,False,-2.0,8.0,1,left,A. Edwards driving floating bank Jump Shot (2 PTS),[1630162],1610612750.0,MIN,driving floating bank,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.8,Made,2.0,,,,,,,,,,,,,,,,,
71,PT06M02.00S,2025-11-29T22:17:54.3Z,1,REGULAR,2pt,Jump Shot,[],1628401,73.9323258869908,36.27450980392157,1610612738,15,15,2025-11-29T22:18:00Z,710000,False,-69.0,193.0,1,right,D. White 20' pullup Jump Shot (2 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,16-24 Left Center,20.44,Made,2.0,,,,,,,,,,,,,,,,,
72,PT06M01.00S,2025-11-29T22:17:59.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,15,15,2025-11-29T22:17:59Z,720000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M01.00S,2025-11-29T22:20:48.3Z,1,REGULAR,substitution,out,[],203944,,,1610612750,15,15,2025-11-29T22:21:12Z,730000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M01.00S,2025-11-29T22:20:48.3Z,1,REGULAR,substitution,out,[],1629674,,,1610612750,15,15,2025-11-29T22:21:12Z,740000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M01.00S,2025-11-29T22:20:48.3Z,1,REGULAR,substitution,out,[],1630202,,,1610612750,15,15,2025-11-29T22:21:12Z,750000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M01.00S,2025-11-29T22:20:48.3Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,15,15,2025-11-29T22:21:12Z,760000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M01.00S,2025-11-29T22:20:48.3Z,1,REGULAR,substitution,in,[],1629014,,,1610612750,15,15,2025-11-29T22:21:12Z,770000,False,,,0,,SUB in: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M01.00S,2025-11-29T22:20:48.3Z,1,REGULAR,substitution,in,[],1630568,,,1610612750,15,15,2025-11-29T22:21:12Z,780000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M45.00S,2025-11-29T22:21:26.3Z,1,REGULAR,3pt,Jump Shot,[],1630162,24.52365308804205,14.215686274509803,1610612750,18,15,2025-11-29T22:21:30Z,790000,False,179.0,178.0,1,left,A. Edwards 25' 3PT  (5 PTS) (D. DiVincenzo 3 AST),"[1630162, 1628978]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.24,Made,5.0,D. DiVincenzo,1628978.0,3.0,,,,,,,,,,,,,,
81,PT05M16.00S,2025-11-29T22:21:56.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629014,93.77463863337714,53.67647058823529,1610612738,18,17,2025-11-29T22:29:30Z,810000,False,18.0,6.0,1,right,A. Simons driving bank Hook (2 PTS),[1629014],1610612738.0,BOS,driving bank,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.94,Made,2.0,,,,,,,,,,,,,,,,,
82,PT05M08.00S,2025-11-29T22:22:05.1Z,1,REGULAR,foul,personal,[],1641775,,,1610612750,18,17,2025-11-29T22:22:12Z,820000,False,,,0,,J. Walsh personal FOUL (1 PF),"[1641775, 1630162]",1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Edwards,1630162.0
