actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-04T01:11:01.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-04T01:11:01Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2026-03-04T01:11:03.8Z,1,REGULAR,jumpball,recovered,[],1630162,,,1610612750,0,0,2026-03-04T01:11:03Z,40000,False,,,0,,Jump Ball R. Gobert vs. O. Prosper: Tip to A. Edwards,"[1630162, 203497, 1641765]",1610612750.0,MIN,startperiod,A. Edwards,1630162.0,Edwards,A. Edwards,Gobert,203497.0,Prosper,1641765.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M50.00S,2026-03-04T01:11:11.2Z,1,REGULAR,turnover,lost ball,[],203944,,,1610612750,0,0,2026-03-04T01:11:17Z,70000,False,,,0,,J. Randle lost ball TURNOVER (1 TO),"[203944, 1630590]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,1.0,Pippen Jr.,1630590.0,,,,,,,,,,,,,,,,,
8,PT11M50.00S,2026-03-04T01:11:11.2Z,1,REGULAR,steal,,[],1630590,,,1610612763,0,0,2026-03-04T01:11:13Z,80000,False,,,0,,S. Pippen Jr. STEAL (1 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
9,PT11M45.00S,2026-03-04T01:11:15.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641713,93.9060446780552,50.0,1610612763,0,2,2026-03-04T01:11:22Z,90000,False,0.0,5.0,1,right,G. Jackson running DUNK (2 PTS) (S. Pippen Jr. 1 AST),"[1641713, 1630590]",1610612763.0,MEM,running,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,,0.48,Made,2.0,S. Pippen Jr.,1630590.0,1.0,,,,,,,,,,,
11,PT11M33.00S,2026-03-04T01:11:27.3Z,1,REGULAR,3pt,Jump Shot,[],1630162,20.05584756898817,90.44117647058823,1610612750,0,2,2026-03-04T01:11:32Z,110000,False,-202.0,136.0,1,left,MISS A. Edwards 24' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,24.37,Missed,,,,,,,,,,,,,,,
12,PT11M31.00S,2026-03-04T01:11:29.3Z,1,REGULAR,rebound,defensive,[],1641713,,,1610612763,0,2,2026-03-04T01:11:32Z,120000,False,,,0,,G. Jackson REBOUND (Off:0 Def:1),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,,,
13,PT11M19.00S,2026-03-04T01:11:42.1Z,1,REGULAR,3pt,Jump Shot,[],1642377,68.54467805519053,26.225490196078432,1610612763,0,5,2026-03-04T01:11:47Z,130000,False,-119.0,243.0,1,right,J. Wells 27' 3PT pullup (3 PTS) (O. Prosper 1 AST),"[1642377, 1641765]",1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,,,,27.07,Made,3.0,O. Prosper,1641765.0,1.0,,,,,,,,,,,
15,PT10M58.00S,2026-03-04T01:12:02.3Z,1,REGULAR,2pt,Jump Shot,[],1630183,7.046649145860711,73.0392156862745,1610612750,2,5,2026-03-04T01:12:11Z,150000,False,-115.0,14.0,1,left,J. McDaniels 11' pullup Jump Shot (2 PTS),[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,11.6,Made,2.0,,,,,,,,,,,,,,
16,PT10M36.00S,2026-03-04T01:12:24.5Z,1,REGULAR,2pt,Jump Shot,[],1629660,85.23324572930355,69.6078431372549,1610612763,2,5,2026-03-04T01:12:39Z,160000,False,98.0,86.0,1,right,MISS T. Jerome 13' driving floating Shot,[1629660],1610612763.0,MEM,driving floating,,,Jerome,T. Jerome,,,,,Mid-Range,8-16 Right,,,,13.06,Missed,,,,,,,,,,,,,,,
