actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
17,PT11M00.00S,2026-02-12T01:14:50.9Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,3,2,2026-02-12T01:14:52Z,160000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,
18,PT10M56.00S,2026-02-12T01:14:57.6Z,1,REGULAR,foul,offensive,[],203944,,,1610612750,3,2,2026-02-12T01:15:14Z,170000,False,,,0,,J. Randle offensive FOUL (1 PF),"[203944, 201950]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,1627964.0,1.0,0.0,Holiday,201950.0,,,,,,,,,
20,PT10M56.00S,2026-02-12T01:14:57.6Z,1,REGULAR,turnover,offensive foul,[],203944,,,1610612750,3,2,2026-02-12T01:15:14Z,190000,False,,,0,,J. Randle offensive foul TURNOVER (1 TO),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,1627964.0,,,,,,,,,1.0,,,,
21,PT10M36.00S,2026-02-12T01:15:35.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203924,83.52496714848883,93.62745098039215,1610612757,3,2,2026-02-12T01:15:39Z,200000,False,218.0,102.0,1,right,MISS J. Grant 24' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,24.09,Missed,,,,,,,,,,,,,,,,,,
22,PT10M34.00S,2026-02-12T01:15:37.3Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,3,2,2026-02-12T01:15:39Z,210000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,21.0,2.0,2.0,0.0,,,,,
23,PT10M23.00S,2026-02-12T01:15:48.8Z,1,REGULAR,3pt,Jump Shot,[],1630162,27.020367936925098,14.460784313725492,1610612750,3,2,2026-02-12T01:15:53Z,220000,False,178.0,201.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,26.87,Missed,,,,,,,,,,,,,,,,,,
24,PT10M21.00S,2026-02-12T01:15:50.8Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,3,2,2026-02-12T01:15:53Z,230000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,23.0,1.0,0.0,1.0,,,,,
25,PT10M18.00S,2026-02-12T01:15:53.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630183,19.004599211563733,49.01960784313725,1610612750,5,2,2026-02-12T01:15:59Z,240000,False,5.0,126.0,1,left,J. McDaniels 12' fadeaway Jump Shot (5 PTS),[1630183],1610612750.0,MIN,fadeaway,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,12.62,Made,5.0,,,,,,,,,,,,,,,,,
26,PT10M10.00S,2026-02-12T01:16:01.6Z,1,REGULAR,3pt,Jump Shot,[],1641739,71.96123521681997,23.03921568627451,1610612757,5,5,2026-02-12T01:16:37Z,250000,False,-135.0,211.0,1,right,T. Camara 25' 3PT pullup (3 PTS),[1641739],1610612757.0,POR,pullup,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,25.05,Made,3.0,,,,,,,,,,,,,,,,,
27,PT09M54.00S,2026-02-12T01:16:18.7Z,1,REGULAR,3pt,Jump Shot,[],1628978,30.17411300919842,31.61764705882353,1610612750,5,5,2026-02-12T01:16:32Z,260000,False,92.0,231.0,1,left,MISS D. DiVincenzo 24' pullup 3PT,[1628978],1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,24.87,Missed,,,,,,,,,,,,,,,,,,
28,PT09M51.00S,2026-02-12T01:16:21.7Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,5,5,2026-02-12T01:16:32Z,270000,False,,,0,,D. Clingan REBOUND (Off:0 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,27.0,2.0,2.0,0.0,,,,,
29,PT09M38.00S,2026-02-12T01:16:32.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,93.38042049934296,53.18627450980392,1610612757,5,5,2026-02-12T01:17:41Z,280000,False,16.0,10.0,1,right,MISS D. Avdija driving reverse Layup,[1630166],1610612757.0,POR,driving reverse,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
30,PT09M37.00S,2026-02-12T01:16:33.8Z,1,REGULAR,rebound,offensive,[],1642270,,,1610612757,5,5,2026-02-12T01:17:41Z,290000,False,,,0,,D. Clingan REBOUND (Off:1 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,29.0,3.0,2.0,1.0,,,,,
31,PT09M32.00S,2026-02-12T01:16:38.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",201950,91.40932982917214,44.6078431372549,1610612757,5,5,2026-02-12T01:16:47Z,300000,False,-27.0,28.0,1,right,MISS J. Holiday driving Hook,[201950],1610612757.0,POR,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,3.91,Missed,,,,,,,,,,,,,,,,,,
32,PT09M30.00S,2026-02-12T01:16:41.1Z,1,REGULAR,rebound,offensive,[],1642270,,,1610612757,5,5,2026-02-12T01:16:41Z,310000,False,,,0,,D. Clingan REBOUND (Off:2 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,31.0,4.0,2.0,2.0,,,,,
33,PT09M29.00S,2026-02-12T01:16:42.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,91.80354796320631,44.11764705882353,1610612757,5,5,2026-02-12T01:16:49Z,320000,False,-29.0,25.0,1,right,MISS D. Avdija Layup,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.83,Missed,,,,,,,,,,,,,,,,,,
34,PT09M27.00S,2026-02-12T01:16:44.7Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,5,5,2026-02-12T01:16:49Z,330000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,
40,PT09M14.00S,2026-02-12T01:17:15.7Z,1,REGULAR,2pt,Jump Shot,[],203944,12.434296977660972,18.137254901960784,1610612750,7,5,2026-02-12T01:23:38Z,390000,False,159.0,64.0,1,left,J. Randle 17' pullup bank Jump Shot (2 PTS),[203944],1610612750.0,MIN,pullup bank,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right,17.18,Made,2.0,,,,,,,,,,,,,,,,,
41,PT08M58.00S,2026-02-12T01:17:31.3Z,1,REGULAR,turnover,out-of-bounds,[],201950,,,1610612757,7,5,2026-02-12T01:17:39Z,400000,False,,,0,,J. Holiday bad pass out-of-bounds TURNOVER (1 TO),[201950],1610612757.0,POR,bad pass,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627541.0,,,,,,,,,1.0,,,,
42,PT08M42.00S,2026-02-12T01:17:55.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,23.73521681997372,86.51960784313727,1610612750,10,5,2026-02-12T01:17:59Z,410000,False,-183.0,171.0,1,left,A. Edwards 24' 3PT  (3 PTS) (D. DiVincenzo 2 AST),"[1630162, 1628978]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.99,Made,3.0,D. DiVincenzo,1628978.0,2.0,,,,,,,,,,,,,,
44,PT08M17.00S,2026-02-12T01:18:20.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,84.44480946123521,45.34313725490196,1610612757,10,5,2026-02-12T01:18:30Z,430000,False,-23.0,94.0,1,right,MISS J. Holiday 9' turnaround bank Shot - blocked,"[201950, 1630162]",1610612757.0,POR,turnaround bank,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,9.66,Missed,,,,,,,,,,,,,,,Edwards,1630162.0,,
45,PT08M17.00S,2026-02-12T01:18:20.2Z,1,REGULAR,block,,[],1630162,,,1610612757,10,5,2026-02-12T01:18:30Z,440000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
46,PT08M15.00S,2026-02-12T01:18:22.2Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,10,5,2026-02-12T01:18:30Z,450000,False,,,0,,T. Camara REBOUND (Off:1 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,44.0,1.0,0.0,1.0,,,,,
47,PT08M15.00S,2026-02-12T01:18:24.8Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612757,10,5,2026-02-12T01:18:37Z,460000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627541.0,,,,,,,,,,,,,
48,PT08M09.00S,2026-02-12T01:18:49.5Z,1,REGULAR,turnover,out-of-bounds,[],203497,,,1610612750,10,5,2026-02-12T01:18:54Z,470000,False,,,0,,R. Gobert lost ball out-of-bounds TURNOVER (1 TO),[203497],1610612750.0,MIN,lost ball,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,1627541.0,,,,,,,,,1.0,,,,
49,PT08M00.00S,2026-02-12T01:19:00.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630166,93.38042049934296,50.98039215686274,1610612757,10,7,2026-02-12T01:19:07Z,480000,False,5.0,10.0,1,right,D. Avdija driving Layup (4 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.09,Made,4.0,,,,,,,,,,,,,,,,,
51,PT07M39.00S,2026-02-12T01:19:23.8Z,1,REGULAR,foul,offensive,[],1630183,,,1610612750,10,7,2026-02-12T01:19:34Z,500000,False,,,0,,J. McDaniels offensive FOUL (1 PF),"[1630183, 203924]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,,,,,,,1627964.0,1.0,0.0,Grant,203924.0,,,,,,,,,
53,PT07M39.00S,2026-02-12T01:19:23.8Z,1,REGULAR,turnover,offensive foul,[],1630183,,,1610612750,10,7,2026-02-12T01:19:23Z,520000,False,,,0,,J. McDaniels offensive foul TURNOVER (1 TO),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,,,,,,,1627964.0,,,,,,,,,1.0,,,,
54,PT07M39.00S,2026-02-12T01:19:30.6Z,1,REGULAR,substitution,out,[],201950,,,1610612757,10,7,2026-02-12T01:19:34Z,530000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M39.00S,2026-02-12T01:19:30.6Z,1,REGULAR,substitution,in,[],1630703,,,1610612757,10,7,2026-02-12T01:19:34Z,540000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M31.00S,2026-02-12T01:19:51.8Z,1,REGULAR,turnover,bad pass,[],1630166,,,1610612757,10,7,2026-02-12T01:19:55Z,550000,False,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 1628978]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,,,DiVincenzo,1628978.0
57,PT07M31.00S,2026-02-12T01:19:51.8Z,1,REGULAR,steal,,[],1628978,,,1610612750,10,7,2026-02-12T01:19:53Z,560000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
58,PT07M27.00S,2026-02-12T01:19:55.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630183,6.1268068331143235,50.49019607843137,1610612750,12,7,2026-02-12T01:20:02Z,570000,False,-2.0,5.0,1,left,J. McDaniels running DUNK (7 PTS) (D. DiVincenzo 3 AST),"[1630183, 1628978]",1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.57,Made,7.0,D. DiVincenzo,1628978.0,3.0,,,,,,,,,,,,,,
60,PT07M06.00S,2026-02-12T01:20:16.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,80.50262812089356,40.44117647058824,1610612757,12,9,2026-02-12T01:20:23Z,590000,False,-48.0,131.0,1,right,J. Grant 13' fadeaway Jump Shot (2 PTS),[203924],1610612757.0,POR,fadeaway,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,13.93,Made,2.0,,,,,,,,,,,,,,,,,
61,PT06M48.00S,2026-02-12T01:20:34.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.338370565045992,50.73529411764706,1610612750,12,9,2026-02-12T01:20:57Z,600000,False,-4.0,-2.0,1,left,MISS R. Gobert alley-oop DUNK,[203497],1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.44,Missed,,,,,,,,,,,,,,,,,,
62,PT06M46.00S,2026-02-12T01:20:36.5Z,1,REGULAR,rebound,offensive,[],203944,,,1610612750,12,9,2026-02-12T01:20:38Z,610000,False,,,0,,J. Randle REBOUND (Off:1 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,61.0,2.0,1.0,1.0,,,,,
63,PT06M46.00S,2026-02-12T01:20:37.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,8.623521681997373,48.77450980392157,1610612750,12,9,2026-02-12T01:21:43Z,620000,False,6.0,29.0,1,left,MISS J. Randle putback Layup - blocked,"[203944, 1642270]",1610612750.0,MIN,putback,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,,,,Clingan,1642270.0,,
71,PT06M46.00S,2026-02-12T01:20:37.1Z,1,REGULAR,block,,[],1642270,,,1610612750,12,9,2026-02-12T01:21:57Z,625000,False,,,0,,D. Clingan BLOCK (1 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
64,PT06M45.00S,2026-02-12T01:20:38.1Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,12,9,2026-02-12T01:21:43Z,630000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,63.0,3.0,2.0,1.0,,,,,
65,PT06M43.00S,2026-02-12T01:20:39.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,6.652431011826544,48.77450980392157,1610612750,14,9,2026-02-12T01:21:50Z,640000,False,6.0,10.0,1,left,R. Gobert putback Layup (2 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.17,Made,2.0,,,,,,,,,,,,,,,,,
66,PT06M25.00S,2026-02-12T01:20:57.0Z,1,REGULAR,turnover,bad pass,[],1630703,,,1610612757,14,9,2026-02-12T01:21:02Z,650000,False,,,0,,S. Henderson bad pass TURNOVER (1 TO),"[1630703, 1628978]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,,,DiVincenzo,1628978.0
67,PT06M25.00S,2026-02-12T01:20:57.0Z,1,REGULAR,steal,,[],1628978,,,1610612750,14,9,2026-02-12T02:15:29Z,660000,False,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
68,PT06M22.00S,2026-02-12T01:21:01.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203944,5.995400788436268,51.470588235294116,1610612750,16,9,2026-02-12T01:21:11Z,670000,False,-7.0,4.0,1,left,J. Randle running DUNK (4 PTS) (D. DiVincenzo 4 AST),"[203944, 1628978]",1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.84,Made,4.0,D. DiVincenzo,1628978.0,4.0,,,,,,,,,,,,,,
70,PT06M22.00S,2026-02-12T01:21:08.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,16,9,2026-02-12T01:21:08Z,690000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M22.00S,2026-02-12T01:23:01.5Z,1,REGULAR,substitution,out,[],203944,,,1610612757,16,9,2026-02-12T01:23:40Z,700000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M22.00S,2026-02-12T01:23:01.5Z,1,REGULAR,substitution,in,[],1629675,,,1610612757,16,9,2026-02-12T01:23:40Z,710000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M07.00S,2026-02-12T01:24:14.9Z,1,REGULAR,3pt,Jump Shot,[],1642270,75.50919842312747,14.215686274509803,1610612757,16,9,2026-02-12T01:24:19Z,720000,False,-179.0,178.0,1,right,MISS D. Clingan 25' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
75,PT06M03.00S,2026-02-12T01:24:18.9Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,16,9,2026-02-12T01:24:19Z,730000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,74.0,1.0,1.0,0.0,,,,,
76,PT05M47.00S,2026-02-12T01:24:33.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,16.162943495400782,51.20251225490196,1610612750,16,9,2026-02-12T01:26:43Z,740000,False,-6.0,99.0,1,left,MISS N. Reid 9' driving floating Shot - blocked,"[1629675, 1642270]",1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,9.96,Missed,,,,,,,,,,,,,,,Clingan,1642270.0,,
77,PT05M47.00S,2026-02-12T01:24:33.9Z,1,REGULAR,block,,[],1642270,,,1610612750,16,9,2026-02-12T01:24:36Z,750000,False,,,0,,D. Clingan BLOCK (2 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
78,PT05M45.00S,2026-02-12T01:24:35.9Z,1,REGULAR,rebound,offensive,[],1630162,,,1610612750,16,9,2026-02-12T01:24:39Z,760000,False,,,0,,A. Edwards REBOUND (Off:1 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,76.0,2.0,1.0,1.0,,,,,
79,PT05M44.00S,2026-02-12T01:24:37.5Z,1,REGULAR,turnover,lost ball,[],1630162,,,1610612750,16,9,2026-02-12T01:24:42Z,770000,False,,,0,,A. Edwards lost ball TURNOVER (1 TO),"[1630162, 1630166]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,,,Avdija,1630166.0
80,PT05M44.00S,2026-02-12T01:24:37.5Z,1,REGULAR,steal,,[],1630166,,,1610612757,16,9,2026-02-12T01:25:17Z,780000,False,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
81,PT05M37.00S,2026-02-12T01:24:45.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203924,92.59198423127464,49.26470588235294,1610612757,16,9,2026-02-12T01:24:59Z,790000,False,-4.0,17.0,1,right,MISS J. Grant driving finger roll Layup - blocked,"[203924, 1629675]",1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,,,,,,,,,,Reid,1629675.0,,
82,PT05M37.00S,2026-02-12T01:24:45.4Z,1,REGULAR,block,,[],1629675,,,1610612757,16,9,2026-02-12T01:24:47Z,800000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
83,PT05M34.00S,2026-02-12T01:24:48.4Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,16,9,2026-02-12T01:24:59Z,810000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,81.0,2.0,1.0,1.0,,,,,
