actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
84,PT05M10.00S,2025-11-16T01:23:22.6Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612750,11,20,2025-11-16T01:25:48Z,830000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,
85,PT05M04.00S,2025-11-16T01:23:28.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630183,27.020367936925098,21.568627450980394,1610612750,14,20,2025-11-16T01:23:37Z,840000,False,142.0,201.0,1,left,J. McDaniels 24' 3PT running pullup (3 PTS) (N. Reid 1 AST),"[1630183, 1629675]",1610612750.0,MIN,running pullup,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,24.66,Made,3.0,,,,,,,,,,,,N. Reid,1629675.0,1.0,,,
87,PT05M03.00S,2025-11-16T01:23:33.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,14,20,2025-11-16T01:23:33Z,860000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M03.00S,2025-11-16T01:26:00.4Z,1,REGULAR,substitution,out,[],1628978,,,1610612743,14,20,2025-11-16T01:26:24Z,870000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M03.00S,2025-11-16T01:26:00.4Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,14,20,2025-11-16T01:26:24Z,880000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M03.00S,2025-11-16T01:26:00.4Z,1,REGULAR,substitution,in,[],201144,,,1610612743,14,20,2025-11-16T01:26:24Z,890000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M03.00S,2025-11-16T01:26:00.4Z,1,REGULAR,substitution,in,[],1628971,,,1610612743,14,20,2025-11-16T01:26:24Z,900000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M47.00S,2025-11-16T01:26:59.6Z,1,REGULAR,foul,personal,[],203497,,,1610612743,14,20,2025-11-16T01:27:06Z,920000,False,,,0,,R. Gobert personal FOUL (2 PF),"[203497, 203999]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,,,,201245.0,2.0,0.0,Jokić,203999.0,,,,,,
95,PT04M47.00S,2025-11-16T01:27:08.4Z,1,REGULAR,substitution,out,[],203497,,,1610612743,14,20,2025-11-16T01:27:10Z,940000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M47.00S,2025-11-16T01:27:08.4Z,1,REGULAR,substitution,in,[],203944,,,1610612743,14,20,2025-11-16T01:27:10Z,950000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M39.00S,2025-11-16T01:27:41.1Z,1,REGULAR,foul,personal,['2freethrow'],201144,,,1610612743,14,20,2025-11-16T01:27:46Z,960000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (Jokić 2 FT),"[201144, 203999]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,200832.0,1.0,0.0,Jokić,203999.0,,,,,,
99,PT04M39.00S,2025-11-16T01:28:01.0Z,1,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,14,21,2025-11-16T01:28:01Z,980000,False,,,0,,N. Jokić Free Throw 1 of 2 (4 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
100,PT04M39.00S,2025-11-16T01:28:01.8Z,1,REGULAR,substitution,out,[],203501,,,1610612743,14,21,2025-11-16T01:28:04Z,990000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M39.00S,2025-11-16T01:28:01.8Z,1,REGULAR,substitution,in,[],1631124,,,1610612743,14,21,2025-11-16T01:28:04Z,1000000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M39.00S,2025-11-16T01:28:19.3Z,1,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,14,22,2025-11-16T01:28:19Z,1010000,False,,,0,,N. Jokić Free Throw 2 of 2 (5 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
109,PT04M23.00S,2025-11-16T01:28:40.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,8.09789750328515,52.69607843137255,1610612750,14,22,2025-11-16T01:30:41Z,1035000,False,-13.0,24.0,1,left,MISS A. Edwards driving floating Shot - blocked,"[1630162, 203932]",1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,Gordon,203932.0,,,,,,,,,,,
110,PT04M23.00S,2025-11-16T01:28:40.2Z,1,REGULAR,block,,[],203932,,,1610612750,14,22,2025-11-16T01:29:41Z,1037500,False,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
111,PT04M23.00S,2025-11-16T01:28:40.2Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,14,22,2025-11-16T01:29:41Z,1038750,False,,,0,,A. Gordon REBOUND (Off:0 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,109.0,2.0,2.0,0.0,,,,,,,,,,,,,
105,PT04M19.00S,2025-11-16T01:28:44.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612743,14,22,2025-11-16T01:28:57Z,1040000,False,,,0,,J. Randle shooting personal FOUL (1 PF) (Brown 2 FT),"[203944, 1628971]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,201245.0,1.0,0.0,Brown,1628971.0,,,,,,
107,PT04M19.00S,2025-11-16T01:29:06.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628971,,,1610612743,14,23,2025-11-16T01:30:42Z,1060000,False,,,0,,B. Brown Free Throw 1 of 2 (1 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
108,PT04M19.00S,2025-11-16T01:29:06.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628971,,,1610612743,14,24,2025-11-16T01:30:42Z,1070000,False,,,0,,B. Brown Free Throw 2 of 2 (2 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
112,PT04M00.00S,2025-11-16T01:29:40.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,12.171484888304862,48.28431372549019,1610612750,16,24,2025-11-16T01:29:48Z,1080000,False,9.0,62.0,1,left,J. McDaniels 6' turnaround Jump Shot (5 PTS) (N. Reid 2 AST),"[1630183, 1629675]",1610612750.0,MIN,turnaround,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,6.25,Made,5.0,,,,,,,,,,,,N. Reid,1629675.0,2.0,,,
114,PT03M49.00S,2025-11-16T01:29:52.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612743,16,24,2025-11-16T01:29:57Z,1100000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Watson 2 FT),"[1629675, 1631212]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,200832.0,1.0,0.0,Watson,1631212.0,,,,,,
116,PT03M49.00S,2025-11-16T01:30:23.6Z,1,REGULAR,freethrow,1 of 2,[],1631212,,,1610612743,16,25,2025-11-16T01:30:23Z,1120000,False,,,0,,P. Watson Free Throw 1 of 2 (3 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
117,PT03M49.00S,2025-11-16T01:30:25.0Z,1,REGULAR,substitution,out,[],1630183,,,1610612743,16,25,2025-11-16T01:30:30Z,1130000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M49.00S,2025-11-16T01:30:25.0Z,1,REGULAR,substitution,in,[],1641740,,,1610612743,16,25,2025-11-16T01:30:30Z,1140000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M49.00S,2025-11-16T01:30:46.3Z,1,REGULAR,freethrow,2 of 2,[],1631212,,,1610612743,16,26,2025-11-16T01:30:46Z,1150000,False,,,0,,P. Watson Free Throw 2 of 2 (4 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
120,PT03M29.00S,2025-11-16T01:31:07.0Z,1,REGULAR,3pt,Jump Shot,[],1629675,31.882391590013142,66.42156862745098,1610612750,16,26,2025-11-16T01:31:11Z,1160000,False,-82.0,247.0,1,left,MISS N. Reid 26' pullup 3PT,[1629675],1610612750.0,MIN,pullup,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
121,PT03M27.00S,2025-11-16T01:31:09.0Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612743,16,26,2025-11-16T01:31:11Z,1170000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,,
122,PT03M23.00S,2025-11-16T01:31:14.3Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203932,93.38042049934296,50.49019607843137,1610612743,16,28,2025-11-16T01:32:25Z,1180000,False,2.0,10.0,1,right,A. Gordon running alley-oop DUNK (8 PTS) (N. Jokić 5 AST),"[203932, 203999]",1610612743.0,DEN,running alley-oop,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.0,Made,8.0,,,,,,,,,,,,N. Jokić,203999.0,5.0,,,
124,PT03M08.00S,2025-11-16T01:31:27.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,9.149145860709593,49.26470588235294,1610612750,16,28,2025-11-16T01:31:34Z,1200000,False,4.0,34.0,1,left,MISS M. Conley driving floating Shot,[201144],1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,3.37,Missed,,,,,,,,,,,,,,,,,,
125,PT03M08.00S,2025-11-16T01:31:27.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,16,28,2025-11-16T01:31:34Z,1210000,False,,,0,,N. Jokić REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,124.0,3.0,3.0,0.0,,,,,,,,,,,,,
126,PT03M03.00S,2025-11-16T01:31:33.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628971,90.88370565045992,48.03921568627451,1610612743,16,28,2025-11-16T01:35:38Z,1220000,False,-10.0,33.0,1,right,MISS B. Brown running Layup,[1628971],1610612743.0,DEN,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,,,,,,,,,
128,PT02M58.00S,2025-11-16T01:31:38.3Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,16,28,2025-11-16T01:32:00Z,1240000,False,,,0,,J. Randle REBOUND (Off:1 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,126.0,2.0,1.0,1.0,,,,,,,,,,,,,
129,PT02M57.00S,2025-11-16T01:31:46.2Z,1,REGULAR,2pt,Jump Shot,[],203944,15.982260183968464,33.57843137254902,1610612750,18,28,2025-11-16T01:32:38Z,1250000,False,82.0,98.0,1,left,J. Randle 12' driving floating bank Jump Shot (4 PTS) (N. Reid 3 AST),"[203944, 1629675]",1610612750.0,MIN,driving floating bank,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,12.76,Made,4.0,,,,,,,,,,,,N. Reid,1629675.0,3.0,,,
130,PT02M57.00S,2025-11-16T01:31:50.1Z,1,REGULAR,foul,personal,['1freethrow'],1628971,,,1610612750,18,28,2025-11-16T01:32:09Z,1260000,False,,,0,,B. Brown shooting personal FOUL (1 PF) (Randle 1 FT),"[1628971, 203944]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,200832.0,1.0,0.0,Randle,203944.0,,,,,,
132,PT02M57.00S,2025-11-16T01:31:58.1Z,1,REGULAR,substitution,out,[],1631212,,,1610612750,18,28,2025-11-16T01:32:06Z,1280000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M57.00S,2025-11-16T01:31:58.1Z,1,REGULAR,substitution,out,[],203932,,,1610612750,18,28,2025-11-16T01:32:06Z,1290000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M57.00S,2025-11-16T01:31:58.1Z,1,REGULAR,substitution,in,[],1642461,,,1610612750,18,28,2025-11-16T01:32:06Z,1300000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M57.00S,2025-11-16T01:31:58.1Z,1,REGULAR,substitution,in,[],1627750,,,1610612750,18,28,2025-11-16T01:32:06Z,1310000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M57.00S,2025-11-16T01:32:25.3Z,1,REGULAR,freethrow,1 of 1,[],203944,,,1610612750,19,28,2025-11-16T01:32:25Z,1320000,False,,,0,,J. Randle Free Throw 1 of 1 (5 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
138,PT02M46.00S,2025-11-16T01:32:39.3Z,1,REGULAR,3pt,Jump Shot,[],1628971,74.98357424441524,86.76470588235294,1610612743,19,28,2025-11-16T01:34:28Z,1330000,False,184.0,183.0,1,right,MISS B. Brown 25' 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,,
139,PT02M44.00S,2025-11-16T01:32:41.3Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,19,28,2025-11-16T01:34:28Z,1340000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,138.0,2.0,2.0,0.0,,,,,,,,,,,,,
140,PT02M32.00S,2025-11-16T01:32:52.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,13.61695137976347,53.18627450980392,1610612750,21,28,2025-11-16T01:32:55Z,1350000,False,-16.0,75.0,1,left,N. Reid 7' driving floating Jump Shot (4 PTS) (J. Randle 1 AST),"[1629675, 203944]",1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,7.72,Made,4.0,,,,,,,,,,,,J. Randle,203944.0,1.0,,,
142,PT02M12.00S,2025-11-16T01:33:11.4Z,1,REGULAR,3pt,Jump Shot,[],1627750,72.22404730617609,77.20588235294117,1610612743,21,28,2025-11-16T01:33:16Z,1370000,False,136.0,209.0,1,right,MISS J. Murray 24' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,24.9,Missed,,,,,,,,,,,,,,,,,,
143,PT02M08.00S,2025-11-16T01:33:15.4Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,21,28,2025-11-16T01:33:16Z,1380000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,142.0,3.0,3.0,0.0,,,,,,,,,,,,,
144,PT02M05.00S,2025-11-16T01:33:19.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201144,6.389618922470433,49.26470588235294,1610612750,23,28,2025-11-16T01:36:35Z,1390000,False,4.0,8.0,1,left,M. Conley running Layup (2 PTS) (A. Edwards 2 AST),"[201144, 1630162]",1610612750.0,MIN,running,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,0.85,Made,2.0,,,,,,,,,,,,A. Edwards,1630162.0,2.0,,,
146,PT01M51.00S,2025-11-16T01:33:32.0Z,1,REGULAR,3pt,Jump Shot,[],1631124,67.88764783180025,32.1078431372549,1610612743,23,28,2025-11-16T01:33:35Z,1410000,False,-89.0,249.0,1,right,MISS J. Strawther 26' 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,26.5,Missed,,,,,,,,,,,,,,,,,,
147,PT01M48.00S,2025-11-16T01:33:35.0Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,23,28,2025-11-16T01:33:35Z,1420000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,146.0,3.0,3.0,0.0,,,,,,,,,,,,,
148,PT01M41.00S,2025-11-16T01:33:43.7Z,1,REGULAR,foul,personal,['2freethrow'],1642461,,,1610612750,23,28,2025-11-16T01:33:56Z,1430000,False,,,0,,S. Jones shooting personal FOUL (1 PF) (Edwards 2 FT),"[1642461, 1630162]",1610612743.0,DEN,shooting,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628480.0,1.0,0.0,Edwards,1630162.0,,,,,,
150,PT01M41.00S,2025-11-16T01:34:24.9Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",202896,,,1610612750,23,28,2025-11-16T01:35:49Z,1450000,False,,,0,,TEAM foul technical,[202896],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,1628480.0,,,,,,,,,,
151,PT01M41.00S,2025-11-16T01:34:41.6Z,1,REGULAR,freethrow,1 of 1,[],1627750,,,1610612750,23,29,2025-11-16T01:34:41Z,1460000,False,,,0,,J. Murray technical Free Throw 1 of 1 (3 PTS),[1627750],1610612743.0,DEN,technical,,,Murray,J. Murray,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
152,PT01M41.00S,2025-11-16T01:35:00.3Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,24,29,2025-11-16T01:35:00Z,1470000,False,,,0,,A. Edwards Free Throw 1 of 2 (3 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
153,PT01M41.00S,2025-11-16T01:35:14.1Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,25,29,2025-11-16T01:35:14Z,1480000,False,,,0,,A. Edwards Free Throw 2 of 2 (4 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
154,PT01M30.00S,2025-11-16T01:35:27.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,93.24901445466492,52.20588235294118,1610612743,25,29,2025-11-16T01:35:33Z,1490000,False,11.0,11.0,1,right,MISS J. Murray driving Layup,[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
156,PT01M30.00S,2025-11-16T01:35:27.5Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,25,29,2025-11-16T01:38:32Z,1510000,False,,,0,,N. Jokić REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,154.0,4.0,3.0,1.0,,,,,,,,,,,,,
157,PT01M29.00S,2025-11-16T01:35:32.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,94.40999984741211,50.0,1610612743,25,29,2025-11-16T01:38:40Z,1520000,False,0.0,0.0,1,right,MISS N. Jokić tip Layup,[203999],1610612743.0,DEN,tip,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
158,PT01M29.00S,2025-11-16T01:35:32.4Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,25,29,2025-11-16T01:38:40Z,1530000,False,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,157.0,4.0,4.0,0.0,,,,,,,,,,,,,
159,PT01M24.00S,2025-11-16T01:35:39.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642461,,,1610612750,25,29,2025-11-16T01:35:44Z,1540000,False,,,0,,S. Jones shooting personal FOUL (2 PF) (Edwards 2 FT),"[1642461, 1630162]",1610612743.0,DEN,shooting,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,200832.0,2.0,0.0,Edwards,1630162.0,,,,,,
161,PT01M24.00S,2025-11-16T01:36:08.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630162,,,1610612750,25,29,2025-11-16T01:36:08Z,1560000,False,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
162,PT01M24.00S,2025-11-16T01:36:08.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,25,29,2025-11-16T01:36:08Z,1570000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,161.0,,,,,,,,,,,,,,,,
163,PT01M24.00S,2025-11-16T01:36:08.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630162,,,1610612750,26,29,2025-11-16T01:39:00Z,1580000,False,,,0,,A. Edwards Free Throw 2 of 2 (5 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
164,PT01M10.00S,2025-11-16T01:36:39.7Z,1,REGULAR,3pt,Jump Shot,[],1631124,90.48948751642575,96.81372549019608,1610612743,26,29,2025-11-16T01:36:44Z,1590000,False,234.0,37.0,1,right,MISS J. Strawther 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Right Corner 3,24+ Right,23.7,Missed,,,,,,,,,,,,,,,,,,
165,PT01M07.00S,2025-11-16T01:36:42.7Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,26,29,2025-11-16T01:36:44Z,1600000,False,,,0,,J. Randle REBOUND (Off:1 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,,,,164.0,3.0,2.0,1.0,,,,,,,,,,,,,
166,PT00M55.90S,2025-11-16T01:36:56.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.783837056504599,50.0,1610612750,28,29,2025-11-16T01:37:00Z,1610000,False,0.0,11.0,1,left,J. Randle driving finger roll Layup (7 PTS),[203944],1610612750.0,MIN,driving finger roll,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.13,Made,7.0,,,,,,,,,,,,,,,,,
167,PT00M45.90S,2025-11-16T01:37:13.8Z,1,REGULAR,foul,offensive,['inpenalty'],203999,,,1610612743,28,29,2025-11-16T01:37:21Z,1620000,False,,,0,,N. Jokić offensive FOUL (2 PF),"[203999, 1629675]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,200832.0,2.0,0.0,Reid,1629675.0,,,,,,
169,PT00M45.90S,2025-11-16T01:37:13.8Z,1,REGULAR,turnover,offensive foul,[],203999,,,1610612743,28,29,2025-11-16T01:37:13Z,1640000,False,,,0,,N. Jokić offensive foul TURNOVER (2 TO),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,200832.0,,,,,,,,2.0,,
170,PT00M45.90S,2025-11-16T01:37:28.6Z,1,REGULAR,substitution,out,[],203999,,,1610612750,28,29,2025-11-16T01:37:35Z,1650000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M45.90S,2025-11-16T01:37:28.6Z,1,REGULAR,substitution,in,[],203932,,,1610612750,28,29,2025-11-16T01:37:35Z,1660000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M34.40S,2025-11-16T01:38:02.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,28.465834428383708,74.01960784313727,1610612750,28,29,2025-11-16T01:38:08Z,1670000,False,-120.0,215.0,1,left,MISS A. Edwards 24' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.64,Missed,,,,,,,,,,,,,,,,,,
173,PT00M31.60S,2025-11-16T01:38:05.2Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,28,29,2025-11-16T01:38:08Z,1680000,False,,,0,,A. Gordon REBOUND (Off:0 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,,,,172.0,3.0,3.0,0.0,,,,,,,,,,,,,
