actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-12T00:10:59.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-12T00:10:59Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-01-12T00:11:01.8Z,1,REGULAR,jumpball,recovered,[],1642264,,,1610612759,0,0,2026-01-12T00:11:01Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. R. Gobert: Tip to S. Castle,"[1642264, 1641705, 203497]",1610612759.0,SAS,startperiod,S. Castle,1642264.0,Castle,S. Castle,Wembanyama,1641705.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2026-01-12T00:11:12.0Z,1,REGULAR,3pt,Jump Shot,[],1641705,67.7562417871222,38.23529411764706,1610612759,0,0,2026-01-12T00:11:16Z,70000,False,-59.0,251.0,1,right,MISS V. Wembanyama 25' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,,,,,,,,,,
8,PT11M44.00S,2026-01-12T00:11:15.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,0,0,2026-01-12T00:11:16Z,80000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M33.00S,2026-01-12T00:11:26.1Z,1,REGULAR,3pt,Jump Shot,[],1628978,7.5722733245729295,4.166666666666666,1610612750,0,0,2026-01-12T00:11:31Z,90000,False,229.0,19.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,23.0,Missed,,,,,,,,,,,,,,,,,,
10,PT11M30.00S,2026-01-12T00:11:29.1Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612759,0,0,2026-01-12T00:11:31Z,100000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M22.00S,2026-01-12T00:11:37.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,92.19776609724047,56.127450980392155,1610612759,0,0,2026-01-12T00:11:44Z,110000,False,31.0,21.0,1,right,MISS V. Wembanyama driving Layup,[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,,,,,,,,,,
13,PT11M19.00S,2026-01-12T00:11:40.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,0,0,2026-01-12T00:11:44Z,130000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,11.0,2.0,2.0,0.0,,,,,,,,,,,,,,
14,PT11M10.00S,2026-01-12T00:11:49.3Z,1,REGULAR,turnover,bad pass,[],203944,,,1610612750,0,0,2026-01-12T00:11:55Z,140000,False,,,0,,J. Randle bad pass TURNOVER (1 TO),"[203944, 1641705]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Wembanyama,1641705.0,,,,,,,,,,,
15,PT11M10.00S,2026-01-12T00:11:49.3Z,1,REGULAR,steal,,[],1641705,,,1610612759,0,0,2026-01-12T00:11:51Z,150000,False,,,0,,V. Wembanyama STEAL (1 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
