actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-03-07T20:13:08.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-07T20:13:08Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2026-03-07T20:13:10.8Z,1,REGULAR,jumpball,recovered,[],1641710,,,1610612753,0,0,2026-03-07T20:13:10Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. R. Gobert: Tip to A. Black,"[1641710, 1628976, 203497]",1610612753.0,ORL,startperiod,A. Black,1641710.0,Black,A. Black,Carter Jr.,1628976.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2026-03-07T20:13:24.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631094,92.46057818659659,49.01960784313725,1610612753,0,2,2026-03-07T20:13:40Z,70000,False,-5.0,18.0,1,right,P. Banchero cutting DUNK (2 PTS) (J. Suggs 1 AST),"[1631094, 1630591]",1610612753.0,ORL,cutting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.9,Made,2.0,J. Suggs,1630591.0,1.0,,,,,,,,,,,,,,
9,PT11M16.00S,2026-03-07T20:13:51.4Z,1,REGULAR,2pt,Jump Shot,[],203944,21.50131406044678,50.0,1610612750,0,2,2026-03-07T20:14:16Z,90000,False,0.0,150.0,1,left,MISS J. Randle 14' fadeaway Shot,[203944],1610612750.0,MIN,fadeaway,,,Randle,J. Randle,,,,,Mid-Range,8-16 Center,14.96,Missed,,,,,,,,,,,,,,,,,,
10,PT11M13.00S,2026-03-07T20:13:54.4Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,0,2,2026-03-07T20:14:16Z,100000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,8-16 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M09.00S,2026-03-07T20:13:59.6Z,1,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612753,0,2,2026-03-07T20:14:13Z,110000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Black 2 FT),"[1630183, 1641710]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626301.0,1.0,0.0,Black,1641710.0,,,,,
13,PT11M09.00S,2026-03-07T20:14:33.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641710,,,1610612753,0,2,2026-03-07T20:14:53Z,130000,False,,,0,,MISS A. Black Free Throw 1 of 2,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
14,PT11M09.00S,2026-03-07T20:14:33.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,0,2,2026-03-07T20:14:53Z,140000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,
15,PT11M09.00S,2026-03-07T20:14:33.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641710,,,1610612753,0,2,2026-03-07T20:14:53Z,150000,False,,,0,,MISS A. Black Free Throw 2 of 2,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
16,PT11M07.00S,2026-03-07T20:14:35.1Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,0,2,2026-03-07T20:14:53Z,160000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
