actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
33,PT08M42.00S,2025-12-07T01:15:44.8Z,1,REGULAR,rebound,offensive,[],1627739,,,1610612746,5,9,2025-12-07T01:15:53Z,330000,False,,,0,,K. Dunn REBOUND (Off:1 Def:0),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,32.0,1.0,0.0,1.0,,,,,
34,PT08M41.00S,2025-12-07T01:15:48.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1627739,5.590000152587891,50.0,1610612746,5,11,2025-12-07T01:18:03Z,340000,False,0.0,0.0,1,left,K. Dunn tip Layup (2 PTS),[1627739],1610612746.0,LAC,tip,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.0,,,,,,,,,,,,
35,PT08M25.00S,2025-12-07T01:16:02.2Z,1,REGULAR,2pt,Jump Shot,[],1630162,74.98357424441524,49.50980392156863,1610612750,5,11,2025-12-07T01:16:07Z,350000,False,-2.0,183.0,1,right,MISS A. Edwards 18' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,,,Missed,,18.27,,,,,,,,,,,,
36,PT08M22.00S,2025-12-07T01:16:05.2Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,5,11,2025-12-07T01:16:07Z,360000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,35.0,2.0,1.0,1.0,,,,,
37,PT08M19.00S,2025-12-07T01:16:07.9Z,1,REGULAR,turnover,lost ball,[],1630162,,,1610612750,5,11,2025-12-07T01:16:11Z,370000,False,,,0,,A. Edwards lost ball TURNOVER (2 TO),"[1630162, 1628381]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,Collins,1628381.0,,
38,PT08M19.00S,2025-12-07T01:16:07.9Z,1,REGULAR,steal,,[],1628381,,,1610612746,5,11,2025-12-07T01:16:09Z,380000,False,,,0,,J. Collins STEAL (1 STL),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
39,PT08M13.00S,2025-12-07T01:16:15.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627739,3.7614980289093296,95.83333333333334,1610612746,5,14,2025-12-07T01:19:27Z,390000,False,-229.0,-17.0,1,left,K. Dunn 3PT running (5 PTS) (K. Leonard 2 AST),"[1627739, 202695]",1610612746.0,LAC,running,,,Dunn,K. Dunn,,,,,Left Corner 3,24+ Left,,,,,,Made,5.0,22.98,K. Leonard,202695.0,2.0,,,,,,,,,
41,PT07M56.00S,2025-12-07T01:16:31.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,91.14651773981603,48.529411764705884,1610612750,7,14,2025-12-07T01:16:44Z,410000,False,-7.0,31.0,1,right,J. Randle turnaround bank Jump Shot (2 PTS),[203944],1610612750.0,MIN,turnaround bank,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,3.16,,,,,,,,,,,,
42,PT07M38.00S,2025-12-07T01:16:50.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,12.040078843626807,41.66666666666667,1610612746,7,16,2025-12-07T01:16:54Z,420000,False,42.0,61.0,1,left,J. Harden 7' driving floating bank Jump Shot (4 PTS),[201935],1610612746.0,LAC,driving floating bank,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,7.36,,,,,,,,,,,,
43,PT07M25.00S,2025-12-07T01:17:01.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,82.60512483574244,56.127450980392155,1610612750,7,16,2025-12-07T01:17:06Z,430000,False,31.0,111.0,1,right,MISS A. Edwards 11' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,11.51,,,,,,,,,,,,
44,PT07M23.00S,2025-12-07T01:17:03.9Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,7,16,2025-12-07T01:17:06Z,440000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,43.0,1.0,1.0,0.0,,,,,
45,PT07M19.00S,2025-12-07T01:17:12.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202695,8.360709592641262,47.794117647058826,1610612746,7,16,2025-12-07T02:17:38Z,450000,False,11.0,26.0,1,left,MISS K. Leonard running Layup - blocked,"[202695, 1630162]",1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.83,,,,,,,,,,,Edwards,1630162.0
46,PT07M19.00S,2025-12-07T01:17:12.7Z,1,REGULAR,block,,[],1630162,,,1610612746,7,16,2025-12-07T01:17:15Z,460000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
50,PT07M19.00S,2025-12-07T01:17:12.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,7,16,2025-12-07T01:20:44Z,470000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,45.0,,,,,,,,
47,PT07M19.00S,2025-12-07T01:17:48.4Z,1,REGULAR,jumpball,recovered,[],0,,,1610612750,7,16,2025-12-07T01:20:49Z,480000,False,,,0,,Jump Ball A. Edwards vs. K. Leonard: Tip to Team (MIN),"[1630162, 202695]",1610612750.0,MIN,heldball,Team (MIN),,,,Edwards,1630162.0,Leonard,202695.0,,,,,,,,,,,,,,,,,,,,,,
51,PT07M16.00S,2025-12-07T01:17:49.5Z,1,REGULAR,foul,personal,[],201935,,,1610612750,7,16,2025-12-07T01:18:32Z,510000,False,,,0,,J. Harden loose ball personal FOUL (1 PF),"[201935, 1628978]",1610612746.0,LAC,loose ball,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,1628159.0,1.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,
53,PT07M05.00S,2025-12-07T01:18:45.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,93.9060446780552,50.49019607843137,1610612750,9,16,2025-12-07T01:18:49Z,530000,False,2.0,5.0,1,right,D. DiVincenzo driving finger roll Layup (2 PTS) (A. Edwards 1 AST),"[1628978, 1630162]",1610612750.0,MIN,driving finger roll,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.54,A. Edwards,1630162.0,1.0,,,,,,,,,
55,PT06M44.00S,2025-12-07T01:19:06.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,16.245072273324574,48.77450980392157,1610612746,9,18,2025-12-07T01:19:11Z,550000,False,6.0,100.0,1,left,I. Zubac 10' floating Jump Shot (2 PTS) (K. Dunn 1 AST),"[1627826, 1627739]",1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,10.04,K. Dunn,1627739.0,1.0,,,,,,,,,
57,PT06M31.00S,2025-12-07T01:19:19.2Z,1,REGULAR,3pt,Jump Shot,[],203944,95.48291721419186,95.09803921568627,1610612750,9,18,2025-12-07T01:19:23Z,570000,False,225.0,-10.0,1,right,MISS J. Randle 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.57,,,,,,,,,,,,
58,PT06M28.00S,2025-12-07T01:19:22.2Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,9,18,2025-12-07T01:19:23Z,580000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,57.0,1.0,1.0,0.0,,,,,
59,PT06M13.00S,2025-12-07T01:19:38.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,9.280551905387648,56.372549019607845,1610612746,9,18,2025-12-07T01:22:36Z,590000,False,-32.0,35.0,1,left,MISS I. Zubac driving bank Hook,[1627826],1610612746.0,LAC,driving bank,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.71,,,,,,,,,,,,
60,PT06M10.00S,2025-12-07T01:19:41.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,9,18,2025-12-07T01:19:43Z,600000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,59.0,3.0,2.0,1.0,,,,,
61,PT06M03.00S,2025-12-07T01:19:47.0Z,1,REGULAR,2pt,Jump Shot,[],1630183,93.51182654402102,71.32352941176471,1610612750,11,18,2025-12-07T01:23:00Z,610000,False,107.0,8.0,1,right,J. McDaniels 10' turnaround fadeaway Jump Shot (5 PTS),[1630183],1610612750.0,MIN,turnaround fadeaway,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,,,Made,5.0,10.69,,,,,,,,,,,,
62,PT05M44.00S,2025-12-07T01:20:06.2Z,1,REGULAR,3pt,Jump Shot,[],202695,31.488173455978973,55.14705882352941,1610612746,11,21,2025-12-07T01:20:10Z,620000,False,-26.0,243.0,1,left,K. Leonard 24' 3PT pullup (7 PTS) (I. Zubac 1 AST),"[202695, 1627826]",1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,Made,7.0,24.49,I. Zubac,1627826.0,1.0,,,,,,,,,
64,PT05M24.00S,2025-12-07T01:20:26.5Z,1,REGULAR,turnover,bad pass,[],203497,,,1610612750,11,21,2025-12-07T01:20:31Z,640000,False,,,0,,R. Gobert bad pass TURNOVER (1 TO),"[203497, 1627739]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Dunn,1627739.0,,
65,PT05M24.00S,2025-12-07T01:20:26.5Z,1,REGULAR,steal,,[],1627739,,,1610612746,11,21,2025-12-07T01:20:28Z,650000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
66,PT05M19.00S,2025-12-07T01:20:30.9Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",202695,8.623521681997373,28.431372549019606,1610612746,11,21,2025-12-07T01:24:08Z,660000,False,108.0,29.0,1,left,MISS K. Leonard 11' step back Shot,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,,,Missed,,11.15,,,,,,,,,,,,
67,PT05M18.00S,2025-12-07T01:20:31.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,11,21,2025-12-07T01:20:43Z,670000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,66.0,,,,,,,,
69,PT05M18.00S,2025-12-07T01:20:39.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,11,21,2025-12-07T01:20:39Z,690000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M18.00S,2025-12-07T01:22:57.0Z,1,REGULAR,substitution,out,[],203944,,,1610612750,11,21,2025-12-07T01:23:15Z,700000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M18.00S,2025-12-07T01:22:57.0Z,1,REGULAR,substitution,out,[],202695,,,1610612750,11,21,2025-12-07T01:23:15Z,710000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M18.00S,2025-12-07T01:22:57.0Z,1,REGULAR,substitution,out,[],1627739,,,1610612750,11,21,2025-12-07T01:23:15Z,720000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M18.00S,2025-12-07T01:22:57.0Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,11,21,2025-12-07T01:23:15Z,730000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M18.00S,2025-12-07T01:22:57.0Z,1,REGULAR,substitution,in,[],1642920,,,1610612750,11,21,2025-12-07T01:23:15Z,740000,False,,,0,,SUB in: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M18.00S,2025-12-07T01:22:57.0Z,1,REGULAR,substitution,in,[],203992,,,1610612750,11,21,2025-12-07T01:23:15Z,750000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M06.00S,2025-12-07T01:23:41.7Z,1,REGULAR,2pt,Jump Shot,[],1630183,78.13731931668858,26.225490196078432,1610612750,11,21,2025-12-07T01:23:49Z,760000,False,-119.0,153.0,1,right,MISS J. McDaniels 19' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,19.38,,,,,,,,,,,,
77,PT05M03.00S,2025-12-07T01:23:44.7Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,11,21,2025-12-07T01:23:49Z,770000,False,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,76.0,2.0,1.0,1.0,,,,,
78,PT04M48.00S,2025-12-07T01:24:00.2Z,1,REGULAR,3pt,Jump Shot,[],203992,25.57490144546649,10.784313725490197,1610612746,11,21,2025-12-07T01:24:05Z,780000,False,196.0,188.0,1,left,MISS B. Bogdanović 27' 3PT,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.16,,,,,,,,,,,,
79,PT04M45.00S,2025-12-07T01:24:03.2Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612750,11,21,2025-12-07T01:24:05Z,790000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,78.0,1.0,1.0,0.0,,,,,
80,PT04M34.00S,2025-12-07T01:24:14.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,93.77463863337714,51.225490196078425,1610612750,13,21,2025-12-07T01:24:18Z,800000,False,6.0,6.0,1,right,J. McDaniels driving reverse Layup (7 PTS) (N. Reid 1 AST),"[1630183, 1629675]",1610612750.0,MIN,driving reverse,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,0.86,N. Reid,1629675.0,1.0,,,,,,,,,
82,PT04M19.00S,2025-12-07T01:24:30.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,7.5722733245729295,48.529411764705884,1610612746,13,23,2025-12-07T01:26:23Z,820000,False,7.0,19.0,1,left,J. Collins turnaround Hook (5 PTS) (I. Zubac 2 AST),"[1628381, 1627826]",1610612746.0,LAC,turnaround,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,2.01,I. Zubac,1627826.0,2.0,,,,,,,,,
84,PT04M07.00S,2025-12-07T01:24:41.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,83.39356110381078,48.77450980392157,1610612750,15,23,2025-12-07T01:24:45Z,840000,False,-6.0,104.0,1,right,A. Edwards 10' turnaround fadeaway Jump Shot (4 PTS) (J. McDaniels 1 AST),"[1630162, 1630183]",1610612750.0,MIN,turnaround fadeaway,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,4.0,10.38,J. McDaniels,1630183.0,1.0,,,,,,,,,
86,PT03M42.00S,2025-12-07T01:25:07.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,5.995400788436268,49.01960784313725,1610612746,15,25,2025-12-07T01:28:12Z,860000,False,5.0,4.0,1,left,I. Zubac driving Layup (4 PTS) (J. Harden 1 AST),"[1627826, 201935]",1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.63,J. Harden,201935.0,1.0,,,,,,,,,
