actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT11M02.00S,2026-04-13T00:43:33.9Z,1,REGULAR,rebound,defensive,[],204060,,,1610612750,5,0,2026-04-13T00:43:41Z,170000,False,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612750.0,MIN,,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,
18,PT10M56.00S,2026-04-13T00:43:39.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641740,11.251642575558476,95.09803921568627,1610612750,5,0,2026-04-13T00:44:07Z,180000,False,-225.0,53.0,1,left,MISS J. Clark running pullup 3PT,[1641740],1610612750.0,MIN,running pullup,,,Clark,J. Clark,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.17,,,,,,,,,,,,
20,PT10M55.00S,2026-04-13T00:43:40.9Z,1,REGULAR,rebound,offensive,[],1642866,,,1610612750,5,0,2026-04-13T00:44:07Z,190000,False,,,0,,J. Beringer REBOUND (Off:1 Def:0),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,Left Corner 3,24+ Left,,,,,,,,,18.0,1.0,0.0,1.0,,,,,,,,
21,PT10M55.00S,2026-04-13T00:43:43.0Z,1,REGULAR,foul,personal,['2freethrow'],1642847,,,1610612750,5,0,2026-04-13T00:44:05Z,200000,False,,,0,,J. Fears shooting personal FOUL (1 PF) (Beringer 2 FT),"[1642847, 1642866]",1610612740.0,NOP,shooting,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,2534.0,1.0,0.0,Beringer,1642866.0,,,,,,,,,,,,,,,
23,PT10M55.00S,2026-04-13T00:44:05.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1642866,,,1610612750,5,0,2026-04-13T00:44:05Z,220000,False,,,0,,MISS J. Beringer Free Throw 1 of 2,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
24,PT10M55.00S,2026-04-13T00:44:05.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,5,0,2026-04-13T00:44:05Z,230000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,
25,PT10M55.00S,2026-04-13T00:44:17.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1642866,,,1610612750,6,0,2026-04-13T00:44:17Z,240000,False,,,0,,J. Beringer Free Throw 2 of 2 (1 PTS),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
26,PT10M40.00S,2026-04-13T00:44:33.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641722,83.13074901445466,46.568627450980394,1610612740,6,0,2026-04-13T00:44:37Z,250000,False,-17.0,106.0,1,right,MISS J. Hawkins 10' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,10.75,,,,,,,,,,,,
27,PT10M37.00S,2026-04-13T00:44:36.4Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612750,6,0,2026-04-13T00:44:37Z,260000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,
28,PT10M33.00S,2026-04-13T00:44:41.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642866,8.623521681997373,50.49019607843137,1610612750,6,0,2026-04-13T00:44:56Z,270000,False,-2.0,29.0,1,left,MISS J. Beringer cutting Layup - blocked,"[1642866, 1641722]",1610612750.0,MIN,cutting,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.87,,,,,,,,Hawkins,1641722.0,,,
29,PT10M33.00S,2026-04-13T00:44:41.0Z,1,REGULAR,block,,[],1641722,,,1610612750,6,0,2026-04-13T00:44:44Z,280000,False,,,0,,J. Hawkins BLOCK (1 BLK),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT10M31.00S,2026-04-13T00:44:43.0Z,1,REGULAR,rebound,defensive,[],1641722,,,1610612740,6,0,2026-04-13T00:44:56Z,290000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:1),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,
31,PT10M25.00S,2026-04-13T00:44:48.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641722,82.7365308804205,3.9215686274509802,1610612740,6,0,2026-04-13T00:45:00Z,300000,False,-230.0,110.0,1,right,MISS J. Hawkins 25' running 3PT,[1641722],1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.52,,,,,,,,,,,,
32,PT10M23.00S,2026-04-13T00:44:50.3Z,1,REGULAR,rebound,defensive,[],204060,,,1610612750,6,0,2026-04-13T00:45:00Z,310000,False,,,0,,J. Ingles REBOUND (Off:0 Def:2),[204060],1610612750.0,MIN,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Left Center,,,,,,,,,31.0,2.0,2.0,0.0,,,,,,,,
33,PT10M06.00S,2026-04-13T00:45:12.6Z,1,REGULAR,foul,personal,['2freethrow'],1642490,,,1610612750,6,0,2026-04-13T00:45:19Z,320000,False,,,0,,J. Oduro shooting personal FOUL (1 PF) (Beringer 2 FT),"[1642490, 1642866]",1610612740.0,NOP,shooting,,,Oduro,J. Oduro,,,,,Restricted Area,0-8 Center,1627541.0,1.0,0.0,Beringer,1642866.0,,,,,,,,,,,,,,,
35,PT10M06.00S,2026-04-13T00:45:32.9Z,1,REGULAR,freethrow,1 of 2,[],1642866,,,1610612750,6,0,2026-04-13T00:45:32Z,340000,False,,,0,,MISS J. Beringer Free Throw 1 of 2,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
36,PT10M06.00S,2026-04-13T00:45:32.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,6,0,2026-04-13T00:45:32Z,350000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,
37,PT10M06.00S,2026-04-13T00:45:47.7Z,1,REGULAR,freethrow,2 of 2,[],1642866,,,1610612750,7,0,2026-04-13T00:45:47Z,360000,False,,,0,,J. Beringer Free Throw 2 of 2 (2 PTS),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
38,PT09M55.00S,2026-04-13T00:46:01.5Z,1,REGULAR,foul,personal,[],1630545,,,1610612740,7,0,2026-04-13T00:46:06Z,370000,False,,,0,,T. Shannon Jr. personal FOUL (1 PF),"[1630545, 1641722]",1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Above the Break 3,24+ Left Center,2534.0,1.0,0.0,Hawkins,1641722.0,,,,,,,,,,,,,,,
40,PT09M51.00S,2026-04-13T00:46:20.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641722,87.33574244415243,49.26470588235294,1610612740,7,0,2026-04-13T00:46:28Z,390000,False,-4.0,67.0,1,right,MISS J. Hawkins 6' driving Layup - blocked,"[1641722, 204060]",1610612740.0,NOP,driving,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.66,,,,,,,,Ingles,204060.0,,,
41,PT09M51.00S,2026-04-13T00:46:20.1Z,1,REGULAR,block,,[],204060,,,1610612740,7,0,2026-04-13T00:46:22Z,400000,False,,,0,,J. Ingles BLOCK (1 BLK),[204060],1610612750.0,MIN,,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
42,PT09M51.00S,2026-04-13T00:46:20.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,7,0,2026-04-13T00:46:28Z,410000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,40.0,,,,,,,,,,,
44,PT09M38.00S,2026-04-13T00:46:38.7Z,1,REGULAR,3pt,Jump Shot,[],1630545,31.750985545335087,45.588235294117645,1610612750,7,0,2026-04-13T00:46:44Z,430000,False,22.0,246.0,1,left,MISS T. Shannon Jr. 24' pullup 3PT,[1630545],1610612750.0,MIN,pullup,,,Shannon Jr.,T. Shannon Jr.,,,,,Above the Break 3,24+ Center,,,,,,Missed,,24.7,,,,,,,,,,,,
45,PT09M36.00S,2026-04-13T00:46:40.7Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,7,0,2026-04-13T00:47:03Z,440000,False,,,0,,D. Queen REBOUND (Off:0 Def:1),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Center,,,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,
46,PT09M31.00S,2026-04-13T00:46:49.3Z,1,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612740,7,0,2026-04-13T00:46:56Z,450000,False,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Hawkins 2 FT),"[1628978, 1641722]",1610612750.0,MIN,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,2715.0,1.0,0.0,Hawkins,1641722.0,,,,,,,,,,,,,,,
48,PT09M31.00S,2026-04-13T00:47:13.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641722,,,1610612740,7,1,2026-04-13T00:47:13Z,470000,False,,,0,,J. Hawkins Free Throw 1 of 2 (1 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
49,PT09M31.00S,2026-04-13T00:47:27.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641722,,,1610612740,7,2,2026-04-13T00:47:27Z,480000,False,,,0,,J. Hawkins Free Throw 2 of 2 (2 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
51,PT09M19.00S,2026-04-13T00:47:40.0Z,1,REGULAR,3pt,Jump Shot,[],1628978,8.492115637319317,96.07843137254902,1610612750,10,2,2026-04-13T00:47:45Z,500000,False,-230.0,27.0,1,left,D. DiVincenzo 3PT  (3 PTS) (T. Shannon Jr. 2 AST),"[1628978, 1630545]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,23.2,,,,,T. Shannon Jr.,1630545.0,2.0,,,,,
53,PT09M11.00S,2026-04-13T00:47:48.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,92.32917214191852,52.20588235294118,1610612740,10,2,2026-04-13T00:47:55Z,520000,False,11.0,20.0,1,right,MISS J. Fears driving Layup,[1642847],1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.25,,,,,,,,,,,,
55,PT09M08.00S,2026-04-13T00:47:51.3Z,1,REGULAR,rebound,defensive,[],204060,,,1610612750,10,2,2026-04-13T00:47:55Z,540000,False,,,0,,J. Ingles REBOUND (Off:0 Def:3),[204060],1610612750.0,MIN,,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,,,,,,,,,53.0,3.0,3.0,0.0,,,,,,,,
56,PT09M02.00S,2026-04-13T00:47:57.4Z,1,REGULAR,3pt,Jump Shot,[],1628978,31.750985545335087,28.431372549019606,1610612750,10,2,2026-04-13T00:48:10Z,550000,False,108.0,246.0,1,left,MISS D. DiVincenzo 26' pullup 3PT,[1628978],1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.86,,,,,,,,,,,,
57,PT09M00.00S,2026-04-13T00:47:59.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612740,10,2,2026-04-13T00:48:10Z,560000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,56.0,,,,,,,,,,,
59,PT09M00.00S,2026-04-13T00:48:08.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,10,2,2026-04-13T00:48:08Z,580000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT08M49.00S,2026-04-13T00:51:11.7Z,1,REGULAR,3pt,Jump Shot,[],1642877,93.9060446780552,95.34313725490196,1610612740,10,2,2026-04-13T00:51:17Z,590000,False,227.0,5.0,1,right,MISS M. Peavy 3PT,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.68,,,,,,,,,,,,
61,PT08M45.00S,2026-04-13T00:51:15.7Z,1,REGULAR,rebound,defensive,[],1642866,,,1610612750,10,2,2026-04-13T00:51:17Z,600000,False,,,0,,J. Beringer REBOUND (Off:1 Def:1),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,Right Corner 3,24+ Right,,,,,,,,,60.0,2.0,1.0,1.0,,,,,,,,
62,PT08M31.00S,2026-04-13T00:51:29.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642866,8.492115637319317,47.30392156862745,1610612750,12,2,2026-04-13T00:51:35Z,610000,False,13.0,27.0,1,left,J. Beringer cutting finger roll Layup (4 PTS) (J. Ingles 1 AST),"[1642866, 204060]",1610612750.0,MIN,cutting finger roll,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,3.05,,,,,J. Ingles,204060.0,1.0,,,,,
64,PT08M03.00S,2026-04-13T00:51:56.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641722,89.30683311432325,48.529411764705884,1610612740,12,2,2026-04-13T00:52:29Z,630000,False,-7.0,48.0,1,right,MISS J. Hawkins driving floating Shot,[1641722],1610612740.0,NOP,driving floating,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.86,,,,,,,,,,,,
65,PT08M02.00S,2026-04-13T00:51:57.2Z,1,REGULAR,rebound,offensive,[],1642852,,,1610612740,12,2,2026-04-13T00:52:08Z,640000,False,,,0,,D. Queen REBOUND (Off:1 Def:1),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,64.0,2.0,1.0,1.0,,,,,,,,
66,PT08M02.00S,2026-04-13T00:52:02.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642852,94.40999984741211,50.0,1610612740,12,2,2026-04-13T00:52:12Z,650000,False,0.0,0.0,1,right,MISS D. Queen tip Layup,[1642852],1610612740.0,NOP,tip,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,,,,,,,,,,,,
67,PT08M00.00S,2026-04-13T00:52:04.0Z,1,REGULAR,rebound,defensive,[],1642866,,,1610612750,12,2,2026-04-13T00:52:12Z,660000,False,,,0,,J. Beringer REBOUND (Off:1 Def:2),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,,,,,,,,66.0,3.0,2.0,1.0,,,,,,,,
68,PT08M00.00S,2026-04-13T00:52:05.7Z,1,REGULAR,foul,personal,[],1642490,,,1610612750,12,2,2026-04-13T00:52:19Z,670000,False,,,0,,J. Oduro personal FOUL (2 PF),"[1642490, 1642866]",1610612740.0,NOP,,,,Oduro,J. Oduro,,,,,In The Paint (Non-RA),0-8 Center,2534.0,2.0,0.0,Beringer,1642866.0,,,,,,,,,,,,,,,
70,PT08M00.00S,2026-04-13T00:52:17.2Z,1,REGULAR,substitution,out,[],1642490,,,1610612750,12,2,2026-04-13T00:52:23Z,690000,False,,,0,,SUB out: J. Oduro,[1642490],1610612740.0,NOP,,,,Oduro,J. Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT08M00.00S,2026-04-13T00:52:17.2Z,1,REGULAR,substitution,in,[],1630621,,,1610612750,12,2,2026-04-13T00:52:23Z,700000,False,,,0,,SUB in: H. Dickinson,[1630621],1610612740.0,NOP,,,,Dickinson,H. Dickinson,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT07M51.00S,2026-04-13T00:52:38.4Z,1,REGULAR,3pt,Jump Shot,[],1628978,29.911300919842315,76.22549019607843,1610612750,12,2,2026-04-13T00:52:44Z,710000,False,-131.0,229.0,1,left,MISS D. DiVincenzo 26' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.36,,,,,,,,,,,,
73,PT07M49.00S,2026-04-13T00:52:40.4Z,1,REGULAR,rebound,defensive,[],1642847,,,1610612740,12,2,2026-04-13T00:53:01Z,720000,False,,,0,,J. Fears REBOUND (Off:0 Def:1),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,,,,,,,,,72.0,1.0,1.0,0.0,,,,,,,,
74,PT07M46.00S,2026-04-13T00:52:46.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642847,90.62089356110381,43.38235294117647,1610612740,12,4,2026-04-13T00:52:57Z,730000,False,-33.0,36.0,1,right,J. Fears running Layup (2 PTS),[1642847],1610612740.0,NOP,running,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,4.87,,,,,,,,,,,,
75,PT07M46.00S,2026-04-13T00:52:49.5Z,1,REGULAR,foul,personal,['1freethrow'],204060,,,1610612740,12,4,2026-04-13T00:52:56Z,740000,False,,,0,,J. Ingles shooting personal FOUL (1 PF) (Fears 1 FT),"[204060, 1642847]",1610612750.0,MIN,shooting,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,2534.0,1.0,0.0,Fears,1642847.0,,,,,,,,,,,,,,,
77,PT07M46.00S,2026-04-13T00:53:11.0Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1642847,,,1610612740,12,5,2026-04-13T00:53:11Z,760000,False,,,0,,J. Fears Free Throw 1 of 1 (3 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
78,PT07M37.00S,2026-04-13T00:53:22.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642866,12.302890932982917,48.77450980392157,1610612750,12,5,2026-04-13T00:53:28Z,770000,False,6.0,63.0,1,left,MISS J. Beringer 6' driving floating Shot,[1642866],1610612750.0,MIN,driving floating,,,Beringer,J. Beringer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.34,,,,,,,,,,,,
79,PT07M34.00S,2026-04-13T00:53:25.9Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,12,5,2026-04-13T00:53:28Z,780000,False,,,0,,D. Queen REBOUND (Off:1 Def:2),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,78.0,3.0,2.0,1.0,,,,,,,,
80,PT07M26.00S,2026-04-13T00:53:32.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,90.88370565045992,52.20588235294118,1610612740,12,7,2026-04-13T00:53:37Z,790000,False,11.0,33.0,1,right,D. Queen driving Layup (2 PTS),[1642852],1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,3.5,,,,,,,,,,,,
81,PT07M15.00S,2026-04-13T00:53:46.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642866,6.521024967148489,48.77450980392157,1610612750,14,7,2026-04-13T00:53:54Z,800000,False,6.0,9.0,1,left,J. Beringer alley-oop Layup (6 PTS) (D. DiVincenzo 1 AST),"[1642866, 1628978]",1610612750.0,MIN,alley-oop,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,1.07,,,,,D. DiVincenzo,1628978.0,1.0,,,,,
83,PT07M15.00S,2026-04-13T00:53:52.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630621,,,1610612750,14,7,2026-04-13T00:53:58Z,820000,False,,,0,,H. Dickinson shooting personal FOUL (1 PF) (Beringer 1 FT),"[1630621, 1642866]",1610612740.0,NOP,shooting,,,Dickinson,H. Dickinson,,,,,Restricted Area,0-8 Center,1627541.0,1.0,0.0,Beringer,1642866.0,,,,,,,,,,,,,,,
85,PT07M15.00S,2026-04-13T00:54:11.3Z,1,REGULAR,freethrow,1 of 1,[],1642866,,,1610612750,14,7,2026-04-13T00:54:13Z,840000,False,,,0,,MISS J. Beringer Free Throw 1 of 1,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
86,PT07M13.00S,2026-04-13T00:54:13.3Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,14,7,2026-04-13T00:54:13Z,850000,False,,,0,,D. Queen REBOUND (Off:1 Def:3),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,85.0,4.0,3.0,1.0,,,,,,,,
87,PT07M07.00S,2026-04-13T00:54:17.9Z,1,REGULAR,3pt,Jump Shot,[],1642847,68.9388961892247,29.411764705882355,1610612740,14,7,2026-04-13T00:54:32Z,860000,False,-103.0,239.0,1,right,MISS J. Fears 26' pullup 3PT,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.07,,,,,,,,,,,,
