actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
84,PT04M56.00S,2025-01-29T00:53:23.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,7.835085413929041,53.18627450980392,1610612737,18,13,2025-01-29T00:53:31Z,830000,False,-16.0,21.0,1,left,D. Hunter pullup bank Jump Shot (2 PTS),[1629631],1610612737.0,ATL,pullup bank,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,2.64,Made,,,,,2.0,,,,,,,,,,,,,
85,PT04M45.00S,2025-01-29T00:53:34.0Z,1,REGULAR,3pt,Jump Shot,[],1627832,71.17279894875165,21.813725490196077,1610612745,18,13,2025-01-29T00:53:39Z,840000,False,-141.0,218.0,1,right,MISS F. VanVleet 26' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,26.0,Missed,,,,,,,,,,,,,,,,,,
86,PT04M43.00S,2025-01-29T00:53:36.0Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,18,13,2025-01-29T00:53:39Z,850000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,,,
87,PT04M38.00S,2025-01-29T00:53:41.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630700,10.5946123521682,50.98039215686274,1610612737,18,13,2025-01-29T00:53:47Z,860000,False,-5.0,47.0,1,left,MISS D. Daniels driving floating Shot,[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,4.74,Missed,,,,,,,,,,,,,,,,,,
88,PT04M36.00S,2025-01-29T00:53:44.2Z,1,REGULAR,rebound,offensive,[],1630700,,,1610612737,18,13,2025-01-29T00:53:44Z,870000,False,,,0,,D. Daniels REBOUND (Off:1 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,87.0,4.0,3.0,1.0,,,,,,,,,,,,,,
89,PT04M33.00S,2025-01-29T00:53:47.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626204,30.831143232588698,29.166666666666668,1610612737,21,13,2025-01-29T00:53:54Z,880000,False,104.0,237.0,1,left,L. Nance Jr. 25' 3PT  (3 PTS) (D. Daniels 2 AST),"[1626204, 1630700]",1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,25.92,Made,,,,,3.0,,D. Daniels,1630700.0,2.0,,,,,,,,,
91,PT04M19.00S,2025-01-29T00:54:02.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,89.70105124835742,61.274509803921575,1610612745,21,13,2025-01-29T00:55:47Z,900000,False,56.0,44.0,1,right,MISS D. Brooks 7' turnaround Shot - blocked,"[1628415, 1630249]",1610612745.0,HOU,turnaround,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,7.17,Missed,,,,,,,,,,,,,,,,,Krejčí,1630249.0
92,PT04M19.00S,2025-01-29T00:54:02.5Z,1,REGULAR,block,,[],1630249,,,1610612745,21,13,2025-01-29T00:54:07Z,910000,False,,,0,,V. Krejčí BLOCK (1 BLK),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
93,PT04M16.00S,2025-01-29T00:54:05.5Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,21,13,2025-01-29T00:55:47Z,920000,False,,,0,,D. Daniels REBOUND (Off:1 Def:4),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,91.0,5.0,4.0,1.0,,,,,,,,,,,,,,
94,PT04M05.00S,2025-01-29T00:54:14.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,8.229303547963205,44.36274509803921,1610612737,21,13,2025-01-29T00:54:20Z,930000,False,28.0,25.0,1,left,MISS L. Nance Jr. cutting Layup,[1626204],1610612737.0,ATL,cutting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,,,,,,
95,PT04M02.00S,2025-01-29T00:54:17.4Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,21,13,2025-01-29T00:54:20Z,940000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,94.0,1.0,1.0,0.0,,,,,,,,,,,,,,
96,PT03M52.00S,2025-01-29T00:54:27.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,91.5407358738502,45.588235294117645,1610612745,21,15,2025-01-29T00:54:34Z,950000,False,-22.0,27.0,1,right,D. Brooks turnaround Jump Shot (5 PTS),[1628415],1610612745.0,HOU,turnaround,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.49,Made,,,,,5.0,,,,,,,,,,,,,
99,PT03M32.00S,2025-01-29T00:54:47.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630249,7.30946123521682,55.392156862745104,1610612737,21,15,2025-01-29T00:54:54Z,980000,False,-27.0,16.0,1,left,MISS V. Krejčí driving floating bank Shot,[1630249],1610612737.0,ATL,driving floating bank,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,,,,,
100,PT03M30.00S,2025-01-29T00:54:49.5Z,1,REGULAR,rebound,defensive,[],1641715,,,1610612745,21,15,2025-01-29T00:54:54Z,990000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:2),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,99.0,2.0,2.0,0.0,,,,,,,,,,,,,,
101,PT03M25.00S,2025-01-29T00:54:55.5Z,1,REGULAR,3pt,Jump Shot,[],1627832,94.82588699080158,96.56862745098039,1610612745,21,18,2025-01-29T00:57:25Z,1000000,False,233.0,-4.0,1,right,F. VanVleet 3PT  (3 PTS) (D. Brooks 1 AST),"[1627832, 1628415]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Right Corner 3,24+ Right,23.28,Made,,,,,3.0,,D. Brooks,1628415.0,1.0,,,,,,,,,
103,PT03M23.00S,2025-01-29T00:55:03.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,21,18,2025-01-29T00:55:03Z,1020000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M23.00S,2025-01-29T00:57:09.1Z,1,REGULAR,substitution,out,[],1630700,,,1610612737,21,18,2025-01-29T00:57:58Z,1030000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M23.00S,2025-01-29T00:57:09.1Z,1,REGULAR,substitution,out,[],1630249,,,1610612737,21,18,2025-01-29T00:57:58Z,1040000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M23.00S,2025-01-29T00:57:09.1Z,1,REGULAR,substitution,out,[],1641708,,,1610612737,21,18,2025-01-29T00:57:58Z,1050000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M23.00S,2025-01-29T00:57:09.1Z,1,REGULAR,substitution,out,[],1627832,,,1610612737,21,18,2025-01-29T00:57:58Z,1060000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M23.00S,2025-01-29T00:57:09.1Z,1,REGULAR,substitution,out,[],1628415,,,1610612737,21,18,2025-01-29T00:57:58Z,1070000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M23.00S,2025-01-29T00:57:09.1Z,1,REGULAR,substitution,out,[],1630578,,,1610612737,21,18,2025-01-29T00:57:58Z,1080000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M23.00S,2025-01-29T00:57:09.1Z,1,REGULAR,substitution,in,[],1629027,,,1610612737,21,18,2025-01-29T00:57:58Z,1090000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M23.00S,2025-01-29T00:57:09.1Z,1,REGULAR,substitution,in,[],1629726,,,1610612737,21,18,2025-01-29T00:57:58Z,1100000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M23.00S,2025-01-29T00:57:09.1Z,1,REGULAR,substitution,in,[],1628988,,,1610612737,21,18,2025-01-29T00:57:58Z,1110000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M23.00S,2025-01-29T00:57:09.1Z,1,REGULAR,substitution,in,[],1629111,,,1610612737,21,18,2025-01-29T00:57:58Z,1120000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M23.00S,2025-01-29T00:57:09.1Z,1,REGULAR,substitution,in,[],1630224,,,1610612737,21,18,2025-01-29T00:57:58Z,1130000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M23.00S,2025-01-29T00:57:09.1Z,1,REGULAR,substitution,in,[],1630256,,,1610612737,21,18,2025-01-29T00:57:58Z,1140000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M09.00S,2025-01-29T00:58:11.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,17.0335085413929,47.05882352941176,1610612737,23,18,2025-01-29T00:58:16Z,1150000,False,15.0,108.0,1,left,D. Hunter 10' driving floating Jump Shot (4 PTS) (T. Young 2 AST),"[1629631, 1629027]",1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,10.86,Made,,,,,4.0,,T. Young,1629027.0,2.0,,,,,,,,,
120,PT02M41.00S,2025-01-29T00:59:01.1Z,1,REGULAR,2pt,Jump Shot,[],1630224,84.05059132720105,72.30392156862744,1610612745,23,18,2025-01-29T00:59:09Z,1180000,False,112.0,97.0,1,right,MISS J. Green 14' fadeaway Shot,[1630224],1610612745.0,HOU,fadeaway,,,Green,J. Green,,,,,Mid-Range,8-16 Right,14.81,Missed,,,,,,,,,,,,,,,,,,
121,PT02M38.00S,2025-01-29T00:59:04.1Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,23,18,2025-01-29T00:59:09Z,1190000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Right,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,,,
122,PT02M35.00S,2025-01-29T00:59:08.6Z,1,REGULAR,foul,personal,[],1630256,,,1610612737,23,18,2025-01-29T00:59:21Z,1200000,False,,,0,,J. Tate personal FOUL (1 PF),"[1630256, 1626204]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,,,,,1627962.0,,,,,,,1.0,0.0,Nance Jr.,1626204.0,,
124,PT02M35.00S,2025-01-29T00:59:32.7Z,1,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612737,23,18,2025-01-29T00:59:47Z,1220000,False,,,0,,D. Hunter bad pass out-of-bounds TURNOVER (1 TO),[1629631],1610612737.0,ATL,bad pass,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,,,,,,,,1627964.0,,,,1.0,,,,,,,,
125,PT02M19.00S,2025-01-29T01:00:00.8Z,1,REGULAR,foul,offensive,[],1630224,,,1610612745,23,18,2025-01-29T01:00:08Z,1230000,False,,,0,,J. Green charge offensive FOUL (1 PF),"[1630224, 1626204]",1610612745.0,HOU,charge,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,,,,,,,1.0,0.0,Nance Jr.,1626204.0,,
127,PT02M19.00S,2025-01-29T01:00:00.8Z,1,REGULAR,turnover,offensive foul,[],1630224,,,1610612745,23,18,2025-01-29T01:00:00Z,1250000,False,,,0,,J. Green offensive foul TURNOVER (1 TO),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,,,,1.0,,,,,,,,
128,PT02M06.00S,2025-01-29T01:00:31.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629027,6.521024967148489,49.50980392156863,1610612737,23,18,2025-01-29T01:00:42Z,1260000,False,2.0,9.0,1,left,MISS T. Young driving Layup - blocked,"[1629027, 1628988]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,0.91,Missed,,,,,,,,,,,,,,,,,Holiday,1628988.0
129,PT02M06.00S,2025-01-29T01:00:31.4Z,1,REGULAR,block,,[],1628988,,,1610612737,23,18,2025-01-29T01:00:34Z,1270000,False,,,0,,A. Holiday BLOCK (1 BLK),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
130,PT02M05.00S,2025-01-29T01:00:32.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,23,18,2025-01-29T01:00:42Z,1280000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,128.0,,,,,,,,,,,,,,,,,
132,PT02M03.00S,2025-01-29T01:00:48.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629631,7.5722733245729295,96.07843137254902,1610612737,23,18,2025-01-29T01:00:53Z,1300000,False,-230.0,19.0,1,left,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.12,Missed,,,,,,,,,,,,,,,,,,
133,PT02M00.00S,2025-01-29T01:00:51.8Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,23,18,2025-01-29T01:00:53Z,1310000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,132.0,3.0,3.0,0.0,,,,,,,,,,,,,,
134,PT01M56.00S,2025-01-29T01:00:58.3Z,1,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,23,18,2025-01-29T01:01:03Z,1320000,False,,,0,,J. Green lost ball out-of-bounds TURNOVER (2 TO),[1630224],1610612745.0,HOU,lost ball,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,1627962.0,,,,2.0,,,,,,,,
135,PT01M41.00S,2025-01-29T01:01:17.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629726,11.383048620236531,41.911764705882355,1610612737,23,18,2025-01-29T01:02:39Z,1330000,False,40.0,55.0,1,left,MISS G. Mathews 6' fadeaway Shot - blocked,"[1629726, 1629111]",1610612737.0,ATL,fadeaway,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),0-8 Center,6.78,Missed,,,,,,,,,,,,,,,,,Landale,1629111.0
136,PT01M41.00S,2025-01-29T01:01:17.6Z,1,REGULAR,block,,[],1629111,,,1610612737,23,18,2025-01-29T01:01:20Z,1340000,False,,,0,,J. Landale BLOCK (1 BLK),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
137,PT01M37.00S,2025-01-29T01:01:21.6Z,1,REGULAR,rebound,offensive,[],1629726,,,1610612737,23,18,2025-01-29T01:01:30Z,1350000,False,,,0,,G. Mathews REBOUND (Off:1 Def:0),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),0-8 Center,,,135.0,1.0,0.0,1.0,,,,,,,,,,,,,,
138,PT01M34.00S,2025-01-29T01:01:24.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629027,30.831143232588698,19.852941176470587,1610612737,23,18,2025-01-29T01:02:06Z,1360000,False,151.0,237.0,1,left,MISS T. Young 28' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,28.11,Missed,,,,,,,,,,,,,,,,,,
139,PT01M31.00S,2025-01-29T01:01:27.0Z,1,REGULAR,rebound,defensive,[],1641715,,,1610612745,23,18,2025-01-29T01:01:33Z,1370000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:3),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,138.0,3.0,3.0,0.0,,,,,,,,,,,,,,
140,PT01M29.00S,2025-01-29T01:01:31.3Z,1,REGULAR,turnover,out-of-bounds,[],1641715,,,1610612745,23,18,2025-01-29T01:01:41Z,1380000,False,,,0,,C. Whitmore bad pass out-of-bounds TURNOVER (1 TO),[1641715],1610612745.0,HOU,bad pass,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628951.0,,,,1.0,,,,,,,,
141,PT01M14.00S,2025-01-29T01:01:50.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630811,16.245072273324574,44.6078431372549,1610612737,25,18,2025-01-29T01:01:55Z,1390000,False,27.0,100.0,1,left,K. Wallace 10' driving floating Jump Shot (2 PTS) (L. Nance Jr. 1 AST),"[1630811, 1626204]",1610612737.0,ATL,driving floating,,,Wallace,K. Wallace,,,,,In The Paint (Non-RA),8-16 Center,10.38,Made,,,,,2.0,,L. Nance Jr.,1626204.0,1.0,,,,,,,,,
143,PT00M56.60S,2025-01-29T01:02:09.0Z,1,REGULAR,foul,personal,['2freethrow'],1629027,,,1610612745,25,18,2025-01-29T01:02:26Z,1410000,False,,,0,,T. Young shooting personal FOUL (1 PF) (Holiday 2 FT),"[1629027, 1628988]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,1628951.0,,,,,,,1.0,0.0,Holiday,1628988.0,,
145,PT00M56.60S,2025-01-29T01:02:29.9Z,1,REGULAR,freethrow,1 of 2,[],1628988,,,1610612745,25,19,2025-01-29T01:02:29Z,1430000,False,,,0,,A. Holiday Free Throw 1 of 2 (1 PTS),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
146,PT00M56.60S,2025-01-29T01:02:42.9Z,1,REGULAR,freethrow,2 of 2,[],1628988,,,1610612745,25,20,2025-01-29T01:02:42Z,1440000,False,,,0,,A. Holiday Free Throw 2 of 2 (2 PTS),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
147,PT00M32.60S,2025-01-29T01:03:09.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612737,25,20,2025-01-29T01:03:32Z,1450000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628951.0,,,,,,,,,,,,
148,PT00M22.30S,2025-01-29T01:03:39.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629111,93.51182654402102,50.73529411764706,1610612745,25,22,2025-01-29T01:03:43Z,1460000,False,4.0,8.0,1,right,J. Landale Layup (2 PTS),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,2.0,,,,,,,,,,,,,
150,PT00M00.90S,2025-01-29T01:04:04.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,5.469776609724048,48.03921568627451,1610612737,27,22,2025-01-29T01:04:09Z,1480000,False,10.0,-1.0,1,left,D. Hunter driving Layup (6 PTS) (T. Young 3 AST),"[1629631, 1629027]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,0.99,Made,,,,,6.0,,T. Young,1629027.0,3.0,,,,,,,,,
154,PT00M00.00S,2025-01-29T01:04:16.7Z,1,REGULAR,period,end,[],0,,,1610612745,27,22,2025-01-29T01:04:16Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-01-29T01:06:41.2Z,2,REGULAR,substitution,out,['startperiod'],1629631,,,1610612745,27,22,2025-01-29T01:07:10Z,1530000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-01-29T01:06:41.2Z,2,REGULAR,substitution,out,['startperiod'],1628988,,,1610612745,27,22,2025-01-29T01:07:10Z,1540000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-01-29T01:06:41.2Z,2,REGULAR,substitution,in,['startperiod'],1631243,,,1610612745,27,22,2025-01-29T01:07:10Z,1550000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-01-29T01:06:41.2Z,2,REGULAR,substitution,in,['startperiod'],1641708,,,1610612745,27,22,2025-01-29T01:07:10Z,1560000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-01-29T01:06:56.9Z,2,REGULAR,period,start,[],0,,,1610612745,27,22,2025-01-29T01:07:11Z,1570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M43.00S,2025-01-29T01:07:13.3Z,2,REGULAR,turnover,lost ball,[],1641715,,,1610612745,27,22,2025-01-29T01:07:20Z,1580000,False,,,0,,C. Whitmore lost ball TURNOVER (2 TO),"[1641715, 1626204]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,Nance Jr.,1626204.0,,,,,,
161,PT11M43.00S,2025-01-29T01:07:13.3Z,2,REGULAR,steal,,[],1626204,,,1610612737,27,22,2025-01-29T01:10:45Z,1590000,False,,,0,,L. Nance Jr. STEAL (1 STL),[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
162,PT11M32.00S,2025-01-29T01:07:25.5Z,2,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,27,22,2025-01-29T01:07:31Z,1600000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (3 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,Mid-Range,8-16 Right,,,,,,,,1628951.0,,,,3.0,,,,,,,,
163,PT11M13.00S,2025-01-29T01:07:55.0Z,2,REGULAR,turnover,bad pass,[],1641715,,,1610612745,27,22,2025-01-29T01:07:59Z,1610000,False,,,0,,C. Whitmore bad pass TURNOVER (3 TO),"[1641715, 1630811]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,3.0,Wallace,1630811.0,,,,,,
164,PT11M13.00S,2025-01-29T01:07:55.0Z,2,REGULAR,steal,,[],1630811,,,1610612737,27,22,2025-01-29T01:07:57Z,1620000,False,,,0,,K. Wallace STEAL (1 STL),[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
165,PT11M09.00S,2025-01-29T01:07:59.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630811,5.732588699080158,50.0,1610612737,29,22,2025-01-29T01:08:06Z,1630000,False,0.0,1.0,1,left,K. Wallace running DUNK (4 PTS),[1630811],1610612737.0,ATL,running,,,Wallace,K. Wallace,,,,,Restricted Area,0-8 Center,0.14,Made,,,,,4.0,,,,,,,,,,,,,
166,PT10M57.00S,2025-01-29T01:08:11.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.9862023653088,49.754901960784316,1610612745,29,24,2025-01-29T01:08:16Z,1640000,False,-1.0,13.0,1,right,J. Green driving reverse Layup (2 PTS),[1630224],1610612745.0,HOU,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,2.0,,,,,,,,,,,,,
167,PT10M46.00S,2025-01-29T01:08:21.4Z,2,REGULAR,3pt,Jump Shot,[],1629027,29.911300919842315,66.91176470588235,1610612737,29,24,2025-01-29T01:08:29Z,1650000,False,-85.0,229.0,1,left,MISS T. Young 24' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,24.38,Missed,,,,,,,,,,,,,,,,,,
168,PT10M45.00S,2025-01-29T01:08:22.4Z,2,REGULAR,rebound,offensive,[],1631243,,,1610612737,29,24,2025-01-29T01:08:41Z,1660000,False,,,0,,M. Gueye REBOUND (Off:1 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Left Center,,,167.0,2.0,1.0,1.0,,,,,,,,,,,,,,
169,PT10M44.00S,2025-01-29T01:08:25.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631243,5.995400788436268,48.28431372549019,1610612737,31,24,2025-01-29T01:08:33Z,1670000,False,9.0,4.0,1,left,M. Gueye putback Layup (4 PTS),[1631243],1610612737.0,ATL,putback,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,0.94,Made,,,,,4.0,,,,,,,,,,,,,
170,PT10M44.00S,2025-01-29T01:08:31.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,31,24,2025-01-29T01:08:31Z,1680000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
