actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT11M17.00S,2024-11-07T00:41:04.6Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,3,0,2024-11-07T00:41:09Z,160000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,
17,PT11M03.00S,2024-11-07T00:41:19.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,5.995400788436268,48.03921568627451,1610612752,3,0,2024-11-07T00:41:25Z,170000,False,10.0,4.0,1,left,MISS K. Towns driving Layup,[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.05,Missed,,,,,,,,,,,,,,,,,,
18,PT10M59.00S,2024-11-07T00:41:23.0Z,1,REGULAR,rebound,offensive,[],1628384,,,1610612752,3,0,2024-11-07T00:41:25Z,180000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:0),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,17.0,1.0,0.0,1.0,,,,,,,
19,PT10M55.00S,2024-11-07T00:41:26.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628384,32.14520367936925,40.44117647058824,1610612752,3,0,2024-11-07T00:41:33Z,190000,False,48.0,250.0,1,left,MISS O. Anunoby 25' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,25.42,Missed,,,,,,,,,,,,,,,,,,
20,PT10M50.00S,2024-11-07T00:41:31.4Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,3,0,2024-11-07T00:41:33Z,200000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,
21,PT10M47.00S,2024-11-07T00:41:34.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642258,72.48685939553219,80.63725490196079,1610612737,3,0,2024-11-07T00:41:42Z,210000,False,153.0,206.0,1,right,MISS Z. Risacher 25' running 3PT,[1642258],1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
22,PT10M45.00S,2024-11-07T00:41:36.4Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,3,0,2024-11-07T00:41:42Z,220000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,
23,PT10M36.00S,2024-11-07T00:41:46.1Z,1,REGULAR,3pt,Jump Shot,[],1628384,7.966491458607096,3.6764705882352944,1610612752,3,0,2024-11-07T00:41:51Z,230000,False,232.0,22.0,1,left,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,23.27,Missed,,,,,,,,,,,,,,,,,,
24,PT10M32.00S,2024-11-07T00:41:50.1Z,1,REGULAR,rebound,defensive,[],1642258,,,1610612737,3,0,2024-11-07T00:41:51Z,240000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:1),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,
25,PT10M25.00S,2024-11-07T00:41:56.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,93.77463863337714,50.49019607843137,1610612737,5,0,2024-11-07T00:42:11Z,250000,False,2.0,6.0,1,right,C. Capela alley-oop Layup (2 PTS) (T. Young 1 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.65,Made,2.0,T. Young,1629027.0,1.0,,,,,,,,,,,,,,
27,PT10M03.00S,2024-11-07T00:42:18.5Z,1,REGULAR,3pt,Jump Shot,[],1626157,31.61957950065703,38.72549019607843,1610612752,5,0,2024-11-07T00:42:23Z,270000,False,56.0,245.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,25.11,Missed,,,,,,,,,,,,,,,,,,
28,PT10M00.00S,2024-11-07T00:42:21.5Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,5,0,2024-11-07T00:42:23Z,280000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,
29,PT09M47.00S,2024-11-07T00:42:34.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,92.9862023653088,48.77450980392157,1610612737,7,0,2024-11-07T00:42:39Z,290000,False,-6.0,13.0,1,right,C. Capela Layup (4 PTS) (J. Johnson 1 AST),"[203991, 1630552]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.47,Made,4.0,J. Johnson,1630552.0,1.0,,,,,,,,,,,,,,
31,PT09M24.00S,2024-11-07T00:42:58.0Z,1,REGULAR,3pt,Jump Shot,[],1626157,31.09395532194481,62.99019607843137,1610612752,7,0,2024-11-07T03:32:31Z,310000,False,-65.0,240.0,1,left,MISS K. Towns 24' pullup 3PT,[1626157],1610612752.0,NYK,pullup,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,24.85,Missed,,,,,,,,,,,,,,,,,,
32,PT09M21.00S,2024-11-07T00:43:01.0Z,1,REGULAR,rebound,defensive,[],1642258,,,1610612737,7,0,2024-11-07T00:43:04Z,320000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:2),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Center,,,,,,,,,,31.0,2.0,2.0,0.0,,,,,,,
33,PT09M15.00S,2024-11-07T00:43:06.4Z,1,REGULAR,3pt,Jump Shot,[],1630700,95.6143232588699,4.6568627450980395,1610612737,7,0,2024-11-07T00:43:13Z,330000,False,-227.0,-11.0,1,right,MISS D. Daniels 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Left Corner 3,24+ Left,22.7,Missed,,,,,,,,,,,,,,,,,,
35,PT09M10.00S,2024-11-07T00:43:11.4Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,7,0,2024-11-07T00:43:13Z,350000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,,,,,33.0,2.0,1.0,1.0,,,,,,,
36,PT09M05.00S,2024-11-07T00:43:18.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.521024967148489,51.9607843137255,1610612752,7,0,2024-11-07T00:43:32Z,360000,False,-10.0,9.0,1,left,MISS K. Towns Layup - blocked,"[1626157, 1642258]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,,Risacher,1642258.0,,,,,
37,PT09M05.00S,2024-11-07T00:43:18.4Z,1,REGULAR,block,,[],1642258,,,1610612752,7,0,2024-11-07T00:43:21Z,370000,False,,,0,,Z. Risacher BLOCK (1 BLK),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
38,PT09M04.00S,2024-11-07T00:43:19.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,7,0,2024-11-07T00:43:32Z,380000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,36.0,,,,,,,,,,
40,PT08M59.00S,2024-11-07T00:43:39.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628973,10.85742444152431,48.03921568627451,1610612752,7,2,2024-11-07T00:43:50Z,400000,False,10.0,50.0,1,left,J. Brunson driving floating Jump Shot (2 PTS) (K. Towns 1 AST),"[1628973, 1626157]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,2.0,K. Towns,1626157.0,1.0,,,,,,,,,,,,,,
42,PT08M55.00S,2024-11-07T00:43:47.7Z,1,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,7,2,2024-11-07T00:44:02Z,420000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (1 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,Mid-Range,16-24 Left,,,,,,,1.0,,,,,,,,,1628168.0,,,,
43,PT08M33.00S,2024-11-07T00:44:13.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,27.54599211563732,78.43137254901961,1610612752,7,5,2024-11-07T00:44:19Z,430000,False,-142.0,206.0,1,left,K. Towns 25' 3PT  (3 PTS) (M. Bridges 1 AST),"[1626157, 1628969]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,25.06,Made,3.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,
45,PT08M14.00S,2024-11-07T00:44:32.4Z,1,REGULAR,3pt,Jump Shot,[],1642258,95.87713534822602,4.411764705882353,1610612737,10,5,2024-11-07T00:44:38Z,450000,False,-228.0,-14.0,1,right,Z. Risacher 3PT  (6 PTS) (T. Young 2 AST),"[1642258, 1629027]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Left Corner 3,24+ Left,22.83,Made,6.0,T. Young,1629027.0,2.0,,,,,,,,,,,,,,
47,PT07M58.00S,2024-11-07T00:44:49.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,6.258212877792378,49.26470588235294,1610612752,10,7,2024-11-07T00:44:54Z,470000,False,4.0,6.0,1,left,J. Hart cutting Layup (2 PTS) (M. Bridges 2 AST),"[1628404, 1628969]",1610612752.0,NYK,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.73,Made,2.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,,,,
49,PT07M46.00S,2024-11-07T00:45:00.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,92.85479632063075,47.05882352941176,1610612737,12,7,2024-11-07T00:45:05Z,490000,False,-15.0,15.0,1,right,J. Johnson driving floating Jump Shot (2 PTS) (T. Young 3 AST),"[1630552, 1629027]",1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,2.08,Made,2.0,T. Young,1629027.0,3.0,,,,,,,,,,,,,,
51,PT07M26.00S,2024-11-07T00:45:19.8Z,1,REGULAR,3pt,Jump Shot,[],1628973,28.597240473061763,26.47058823529412,1610612752,12,7,2024-11-07T00:45:27Z,510000,False,118.0,216.0,1,left,MISS J. Brunson 24' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,24.62,Missed,,,,,,,,,,,,,,,,,,
52,PT07M24.00S,2024-11-07T00:45:21.8Z,1,REGULAR,rebound,defensive,[],1642258,,,1610612737,12,7,2024-11-07T00:45:27Z,520000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:3),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,51.0,3.0,3.0,0.0,,,,,,,
53,PT07M17.00S,2024-11-07T00:45:29.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,92.32917214191852,44.6078431372549,1610612737,12,7,2024-11-07T00:45:35Z,530000,False,-27.0,20.0,1,right,MISS T. Young driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,,
54,PT07M14.00S,2024-11-07T00:45:32.0Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,12,7,2024-11-07T00:45:35Z,540000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,53.0,2.0,2.0,0.0,,,,,,,
55,PT07M13.00S,2024-11-07T00:45:34.8Z,1,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,12,7,2024-11-07T00:45:47Z,550000,False,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (1 TO),[1628973],1610612752.0,NYK,bad pass,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,1.0,,,,,,,,,202049.0,,,,
56,PT07M10.00S,2024-11-07T00:45:47.8Z,1,REGULAR,foul,offensive,[],203991,,,1610612737,12,7,2024-11-07T00:45:55Z,560000,False,,,0,,C. Capela off-the-ball offensive FOUL (1 PF),"[203991, 1628973]",1610612737.0,ATL,off-the-ball,,,Capela,C. Capela,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1628168.0,1.0,0.0,Brunson,1628973.0
58,PT07M10.00S,2024-11-07T00:45:47.8Z,1,REGULAR,turnover,offensive foul,[],203991,,,1610612737,12,7,2024-11-07T00:45:47Z,580000,False,,,0,,C. Capela offensive foul TURNOVER (1 TO),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,,,,,,,,,1628168.0,,,,
59,PT07M00.00S,2024-11-07T00:46:13.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,27.677398160315374,79.16666666666666,1610612752,12,7,2024-11-07T00:46:18Z,590000,False,-146.0,208.0,1,left,MISS O. Anunoby 25' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
60,PT06M57.00S,2024-11-07T00:46:15.8Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,12,7,2024-11-07T00:46:15Z,600000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,59.0,1.0,1.0,0.0,,,,,,,
61,PT06M48.00S,2024-11-07T00:46:25.1Z,1,REGULAR,2pt,Jump Shot,[],1630552,73.53810775295663,53.92156862745098,1610612737,14,7,2024-11-07T00:46:31Z,610000,False,20.0,196.0,1,right,J. Johnson 19' Jump Shot (4 PTS) (T. Young 4 AST),"[1630552, 1629027]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,19.72,Made,4.0,T. Young,1629027.0,4.0,,,,,,,,,,,,,,
63,PT06M39.00S,2024-11-07T00:46:36.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,14,7,2024-11-07T00:46:36Z,630000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M39.00S,2024-11-07T00:49:08.9Z,1,REGULAR,substitution,out,[],1630552,,,1610612752,14,7,2024-11-07T00:49:25Z,640000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M39.00S,2024-11-07T00:49:08.9Z,1,REGULAR,substitution,in,[],1631223,,,1610612752,14,7,2024-11-07T00:49:25Z,650000,False,,,0,,SUB in: D. Roddy,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M24.00S,2024-11-07T00:49:51.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,7.046649145860711,53.431372549019606,1610612752,14,9,2024-11-07T00:52:14Z,660000,False,-17.0,14.0,1,left,K. Towns turnaround bank Hook (5 PTS) (O. Anunoby 1 AST),"[1626157, 1628384]",1610612752.0,NYK,turnaround bank,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.2,Made,5.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,,,,,
68,PT06M03.00S,2024-11-07T00:50:12.2Z,1,REGULAR,3pt,Jump Shot,[],1629027,67.36202365308804,52.450980392156865,1610612737,14,9,2024-11-07T00:53:35Z,680000,False,12.0,254.0,1,right,MISS T. Young 25' floating 3PT,[1629027],1610612737.0,ATL,floating,,,Young,T. Young,,,,,Above the Break 3,24+ Center,25.46,Missed,,,,,,,,,,,,,,,,,,
69,PT06M00.00S,2024-11-07T00:50:15.2Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,14,9,2024-11-07T00:50:17Z,690000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,,,,68.0,3.0,3.0,0.0,,,,,,,
70,PT05M54.00S,2024-11-07T00:50:22.2Z,1,REGULAR,foul,personal,['2freethrow'],203991,,,1610612752,14,9,2024-11-07T00:50:59Z,700000,False,,,0,,C. Capela shooting personal FOUL (2 PF) (Towns 2 FT),"[203991, 1626157]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Towns,1626157.0
72,PT05M54.00S,2024-11-07T00:51:00.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1626157,,,1610612752,14,10,2024-11-07T00:51:00Z,720000,False,,,0,,K. Towns Free Throw 1 of 2 (6 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
73,PT05M54.00S,2024-11-07T00:51:00.9Z,1,REGULAR,substitution,out,[],1642258,,,1610612752,14,10,2024-11-07T00:51:06Z,730000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M54.00S,2024-11-07T00:51:00.9Z,1,REGULAR,substitution,in,[],1630168,,,1610612752,14,10,2024-11-07T00:51:06Z,750000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M54.00S,2024-11-07T00:51:00.9Z,1,REGULAR,substitution,in,[],1629726,,,1610612752,14,10,2024-11-07T00:51:06Z,760000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT05M54.00S,2024-11-07T00:51:00.9Z,1,REGULAR,substitution,out,[],203991,,,1610612752,14,10,2024-11-07T00:55:04Z,765000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M54.00S,2024-11-07T00:51:22.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1626157,,,1610612752,14,11,2024-11-07T00:51:22Z,770000,False,,,0,,K. Towns Free Throw 2 of 2 (7 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
78,PT05M36.00S,2024-11-07T00:51:46.2Z,1,REGULAR,foul,personal,[],1628969,,,1610612737,14,11,2024-11-07T00:52:18Z,780000,False,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 1629726]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628168.0,1.0,0.0,Mathews,1629726.0
80,PT05M36.00S,2024-11-07T00:52:04.9Z,1,REGULAR,substitution,out,[],1628404,,,1610612737,14,11,2024-11-07T00:52:12Z,800000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M36.00S,2024-11-07T00:52:04.9Z,1,REGULAR,substitution,out,[],1626157,,,1610612737,14,11,2024-11-07T00:52:12Z,810000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M36.00S,2024-11-07T00:52:04.9Z,1,REGULAR,substitution,in,[],1630579,,,1610612737,14,11,2024-11-07T00:52:12Z,820000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M36.00S,2024-11-07T00:52:04.9Z,1,REGULAR,substitution,in,[],1630540,,,1610612737,14,11,2024-11-07T00:52:12Z,830000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M24.00S,2024-11-07T00:52:26.7Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,14,11,2024-11-07T00:52:40Z,840000,False,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 1630579]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,2.0,Sims,1630579.0,,,,,,,,,,,
85,PT05M24.00S,2024-11-07T00:52:26.7Z,1,REGULAR,steal,,[],1630579,,,1610612752,14,11,2024-11-07T00:52:32Z,850000,False,,,0,,J. Sims STEAL (1 STL),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
86,PT05M12.00S,2024-11-07T00:52:38.9Z,1,REGULAR,turnover,bad pass,[],1630540,,,1610612752,14,11,2024-11-07T00:52:45Z,860000,False,,,0,,M. McBride bad pass TURNOVER (1 TO),"[1630540, 1630168]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Okongwu,1630168.0,,,,,,,,,,,
87,PT05M12.00S,2024-11-07T00:52:38.9Z,1,REGULAR,steal,,[],1630168,,,1610612737,14,11,2024-11-07T00:52:41Z,870000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
