actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-22T00:40:19.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-22T00:40:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M51.00S,2024-12-22T00:40:27.9Z,1,REGULAR,jumpball,recovered,[],1630590,,,1610612763,0,0,2024-12-22T00:40:27Z,40000,False,,,0,,Jump Ball Z. Edey vs. C. Capela: Tip to S. Pippen Jr.,"[1630590, 1641744, 203991]",1610612763.0,MEM,startperiod,S. Pippen Jr.,1630590.0,Pippen Jr.,S. Pippen Jr.,Edey,1641744.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,
168,PT11M41.00S,2024-12-22T00:40:41.3Z,1,REGULAR,3pt,Jump Shot,[],1628991,74.98357424441524,83.57843137254902,1610612763,0,0,2024-12-22T01:46:58Z,85000,False,168.0,183.0,1,right,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,24.81,Missed,,,,,,,,,,,,,,,,,,
169,PT11M40.00S,2024-12-22T00:40:42.3Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,0,0,2024-12-22T01:33:59Z,87500,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,168.0,1.0,1.0,0.0,,,,,,,,,,,,,,
250,PT11M39.00S,2024-12-22T00:40:44.2Z,1,REGULAR,turnover,bad pass,[],203991,,,1610612737,0,0,2024-12-22T01:19:57Z,88750,False,,,0,,C. Capela bad pass TURNOVER (1 TO),"[203991, 1630217]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Left Corner 3,24+ Left,,,,,,,1.0,Bane,1630217.0,,,,,,,,,,,
251,PT11M39.00S,2024-12-22T00:40:44.2Z,1,REGULAR,steal,,[],1630217,,,1610612763,0,0,2024-12-22T01:19:15Z,89375,False,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
9,PT11M31.00S,2024-12-22T00:40:47.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641744,92.59198423127464,51.71568627450981,1610612763,0,2,2024-12-22T01:19:15Z,90000,False,9.0,17.0,1,right,Z. Edey Layup (2 PTS) (J. Wells 1 AST),"[1641744, 1642377]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,,,,2.0,J. Wells,1642377.0,1.0,,,,,,,
11,PT11M20.00S,2024-12-22T00:40:58.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,9.937582128777924,45.34313725490196,1610612737,2,2,2024-12-22T00:41:06Z,110000,False,23.0,41.0,1,left,J. Johnson driving floating Jump Shot (2 PTS),[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.71,Made,,,,,,,,2.0,,,,,,,,,,
12,PT11M05.00S,2024-12-22T00:41:14.0Z,1,REGULAR,3pt,Jump Shot,[],1628991,68.54467805519053,69.85294117647058,1610612763,2,2,2024-12-22T00:41:19Z,120000,False,99.0,243.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,26.27,Missed,,,,,,,,,,,,,,,,,,
13,PT11M01.00S,2024-12-22T00:41:18.0Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,2,2,2024-12-22T00:41:19Z,130000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,12.0,2.0,2.0,0.0,,,,,,,,,,,,,,
14,PT10M54.00S,2024-12-22T00:41:24.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,5.863994743758213,48.77450980392157,1610612737,2,2,2024-12-22T00:41:31Z,140000,False,6.0,3.0,1,left,MISS C. Capela alley-oop Layup,[203991],1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.66,Missed,,,,,,,,,,,,,,,,,,
