actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-10-28T23:40:41.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-10-28T23:40:41Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-10-28T23:40:44.1Z,1,REGULAR,jumpball,recovered,[],1641731,,,1610612764,0,0,2024-10-28T23:40:44Z,40000,False,,,0,,Jump Ball A. Sarr vs. C. Capela: Tip to B. Coulibaly,"[1641731, 1642259, 203991]",1610612764.0,WAS,startperiod,B. Coulibaly,1641731.0,Coulibaly,B. Coulibaly,Sarr,1642259.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2024-10-28T23:40:52.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642259,6.783837056504599,50.73529411764706,1610612764,0,2,2024-10-28T23:40:59Z,70000,False,-4.0,11.0,1,left,A. Sarr DUNK (2 PTS) (K. Kuzma 1 AST),"[1642259, 1628398]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,1.19,Made,2.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,,
9,PT11M29.00S,2024-10-28T23:41:10.7Z,1,REGULAR,3pt,Jump Shot,[],1642258,96.7969776609724,95.34313725490196,1610612737,0,2,2024-10-28T23:41:16Z,90000,False,227.0,-22.0,1,right,MISS Z. Risacher 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,22.78,Missed,,,,,,,,,,,,,,,,,,
10,PT11M27.00S,2024-10-28T23:41:12.7Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,0,2,2024-10-28T23:41:16Z,100000,False,,,0,,A. Sarr REBOUND (Off:0 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Right Corner 3,24+ Right,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M19.00S,2024-10-28T23:41:22.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,19.66162943495401,51.9607843137255,1610612764,0,2,2024-10-28T23:41:27Z,110000,False,-10.0,132.0,1,left,MISS K. Kuzma 13' pullup Shot,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,13.27,Missed,,,,,,,,,,,,,,,,,,
12,PT11M15.00S,2024-10-28T23:41:25.1Z,1,REGULAR,rebound,offensive,[],1628398,,,1610612764,0,2,2024-10-28T23:41:25Z,120000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:0),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,11.0,1.0,0.0,1.0,,,,,,,,,,
13,PT11M07.00S,2024-10-28T23:41:33.4Z,1,REGULAR,turnover,bad pass,[],1641731,,,1610612764,0,2,2024-10-28T23:41:39Z,130000,False,,,0,,B. Coulibaly bad pass TURNOVER (1 TO),"[1641731, 1642258]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Risacher,1642258.0,,,,,,,
14,PT11M07.00S,2024-10-28T23:41:33.4Z,1,REGULAR,steal,,[],1642258,,,1610612737,0,2,2024-10-28T23:41:35Z,140000,False,,,0,,Z. Risacher STEAL (1 STL),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
15,PT11M01.00S,2024-10-28T23:41:39.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629027,60.13469119579501,46.32352941176471,1610612737,3,2,2024-10-28T23:41:49Z,150000,False,-18.0,322.0,1,right,T. Young 32' 3PT running pullup (3 PTS),[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,32.27,Made,3.0,,,,,,,,,,,,,,,,,
