actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT10M56.00S,2024-11-29T19:41:52.4Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,2,2,2024-11-29T19:41:55Z,170000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,
18,PT10M54.00S,2024-11-29T19:41:56.9Z,1,REGULAR,foul,personal,[],1642258,,,1610612739,2,2,2024-11-29T19:42:06Z,180000,False,,,0,,Z. Risacher personal FOUL (1 PF),"[1642258, 1629636]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1193.0,1.0,0.0,Garland,1629636.0,,,
20,PT10M49.00S,2024-11-29T19:42:20.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,91.01511169513797,54.166666666666664,1610612739,2,2,2024-11-29T19:42:29Z,200000,False,21.0,32.0,1,right,MISS D. Mitchell driving Layup,[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,,
21,PT10M44.00S,2024-11-29T19:42:25.2Z,1,REGULAR,rebound,offensive,[],1628378,,,1610612739,2,2,2024-11-29T19:42:25Z,210000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,20.0,2.0,1.0,1.0,,,,,,,,
22,PT10M44.00S,2024-11-29T19:42:25.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628378,94.40999984741211,50.0,1610612739,2,2,2024-11-29T19:42:25Z,220000,False,0.0,0.0,1,right,MISS D. Mitchell tip Layup,[1628378],1610612739.0,CLE,tip,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
23,PT10M43.00S,2024-11-29T19:42:26.0Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,2,2,2024-11-29T19:42:26Z,230000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,
24,PT10M39.00S,2024-11-29T19:42:30.7Z,1,REGULAR,3pt,Jump Shot,[],1642258,7.440867279894875,94.85294117647058,1610612737,5,2,2024-11-29T19:42:39Z,240000,False,-224.0,17.0,1,left,Z. Risacher 3PT  (3 PTS) (J. Johnson 1 AST),"[1642258, 1630552]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Left Corner 3,24+ Left,22.5,Made,3.0,J. Johnson,1630552.0,1.0,,,,,,,,,,,,,,
26,PT10M23.00S,2024-11-29T19:42:45.9Z,1,REGULAR,2pt,Jump Shot,[],1629636,77.7431011826544,24.509803921568626,1610612739,5,4,2024-11-29T19:42:51Z,260000,False,-127.0,157.0,1,right,D. Garland 20' step back Jump Shot (2 PTS),[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left Center,20.2,Made,2.0,,,,,,,,,,,,,,,,,
27,PT10M09.00S,2024-11-29T19:43:01.1Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,5,4,2024-11-29T19:43:07Z,270000,False,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 1630171]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Okoro,1630171.0
28,PT10M09.00S,2024-11-29T19:43:01.1Z,1,REGULAR,steal,,[],1630171,,,1610612739,5,4,2024-11-29T19:43:03Z,280000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
29,PT10M05.00S,2024-11-29T19:43:06.0Z,1,REGULAR,foul,personal,['2freethrow'],1642258,,,1610612739,5,4,2024-11-29T19:43:23Z,290000,False,,,0,,Z. Risacher shooting personal FOUL (2 PF) (Mobley 2 FT),"[1642258, 1630596]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204058.0,2.0,0.0,Mobley,1630596.0,,,
31,PT10M05.00S,2024-11-29T19:43:29.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630596,,,1610612739,5,5,2024-11-29T19:43:29Z,310000,False,,,0,,E. Mobley Free Throw 1 of 2 (3 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
32,PT10M05.00S,2024-11-29T19:43:45.4Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630596,,,1610612739,5,6,2024-11-29T19:43:45Z,320000,False,,,0,,E. Mobley Free Throw 2 of 2 (4 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
33,PT09M51.00S,2024-11-29T19:44:02.6Z,1,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612737,5,6,2024-11-29T19:44:23Z,330000,False,,,0,,J. Allen shooting personal FOUL (1 PF) (Risacher 2 FT),"[1628386, 1642258]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204058.0,1.0,0.0,Risacher,1642258.0,,,
35,PT09M51.00S,2024-11-29T19:44:27.3Z,1,REGULAR,freethrow,1 of 2,[],1642258,,,1610612737,6,6,2024-11-29T19:44:43Z,350000,False,,,0,,Z. Risacher Free Throw 1 of 2 (4 PTS),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
36,PT09M51.00S,2024-11-29T19:44:27.3Z,1,REGULAR,freethrow,2 of 2,[],1642258,,,1610612737,6,6,2024-11-29T19:44:44Z,360000,False,,,0,,MISS Z. Risacher Free Throw 2 of 2,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
37,PT09M49.00S,2024-11-29T19:44:29.3Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,6,6,2024-11-29T19:44:44Z,370000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,
38,PT09M43.00S,2024-11-29T19:44:48.3Z,1,REGULAR,3pt,Jump Shot,[],1629636,70.38436268068331,21.813725490196077,1610612739,6,9,2024-11-29T19:44:53Z,380000,False,-141.0,226.0,1,right,D. Garland 26' 3PT pullup (5 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,26.62,Made,5.0,,,,,,,,,,,,,,,,,
39,PT09M32.00S,2024-11-29T19:44:59.4Z,1,REGULAR,turnover,lost ball,[],1629027,,,1610612737,6,9,2024-11-29T19:45:04Z,390000,False,,,0,,T. Young lost ball TURNOVER (2 TO),"[1629027, 1630596]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Mobley,1630596.0
40,PT09M32.00S,2024-11-29T19:44:59.4Z,1,REGULAR,steal,,[],1630596,,,1610612739,6,9,2024-11-29T19:45:27Z,400000,False,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
41,PT09M22.00S,2024-11-29T19:45:09.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,96.13994743758212,95.34313725490196,1610612739,6,12,2024-11-29T19:45:14Z,410000,False,227.0,-16.0,1,right,D. Garland 3PT step back (8 PTS) (E. Mobley 1 AST),"[1629636, 1630596]",1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Right Corner 3,24+ Right,22.73,Made,8.0,E. Mobley,1630596.0,1.0,,,,,,,,,,,,,,
44,PT09M06.00S,2024-11-29T19:45:45.5Z,1,REGULAR,turnover,lost ball,[],1630700,,,1610612737,6,12,2024-11-29T19:45:50Z,440000,False,,,0,,D. Daniels lost ball TURNOVER (1 TO),"[1630700, 1628378]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0
45,PT09M06.00S,2024-11-29T19:45:45.5Z,1,REGULAR,steal,,[],1628378,,,1610612739,6,12,2024-11-29T19:45:47Z,450000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
46,PT09M02.00S,2024-11-29T19:45:49.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,92.32917214191852,48.77450980392157,1610612739,6,12,2024-11-29T19:45:57Z,460000,False,-6.0,20.0,1,right,MISS I. Okoro running Layup - blocked,"[1630171, 1642258]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,2.05,Missed,,,,,Risacher,1642258.0,,,,,,,,,,,,
47,PT09M02.00S,2024-11-29T19:45:49.7Z,1,REGULAR,block,,[],1642258,,,1610612739,6,12,2024-11-29T19:45:52Z,470000,False,,,0,,Z. Risacher BLOCK (1 BLK),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT08M59.00S,2024-11-29T19:45:52.7Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,6,12,2024-11-29T19:45:57Z,480000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,46.0,1.0,1.0,0.0,,,,,,,,
49,PT08M49.00S,2024-11-29T19:46:03.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,7.440867279894875,48.28431372549019,1610612737,8,12,2024-11-29T19:48:00Z,490000,False,9.0,17.0,1,left,J. Johnson driving floating Jump Shot (2 PTS) (D. Daniels 1 AST),"[1630552, 1630700]",1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.94,Made,2.0,D. Daniels,1630700.0,1.0,,,,,,,,,,,,,,
51,PT08M38.00S,2024-11-29T19:46:14.6Z,1,REGULAR,3pt,Jump Shot,[],1630596,67.23061760840999,37.254901960784316,1610612739,8,12,2024-11-29T19:46:26Z,510000,False,-64.0,256.0,1,right,MISS E. Mobley 26' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,26.33,Missed,,,,,,,,,,,,,,,,,,
52,PT08M37.00S,2024-11-29T19:46:15.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,8,12,2024-11-29T19:46:26Z,520000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,51.0,,,,,,,,,,,
54,PT08M24.00S,2024-11-29T19:46:38.1Z,1,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,8,12,2024-11-29T19:46:44Z,540000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (3 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,202049.0,,,,,3.0,,
55,PT08M11.00S,2024-11-29T19:46:55.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628386,93.24901445466492,48.529411764705884,1610612739,8,14,2024-11-29T19:47:01Z,550000,False,-7.0,11.0,1,right,J. Allen cutting Layup (2 PTS) (I. Okoro 1 AST),"[1628386, 1630171]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.33,Made,2.0,I. Okoro,1630171.0,1.0,,,,,,,,,,,,,,
57,PT08M03.00S,2024-11-29T19:47:04.0Z,1,REGULAR,turnover,lost ball,[],1642258,,,1610612737,8,14,2024-11-29T19:47:08Z,570000,False,,,0,,Z. Risacher lost ball TURNOVER (1 TO),"[1642258, 1628378]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0
58,PT08M03.00S,2024-11-29T19:47:04.0Z,1,REGULAR,steal,,[],1628378,,,1610612739,8,14,2024-11-29T19:47:06Z,580000,False,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
59,PT07M59.00S,2024-11-29T19:47:08.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630596,93.9060446780552,50.73529411764706,1610612739,8,16,2024-11-29T19:47:18Z,590000,False,4.0,5.0,1,right,E. Mobley running alley-oop Layup (6 PTS) (D. Mitchell 1 AST),"[1630596, 1628378]",1610612739.0,CLE,running alley-oop,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.61,Made,6.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,,,,
61,PT07M59.00S,2024-11-29T19:47:13.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,8,16,2024-11-29T19:47:13Z,610000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M35.00S,2024-11-29T19:50:38.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612737,8,16,2024-11-29T19:50:46Z,620000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,202049.0,,,,,,,
63,PT07M24.00S,2024-11-29T19:50:55.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,69.20170827858082,67.64705882352942,1610612739,8,16,2024-11-29T19:51:02Z,630000,False,88.0,237.0,1,right,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
64,PT07M22.00S,2024-11-29T19:50:58.0Z,1,REGULAR,rebound,offensive,[],1628378,,,1610612739,8,16,2024-11-29T19:50:58Z,640000,False,,,0,,D. Mitchell REBOUND (Off:2 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,63.0,3.0,1.0,2.0,,,,,,,,
65,PT07M10.00S,2024-11-29T19:51:09.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628378,89.96386333771353,54.90196078431373,1610612739,8,16,2024-11-29T19:51:15Z,650000,False,25.0,42.0,1,right,MISS D. Mitchell driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,4.85,Missed,,,,,,,,,,,,,,,,,,
66,PT07M06.00S,2024-11-29T19:51:13.7Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,8,16,2024-11-29T19:51:15Z,660000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,
67,PT06M58.00S,2024-11-29T19:51:21.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,10.068988173455978,55.63725490196079,1610612737,10,16,2024-11-29T19:51:27Z,670000,False,-28.0,42.0,1,left,D. Daniels floating Jump Shot (2 PTS) (T. Young 1 AST),"[1630700, 1629027]",1610612737.0,ATL,floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,5.07,Made,2.0,T. Young,1629027.0,1.0,,,,,,,,,,,,,,
69,PT06M38.00S,2024-11-29T19:51:40.8Z,1,REGULAR,turnover,bad pass,[],1630171,,,1610612739,10,16,2024-11-29T19:51:46Z,690000,False,,,0,,I. Okoro bad pass TURNOVER (1 TO),"[1630171, 1630700]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,1.0,Daniels,1630700.0
70,PT06M38.00S,2024-11-29T19:51:40.8Z,1,REGULAR,steal,,[],1630700,,,1610612737,10,16,2024-11-29T19:51:43Z,700000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
71,PT06M33.00S,2024-11-29T19:51:49.2Z,1,REGULAR,foul,personal,[],1628378,,,1610612737,10,16,2024-11-29T19:51:55Z,710000,False,,,0,,D. Mitchell personal FOUL (1 PF),"[1628378, 1630700]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,204058.0,1.0,0.0,Daniels,1630700.0,,,
73,PT06M33.00S,2024-11-29T19:51:57.2Z,1,REGULAR,substitution,out,[],1630552,,,1610612737,10,16,2024-11-29T19:52:07Z,730000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M33.00S,2024-11-29T19:51:57.2Z,1,REGULAR,substitution,out,[],1642258,,,1610612737,10,16,2024-11-29T19:52:07Z,740000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M33.00S,2024-11-29T19:51:57.2Z,1,REGULAR,substitution,out,[],1630596,,,1610612737,10,16,2024-11-29T19:52:07Z,750000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M33.00S,2024-11-29T19:51:57.2Z,1,REGULAR,substitution,out,[],1628378,,,1610612737,10,16,2024-11-29T19:52:07Z,760000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M33.00S,2024-11-29T19:51:57.2Z,1,REGULAR,substitution,in,[],1629631,,,1610612737,10,16,2024-11-29T19:52:07Z,770000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M33.00S,2024-11-29T19:51:57.2Z,1,REGULAR,substitution,in,[],203992,,,1610612737,10,16,2024-11-29T19:52:07Z,780000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M33.00S,2024-11-29T19:51:57.2Z,1,REGULAR,substitution,in,[],1627747,,,1610612737,10,16,2024-11-29T19:52:07Z,790000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M33.00S,2024-11-29T19:51:57.2Z,1,REGULAR,substitution,in,[],1627777,,,1610612737,10,16,2024-11-29T19:52:07Z,800000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M27.00S,2024-11-29T19:52:22.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,8.886333771353483,95.34313725490196,1610612737,13,16,2024-11-29T19:52:28Z,810000,False,-227.0,31.0,1,left,D. Hunter 3PT  (3 PTS) (T. Young 2 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,22.88,Made,3.0,T. Young,1629027.0,2.0,,,,,,,,,,,,,,
83,PT06M07.00S,2024-11-29T19:52:42.0Z,1,REGULAR,3pt,Jump Shot,[],1629636,68.9388961892247,31.127450980392158,1610612739,13,16,2024-11-29T19:52:47Z,830000,False,-94.0,239.0,1,right,MISS D. Garland 25' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
84,PT06M04.00S,2024-11-29T19:52:45.0Z,1,REGULAR,rebound,offensive,[],1630171,,,1610612739,13,16,2024-11-29T19:52:47Z,840000,False,,,0,,I. Okoro REBOUND (Off:1 Def:0),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,83.0,1.0,0.0,1.0,,,,,,,,
85,PT06M04.00S,2024-11-29T19:52:48.2Z,1,REGULAR,turnover,traveling,[],1627777,,,1610612739,13,16,2024-11-29T19:52:53Z,850000,False,,,0,,G. Niang traveling TURNOVER (1 TO),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1193.0,,,,,1.0,,
86,PT05M54.00S,2024-11-29T19:53:09.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203992,9.149145860709593,3.9215686274509802,1610612737,13,16,2024-11-29T19:53:14Z,860000,False,230.0,34.0,1,left,MISS B. Bogdanović 3PT,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
