actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-12-24T00:42:27.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-24T00:42:27Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-12-24T00:42:46.0Z,1,REGULAR,jumpball,recovered,[],201144,,,1610612750,0,0,2024-12-24T00:42:46Z,40000,False,,,0,,Jump Ball R. Gobert vs. C. Capela: Tip to M. Conley,"[201144, 203497, 203991]",1610612750.0,MIN,startperiod,M. Conley,201144.0,Conley,M. Conley,Gobert,203497.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2024-12-24T00:42:56.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.85479632063075,49.26470588235294,1610612750,0,2,2024-12-24T00:43:03Z,70000,False,-4.0,15.0,1,right,A. Edwards driving Layup (2 PTS) (M. Conley 1 AST),"[1630162, 201144]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.52,Made,2.0,M. Conley,201144.0,1.0,,,,,,,,,,,,,,
8,PT11M30.00S,2024-12-24T00:43:15.3Z,1,REGULAR,foul,personal,[],1630183,,,1610612737,0,2,2024-12-24T00:43:22Z,80000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 1629027]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,,,,1199.0,1.0,0.0,Young,1629027.0,,,,,,,,,
10,PT11M23.00S,2024-12-24T00:43:38.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,10.85742444152431,53.92156862745098,1610612737,2,2,2024-12-24T00:43:44Z,100000,False,-20.0,50.0,1,left,T. Young driving finger roll Layup (2 PTS) (J. Johnson 1 AST),"[1629027, 1630552]",1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,5.33,Made,2.0,J. Johnson,1630552.0,1.0,,,,,,,,,,,,,,
12,PT11M04.00S,2024-12-24T00:43:57.3Z,1,REGULAR,3pt,Jump Shot,[],203944,86.02168199737189,3.6764705882352944,1610612750,2,2,2024-12-24T00:44:02Z,120000,False,-232.0,79.0,1,right,MISS J. Randle 24' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,24.47,Missed,,,,,,,,,,,,,,,,,,
13,PT11M00.00S,2024-12-24T00:44:01.3Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,2,2,2024-12-24T00:44:02Z,130000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,12.0,1.0,1.0,0.0,,,,,
14,PT10M50.00S,2024-12-24T00:44:11.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,5.732588699080158,47.794117647058826,1610612737,2,2,2024-12-24T00:44:18Z,140000,False,11.0,1.0,1,left,MISS C. Capela DUNK - blocked,"[203991, 203497]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,Gobert,203497.0,,,
15,PT10M50.00S,2024-12-24T00:44:11.6Z,1,REGULAR,block,,[],203497,,,1610612737,2,2,2024-12-24T00:44:15Z,150000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
16,PT10M49.00S,2024-12-24T00:44:12.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,2,2,2024-12-24T00:44:18Z,160000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,14.0,,,,,,,,
