actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
88,PT05M06.00S,2025-04-06T22:23:41.2Z,1,REGULAR,substitution,out,[],1641729,,,1610612762,21,14,2025-04-06T22:23:50Z,840000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M06.00S,2025-04-06T22:23:41.2Z,1,REGULAR,substitution,in,[],1629004,,,1610612762,21,14,2025-04-06T22:23:50Z,850000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M55.00S,2025-04-06T22:24:10.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641718,92.9862023653088,47.30392156862745,1610612762,21,16,2025-04-06T22:24:17Z,860000,False,-13.0,13.0,1,right,K. George driving Layup (5 PTS) (K. Filipowski 1 AST),"[1641718, 1642271]",1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,1.9,Made,5.0,,,,,,,,K. Filipowski,1642271.0,1.0,,,,,,,
92,PT04M55.00S,2025-04-06T22:24:16.8Z,1,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612762,21,16,2025-04-06T22:24:40Z,880000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (George 1 FT),"[1630168, 1641718]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1830.0,1.0,0.0,George,1641718.0,,
94,PT04M55.00S,2025-04-06T22:24:46.3Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1641718,,,1610612762,21,17,2025-04-06T22:24:46Z,900000,False,,,0,,K. George Free Throw 1 of 1 (6 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
95,PT04M41.00S,2025-04-06T22:25:02.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,5.601182654402102,48.28431372549019,1610612737,23,17,2025-04-06T22:25:08Z,910000,False,9.0,0.0,1,left,O. Okongwu cutting Layup (10 PTS) (C. LeVert 1 AST),"[1630168, 1627747]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.86,Made,10.0,,,,,,,,C. LeVert,1627747.0,1.0,,,,,,,
97,PT04M27.00S,2025-04-06T22:25:16.1Z,1,REGULAR,3pt,Jump Shot,[],1642268,69.46452036793693,28.676470588235293,1610612762,23,17,2025-04-06T22:25:24Z,930000,False,-107.0,235.0,1,right,MISS I. Collier 25' step back 3PT,[1642268],1610612762.0,UTA,step back,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
98,PT04M26.00S,2025-04-06T22:25:17.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,23,17,2025-04-06T22:27:55Z,940000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,97.0,,,,,,,,,,,,,,,,
100,PT04M26.00S,2025-04-06T22:25:44.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,23,17,2025-04-06T22:27:55Z,960000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M26.00S,2025-04-06T22:28:02.6Z,1,REGULAR,substitution,out,[],1642258,,,1610612762,23,17,2025-04-06T22:28:43Z,980000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M26.00S,2025-04-06T22:28:02.6Z,1,REGULAR,substitution,out,[],1630168,,,1610612762,23,17,2025-04-06T22:28:43Z,990000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M26.00S,2025-04-06T22:28:02.6Z,1,REGULAR,substitution,out,[],1642271,,,1610612762,23,17,2025-04-06T22:28:43Z,1000000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M26.00S,2025-04-06T22:28:02.6Z,1,REGULAR,substitution,in,[],1631243,,,1610612762,23,17,2025-04-06T22:28:43Z,1010000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M26.00S,2025-04-06T22:28:02.6Z,1,REGULAR,substitution,in,[],1629611,,,1610612762,23,17,2025-04-06T22:28:43Z,1020000,False,,,0,,SUB in: T. Mann,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M26.00S,2025-04-06T22:28:02.6Z,1,REGULAR,substitution,in,[],1630695,,,1610612762,23,17,2025-04-06T22:28:43Z,1030000,False,,,0,,SUB in: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M23.00S,2025-04-06T22:28:47.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630695,80.76544021024968,92.8921568627451,1610612762,23,17,2025-04-06T22:28:52Z,1040000,False,214.0,128.0,1,right,MISS M. Potter 24' 3PT,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
109,PT04M20.00S,2025-04-06T22:28:50.3Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,23,17,2025-04-06T22:30:17Z,1050000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,
110,PT04M09.00S,2025-04-06T22:29:01.1Z,1,REGULAR,3pt,Jump Shot,[],1630700,30.699737187910642,66.42156862745098,1610612737,23,17,2025-04-06T22:29:05Z,1060000,False,-82.0,236.0,1,left,MISS D. Daniels 25' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,25.0,Missed,,,,,,,,,,,,,,,,,,
111,PT04M06.00S,2025-04-06T22:29:04.1Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,23,17,2025-04-06T22:29:05Z,1070000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,110.0,2.0,2.0,0.0,,,,,,,,,,,,,
112,PT03M59.00S,2025-04-06T22:29:11.5Z,1,REGULAR,3pt,Jump Shot,[],1629004,65.52233902759527,45.588235294117645,1610612762,23,17,2025-04-06T22:29:17Z,1080000,False,-22.0,272.0,1,right,MISS S. Mykhailiuk 27' pullup 3PT,[1629004],1610612762.0,UTA,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Center,27.25,Missed,,,,,,,,,,,,,,,,,,
113,PT03M55.00S,2025-04-06T22:29:15.5Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612737,23,17,2025-04-06T22:30:55Z,1090000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,,
114,PT03M47.00S,2025-04-06T22:29:23.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630249,4.812746386333772,51.225490196078425,1610612737,25,17,2025-04-06T22:29:29Z,1100000,False,-6.0,-7.0,1,left,V. Krejčí driving reverse Layup (2 PTS) (M. Gueye 1 AST),"[1630249, 1631243]",1610612737.0,ATL,driving reverse,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,0.95,Made,2.0,,,,,,,,M. Gueye,1631243.0,1.0,,,,,,,
116,PT03M27.00S,2025-04-06T22:29:42.3Z,1,REGULAR,3pt,Jump Shot,[],1641718,67.36202365308804,39.21568627450981,1610612762,25,17,2025-04-06T22:29:47Z,1120000,False,-54.0,254.0,1,right,MISS K. George 25' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,25.99,Missed,,,,,,,,,,,,,,,,,,
117,PT03M24.00S,2025-04-06T22:29:45.3Z,1,REGULAR,rebound,defensive,[],1631243,,,1610612737,25,17,2025-04-06T22:29:47Z,1130000,False,,,0,,M. Gueye REBOUND (Off:0 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,,
118,PT03M16.00S,2025-04-06T22:29:54.2Z,1,REGULAR,2pt,Jump Shot,[],1631243,5.995400788436268,74.50980392156863,1610612737,25,17,2025-04-06T22:30:01Z,1140000,False,-123.0,4.0,1,left,MISS M. Gueye 12' Jump Shot,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Mid-Range,8-16 Left,12.26,Missed,,,,,,,,,,,,,,,,,,
119,PT03M14.00S,2025-04-06T22:29:56.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,25,17,2025-04-06T22:30:01Z,1150000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,8-16 Left,,,,118.0,,,,,,,,,,,,,,,,
120,PT03M14.00S,2025-04-06T22:30:01.6Z,1,REGULAR,foul,personal,[],1642268,,,1610612737,25,17,2025-04-06T22:30:11Z,1160000,False,,,0,,I. Collier loose ball personal FOUL (1 PF),"[1642268, 1630249]",1610612762.0,UTA,loose ball,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201638.0,1.0,0.0,Krejčí,1630249.0,,
122,PT03M14.00S,2025-04-06T22:30:09.6Z,1,REGULAR,substitution,out,[],1630700,,,1610612737,25,17,2025-04-06T22:30:24Z,1180000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M14.00S,2025-04-06T22:30:09.6Z,1,REGULAR,substitution,out,[],1642268,,,1610612737,25,17,2025-04-06T22:30:24Z,1190000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M14.00S,2025-04-06T22:30:09.6Z,1,REGULAR,substitution,out,[],1630548,,,1610612737,25,17,2025-04-06T22:30:24Z,1200000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M14.00S,2025-04-06T22:30:09.6Z,1,REGULAR,substitution,in,[],1629027,,,1610612737,25,17,2025-04-06T22:30:24Z,1210000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M14.00S,2025-04-06T22:30:09.6Z,1,REGULAR,substitution,in,[],1630531,,,1610612737,25,17,2025-04-06T22:30:24Z,1220000,False,,,0,,SUB in: J. Springer,[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M14.00S,2025-04-06T22:30:09.6Z,1,REGULAR,substitution,in,[],1629012,,,1610612737,25,17,2025-04-06T22:30:24Z,1230000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M06.00S,2025-04-06T22:30:37.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631243,7.440867279894875,49.01960784313725,1610612737,27,17,2025-04-06T22:30:43Z,1240000,False,5.0,17.0,1,left,M. Gueye turnaround Hook (2 PTS) (T. Young 3 AST),"[1631243, 1629027]",1610612737.0,ATL,turnaround,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,1.81,Made,2.0,,,,,,,,T. Young,1629027.0,3.0,,,,,,,
130,PT02M50.00S,2025-04-06T22:30:52.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,85.49605781865965,43.872549019607845,1610612762,27,19,2025-04-06T22:31:00Z,1260000,False,-31.0,84.0,1,right,K. George 8' pullup Jump Shot (8 PTS) (S. Mykhailiuk 1 AST),"[1641718, 1629004]",1610612762.0,UTA,pullup,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,8.92,Made,8.0,,,,,,,,S. Mykhailiuk,1629004.0,1.0,,,,,,,
132,PT02M34.00S,2025-04-06T22:31:08.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,14.011169513797633,46.568627450980394,1610612737,27,19,2025-04-06T22:31:17Z,1280000,False,17.0,79.0,1,left,MISS C. LeVert 8' fadeaway Shot,[1627747],1610612737.0,ATL,fadeaway,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,8.1,Missed,,,,,,,,,,,,,,,,,,
133,PT02M30.00S,2025-04-06T22:31:12.8Z,1,REGULAR,rebound,defensive,[],1630695,,,1610612762,27,19,2025-04-06T22:33:51Z,1290000,False,,,0,,M. Potter REBOUND (Off:0 Def:1),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,In The Paint (Non-RA),8-16 Center,,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,
134,PT02M16.00S,2025-04-06T22:31:27.1Z,1,REGULAR,turnover,bad pass,[],1629004,,,1610612762,27,19,2025-04-06T22:31:33Z,1300000,False,,,0,,S. Mykhailiuk bad pass TURNOVER (1 TO),"[1629004, 1630249]",1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Krejčí,1630249.0,,,,,,,,,,
135,PT02M16.00S,2025-04-06T22:31:27.1Z,1,REGULAR,steal,,[],1630249,,,1610612737,27,19,2025-04-06T22:31:29Z,1310000,False,,,0,,V. Krejčí STEAL (1 STL),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
136,PT02M11.00S,2025-04-06T22:31:31.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627747,5.601182654402102,49.26470588235294,1610612737,29,19,2025-04-06T22:35:04Z,1320000,False,4.0,0.0,1,left,C. LeVert running finger roll Layup (2 PTS) (V. Krejčí 1 AST),"[1627747, 1630249]",1610612737.0,ATL,running finger roll,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,0.37,Made,2.0,,,,,,,,V. Krejčí,1630249.0,1.0,,,,,,,
138,PT02M03.00S,2025-04-06T22:31:40.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,93.11760840998686,47.05882352941176,1610612762,29,21,2025-04-06T22:31:47Z,1340000,False,-15.0,12.0,1,right,C. Sexton driving Layup (6 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,1.91,Made,6.0,,,,,,,,,,,,,,,,,
139,PT01M52.00S,2025-04-06T22:31:50.7Z,1,REGULAR,3pt,Jump Shot,[],1627747,7.30946123521682,96.81372549019608,1610612737,29,21,2025-04-06T22:31:57Z,1350000,False,-234.0,16.0,1,left,MISS C. LeVert 3PT,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,23.47,Missed,,,,,,,,,,,,,,,,,,
140,PT01M49.00S,2025-04-06T22:31:54.3Z,1,REGULAR,rebound,offensive,[],1631243,,,1610612737,29,21,2025-04-06T22:31:54Z,1360000,False,,,0,,M. Gueye REBOUND (Off:1 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Left Corner 3,24+ Left,,,,139.0,2.0,1.0,1.0,,,,,,,,,,,,,
141,PT01M49.00S,2025-04-06T22:32:00.3Z,1,REGULAR,foul,personal,['2freethrow'],1630531,,,1610612737,29,21,2025-04-06T22:32:13Z,1370000,False,,,0,,J. Springer shooting personal FOUL (1 PF) (LeVert 2 FT),"[1630531, 1627747]",1610612762.0,UTA,shooting,,,Springer,J. Springer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1629178.0,1.0,0.0,LeVert,1627747.0,,
143,PT01M49.00S,2025-04-06T22:32:24.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627747,,,1610612737,30,21,2025-04-06T22:32:24Z,1390000,False,,,0,,C. LeVert Free Throw 1 of 2 (3 PTS),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
144,PT01M49.00S,2025-04-06T22:32:40.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627747,,,1610612737,31,21,2025-04-06T22:32:40Z,1400000,False,,,0,,C. LeVert Free Throw 2 of 2 (4 PTS),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
145,PT01M33.00S,2025-04-06T22:32:58.6Z,1,REGULAR,2pt,Jump Shot,[],1629012,96.40275952693824,16.911764705882355,1610612762,31,23,2025-04-06T22:33:05Z,1410000,False,-165.0,-19.0,1,right,C. Sexton 16' step back Jump Shot (8 PTS) (S. Mykhailiuk 2 AST),"[1629012, 1629004]",1610612762.0,UTA,step back,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Left,16.65,Made,8.0,,,,,,,,S. Mykhailiuk,1629004.0,2.0,,,,,,,
147,PT01M20.00S,2025-04-06T22:33:10.8Z,1,REGULAR,2pt,Jump Shot,[],1629027,27.020367936925098,43.872549019607845,1610612737,33,23,2025-04-06T22:33:17Z,1430000,False,31.0,201.0,1,left,T. Young 20' step back Jump Shot (5 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Mid-Range,16-24 Center,20.38,Made,5.0,,,,,,,,,,,,,,,,,
148,PT01M05.00S,2025-04-06T22:33:25.6Z,1,REGULAR,turnover,bad pass,[],1641718,,,1610612762,33,23,2025-04-06T22:33:31Z,1440000,False,,,0,,K. George bad pass TURNOVER (2 TO),"[1641718, 1627747]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Center,,,,,,,,2.0,LeVert,1627747.0,,,,,,,,,,
149,PT01M05.00S,2025-04-06T22:33:25.6Z,1,REGULAR,steal,,[],1627747,,,1610612737,33,23,2025-04-06T22:33:28Z,1450000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
150,PT01M02.00S,2025-04-06T22:33:29.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,5.732588699080158,48.529411764705884,1610612737,35,23,2025-04-06T22:33:38Z,1460000,False,7.0,1.0,1,left,C. LeVert running DUNK (6 PTS),[1627747],1610612737.0,ATL,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,0.75,Made,6.0,,,,,,,,,,,,,,,,,
152,PT00M36.20S,2025-04-06T22:34:15.0Z,1,REGULAR,3pt,Jump Shot,[],1641718,68.15045992115637,40.19607843137255,1610612762,35,26,2025-04-06T22:34:22Z,1480000,False,-49.0,247.0,1,right,K. George 25' 3PT pullup (11 PTS),[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,25.17,Made,11.0,,,,,,,,,,,,,,,,,
154,PT00M28.70S,2025-04-06T22:34:35.5Z,1,REGULAR,3pt,Jump Shot,[],1629027,28.86005256241787,25.49019607843137,1610612737,38,26,2025-04-06T22:34:40Z,1500000,False,123.0,219.0,1,left,T. Young 25' 3PT pullup (8 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,25.08,Made,8.0,,,,,,,,,,,,,,,,,
155,PT00M05.00S,2025-04-06T22:35:03.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630531,82.34231274638634,58.08823529411765,1610612762,38,28,2025-04-06T22:35:09Z,1510000,False,40.0,113.0,1,right,J. Springer 12' fadeaway Jump Shot (2 PTS) (S. Mykhailiuk 3 AST),"[1630531, 1629004]",1610612762.0,UTA,fadeaway,,,Springer,J. Springer,,,,,In The Paint (Non-RA),8-16 Center,12.05,Made,2.0,,,,,,,,S. Mykhailiuk,1629004.0,3.0,,,,,,,
156,PT00M00.50S,2025-04-06T22:35:18.5Z,1,REGULAR,3pt,Jump Shot,[],1627747,30.305519053876477,25.245098039215684,1610612737,41,28,2025-04-06T22:35:32Z,1520000,False,124.0,232.0,1,left,C. LeVert 26' 3PT  (9 PTS) (T. Young 4 AST),"[1627747, 1629027]",1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,26.33,Made,9.0,,,,,,,,T. Young,1629027.0,4.0,,,,,,,
158,PT00M00.00S,2025-04-06T22:35:22.9Z,1,REGULAR,period,end,[],0,,,1610612762,41,28,2025-04-06T22:35:22Z,1540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-04-06T22:37:34.2Z,2,REGULAR,substitution,out,['startperiod'],1627747,,,1610612762,41,28,2025-04-06T22:38:01Z,1550000,False,,,0,,SUB out: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-04-06T22:37:34.2Z,2,REGULAR,substitution,out,['startperiod'],1630249,,,1610612762,41,28,2025-04-06T22:38:01Z,1560000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-04-06T22:37:34.2Z,2,REGULAR,substitution,out,['startperiod'],1630695,,,1610612762,41,28,2025-04-06T22:38:01Z,1570000,False,,,0,,SUB out: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-04-06T22:37:34.2Z,2,REGULAR,substitution,in,['startperiod'],1642258,,,1610612762,41,28,2025-04-06T22:38:01Z,1580000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-04-06T22:37:34.2Z,2,REGULAR,substitution,in,['startperiod'],1627777,,,1610612762,41,28,2025-04-06T22:38:01Z,1590000,False,,,0,,SUB in: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-04-06T22:37:34.2Z,2,REGULAR,substitution,in,['startperiod'],1642271,,,1610612762,41,28,2025-04-06T22:38:01Z,1600000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-04-06T22:38:13.8Z,2,REGULAR,period,start,[],0,,,1610612737,41,28,2025-04-06T22:38:13Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M48.00S,2025-04-06T22:38:24.8Z,2,REGULAR,3pt,Jump Shot,[],1627777,5.601182654402102,95.09803921568627,1610612737,41,28,2025-04-06T22:38:30Z,1620000,False,-225.0,0.0,1,left,MISS G. Niang 3PT,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
169,PT11M45.00S,2025-04-06T22:38:27.8Z,2,REGULAR,rebound,defensive,[],1641718,,,1610612762,41,28,2025-04-06T22:38:30Z,1630000,False,,,0,,K. George REBOUND (Off:0 Def:3),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Left Corner 3,24+ Left,,,,168.0,3.0,3.0,0.0,,,,,,,,,,,,,
170,PT11M39.00S,2025-04-06T22:38:33.5Z,2,REGULAR,3pt,Jump Shot,[],1641718,67.36202365308804,38.48039215686275,1610612762,41,31,2025-04-06T22:39:38Z,1640000,False,-58.0,254.0,1,right,K. George 26' 3PT  (14 PTS) (C. Sexton 2 AST),"[1641718, 1629012]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,26.07,Made,14.0,,,,,,,,C. Sexton,1629012.0,2.0,,,,,,,
172,PT11M26.00S,2025-04-06T22:38:47.1Z,2,REGULAR,turnover,lost ball,[],1627777,,,1610612737,41,31,2025-04-06T22:38:53Z,1660000,False,,,0,,G. Niang lost ball TURNOVER (1 TO),"[1627777, 1630531]",1610612737.0,ATL,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Springer,1630531.0,,,,,,,,,,
173,PT11M26.00S,2025-04-06T22:38:47.1Z,2,REGULAR,steal,,[],1630531,,,1610612762,41,31,2025-04-06T22:38:50Z,1670000,False,,,0,,J. Springer STEAL (1 STL),[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
174,PT11M18.00S,2025-04-06T22:38:55.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629012,74.58935611038108,60.049019607843135,1610612762,41,31,2025-04-06T22:39:01Z,1680000,False,50.0,186.0,1,right,MISS C. Sexton 19' pullup Shot,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Center,19.3,Missed,,,,,,,,,,,,,,,,,,
175,PT11M14.00S,2025-04-06T22:38:59.6Z,2,REGULAR,rebound,defensive,[],1631243,,,1610612737,41,31,2025-04-06T22:39:01Z,1690000,False,,,0,,M. Gueye REBOUND (Off:1 Def:2),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Mid-Range,16-24 Center,,,,174.0,3.0,2.0,1.0,,,,,,,,,,,,,
176,PT11M03.00S,2025-04-06T22:39:09.4Z,2,REGULAR,2pt,Jump Shot,[],1642258,15.850854139290407,88.97058823529412,1610612737,41,31,2025-04-06T22:39:14Z,1700000,False,-195.0,96.0,1,left,MISS Z. Risacher 21' Jump Shot,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Left,21.75,Missed,,,,,,,,,,,,,,,,,,
