actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-03T00:40:42.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-03T00:40:42Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-12-03T00:40:45.6Z,1,REGULAR,jumpball,recovered,[],1630552,,,1610612737,0,0,2024-12-03T00:40:45Z,40000,False,,,0,,Jump Ball C. Capela vs. Y. Missi: Tip to J. Johnson,"[1630552, 203991, 1642274]",1610612737.0,ATL,startperiod,J. Johnson,1630552.0,Johnson,J. Johnson,Capela,203991.0,Missi,1642274.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-12-03T00:40:58.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,18.347568988173457,47.05882352941176,1610612737,0,0,2024-12-03T01:10:25Z,70000,False,15.0,120.0,1,left,MISS T. Young 12' fadeaway Shot,[1629027],1610612737.0,ATL,fadeaway,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,12.09,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2024-12-03T00:41:01.5Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,0,0,2024-12-03T00:41:06Z,80000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M21.00S,2024-12-03T00:41:20.8Z,1,REGULAR,2pt,Jump Shot,[],203468,94.69448094612353,74.26470588235294,1610612740,0,2,2024-12-03T00:41:27Z,90000,False,121.0,-3.0,1,right,C. McCollum 12' fadeaway Jump Shot (2 PTS) (T. Murphy III 1 AST),"[203468, 1630530]",1610612740.0,NOP,fadeaway,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,12.13,Made,,,,,2.0,T. Murphy III,1630530.0,1.0,,,,,,,,,,
11,PT11M04.00S,2024-12-03T00:41:37.3Z,1,REGULAR,turnover,bad pass,[],1642258,,,1610612737,0,2,2024-12-03T00:41:43Z,110000,False,,,0,,Z. Risacher bad pass TURNOVER (1 TO),"[1642258, 1630530]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Murphy III,1630530.0,,,,,,,
12,PT11M04.00S,2024-12-03T00:41:37.3Z,1,REGULAR,steal,,[],1630530,,,1610612740,0,2,2024-12-03T00:41:39Z,120000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT10M59.00S,2024-12-03T00:41:43.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630530,92.46057818659659,55.63725490196079,1610612740,0,2,2024-12-03T00:41:49Z,130000,False,28.0,18.0,1,right,MISS T. Murphy III running Layup,[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,3.37,Missed,,,,,,,,,,,,,,,,,,
14,PT10M53.00S,2024-12-03T00:41:49.2Z,1,REGULAR,rebound,offensive,[],1642274,,,1610612740,0,2,2024-12-03T00:41:49Z,140000,False,,,0,,Y. Missi REBOUND (Off:1 Def:0),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,13.0,1.0,0.0,1.0,,,,,,,,,,,,,,
15,PT10M53.00S,2024-12-03T00:41:47.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1642274,94.40999984741211,50.0,1610612740,0,4,2024-12-03T00:41:50Z,150000,False,0.0,0.0,1,right,Y. Missi tip Layup (2 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
