actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
23,PT11M01.00S,2025-02-23T23:13:53.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,15.982260183968464,47.549019607843135,1610612765,0,2,2025-02-23T23:14:46Z,230000,False,12.0,98.0,1,left,MISS T. Harris 9' driving floating Shot,[202699],1610612765.0,DET,driving floating,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,9.85,Missed,,,,,,,,,,,,,,,,,,
24,PT10M59.00S,2025-02-23T23:13:55.4Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,0,2,2025-02-23T23:13:58Z,240000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,23.0,2.0,1.0,1.0,,,,,,,,,,,,,,
25,PT10M50.00S,2025-02-23T23:14:05.9Z,1,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612737,0,2,2025-02-23T23:14:16Z,250000,False,,,0,,J. Duren shooting personal FOUL (2 PF) (Risacher 2 FT),"[1631105, 1642258]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,1627524.0,2.0,0.0,Risacher,1642258.0,,,,,,,,,
27,PT10M50.00S,2025-02-23T23:14:28.8Z,1,REGULAR,freethrow,1 of 2,[],1642258,,,1610612737,1,2,2025-02-23T23:17:56Z,270000,False,,,0,,Z. Risacher Free Throw 1 of 2 (1 PTS),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
61,PT10M50.00S,2025-02-23T23:14:54.5Z,1,REGULAR,substitution,out,[],1631105,,,1610612737,1,2,2025-02-23T23:18:09Z,272500,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT10M50.00S,2025-02-23T23:14:54.5Z,1,REGULAR,substitution,in,[],1630191,,,1610612737,1,2,2025-02-23T23:18:09Z,273750,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT10M50.00S,2025-02-23T23:14:28.8Z,1,REGULAR,freethrow,2 of 2,[],1642258,,,1610612737,2,2,2025-02-23T23:17:56Z,275000,False,,,0,,Z. Risacher Free Throw 2 of 2 (2 PTS),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
32,PT10M35.00S,2025-02-23T23:15:20.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641709,8.886333771353483,51.9607843137255,1610612765,2,4,2025-02-23T23:17:25Z,300000,False,-10.0,31.0,1,left,A. Thompson driving DUNK (4 PTS) (C. Cunningham 1 AST),"[1641709, 1630595]",1610612765.0,DET,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,,,,,,4.0,C. Cunningham,1630595.0,1.0,,,,,
34,PT10M28.00S,2025-02-23T23:15:25.2Z,1,REGULAR,foul,personal,[],1641709,,,1610612737,2,4,2025-02-23T23:26:40Z,340000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641709, 1629027]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627524.0,1.0,0.0,Young,1629027.0,,,,,,,,,
36,PT10M28.00S,2025-02-23T23:15:37.1Z,1,REGULAR,foul,technical,['1freethrow'],202699,,,1610612737,2,4,2025-02-23T23:19:04Z,360000,False,,,0,,T. Harris technical FOUL (1 Tech),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,1628172.0,0.0,1.0,,,,,,,,,,,
37,PT10M28.00S,2025-02-23T23:15:50.9Z,1,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,3,4,2025-02-23T23:17:49Z,370000,False,,,0,,T. Young technical Free Throw 1 of 1 (1 PTS),[1629027],1610612737.0,ATL,technical,,,Young,T. Young,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
38,PT10M21.00S,2025-02-23T23:16:08.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,82.60512483574244,49.50980392156863,1610612737,5,4,2025-02-23T23:16:13Z,380000,False,-2.0,111.0,1,right,D. Daniels 11' driving floating Jump Shot (2 PTS),[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,11.1,Made,,,,,,,,,,2.0,,,,,,,,
39,PT10M09.00S,2025-02-23T23:16:20.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,14.14257555847569,55.392156862745104,1610612765,5,4,2025-02-23T23:16:24Z,390000,False,-27.0,80.0,1,left,MISS C. Cunningham 8' driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,8.48,Missed,,,,,,,,,,,,,,,,,,
40,PT10M06.00S,2025-02-23T23:16:23.3Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,5,4,2025-02-23T23:16:24Z,400000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT10M02.00S,2025-02-23T23:16:27.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630168,89.96386333771353,49.754901960784316,1610612737,5,4,2025-02-23T23:20:59Z,410000,False,-1.0,42.0,1,right,MISS O. Okongwu running Layup - blocked,"[1630168, 1630191]",1610612737.0,ATL,running,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,4.18,Missed,,,,,,,,,,,,,,Stewart,1630191.0,,,
42,PT10M02.00S,2025-02-23T23:16:27.0Z,1,REGULAR,block,,[],1630191,,,1610612737,5,4,2025-02-23T23:16:30Z,420000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT09M59.00S,2025-02-23T23:16:30.0Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,5,4,2025-02-23T23:16:37Z,430000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,
44,PT09M56.00S,2025-02-23T23:16:33.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641709,5.338370565045992,51.225490196078425,1610612765,5,6,2025-02-23T23:16:46Z,440000,False,-6.0,-2.0,1,left,A. Thompson running DUNK (6 PTS) (T. Harris 1 AST),"[1641709, 202699]",1610612765.0,DET,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,,,,,,6.0,T. Harris,202699.0,1.0,,,,,
47,PT09M43.00S,2025-02-23T23:16:53.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,93.77463863337714,50.73529411764706,1610612737,7,6,2025-02-23T23:22:32Z,470000,False,4.0,6.0,1,right,O. Okongwu alley-oop Layup (2 PTS) (T. Young 1 AST),"[1630168, 1629027]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.7,Made,,,,,,,,,,2.0,T. Young,1629027.0,1.0,,,,,
49,PT09M20.00S,2025-02-23T23:17:08.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,8.623521681997373,43.872549019607845,1610612765,7,6,2025-02-23T23:17:14Z,490000,False,31.0,29.0,1,left,MISS T. Harris driving Layup,[202699],1610612765.0,DET,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,4.19,Missed,,,,,,,,,,,,,,,,,,
50,PT09M18.00S,2025-02-23T23:17:10.8Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,7,6,2025-02-23T23:17:14Z,500000,False,,,0,,D. Daniels REBOUND (Off:0 Def:2),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,,
51,PT09M11.00S,2025-02-23T23:17:18.1Z,1,REGULAR,turnover,lost ball,[],1630700,,,1610612737,7,6,2025-02-23T23:17:22Z,510000,False,,,0,,D. Daniels lost ball TURNOVER (1 TO),"[1630700, 202699]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Harris,202699.0
52,PT09M11.00S,2025-02-23T23:17:18.1Z,1,REGULAR,steal,,[],202699,,,1610612765,7,6,2025-02-23T23:17:20Z,520000,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
54,PT09M05.00S,2025-02-23T23:17:24.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630191,5.601182654402102,49.01960784313725,1610612765,7,6,2025-02-23T23:24:11Z,540000,False,5.0,0.0,1,left,MISS I. Stewart running Layup,[1630191],1610612765.0,DET,running,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,0.49,Missed,,,,,,,,,,,,,,,,,,
55,PT09M03.00S,2025-02-23T23:17:26.9Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,7,6,2025-02-23T23:24:22Z,550000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,54.0,3.0,2.0,1.0,,,,,,,,,,,,,,
56,PT08M53.00S,2025-02-23T23:17:36.7Z,1,REGULAR,3pt,Jump Shot,[],1642258,87.33574244415243,95.83333333333334,1610612737,7,6,2025-02-23T23:17:42Z,560000,False,229.0,67.0,1,right,MISS Z. Risacher 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,23.87,Missed,,,,,,,,,,,,,,,,,,
57,PT08M49.00S,2025-02-23T23:17:40.7Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,7,6,2025-02-23T23:17:42Z,570000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,56.0,2.0,2.0,0.0,,,,,,,,,,,,,,
58,PT08M42.00S,2025-02-23T23:17:47.4Z,1,REGULAR,3pt,Jump Shot,[],1630595,32.53942181340342,52.69607843137255,1610612765,7,9,2025-02-23T23:17:52Z,580000,False,-13.0,253.0,1,left,C. Cunningham 25' 3PT  (3 PTS) (A. Thompson 1 AST),"[1630595, 1641709]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,25.38,Made,,,,,,,,,,3.0,A. Thompson,1641709.0,1.0,,,,,
60,PT08M28.00S,2025-02-23T23:18:00.9Z,1,REGULAR,3pt,Jump Shot,[],1629027,67.49342969776609,70.09803921568627,1610612737,10,9,2025-02-23T23:25:03Z,600000,False,100.0,253.0,1,right,T. Young 27' 3PT pullup (4 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,27.23,Made,,,,,,,,,,4.0,,,,,,,,
63,PT08M10.00S,2025-02-23T23:18:19.3Z,1,REGULAR,3pt,Jump Shot,[],1630595,28.33442838370565,76.47058823529412,1610612765,10,9,2025-02-23T23:25:48Z,610000,False,-132.0,214.0,1,left,MISS C. Cunningham 25' step back 3PT,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
64,PT08M06.00S,2025-02-23T23:18:23.3Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,10,9,2025-02-23T23:37:35Z,620000,False,,,0,,I. Stewart REBOUND (Off:1 Def:0),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,63.0,1.0,0.0,1.0,,,,,,,,,,,,,,
184,PT08M06.00S,2025-02-23T23:18:27.7Z,1,REGULAR,turnover,bad pass,[],1630191,,,1610612765,10,9,2025-02-23T23:38:52Z,625000,False,,,0,,I. Stewart bad pass TURNOVER (1 TO),"[1630191, 1642258]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Risacher,1642258.0
185,PT08M06.00S,2025-02-23T23:18:27.7Z,1,REGULAR,steal,,[],1642258,,,1610612737,10,9,2025-02-23T23:38:40Z,627500,False,,,0,,Z. Risacher STEAL (1 STL),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
65,PT07M54.00S,2025-02-23T23:18:36.1Z,1,REGULAR,foul,personal,['2freethrow'],1641709,,,1610612737,10,9,2025-02-23T23:19:09Z,630000,False,,,0,,A. Thompson shooting personal FOUL (2 PF) (Young 2 FT),"[1641709, 1629027]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,2.0,0.0,Young,1629027.0,,,,,,,,,
67,PT07M54.00S,2025-02-23T23:19:09.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629027,,,1610612737,11,9,2025-02-23T23:38:40Z,650000,False,,,0,,T. Young Free Throw 1 of 2 (5 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
68,PT07M54.00S,2025-02-23T23:19:19.4Z,1,REGULAR,substitution,out,[],1641709,,,1610612737,11,9,2025-02-23T23:19:30Z,660000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M54.00S,2025-02-23T23:19:19.4Z,1,REGULAR,substitution,in,[],1627736,,,1610612737,11,9,2025-02-23T23:19:30Z,670000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M54.00S,2025-02-23T23:19:32.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629027,,,1610612737,12,9,2025-02-23T23:38:40Z,680000,False,,,0,,T. Young Free Throw 2 of 2 (6 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
71,PT07M43.00S,2025-02-23T23:19:43.8Z,1,REGULAR,3pt,Jump Shot,[],202699,27.54599211563732,23.03921568627451,1610612765,12,9,2025-02-23T23:19:48Z,690000,False,135.0,206.0,1,left,MISS T. Harris 24' 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,24.65,Missed,,,,,,,,,,,,,,,,,,
72,PT07M40.00S,2025-02-23T23:19:46.8Z,1,REGULAR,rebound,defensive,[],1631243,,,1610612737,12,9,2025-02-23T23:19:48Z,700000,False,,,0,,M. Gueye REBOUND (Off:0 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,,
73,PT07M37.00S,2025-02-23T23:19:51.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642258,95.3515111695138,3.6764705882352944,1610612737,12,9,2025-02-23T23:28:02Z,710000,False,-232.0,-9.0,1,right,MISS Z. Risacher running 3PT,[1642258],1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
74,PT07M35.00S,2025-02-23T23:19:53.0Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,12,9,2025-02-23T23:28:02Z,720000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,,,73.0,2.0,2.0,0.0,,,,,,,,,,,,,,
75,PT07M25.00S,2025-02-23T23:20:01.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,10.33180026281209,41.66666666666667,1610612765,12,11,2025-02-23T23:20:06Z,730000,False,42.0,45.0,1,left,C. Cunningham 6' turnaround Hook (5 PTS),[1630595],1610612765.0,DET,turnaround,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,6.11,Made,,,,,,,,,,5.0,,,,,,,,
76,PT07M07.00S,2025-02-23T23:20:19.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631243,91.01511169513797,62.745098039215684,1610612737,12,11,2025-02-23T23:20:25Z,740000,False,64.0,32.0,1,right,MISS M. Gueye 7' driving Layup,[1631243],1610612737.0,ATL,driving,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,7.13,Missed,,,,,,,,,,,,,,,,,,
78,PT07M06.00S,2025-02-23T23:20:20.3Z,1,REGULAR,rebound,offensive,[],1630168,,,1610612737,12,11,2025-02-23T23:32:37Z,760000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,76.0,4.0,2.0,2.0,,,,,,,,,,,,,,
79,PT07M05.00S,2025-02-23T23:20:24.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630168,92.32917214191852,50.245098039215684,1610612737,12,11,2025-02-23T23:32:59Z,770000,False,1.0,20.0,1,right,MISS O. Okongwu Hook,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.96,Missed,,,,,,,,,,,,,,,,,,
80,PT07M04.00S,2025-02-23T23:20:25.3Z,1,REGULAR,rebound,offensive,[],1631243,,,1610612737,12,11,2025-02-23T23:32:59Z,780000,False,,,0,,M. Gueye REBOUND (Off:1 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,79.0,2.0,1.0,1.0,,,,,,,,,,,,,,
81,PT07M03.00S,2025-02-23T23:20:27.9Z,1,REGULAR,turnover,out-of-bounds,[],1631243,,,1610612737,12,11,2025-02-23T23:29:50Z,790000,False,,,0,,M. Gueye lost ball out-of-bounds TURNOVER (1 TO),[1631243],1610612737.0,ATL,lost ball,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,1628172.0,,,,,,,,,,,1.0,,
82,PT06M53.00S,2025-02-23T23:20:50.1Z,1,REGULAR,turnover,traveling,[],202699,,,1610612765,12,11,2025-02-23T23:20:55Z,800000,False,,,0,,T. Harris traveling TURNOVER (1 TO),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Center,,,,,,,1628172.0,,,,,,,,,,,1.0,,
83,PT06M53.00S,2025-02-23T23:20:55.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,12,11,2025-02-23T23:20:55Z,810000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M53.00S,2025-02-23T23:23:09.6Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,12,11,2025-02-23T23:23:50Z,820000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M53.00S,2025-02-23T23:23:09.6Z,1,REGULAR,substitution,out,[],1631243,,,1610612737,12,11,2025-02-23T23:23:50Z,830000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M53.00S,2025-02-23T23:23:09.6Z,1,REGULAR,substitution,in,[],1627777,,,1610612737,12,11,2025-02-23T23:23:50Z,840000,False,,,0,,SUB in: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
