actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-28T20:11:44.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-28T20:11:44Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-12-28T20:11:48.4Z,1,REGULAR,jumpball,recovered,[],1629639,,,1610612748,0,0,2024-12-28T20:11:48Z,40000,False,,,0,,Jump Ball B. Adebayo vs. C. Capela: Tip to T. Herro,"[1629639, 1628389, 203991]",1610612748.0,MIA,startperiod,T. Herro,1629639.0,Herro,T. Herro,Adebayo,1628389.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2024-12-28T20:11:58.7Z,1,REGULAR,3pt,Jump Shot,[],1629130,29.25427069645204,69.36274509803921,1610612748,0,0,2024-12-28T20:12:04Z,70000,False,-97.0,222.0,1,left,MISS D. Robinson 24' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,24.26,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2024-12-28T20:12:01.7Z,1,REGULAR,rebound,defensive,[],1642258,,,1610612737,0,0,2024-12-28T20:12:04Z,80000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:1),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M27.00S,2024-12-28T20:12:16.4Z,1,REGULAR,3pt,Jump Shot,[],1630552,74.98357424441524,86.51960784313727,1610612737,0,0,2024-12-28T20:12:21Z,90000,False,183.0,183.0,1,right,MISS J. Johnson 25' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
10,PT11M23.00S,2024-12-28T20:12:20.4Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,0,0,2024-12-28T20:12:21Z,100000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M09.00S,2024-12-28T20:12:34.6Z,1,REGULAR,3pt,Jump Shot,[],1629312,9.017739816031538,3.6764705882352944,1610612748,0,3,2024-12-28T20:12:39Z,110000,False,232.0,32.0,1,left,H. Highsmith 3PT  (3 PTS) (T. Herro 1 AST),"[1629312, 1629639]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,23.38,Made,,,,,3.0,T. Herro,1629639.0,1.0,,,,,,,,,,
13,PT10M57.00S,2024-12-28T20:12:46.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630552,92.9862023653088,49.26470588235294,1610612737,2,3,2024-12-28T20:12:54Z,130000,False,-4.0,13.0,1,right,J. Johnson driving DUNK (2 PTS) (T. Young 1 AST),"[1630552, 1629027]",1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,2.0,T. Young,1629027.0,1.0,,,,,,,,,,
15,PT10M39.00S,2024-12-28T20:13:05.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,12.434296977660972,39.705882352941174,1610612748,2,3,2024-12-28T20:13:11Z,150000,False,51.0,64.0,1,left,MISS B. Adebayo 8' turnaround fadeaway Shot,[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Right,8.25,Missed,,,,,,,,,,,,,,,,,,
16,PT10M35.00S,2024-12-28T20:13:09.3Z,1,REGULAR,rebound,offensive,[],1629312,,,1610612748,2,3,2024-12-28T20:13:11Z,160000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:0),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Right,,,15.0,1.0,0.0,1.0,,,,,,,,,,,,,,
