actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-01T23:40:35.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-01T23:40:35Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-11-01T23:40:37.7Z,1,REGULAR,jumpball,recovered,[],1626204,,,1610612737,0,0,2024-11-01T23:40:37Z,40000,False,,,0,,Jump Ball C. Capela vs. D. Sabonis: Tip to L. Nance Jr.,"[1626204, 203991, 1627734]",1610612737.0,ATL,startperiod,L. Nance Jr.,1626204.0,Nance Jr.,L. Nance Jr.,Capela,203991.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2024-11-01T23:40:52.1Z,1,REGULAR,3pt,Jump Shot,[],1642258,95.74572930354796,95.58823529411765,1610612737,3,0,2024-11-01T23:40:58Z,70000,False,228.0,-13.0,1,right,Z. Risacher 3PT  (3 PTS) (J. Johnson 1 AST),"[1642258, 1630552]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,22.82,Made,3.0,J. Johnson,1630552.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2024-11-01T23:41:11.5Z,1,REGULAR,3pt,Jump Shot,[],1628989,23.340998685939553,89.4607843137255,1610612758,3,3,2024-11-02T00:46:44Z,90000,False,-197.0,167.0,1,left,K. Huerter 25' 3PT pullup (3 PTS) (D. Sabonis 1 AST),"[1628989, 1627734]",1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,25.84,Made,3.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,,
11,PT11M03.00S,2024-11-01T23:41:30.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,92.85479632063075,46.568627450980394,1610612737,3,3,2024-11-02T00:46:57Z,110000,False,-17.0,15.0,1,right,MISS J. Johnson driving floating bank Shot,[1630552],1610612737.0,ATL,driving floating bank,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,,
12,PT11M00.00S,2024-11-01T23:41:33.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,3,3,2024-11-01T23:41:37Z,120000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M52.00S,2024-11-01T23:41:41.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,6.783837056504599,49.01960784313725,1610612758,3,5,2024-11-01T23:41:50Z,130000,False,5.0,11.0,1,left,D. Fox driving reverse Layup (2 PTS) (K. Huerter 1 AST),"[1628368, 1628989]",1610612758.0,SAC,driving reverse,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.23,Made,2.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,,,,
15,PT10M38.00S,2024-11-01T23:41:55.3Z,1,REGULAR,3pt,Jump Shot,[],1642258,69.33311432325887,26.715686274509803,1610612737,3,5,2024-11-01T23:42:02Z,150000,False,-116.0,236.0,1,right,MISS Z. Risacher 26' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,26.3,Missed,,,,,,,,,,,,,,,,,,
16,PT10M36.00S,2024-11-01T23:41:57.3Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,3,5,2024-11-01T23:42:02Z,160000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M32.00S,2024-11-01T23:42:04.7Z,1,REGULAR,foul,offensive,[],1628368,,,1610612758,3,5,2024-11-01T23:42:12Z,170000,False,,,0,,D. Fox offensive FOUL (1 PF),"[1628368, 1629027]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627539.0,1.0,0.0,Young,1629027.0,,,,,
