actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
21,PT10M18.00S,2025-03-07T00:42:08.8Z,1,REGULAR,3pt,Jump Shot,[],1629614,66.44218134034165,47.549019607843135,1610612754,4,5,2025-03-07T00:42:14Z,210000,False,-12.0,263.0,1,right,A. Nembhard 26' 3PT pullup (3 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,26.32,Made,3.0,,,,,,,,,,,,,,,,,
22,PT09M57.00S,2025-03-07T00:42:29.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,15.062417871222076,54.166666666666664,1610612737,4,5,2025-03-07T00:42:36Z,220000,False,-21.0,89.0,1,left,MISS T. Young 9' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,9.15,Missed,,,,,,,,,,,,,,,,,,
23,PT09M54.00S,2025-03-07T00:42:32.0Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,4,5,2025-03-07T00:42:36Z,230000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT09M44.00S,2025-03-07T00:42:42.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,92.9862023653088,51.225490196078425,1610612754,4,5,2025-03-07T00:42:49Z,240000,False,6.0,13.0,1,right,MISS P. Siakam driving Layup,[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
25,PT09M41.00S,2025-03-07T00:42:45.8Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,4,5,2025-03-07T00:42:49Z,250000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,
26,PT09M31.00S,2025-03-07T00:42:55.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,15.719448094612352,51.71568627450981,1610612737,4,5,2025-03-07T00:43:01Z,260000,False,-9.0,95.0,1,left,MISS D. Daniels 9' driving floating Shot,[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,9.57,Missed,,,,,,,,,,,,,,,,,,
27,PT09M28.00S,2025-03-07T00:42:58.9Z,1,REGULAR,rebound,defensive,[],1641716,,,1610612754,4,5,2025-03-07T00:43:01Z,270000,False,,,0,,J. Walker REBOUND (Off:1 Def:2),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,26.0,3.0,2.0,1.0,,,,,,,,,,
28,PT09M20.00S,2025-03-07T00:43:07.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,80.3712220762155,49.01960784313725,1610612754,4,7,2025-03-07T00:43:13Z,280000,False,-5.0,132.0,1,right,P. Siakam 13' pullup Jump Shot (2 PTS) (A. Nembhard 2 AST),"[1627783, 1629614]",1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,13.21,Made,2.0,A. Nembhard,1629614.0,2.0,,,,,,,,,,,,,,
30,PT09M13.00S,2025-03-07T00:43:15.6Z,1,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,4,7,2025-03-07T00:43:22Z,300000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (1 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628487.0,1.0,,,,,,,,
32,PT08M52.00S,2025-03-07T00:43:57.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629614,66.83639947437582,39.950980392156865,1610612754,4,7,2025-03-07T00:44:03Z,320000,False,-50.0,259.0,1,right,MISS A. Nembhard 26' step back 3PT - blocked,"[1629614, 1631243]",1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,26.4,Missed,,,,,,,,,,,Gueye,1631243.0,,,,,,
33,PT08M52.00S,2025-03-07T00:43:57.0Z,1,REGULAR,block,,[],1631243,,,1610612754,4,7,2025-03-07T00:44:00Z,330000,False,,,0,,M. Gueye BLOCK (1 BLK),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
34,PT08M48.00S,2025-03-07T00:44:01.0Z,1,REGULAR,rebound,defensive,[],1631243,,,1610612737,4,7,2025-03-07T00:44:03Z,340000,False,,,0,,M. Gueye REBOUND (Off:0 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,
35,PT08M45.00S,2025-03-07T00:44:04.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642258,21.895532194480946,89.70588235294117,1610612737,7,7,2025-03-07T00:44:12Z,350000,False,-199.0,153.0,1,left,Z. Risacher 25' 3PT running (3 PTS) (T. Young 2 AST),"[1642258, 1629027]",1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,25.08,Made,3.0,T. Young,1629027.0,2.0,,,,,,,,,,,,,,
39,PT08M16.00S,2025-03-07T00:45:36.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,81.02825229960578,49.50980392156863,1610612754,7,7,2025-03-07T00:45:42Z,390000,False,-2.0,126.0,1,right,MISS M. Turner 12' driving floating Shot,[1626167],1610612754.0,IND,driving floating,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,12.58,Missed,,,,,,,,,,,,,,,,,,
40,PT08M13.00S,2025-03-07T00:45:39.1Z,1,REGULAR,rebound,offensive,[],1641716,,,1610612754,7,7,2025-03-07T00:45:39Z,400000,False,,,0,,J. Walker REBOUND (Off:2 Def:2),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,39.0,4.0,2.0,2.0,,,,,,,,,,
41,PT08M09.00S,2025-03-07T00:45:43.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630174,82.60512483574244,57.59803921568627,1610612754,7,9,2025-03-07T00:45:51Z,410000,False,38.0,111.0,1,right,A. Nesmith 11' fadeaway Jump Shot (2 PTS) (J. Walker 1 AST),"[1630174, 1641716]",1610612754.0,IND,fadeaway,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,11.73,Made,2.0,J. Walker,1641716.0,1.0,,,,,,,,,,,,,,
43,PT07M58.00S,2025-03-07T00:45:53.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,6.258212877792378,57.59803921568627,1610612737,9,9,2025-03-07T00:46:00Z,430000,False,-38.0,6.0,1,left,D. Daniels cutting Layup (2 PTS) (O. Okongwu 1 AST),"[1630700, 1630168]",1610612737.0,ATL,cutting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,3.85,Made,2.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,,,,,
45,PT07M43.00S,2025-03-07T00:46:08.9Z,1,REGULAR,foul,personal,['3freethrow'],1631243,,,1610612754,9,9,2025-03-07T00:46:45Z,450000,False,,,0,,M. Gueye shooting personal FOUL (1 PF) (Siakam 3 FT),"[1631243, 1627783]",1610612737.0,ATL,shooting,,,Gueye,M. Gueye,,,,,Left Corner 3,24+ Left,,,,,,,,,,,2004.0,,,,1.0,0.0,Siakam,1627783.0,,
47,PT07M43.00S,2025-03-07T00:46:48.4Z,1,REGULAR,freethrow,1 of 3,[],1627783,,,1610612754,9,9,2025-03-07T00:46:48Z,470000,False,,,0,,MISS P. Siakam Free Throw 1 of 3,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
48,PT07M43.00S,2025-03-07T00:46:48.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,9,9,2025-03-07T00:46:48Z,480000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,
49,PT07M43.00S,2025-03-07T00:47:07.5Z,1,REGULAR,freethrow,2 of 3,[],1627783,,,1610612754,9,10,2025-03-07T00:47:07Z,490000,False,,,0,,P. Siakam Free Throw 2 of 3 (3 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
50,PT07M43.00S,2025-03-07T00:47:26.1Z,1,REGULAR,freethrow,3 of 3,[],1627783,,,1610612754,9,11,2025-03-07T00:47:26Z,500000,False,,,0,,P. Siakam Free Throw 3 of 3 (4 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
51,PT07M28.00S,2025-03-07T00:47:44.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.389618922470433,47.794117647058826,1610612737,9,11,2025-03-07T00:47:51Z,510000,False,11.0,8.0,1,left,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.34,Missed,,,,,,,,,,,,,,,,,,
52,PT07M23.00S,2025-03-07T00:47:49.7Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,9,11,2025-03-07T00:59:34Z,520000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,
55,PT07M09.00S,2025-03-07T00:48:03.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,93.24901445466492,48.03921568627451,1610612754,9,13,2025-03-07T00:48:10Z,550000,False,-10.0,11.0,1,right,A. Nesmith driving Layup (4 PTS),[1630174],1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,1.47,Made,4.0,,,,,,,,,,,,,,,,,
56,PT06M57.00S,2025-03-07T00:48:14.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,5.995400788436268,47.794117647058826,1610612737,11,13,2025-03-07T00:48:20Z,560000,False,11.0,4.0,1,left,O. Okongwu cutting Layup (2 PTS) (T. Young 3 AST),"[1630168, 1629027]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.17,Made,2.0,T. Young,1629027.0,3.0,,,,,,,,,,,,,,
58,PT06M44.00S,2025-03-07T00:48:29.1Z,1,REGULAR,foul,personal,['2freethrow'],1629027,,,1610612754,11,13,2025-03-07T00:51:50Z,580000,False,,,0,,T. Young shooting personal FOUL (1 PF) (Nembhard 2 FT),"[1629027, 1629614]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2004.0,,,,1.0,0.0,Nembhard,1629614.0,,
60,PT06M44.00S,2025-03-07T00:48:38.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,11,13,2025-03-07T00:48:38Z,600000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M44.00S,2025-03-07T00:50:03.2Z,1,REGULAR,substitution,out,[],1629027,,,1610612754,11,13,2025-03-07T00:51:38Z,610000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M44.00S,2025-03-07T00:50:03.2Z,1,REGULAR,substitution,out,[],1627783,,,1610612754,11,13,2025-03-07T00:51:38Z,620000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M44.00S,2025-03-07T00:50:03.2Z,1,REGULAR,substitution,in,[],1627747,,,1610612754,11,13,2025-03-07T00:51:38Z,630000,False,,,0,,SUB in: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M44.00S,2025-03-07T00:50:03.2Z,1,REGULAR,substitution,in,[],1630167,,,1610612754,11,13,2025-03-07T00:51:38Z,640000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M44.00S,2025-03-07T00:51:52.7Z,1,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,11,14,2025-03-07T00:51:52Z,650000,False,,,0,,A. Nembhard Free Throw 1 of 2 (4 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
66,PT06M44.00S,2025-03-07T00:52:08.0Z,1,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,11,15,2025-03-07T00:52:08Z,660000,False,,,0,,A. Nembhard Free Throw 2 of 2 (5 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
68,PT06M28.00S,2025-03-07T00:52:29.8Z,1,REGULAR,substitution,out,[],1629614,,,1610612737,11,15,2025-03-07T00:52:37Z,680000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M28.00S,2025-03-07T00:52:29.8Z,1,REGULAR,substitution,in,[],204456,,,1610612737,11,15,2025-03-07T00:52:37Z,690000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M24.00S,2025-03-07T00:52:47.9Z,1,REGULAR,3pt,Jump Shot,[],1630168,25.18068331143233,17.892156862745097,1610612737,11,15,2025-03-07T00:52:53Z,700000,False,161.0,184.0,1,left,MISS O. Okongwu 24' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,24.43,Missed,,,,,,,,,,,,,,,,,,
71,PT06M21.00S,2025-03-07T00:52:50.9Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,11,15,2025-03-07T00:52:53Z,710000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,
72,PT06M01.00S,2025-03-07T00:53:10.9Z,1,REGULAR,3pt,Jump Shot,[],1630174,67.09921156373193,58.57843137254902,1610612754,11,15,2025-03-07T00:53:16Z,720000,False,43.0,257.0,1,right,MISS A. Nesmith 26' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,26.04,Missed,,,,,,,,,,,,,,,,,,
73,PT05M58.00S,2025-03-07T00:53:13.9Z,1,REGULAR,rebound,defensive,[],1631243,,,1610612737,11,15,2025-03-07T00:53:16Z,730000,False,,,0,,M. Gueye REBOUND (Off:0 Def:2),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,,,,,,,72.0,2.0,2.0,0.0,,,,,,,,,,
74,PT05M51.00S,2025-03-07T00:53:20.3Z,1,REGULAR,3pt,Jump Shot,[],1627747,10.200394218134035,95.83333333333334,1610612737,11,15,2025-03-07T00:53:26Z,740000,False,-229.0,43.0,1,left,MISS C. LeVert pullup 3PT,[1627747],1610612737.0,ATL,pullup,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,23.33,Missed,,,,,,,,,,,,,,,,,,
75,PT05M48.00S,2025-03-07T00:53:23.2Z,1,REGULAR,rebound,offensive,[],1630168,,,1610612737,11,15,2025-03-07T00:53:23Z,750000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,,,,,74.0,2.0,1.0,1.0,,,,,,,,,,
76,PT05M45.00S,2025-03-07T00:53:28.1Z,1,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612737,11,15,2025-03-07T00:53:50Z,760000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (LeVert 2 FT),"[1626167, 1627747]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2004.0,,,,1.0,0.0,LeVert,1627747.0,,
78,PT05M45.00S,2025-03-07T00:53:52.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627747,,,1610612737,11,15,2025-03-07T00:54:21Z,780000,False,,,0,,MISS C. LeVert Free Throw 1 of 2,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
79,PT05M45.00S,2025-03-07T00:53:52.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,11,15,2025-03-07T00:54:21Z,790000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,
80,PT05M45.00S,2025-03-07T00:53:54.0Z,1,REGULAR,substitution,out,[],1630168,,,1610612737,11,15,2025-03-07T00:54:02Z,800000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M45.00S,2025-03-07T00:53:54.0Z,1,REGULAR,substitution,out,[],1631243,,,1610612737,11,15,2025-03-07T00:54:02Z,810000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M45.00S,2025-03-07T00:53:54.0Z,1,REGULAR,substitution,in,[],1627777,,,1610612737,11,15,2025-03-07T00:54:02Z,820000,False,,,0,,SUB in: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M45.00S,2025-03-07T00:53:54.0Z,1,REGULAR,substitution,in,[],203991,,,1610612737,11,15,2025-03-07T00:54:02Z,830000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M45.00S,2025-03-07T00:53:52.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627747,,,1610612737,11,15,2025-03-07T00:54:21Z,840000,False,,,0,,MISS C. LeVert Free Throw 2 of 2,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
85,PT05M43.00S,2025-03-07T00:53:54.9Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,11,15,2025-03-07T00:54:21Z,850000,False,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,84.0,2.0,2.0,0.0,,,,,,,,,,
86,PT05M35.00S,2025-03-07T00:54:28.0Z,1,REGULAR,2pt,Jump Shot,[],1641716,82.07950065703022,71.32352941176471,1610612754,11,15,2025-03-07T00:54:37Z,860000,False,107.0,116.0,1,right,MISS J. Walker 15' fadeaway Shot,[1641716],1610612754.0,IND,fadeaway,,,Walker,J. Walker,,,,,Mid-Range,8-16 Right,15.75,Missed,,,,,,,,,,,,,,,,,,
87,PT05M32.00S,2025-03-07T00:54:31.0Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,11,15,2025-03-07T00:54:37Z,870000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Right,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,
88,PT05M24.00S,2025-03-07T00:54:38.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,11.514454664914586,53.431372549019606,1610612737,11,15,2025-03-07T00:54:44Z,880000,False,-17.0,56.0,1,left,MISS C. Capela Hook,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,,
89,PT05M23.00S,2025-03-07T00:54:39.7Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,11,15,2025-03-07T00:55:07Z,890000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,88.0,2.0,2.0,0.0,,,,,,,,,,
