actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-01-26T00:41:48.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-26T00:41:48Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-01-26T00:41:51.3Z,1,REGULAR,jumpball,recovered,[],1629027,,,1610612737,0,0,2025-01-26T00:41:51Z,40000,False,,,0,,Jump Ball O. Okongwu vs. J. Poeltl: Tip to T. Young,"[1629027, 1630168, 1627751]",1610612737.0,ATL,startperiod,T. Young,1629027.0,Young,T. Young,Okongwu,1630168.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2025-01-26T00:42:04.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.652431011826544,43.627450980392155,1610612737,2,0,2025-01-26T00:42:11Z,70000,False,32.0,10.0,1,left,T. Young driving finger roll Layup (2 PTS) (O. Okongwu 1 AST),"[1629027, 1630168]",1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,3.34,Made,2.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2025-01-26T00:42:21.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627751,92.85479632063075,50.73529411764706,1610612761,2,2,2025-01-26T00:42:28Z,90000,False,4.0,15.0,1,right,J. Poeltl cutting DUNK (2 PTS) (S. Barnes 1 AST),"[1627751, 1630567]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,1.52,Made,2.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,,,,
11,PT11M10.00S,2025-01-26T00:42:37.7Z,1,REGULAR,3pt,Jump Shot,[],1629027,30.699737187910642,65.44117647058823,1610612737,2,2,2025-01-26T00:51:26Z,110000,False,-77.0,236.0,1,left,MISS T. Young 24' floating 3PT,[1629027],1610612737.0,ATL,floating,,,Young,T. Young,,,,,Above the Break 3,24+ Center,24.84,Missed,,,,,,,,,,,,,,,,,,
12,PT11M06.00S,2025-01-26T00:42:41.7Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612761,2,2,2025-01-26T00:42:43Z,120000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M01.00S,2025-01-26T00:42:47.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,92.59198423127464,49.754901960784316,1610612761,2,4,2025-01-26T00:42:58Z,130000,False,-1.0,17.0,1,right,R. Barrett running Layup (2 PTS) (S. Barnes 2 AST),"[1629628, 1630567]",1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.71,Made,2.0,S. Barnes,1630567.0,2.0,,,,,,,,,,,,,,
16,PT10M47.00S,2025-01-26T00:43:00.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,17.16491458607096,48.28431372549019,1610612737,4,4,2025-01-26T00:43:06Z,160000,False,9.0,109.0,1,left,O. Okongwu 10' floating Jump Shot (2 PTS) (D. Daniels 1 AST),"[1630168, 1630700]",1610612737.0,ATL,floating,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,10.92,Made,2.0,D. Daniels,1630700.0,1.0,,,,,,,,,,,,,,
18,PT10M29.00S,2025-01-26T00:43:18.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,81.94809461235218,49.754901960784316,1610612761,4,4,2025-01-26T00:43:22Z,180000,False,-1.0,117.0,1,right,MISS J. Poeltl 11' floating Shot,[1627751],1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,11.72,Missed,,,,,,,,,,,,,,,,,,
19,PT10M26.00S,2025-01-26T00:43:21.2Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,4,4,2025-01-26T00:43:22Z,190000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
