actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
19,PT10M13.00S,2025-02-06T00:15:49.4Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,3,4,2025-02-06T00:15:51Z,190000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M05.00S,2025-02-06T00:15:57.6Z,1,REGULAR,3pt,Jump Shot,[],1641705,67.88764783180025,66.91176470588235,1610612759,3,7,2025-02-06T00:16:03Z,200000,False,85.0,249.0,1,right,V. Wembanyama 26' 3PT  (3 PTS) (D. Fox 2 AST),"[1641705, 1628368]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,26.34,Made,,,,,,,,3.0,D. Fox,1628368.0,2.0,,,,,,,
22,PT09M53.00S,2025-02-06T00:16:08.9Z,1,REGULAR,3pt,Jump Shot,[],1642258,4.418528252299605,4.411764705882353,1610612737,3,7,2025-02-06T00:16:15Z,220000,False,228.0,-11.0,1,left,MISS Z. Risacher 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,22.82,Missed,,,,,,,,,,,,,,,,,,
23,PT09M51.00S,2025-02-06T00:16:10.9Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612759,3,7,2025-02-06T00:16:15Z,230000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT09M48.00S,2025-02-06T00:16:15.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,72.48685939553219,79.65686274509804,1610612759,3,7,2025-02-06T00:16:22Z,240000,False,148.0,206.0,1,right,MISS D. Vassell 25' running 3PT,[1630170],1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
25,PT09M44.00S,2025-02-06T00:16:19.3Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,3,7,2025-02-06T00:16:22Z,250000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M31.00S,2025-02-06T00:16:31.9Z,1,REGULAR,3pt,Jump Shot,[],1630168,7.835085413929041,4.411764705882353,1610612737,6,7,2025-02-06T00:16:36Z,260000,False,228.0,21.0,1,left,O. Okongwu 3PT  (3 PTS) (D. Daniels 1 AST),"[1630168, 1630700]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,22.89,Made,,,,,,,,3.0,D. Daniels,1630700.0,1.0,,,,,,,
28,PT09M10.00S,2025-02-06T00:16:53.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,89.83245729303549,60.5392156862745,1610612759,6,7,2025-02-06T00:16:58Z,280000,False,53.0,43.0,1,right,MISS H. Barnes 6' fadeaway Shot,[203084],1610612759.0,SAS,fadeaway,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,,
29,PT09M07.00S,2025-02-06T00:16:56.0Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,6,7,2025-02-06T00:16:58Z,290000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT08M57.00S,2025-02-06T00:17:02.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,16.90210249671485,56.372549019607845,1610612737,8,7,2025-02-06T00:17:31Z,300000,False,-32.0,106.0,1,left,D. Daniels 11' floating Jump Shot (2 PTS) (O. Okongwu 1 AST),"[1630700, 1630168]",1610612737.0,ATL,floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,11.11,Made,,,,,,,,2.0,O. Okongwu,1630168.0,1.0,,,,,,,
32,PT08M39.00S,2025-02-06T00:17:22.9Z,1,REGULAR,3pt,Jump Shot,[],1630170,71.17279894875165,21.813725490196077,1610612759,8,10,2025-02-06T00:17:28Z,320000,False,-141.0,218.0,1,right,D. Vassell 26' 3PT  (7 PTS) (C. Paul 2 AST),"[1630170, 101108]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,26.0,Made,,,,,,,,7.0,C. Paul,101108.0,2.0,,,,,,,
34,PT08M25.00S,2025-02-06T00:17:37.4Z,1,REGULAR,3pt,Jump Shot,[],1630700,9.674770039421814,3.9215686274509802,1610612737,11,10,2025-02-06T00:17:43Z,340000,False,230.0,38.0,1,left,D. Daniels 3PT  (5 PTS) (O. Okongwu 2 AST),"[1630700, 1630168]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,23.36,Made,,,,,,,,5.0,O. Okongwu,1630168.0,2.0,,,,,,,
36,PT08M17.00S,2025-02-06T00:17:45.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.85479632063075,51.71568627450981,1610612759,11,12,2025-02-06T00:19:23Z,360000,False,9.0,15.0,1,right,H. Barnes driving Layup (2 PTS) (C. Paul 3 AST),"[203084, 101108]",1610612759.0,SAS,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,,,,2.0,C. Paul,101108.0,3.0,,,,,,,
38,PT08M05.00S,2025-02-06T00:17:57.1Z,1,REGULAR,3pt,Jump Shot,[],1629631,8.623521681997373,2.941176470588235,1610612737,14,12,2025-02-06T00:18:01Z,380000,False,235.0,29.0,1,left,D. Hunter 3PT  (6 PTS) (O. Okongwu 3 AST),"[1629631, 1630168]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,23.7,Made,,,,,,,,6.0,O. Okongwu,1630168.0,3.0,,,,,,,
40,PT08M05.00S,2025-02-06T00:18:03.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,14,12,2025-02-06T00:18:03Z,400000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT07M52.00S,2025-02-06T00:21:47.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,93.11760840998686,49.26470588235294,1610612759,14,12,2025-02-06T00:23:14Z,410000,False,-4.0,12.0,1,right,MISS V. Wembanyama cutting Layup,[1641705],1610612759.0,SAS,cutting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.27,Missed,,,,,,,,,,,,,,,,,,
42,PT07M51.00S,2025-02-06T00:21:48.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,14,12,2025-02-06T00:22:07Z,420000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,41.0,,,,,,,,,,,,,,,,,
43,PT07M51.00S,2025-02-06T00:21:53.6Z,1,REGULAR,foul,personal,[],1641705,,,1610612737,14,12,2025-02-06T00:22:00Z,430000,False,,,0,,V. Wembanyama loose ball personal FOUL (1 PF),"[1641705, 1629631]",1610612759.0,SAS,loose ball,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202058.0,1.0,0.0,Hunter,1629631.0,,
45,PT07M39.00S,2025-02-06T00:22:09.7Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,14,12,2025-02-06T00:22:13Z,450000,False,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 1630170]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Left,,,,,,,2.0,Vassell,1630170.0,,,,,,,,,,,
46,PT07M39.00S,2025-02-06T00:22:09.7Z,1,REGULAR,steal,,[],1630170,,,1610612759,14,12,2025-02-06T00:22:12Z,460000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
47,PT07M34.00S,2025-02-06T00:22:15.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628368,69.33311432325887,32.59803921568628,1610612759,14,15,2025-02-06T00:22:20Z,470000,False,-87.0,236.0,1,right,D. Fox 25' 3PT running pullup (3 PTS) (C. Paul 4 AST),"[1628368, 101108]",1610612759.0,SAS,running pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.13,Made,,,,,,,,3.0,C. Paul,101108.0,4.0,,,,,,,
49,PT07M20.00S,2025-02-06T00:22:28.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,14.14257555847569,46.32352941176471,1610612737,14,15,2025-02-06T00:22:33Z,490000,False,18.0,80.0,1,left,MISS T. Young 8' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,8.25,Missed,,,,,,,,,,,,,,,,,,
50,PT07M17.00S,2025-02-06T00:22:31.1Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,14,15,2025-02-06T00:22:33Z,500000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,,
51,PT07M11.00S,2025-02-06T00:22:40.1Z,1,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612759,14,15,2025-02-06T00:23:02Z,510000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Wembanyama 2 FT),"[1630168, 1641705]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628951.0,1.0,0.0,Wembanyama,1641705.0,,
53,PT07M11.00S,2025-02-06T00:23:14.4Z,1,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,14,15,2025-02-06T00:23:14Z,530000,False,,,0,,MISS V. Wembanyama Free Throw 1 of 2,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
54,PT07M11.00S,2025-02-06T00:23:14.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,14,15,2025-02-06T00:23:14Z,540000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,
55,PT07M11.00S,2025-02-06T00:23:17.1Z,1,REGULAR,substitution,out,[],1630170,,,1610612759,14,15,2025-02-06T00:23:21Z,550000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M11.00S,2025-02-06T00:23:17.1Z,1,REGULAR,substitution,in,[],1630577,,,1610612759,14,15,2025-02-06T00:23:21Z,560000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M11.00S,2025-02-06T00:23:43.2Z,1,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,14,16,2025-02-06T00:23:43Z,570000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (4 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
58,PT06M59.00S,2025-02-06T00:23:58.9Z,1,REGULAR,violation,kicked ball,[],101108,,,1610612737,14,16,2025-02-06T00:24:04Z,580000,False,,,0,,C. Paul kicked ball VIOLATION,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,203591.0,,,,,,
59,PT06M59.00S,2025-02-06T00:24:02.5Z,1,REGULAR,substitution,out,[],1641705,,,1610612737,14,16,2025-02-06T00:24:07Z,590000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M59.00S,2025-02-06T00:24:02.5Z,1,REGULAR,substitution,in,[],1631110,,,1610612737,14,16,2025-02-06T00:24:07Z,600000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M52.00S,2025-02-06T00:24:16.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,5.995400788436268,46.81372549019608,1610612737,16,16,2025-02-06T00:24:21Z,610000,False,16.0,4.0,1,left,T. Young driving finger roll Layup (2 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.64,Made,,,,,,,,2.0,,,,,,,,,,
62,PT06M41.00S,2025-02-06T00:24:27.5Z,1,REGULAR,3pt,Jump Shot,[],1628368,71.82982917214193,23.774509803921568,1610612759,16,19,2025-02-06T00:24:32Z,620000,False,-131.0,212.0,1,right,D. Fox 24' 3PT pullup (6 PTS),[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,24.95,Made,,,,,,,,6.0,,,,,,,,,,
63,PT06M32.00S,2025-02-06T00:24:36.8Z,1,REGULAR,3pt,Jump Shot,[],1642258,6.389618922470433,3.6764705882352944,1610612737,16,19,2025-02-06T00:24:42Z,630000,False,232.0,8.0,1,left,MISS Z. Risacher 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
64,PT06M30.00S,2025-02-06T00:24:39.8Z,1,REGULAR,rebound,offensive,[],1630700,,,1610612737,16,19,2025-02-06T00:24:39Z,640000,False,,,0,,D. Daniels REBOUND (Off:1 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,,,63.0,2.0,1.0,1.0,,,,,,,,,,,,,,
65,PT06M27.00S,2025-02-06T00:24:42.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642258,5.469776609724048,42.64705882352941,1610612737,16,19,2025-02-06T00:24:47Z,650000,False,37.0,-1.0,1,left,MISS Z. Risacher floating Shot,[1642258],1610612737.0,ATL,floating,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,,,,,,,,,,,
66,PT06M23.00S,2025-02-06T00:24:46.4Z,1,REGULAR,rebound,defensive,[],101108,,,1610612759,16,19,2025-02-06T00:24:47Z,660000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,
67,PT06M22.00S,2025-02-06T00:24:47.1Z,1,REGULAR,turnover,bad pass,[],101108,,,1610612759,16,19,2025-02-06T00:24:51Z,670000,False,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1629027]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Young,1629027.0,,,,,,,,,,,
68,PT06M22.00S,2025-02-06T00:24:47.1Z,1,REGULAR,steal,,[],1629027,,,1610612737,16,19,2025-02-06T00:24:49Z,680000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
69,PT06M18.00S,2025-02-06T00:24:50.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642258,5.863994743758213,51.225490196078425,1610612737,18,19,2025-02-06T00:24:57Z,690000,False,-6.0,3.0,1,left,Z. Risacher running DUNK (2 PTS) (T. Young 2 AST),"[1642258, 1629027]",1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,0.66,Made,,,,,,,,2.0,T. Young,1629027.0,2.0,,,,,,,
71,PT06M06.00S,2025-02-06T00:25:02.2Z,1,REGULAR,3pt,Jump Shot,[],101108,67.62483574244416,37.254901960784316,1610612759,18,22,2025-02-06T00:25:06Z,710000,False,-64.0,252.0,1,right,C. Paul 25' 3PT  (3 PTS) (D. Fox 3 AST),"[101108, 1628368]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,25.97,Made,,,,,,,,3.0,D. Fox,1628368.0,3.0,,,,,,,
73,PT05M53.00S,2025-02-06T00:25:15.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,13.748357424441524,45.34313725490196,1610612737,18,22,2025-02-06T00:25:22Z,730000,False,23.0,77.0,1,left,MISS D. Daniels 8' driving floating Shot,[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,8.02,Missed,,,,,,,,,,,,,,,,,,
74,PT05M49.00S,2025-02-06T00:25:19.8Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,18,22,2025-02-06T00:25:22Z,740000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,73.0,1.0,1.0,0.0,,,,,,,,,,,,,,
75,PT05M45.00S,2025-02-06T00:25:23.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,68.41327201051249,31.372549019607842,1610612759,18,22,2025-02-06T00:25:29Z,750000,False,-93.0,244.0,1,right,MISS D. Fox 26' running pullup 3PT,[1628368],1610612759.0,SAS,running pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,,
76,PT05M43.00S,2025-02-06T00:25:25.3Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,18,22,2025-02-06T00:25:29Z,760000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
77,PT05M30.00S,2025-02-06T00:25:39.2Z,1,REGULAR,3pt,Jump Shot,[],1629027,30.831143232588698,66.42156862745098,1610612737,18,22,2025-02-06T00:25:44Z,770000,False,-82.0,237.0,1,left,MISS T. Young 25' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
78,PT05M27.00S,2025-02-06T00:25:42.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,18,22,2025-02-06T00:25:44Z,780000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,77.0,,,,,,,,,,,,,,,,,
80,PT05M27.00S,2025-02-06T00:25:46.3Z,1,REGULAR,substitution,out,[],1629027,,,1610612759,18,22,2025-02-06T00:25:59Z,800000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M27.00S,2025-02-06T00:25:46.3Z,1,REGULAR,substitution,out,[],1630168,,,1610612759,18,22,2025-02-06T00:25:59Z,810000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M27.00S,2025-02-06T00:25:46.3Z,1,REGULAR,substitution,out,[],101108,,,1610612759,18,22,2025-02-06T00:25:59Z,820000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M27.00S,2025-02-06T00:25:46.3Z,1,REGULAR,substitution,in,[],1630811,,,1610612759,18,22,2025-02-06T00:25:59Z,830000,False,,,0,,SUB in: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M27.00S,2025-02-06T00:25:46.3Z,1,REGULAR,substitution,in,[],1626204,,,1610612759,18,22,2025-02-06T00:25:59Z,840000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M27.00S,2025-02-06T00:25:46.3Z,1,REGULAR,substitution,in,[],1642264,,,1610612759,18,22,2025-02-06T00:25:59Z,850000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M09.00S,2025-02-06T00:26:21.8Z,1,REGULAR,3pt,Jump Shot,[],1630577,69.85873850197109,25.98039215686275,1610612759,18,22,2025-02-06T00:26:27Z,860000,False,-120.0,231.0,1,right,MISS J. Champagnie 26' pullup 3PT,[1630577],1610612759.0,SAS,pullup,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,,,,,,,,,,,,,,,,,
87,PT05M08.00S,2025-02-06T00:26:22.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,18,22,2025-02-06T00:26:27Z,870000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,86.0,,,,,,,,,,,,,,,,,
90,PT04M52.00S,2025-02-06T00:26:49.6Z,1,REGULAR,substitution,out,[],1642258,,,1610612737,18,22,2025-02-06T00:26:59Z,900000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
