actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-12T23:40:43.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-12T23:40:43Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-03-12T23:40:46.4Z,1,REGULAR,jumpball,recovered,[],1630163,,,1610612766,0,0,2025-03-12T23:40:46Z,40000,False,,,0,,Jump Ball M. Williams vs. O. Okongwu: Tip to L. Ball,"[1630163, 1631109, 1630168]",1610612766.0,CHA,startperiod,L. Ball,1630163.0,Ball,L. Ball,Williams,1631109.0,Okongwu,1630168.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2025-03-12T23:40:59.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,87.3850197109067,58.61289828431372,1610612766,0,2,2025-03-12T23:41:15Z,70000,False,43.0,66.0,1,right,M. Bridges 7' driving Hook (2 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,7.89,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M32.00S,2025-03-12T23:41:12.4Z,1,REGULAR,3pt,Jump Shot,[],1642258,34.30108409986859,60.857077205882355,1610612737,0,2,2025-03-12T23:41:34Z,80000,False,-54.0,270.0,1,left,MISS Z. Risacher 27' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Center,27.53,Missed,,,,,,,,,,,,,,,,,,
9,PT11M29.00S,2025-03-12T23:41:15.4Z,1,REGULAR,rebound,offensive,[],1629027,,,1610612737,0,2,2025-03-12T23:41:34Z,90000,False,,,0,,T. Young REBOUND (Off:1 Def:0),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,8.0,1.0,0.0,1.0,,,,,,,,,,,,,
10,PT11M25.00S,2025-03-12T23:41:17.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629027,13.272010512483575,75.03446691176471,1610612737,2,2,2025-03-12T23:41:57Z,100000,False,-125.0,72.0,1,left,T. Young 14' driving floating Jump Shot (2 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,8-16 Left,14.46,Made,2.0,,,,,,,,,,,,,,,,,
11,PT11M09.00S,2025-03-12T23:41:35.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,88.30486202365309,57.55208333333333,1610612766,2,2,2025-03-12T23:42:17Z,110000,False,38.0,57.0,1,right,MISS J. Green 6' driving floating Shot,[1630182],1610612766.0,CHA,driving floating,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,6.87,Missed,,,,,,,,,,,,,,,,,,
12,PT11M07.00S,2025-03-12T23:41:37.5Z,1,REGULAR,rebound,defensive,[],1631243,,,1610612737,2,2,2025-03-12T23:42:17Z,120000,False,,,0,,M. Gueye REBOUND (Off:0 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,
13,PT10M51.00S,2025-03-12T23:41:51.1Z,1,REGULAR,3pt,Jump Shot,[],1630168,6.307490144546648,3.1632965686274446,1610612737,5,2,2025-03-12T23:42:31Z,130000,False,234.0,7.0,1,left,O. Okongwu 3PT  (3 PTS) (T. Young 1 AST),"[1630168, 1629027]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,23.43,Made,3.0,,,,,T. Young,1629027.0,1.0,,,,,,,,,,
15,PT10M41.00S,2025-03-12T23:42:02.2Z,1,REGULAR,turnover,bad pass,[],1630163,,,1610612766,5,2,2025-03-12T23:43:07Z,150000,False,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1630163, 1630700]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Daniels,1630700.0,,,,,,,
