actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-10-23T23:44:20.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-10-23T23:44:20Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2024-10-23T23:44:26.2Z,1,REGULAR,jumpball,recovered,[],1630552,,,1610612737,0,0,2024-10-23T23:44:26Z,40000,False,,,0,,Jump Ball C. Capela vs. B. Simmons: Tip to J. Johnson,"[1630552, 203991, 1627732]",1610612737.0,ATL,startperiod,J. Johnson,1630552.0,Johnson,J. Johnson,Capela,203991.0,Simmons,1627732.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-10-23T23:44:39.0Z,1,REGULAR,3pt,Jump Shot,[],1629631,71.69842312746385,23.284313725490197,1610612737,3,0,2024-10-23T23:44:49Z,70000,False,-134.0,214.0,1,right,D. Hunter 25' 3PT pullup (3 PTS),[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,25.19,Made,3.0,,,,,,,,,,,,,,,,,
8,PT11M26.00S,2024-10-23T23:44:53.2Z,1,REGULAR,turnover,bad pass,[],1627732,,,1610612751,3,0,2024-10-23T23:45:03Z,80000,False,,,0,,B. Simmons bad pass TURNOVER (1 TO),"[1627732, 203991]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Left Center,,,,1.0,Capela,203991.0,,,,,,,,,,,,,,
9,PT11M26.00S,2024-10-23T23:44:53.2Z,1,REGULAR,steal,,[],203991,,,1610612737,3,0,2024-10-23T23:54:45Z,90000,False,,,0,,C. Capela STEAL (1 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
10,PT11M18.00S,2024-10-23T23:45:01.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630700,88.51839684625493,99.01960784313727,1610612737,6,0,2024-10-23T23:45:06Z,100000,False,245.0,55.0,1,right,D. Daniels 25' 3PT  (3 PTS) (C. Capela 1 AST),"[1630700, 203991]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,25.13,Made,3.0,,,,C. Capela,203991.0,1.0,,,,,,,,,,,
12,PT11M04.00S,2024-10-23T23:45:15.7Z,1,REGULAR,2pt,Jump Shot,[],1630560,13.091327201051248,77.45098039215686,1610612751,6,0,2024-10-23T23:45:21Z,120000,False,-137.0,71.0,1,left,MISS C. Thomas 15' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,15.44,Missed,,,,,,,,,,,,,,,,,,
13,PT11M01.00S,2024-10-23T23:45:18.9Z,1,REGULAR,rebound,offensive,[],1627732,,,1610612751,6,0,2024-10-23T23:45:18Z,130000,False,,,0,,B. Simmons REBOUND (Off:1 Def:0),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Left,,,,,,,,,,12.0,1.0,0.0,1.0,,,,,,,
14,PT10M55.00S,2024-10-23T23:45:24.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629661,5.469776609724048,51.225490196078425,1610612751,6,2,2024-10-23T23:45:30Z,140000,False,-6.0,-1.0,1,left,C. Johnson cutting DUNK (2 PTS) (B. Simmons 1 AST),"[1629661, 1627732]",1610612751.0,BKN,cutting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,0.62,Made,2.0,,,,B. Simmons,1627732.0,1.0,,,,,,,,,,,
16,PT10M48.00S,2024-10-23T23:45:31.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,93.51182654402102,52.20588235294118,1610612737,8,2,2024-10-23T23:45:35Z,160000,False,11.0,8.0,1,right,C. Capela alley-oop DUNK (2 PTS) (T. Young 1 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.39,Made,2.0,,,,T. Young,1629027.0,1.0,,,,,,,,,,,
