actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
18,PT11M03.00S,2024-10-25T23:43:27.9Z,1,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,5,0,2024-10-25T23:43:27Z,180000,False,,,0,,C. Capela Free Throw 2 of 2 (2 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
20,PT10M51.00S,2024-10-25T23:43:59.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,18.084756898817346,43.38235294117647,1610612766,5,0,2024-10-25T23:44:08Z,200000,False,33.0,117.0,1,left,MISS M. Bridges 12' driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,12.21,Missed,,,,,,,,,,,,,,,,,,
21,PT10M48.00S,2024-10-25T23:44:02.8Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,5,0,2024-10-25T23:44:08Z,210000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,20.0,2.0,2.0,0.0,,,,,,,,,,,,,,
22,PT10M43.00S,2024-10-25T23:44:08.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,83.39356110381078,51.71568627450981,1610612737,7,0,2024-10-25T23:44:14Z,220000,False,9.0,104.0,1,right,T. Young 10' driving floating Jump Shot (5 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,10.4,Made,,,,,5.0,,,,,,,,,,,,,
23,PT10M20.00S,2024-10-25T23:44:30.6Z,1,REGULAR,3pt,Jump Shot,[],1628970,26.49474375821288,82.84313725490196,1610612766,7,3,2024-10-25T23:44:36Z,230000,False,-164.0,197.0,1,left,M. Bridges 25' 3PT  (3 PTS) (L. Ball 1 AST),"[1628970, 1630163]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.62,Made,,,,,3.0,,,,,,L. Ball,1630163.0,1.0,,,,,
25,PT10M05.00S,2024-10-25T23:44:46.8Z,1,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612737,7,3,2024-10-25T23:45:06Z,250000,False,,,0,,L. Ball shooting personal FOUL (1 PF) (Young 2 FT),"[1630163, 1629027]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2534.0,1.0,0.0,Young,1629027.0,,,,,,,,
27,PT10M05.00S,2024-10-25T23:45:12.6Z,1,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,7,3,2024-10-25T23:45:12Z,270000,False,,,0,,MISS T. Young Free Throw 1 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
28,PT10M05.00S,2024-10-25T23:45:12.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,7,3,2024-10-25T23:45:12Z,280000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,
29,PT10M05.00S,2024-10-25T23:45:31.3Z,1,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,8,3,2024-10-25T23:45:31Z,290000,False,,,0,,T. Young Free Throw 2 of 2 (6 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
30,PT10M03.00S,2024-10-25T23:45:35.3Z,1,REGULAR,turnover,bad pass,[],203552,,,1610612766,8,3,2024-10-25T23:46:07Z,300000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[203552, 1630700]",1610612766.0,CHA,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Daniels,1630700.0,,
31,PT10M03.00S,2024-10-25T23:45:35.3Z,1,REGULAR,steal,,[],1630700,,,1610612737,8,3,2024-10-25T23:45:38Z,310000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
32,PT09M59.00S,2024-10-25T23:45:39.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,68.01905387647832,49.50980392156863,1610612737,8,3,2024-10-25T23:46:17Z,320000,False,-2.0,248.0,1,right,MISS T. Young 24' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,24.81,Missed,,,,,,,,,,,,,,,,,,
33,PT09M57.00S,2024-10-25T23:45:41.3Z,1,REGULAR,rebound,defensive,[],203552,,,1610612766,8,3,2024-10-25T23:45:41Z,330000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT09M46.00S,2024-10-25T23:46:20.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,8,3,2024-10-25T23:46:20Z,350000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M43.00S,2024-10-25T23:49:18.7Z,1,REGULAR,3pt,Jump Shot,[],203552,32.53942181340342,37.745098039215684,1610612766,8,6,2024-10-25T23:49:24Z,360000,False,61.0,253.0,1,left,S. Curry 26' 3PT  (3 PTS) (C. Martin 1 AST),"[203552, 1628998]",1610612766.0,CHA,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,26.07,Made,,,,,3.0,,,,,,C. Martin,1628998.0,1.0,,,,,
38,PT09M32.00S,2024-10-25T23:49:31.4Z,1,REGULAR,foul,personal,[],1630163,,,1610612737,8,6,2024-10-25T23:49:39Z,380000,False,,,0,,L. Ball personal FOUL (2 PF),"[1630163, 1629631]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,,101283.0,2.0,0.0,Hunter,1629631.0,,,,,,,,
40,PT09M27.00S,2024-10-25T23:49:54.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,81.2910643889619,41.42156862745098,1610612737,10,6,2024-10-25T23:50:00Z,400000,False,-43.0,123.0,1,right,D. Hunter 13' pullup Jump Shot (2 PTS) (C. Capela 1 AST),"[1629631, 203991]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,13.06,Made,,,,,2.0,,,,,,C. Capela,203991.0,1.0,,,,,
42,PT09M09.00S,2024-10-25T23:50:12.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,13.354139290407357,53.92156862745098,1610612766,10,6,2024-10-25T23:50:18Z,420000,False,-20.0,73.0,1,left,MISS S. Curry 7' driving floating Shot,[203552],1610612766.0,CHA,driving floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,,,,,,,,,,,,,,,,,,
43,PT09M05.00S,2024-10-25T23:50:16.1Z,1,REGULAR,rebound,offensive,[],1630163,,,1610612766,10,6,2024-10-25T23:50:18Z,430000,False,,,0,,L. Ball REBOUND (Off:1 Def:0),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,42.0,1.0,0.0,1.0,,,,,,,,,,,,,,
44,PT09M00.00S,2024-10-25T23:50:21.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,9.280551905387648,96.56862745098039,1610612766,10,6,2024-10-25T23:50:26Z,440000,False,-233.0,35.0,1,left,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
45,PT08M57.00S,2024-10-25T23:50:24.2Z,1,REGULAR,rebound,offensive,[],203552,,,1610612766,10,6,2024-10-25T23:50:26Z,450000,False,,,0,,S. Curry REBOUND (Off:1 Def:1),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,44.0,2.0,1.0,1.0,,,,,,,,,,,,,,
46,PT08M51.00S,2024-10-25T23:50:33.6Z,1,REGULAR,turnover,traveling,[],1630163,,,1610612766,10,6,2024-10-25T23:50:39Z,460000,False,,,0,,L. Ball traveling TURNOVER (1 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,1628159.0,,,,,,,,1.0,,,,
47,PT08M39.00S,2024-10-25T23:50:51.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,80.3712220762155,8.823529411764707,1610612737,13,6,2024-10-25T23:50:56Z,470000,False,-206.0,132.0,1,right,D. Hunter 24' 3PT  (5 PTS) (T. Young 1 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,24.46,Made,,,,,5.0,,,,,,T. Young,1629027.0,1.0,,,,,
49,PT08M30.00S,2024-10-25T23:50:59.2Z,1,REGULAR,2pt,Jump Shot,[],1628998,27.283180026281208,28.676470588235293,1610612766,13,6,2024-10-25T23:51:08Z,490000,False,107.0,204.0,1,left,MISS C. Martin 23' running pullup Shot,[1628998],1610612766.0,CHA,running pullup,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,23.02,Missed,,,,,,,,,,,,,,,,,,
50,PT08M27.00S,2024-10-25T23:51:02.2Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,13,6,2024-10-25T23:51:08Z,500000,False,,,0,,C. Capela REBOUND (Off:0 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Right Center,,,49.0,3.0,3.0,0.0,,,,,,,,,,,,,,
51,PT08M22.00S,2024-10-25T23:51:07.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630700,93.64323258869908,48.28431372549019,1610612737,15,6,2024-10-26T03:02:33Z,510000,False,-9.0,7.0,1,right,D. Daniels running Layup (2 PTS),[1630700],1610612737.0,ATL,running,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,2.0,,,,,,,,,,,,,
52,PT08M09.00S,2024-10-25T23:51:20.6Z,1,REGULAR,3pt,Jump Shot,[],203552,7.703679369250986,96.32352941176471,1610612766,15,6,2024-10-25T23:51:29Z,520000,False,-232.0,20.0,1,left,MISS S. Curry 3PT,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,23.25,Missed,,,,,,,,,,,,,,,,,,
53,PT08M06.00S,2024-10-25T23:51:23.2Z,1,REGULAR,rebound,offensive,[],203552,,,1610612766,15,6,2024-10-25T23:51:23Z,530000,False,,,0,,S. Curry REBOUND (Off:2 Def:1),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,52.0,3.0,1.0,2.0,,,,,,,,,,,,,,
54,PT08M05.00S,2024-10-25T23:51:25.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,28.597240473061763,22.794117647058822,1610612766,15,6,2024-10-25T23:51:32Z,540000,False,136.0,216.0,1,left,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
55,PT08M01.00S,2024-10-25T23:51:29.0Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,15,6,2024-10-25T23:51:32Z,550000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT07M56.00S,2024-10-25T23:51:33.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630552,84.31340341655716,59.80392156862745,1610612737,15,6,2024-10-25T23:51:39Z,560000,False,49.0,95.0,1,right,MISS J. Johnson 10' driving floating Shot,[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,10.69,Missed,,,,,,,,,,,,,,,,,,
57,PT07M52.00S,2024-10-25T23:51:37.6Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,15,6,2024-10-25T23:51:39Z,570000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
58,PT07M39.00S,2024-10-25T23:51:50.2Z,1,REGULAR,3pt,Jump Shot,[],1628970,31.225361366622867,32.59803921568628,1610612766,15,9,2024-10-25T23:51:55Z,580000,False,87.0,241.0,1,left,M. Bridges 25' 3PT  (6 PTS) (N. Richards 1 AST),"[1628970, 1630208]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.62,Made,,,,,6.0,,,,,,N. Richards,1630208.0,1.0,,,,,
60,PT07M25.00S,2024-10-25T23:52:04.4Z,1,REGULAR,turnover,bad pass,[],1630552,,,1610612737,15,9,2024-10-25T23:52:10Z,600000,False,,,0,,J. Johnson bad pass TURNOVER (1 TO),"[1630552, 203552]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Curry,203552.0,,
61,PT07M25.00S,2024-10-25T23:52:04.4Z,1,REGULAR,steal,,[],203552,,,1610612766,15,9,2024-10-25T23:52:06Z,610000,False,,,0,,S. Curry STEAL (1 STL),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
62,PT07M21.00S,2024-10-25T23:52:08.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203552,29.38567674113009,23.52941176470588,1610612766,15,9,2024-10-25T23:52:14Z,620000,False,132.0,224.0,1,left,MISS S. Curry 25' running pullup 3PT,[203552],1610612766.0,CHA,running pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
63,PT07M17.00S,2024-10-25T23:52:12.4Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,15,9,2024-10-25T23:52:14Z,630000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,,
64,PT07M13.00S,2024-10-25T23:52:15.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,72.61826544021025,21.07843137254902,1610612737,18,9,2024-10-25T23:52:22Z,640000,False,-145.0,205.0,1,right,T. Young 25' 3PT running pullup (9 PTS) (J. Johnson 1 AST),"[1629027, 1630552]",1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,25.08,Made,,,,,9.0,,,,,,J. Johnson,1630552.0,1.0,,,,,
65,PT06M56.00S,2024-10-25T23:52:33.9Z,1,REGULAR,turnover,bad pass,[],1630163,,,1610612766,18,9,2024-10-25T23:52:38Z,650000,False,,,0,,L. Ball bad pass TURNOVER (2 TO),"[1630163, 203991]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2.0,Capela,203991.0,,
66,PT06M56.00S,2024-10-25T23:52:33.9Z,1,REGULAR,steal,,[],203991,,,1610612737,18,9,2024-10-25T23:52:36Z,660000,False,,,0,,C. Capela STEAL (1 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
67,PT06M49.00S,2024-10-25T23:52:40.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629631,92.06636005256242,42.8921568627451,1610612737,18,9,2024-10-25T23:52:46Z,670000,False,-36.0,22.0,1,right,MISS D. Hunter driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,4.18,Missed,,,,,,,,,,,,,,,,,,
68,PT06M46.00S,2024-10-25T23:52:43.9Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,18,9,2024-10-25T23:52:46Z,680000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT06M42.00S,2024-10-25T23:52:46.9Z,1,REGULAR,turnover,bad pass,[],1630163,,,1610612766,18,9,2024-10-25T23:52:50Z,690000,False,,,0,,L. Ball bad pass TURNOVER (3 TO),"[1630163, 1629027]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,3.0,Young,1629027.0,,
70,PT06M42.00S,2024-10-25T23:52:46.9Z,1,REGULAR,steal,,[],1629027,,,1610612737,18,9,2024-10-25T23:52:49Z,700000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
71,PT06M38.00S,2024-10-25T23:52:51.7Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629631,93.77463863337714,95.58823529411765,1610612737,18,9,2024-10-25T23:56:39Z,710000,False,228.0,6.0,1,right,MISS D. Hunter running 3PT,[1629631],1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
72,PT06M35.00S,2024-10-25T23:52:54.7Z,1,REGULAR,rebound,defensive,[],203552,,,1610612766,18,9,2024-10-25T23:52:57Z,720000,False,,,0,,S. Curry REBOUND (Off:2 Def:2),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,71.0,4.0,2.0,2.0,,,,,,,,,,,,,,
73,PT06M25.00S,2024-10-25T23:53:04.9Z,1,REGULAR,3pt,Jump Shot,[],203552,32.933639947437584,41.17647058823529,1610612766,18,12,2024-10-25T23:53:09Z,730000,False,44.0,257.0,1,left,S. Curry 26' 3PT step back (6 PTS) (L. Ball 2 AST),"[203552, 1630163]",1610612766.0,CHA,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,26.09,Made,,,,,6.0,,,,,,L. Ball,1630163.0,2.0,,,,,
75,PT06M05.00S,2024-10-25T23:53:25.4Z,1,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,18,12,2024-10-25T23:53:31Z,750000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (1 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628159.0,,,,,,,,1.0,,,,
76,PT06M05.00S,2024-10-25T23:53:28.4Z,1,REGULAR,substitution,out,[],203991,,,1610612766,18,12,2024-10-25T23:53:45Z,760000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M05.00S,2024-10-25T23:53:28.4Z,1,REGULAR,substitution,out,[],1630552,,,1610612766,18,12,2024-10-25T23:53:45Z,770000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M05.00S,2024-10-25T23:53:28.4Z,1,REGULAR,substitution,out,[],1628998,,,1610612766,18,12,2024-10-25T23:53:45Z,790000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M05.00S,2024-10-25T23:53:28.4Z,1,REGULAR,substitution,out,[],1630208,,,1610612766,18,12,2024-10-25T23:53:45Z,800000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M05.00S,2024-10-25T23:53:28.4Z,1,REGULAR,substitution,in,[],1630168,,,1610612766,18,12,2024-10-25T23:53:45Z,810000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M05.00S,2024-10-25T23:53:28.4Z,1,REGULAR,substitution,in,[],1629726,,,1610612766,18,12,2024-10-25T23:53:45Z,820000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M05.00S,2024-10-25T23:53:28.4Z,1,REGULAR,substitution,in,[],1631217,,,1610612766,18,12,2024-10-25T23:53:45Z,830000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M05.00S,2024-10-25T23:53:28.4Z,1,REGULAR,substitution,in,[],1630182,,,1610612766,18,12,2024-10-25T23:53:45Z,840000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M05.00S,2024-10-25T23:53:28.4Z,1,REGULAR,substitution,in,[],203995,,,1610612766,18,12,2024-10-25T23:53:45Z,850000,False,,,0,,SUB in: V. Micić,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M05.00S,2024-10-25T23:53:28.4Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,18,12,2024-10-25T23:53:58Z,860000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
