actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-07T00:40:49.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-07T00:40:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-12-07T00:40:53.9Z,1,REGULAR,jumpball,recovered,[],1629216,,,1610612747,0,0,2024-12-07T00:40:53Z,40000,False,,,0,,Jump Ball A. Davis vs. C. Capela: Tip to G. Vincent,"[1629216, 203076, 203991]",1610612747.0,LAL,startperiod,G. Vincent,1629216.0,Vincent,G. Vincent,Davis,203076.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2024-12-07T00:41:08.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,7.440867279894875,51.9607843137255,1610612747,0,0,2024-12-07T01:27:28Z,70000,False,-10.0,17.0,1,left,MISS G. Vincent driving finger roll Layup,[1629216],1610612747.0,LAL,driving finger roll,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2024-12-07T00:41:13.3Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,0,0,2024-12-07T01:27:28Z,80000,False,,,0,,A. Davis REBOUND (Off:1 Def:0),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M35.00S,2024-12-07T00:41:12.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,5.590000152587891,50.0,1610612747,0,0,2024-12-07T00:41:12Z,90000,False,0.0,0.0,1,left,MISS A. Davis tip Layup,[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
10,PT11M34.00S,2024-12-07T00:41:13.4Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,0,0,2024-12-07T00:41:13Z,100000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Left,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M26.00S,2024-12-07T00:41:21.7Z,1,REGULAR,3pt,Jump Shot,[],1630552,66.96780551905388,40.931372549019606,1610612737,3,0,2024-12-07T00:41:28Z,110000,False,-45.0,258.0,1,right,J. Johnson 26' 3PT  (3 PTS) (D. Daniels 1 AST),"[1630552, 1630700]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,26.19,Made,,,,,3.0,D. Daniels,1630700.0,1.0,,,,,,,,,,
13,PT11M00.00S,2024-12-07T00:41:48.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629060,12.434296977660972,57.59803921568627,1610612747,3,2,2024-12-07T00:41:53Z,130000,False,-38.0,64.0,1,left,R. Hachimura 7' Jump Shot (2 PTS) (L. James 1 AST),"[1629060, 2544]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,7.48,Made,,,,,2.0,L. James,2544.0,1.0,,,,,,,,,,
15,PT10M40.00S,2024-12-07T00:42:08.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,92.46057818659659,49.50980392156863,1610612737,3,2,2024-12-07T00:42:18Z,150000,False,-2.0,18.0,1,right,MISS Z. Risacher reverse Layup,[1642258],1610612737.0,ATL,reverse,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
16,PT10M36.00S,2024-12-07T00:42:12.5Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,3,2,2024-12-07T00:42:18Z,160000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M31.00S,2024-12-07T00:42:16.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],2544,31.882391590013142,50.98039215686274,1610612747,3,5,2024-12-07T00:54:41Z,170000,False,-5.0,247.0,1,left,L. James 24' 3PT running pullup (3 PTS),[2544],1610612747.0,LAL,running pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,24.72,Made,,,,,3.0,,,,,,,,,,,,,
