actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-04-01T23:40:45.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-04-01T23:40:45Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-04-01T23:40:48.1Z,1,REGULAR,jumpball,recovered,[],1630700,,,1610612737,0,0,2025-04-01T23:40:48Z,40000,False,,,0,,Jump Ball O. Okongwu vs. D. Clingan: Tip to D. Daniels,"[1630700, 1630168, 1642270]",1610612737.0,ATL,startperiod,D. Daniels,1630700.0,Daniels,D. Daniels,Okongwu,1630168.0,Clingan,1642270.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2025-04-01T23:40:58.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,12.220762155059134,41.9921875,1610612737,2,0,2025-04-01T23:41:17Z,70000,False,40.0,62.0,1,left,T. Young 7' driving Layup (2 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,7.41,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M31.00S,2025-04-01T23:41:15.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,91.72141918528253,53.040747549019606,1610612757,2,2,2025-04-01T23:41:34Z,80000,False,15.0,25.0,1,right,T. Camara Layup (2 PTS) (D. Clingan 1 AST),"[1641739, 1642270]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.95,Made,2.0,D. Clingan,1642270.0,1.0,,,,,,,,,,,,,,
10,PT11M08.00S,2025-04-01T23:41:38.3Z,1,REGULAR,2pt,Jump Shot,[],1630700,10.512483574244413,69.81847426470588,1610612737,4,2,2025-04-01T23:42:06Z,100000,False,-99.0,46.0,1,left,D. Daniels 10' driving floating bank Jump Shot (2 PTS),[1630700],1610612737.0,ATL,driving floating bank,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Left,10.94,Made,2.0,,,,,,,,,,,,,,,,,
12,PT10M50.00S,2025-04-01T23:42:06.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,93.69250985545335,57.16145833333333,1610612757,4,2,2025-04-01T23:42:39Z,120000,False,36.0,7.0,1,right,MISS D. Banton driving Layup,[1630625],1610612757.0,POR,driving,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,3.64,Missed,,,,,,,,,,,,,,,,,,
13,PT10M48.00S,2025-04-01T23:42:08.5Z,1,REGULAR,rebound,offensive,[],1630625,,,1610612757,4,2,2025-04-01T23:42:39Z,130000,False,,,0,,D. Banton REBOUND (Off:1 Def:0),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,,,12.0,1.0,0.0,1.0,,,,,,,,,,
14,PT10M47.00S,2025-04-01T23:42:11.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630625,93.29829172141919,55.49172794117647,1610612757,4,2,2025-04-01T23:42:54Z,140000,False,27.0,10.0,1,right,MISS D. Banton putback Layup,[1630625],1610612757.0,POR,putback,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,,,,,,,,,,
15,PT10M45.00S,2025-04-01T23:42:13.3Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,4,2,2025-04-01T23:42:54Z,150000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M37.00S,2025-04-01T23:42:19.7Z,1,REGULAR,3pt,Jump Shot,[],1630168,34.43249014454665,45.50398284313726,1610612737,4,2,2025-04-01T23:43:12Z,160000,False,22.0,271.0,1,left,MISS O. Okongwu 27' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,27.21,Missed,,,,,,,,,,,,,,,,,,
