actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
21,PT09M44.00S,2024-11-19T00:44:38.9Z,1,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,4,5,2024-11-19T00:46:40Z,210000,False,,,0,,B. Adebayo bad pass out-of-bounds TURNOVER (1 TO),[1628389],1610612748.0,MIA,bad pass,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2530.0,1.0,,,,,,,,
23,PT09M28.00S,2024-11-19T00:45:20.3Z,1,REGULAR,foul,personal,[],1629312,,,1610612755,4,5,2024-11-19T00:45:31Z,230000,False,,,0,,H. Highsmith personal FOUL (1 PF),"[1629312, 203954]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2530.0,,1.0,0.0,Embiid,203954.0,,,,
25,PT09M16.00S,2024-11-19T00:45:47.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203954,93.51182654402102,53.431372549019606,1610612755,4,7,2024-11-19T00:47:53Z,250000,False,17.0,8.0,1,right,J. Embiid cutting Layup (2 PTS) (P. George 1 AST),"[203954, 202331]",1610612755.0,PHI,cutting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.92,Made,,,,,2.0,P. George,202331.0,1.0,,,,,,,,,,
27,PT09M00.00S,2024-11-19T00:46:02.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,7.440867279894875,53.431372549019606,1610612748,4,7,2024-11-19T00:46:08Z,270000,False,-17.0,17.0,1,left,MISS B. Adebayo alley-oop Layup,[1628389],1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
28,PT08M58.00S,2024-11-19T00:46:04.3Z,1,REGULAR,rebound,offensive,[],1629130,,,1610612748,4,7,2024-11-19T00:46:08Z,280000,False,,,0,,D. Robinson REBOUND (Off:1 Def:0),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,27.0,1.0,0.0,1.0,,,,,,,,,,,,,,
29,PT08M56.00S,2024-11-19T00:46:07.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629312,24.655059132720105,82.84313725490196,1610612748,7,7,2024-11-19T00:46:14Z,290000,False,-164.0,179.0,1,left,H. Highsmith 24' 3PT  (3 PTS) (D. Robinson 1 AST),"[1629312, 1629130]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,24.31,Made,,,,,3.0,D. Robinson,1629130.0,1.0,,,,,,,,,,
31,PT08M48.00S,2024-11-19T00:46:15.0Z,1,REGULAR,3pt,Jump Shot,[],1642272,79.97700394218134,6.862745098039216,1610612755,7,7,2024-11-19T00:46:21Z,310000,False,-216.0,136.0,1,right,MISS J. McCain 25' 3PT,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
32,PT08M45.00S,2024-11-19T00:46:18.0Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,7,7,2024-11-19T00:46:21Z,320000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,31.0,2.0,2.0,0.0,,,,,,,,,,,,,,
33,PT08M27.00S,2024-11-19T00:46:35.8Z,1,REGULAR,3pt,Jump Shot,[],1629130,19.136005256241788,91.66666666666666,1610612748,7,7,2024-11-19T00:46:41Z,330000,False,-208.0,127.0,1,left,MISS D. Robinson 24' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,24.42,Missed,,,,,,,,,,,,,,,,,,
34,PT08M23.00S,2024-11-19T00:46:39.8Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612755,7,7,2024-11-19T00:46:41Z,340000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,,
35,PT08M15.00S,2024-11-19T00:46:47.8Z,1,REGULAR,turnover,bad pass,[],203954,,,1610612755,7,7,2024-11-19T00:50:27Z,350000,False,,,0,,J. Embiid bad pass TURNOVER (1 TO),"[203954, 1629130]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,,,,,Robinson,1629130.0,,
36,PT08M15.00S,2024-11-19T00:46:47.8Z,1,REGULAR,steal,,[],1629130,,,1610612748,7,7,2024-11-19T00:46:50Z,360000,False,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
37,PT08M12.00S,2024-11-19T00:46:51.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629130,6.389618922470433,51.9607843137255,1610612748,9,7,2024-11-19T00:49:28Z,370000,False,-10.0,8.0,1,left,D. Robinson running Layup (2 PTS),[1629130],1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,2.0,,,,,,,,,,,,,
38,PT07M55.00S,2024-11-19T00:47:07.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,90.88370565045992,50.98039215686274,1610612755,9,9,2024-11-19T01:46:49Z,380000,False,5.0,33.0,1,right,J. Embiid driving floating Jump Shot (4 PTS),[203954],1610612755.0,PHI,driving floating,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.36,Made,,,,,4.0,,,,,,,,,,,,,
39,PT07M42.00S,2024-11-19T00:47:20.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,5.338370565045992,47.05882352941176,1610612748,9,9,2024-11-19T00:51:39Z,390000,False,15.0,-2.0,1,left,MISS T. Herro driving Layup,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,,
40,PT07M39.00S,2024-11-19T00:47:23.6Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,9,9,2024-11-19T00:47:23Z,400000,False,,,0,,J. Butler REBOUND (Off:1 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,39.0,2.0,1.0,1.0,,,,,,,,,,,,,,
41,PT07M37.00S,2024-11-19T00:47:26.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,4.944152431011826,94.85294117647058,1610612748,9,9,2024-11-19T00:47:41Z,410000,False,-224.0,-6.0,1,left,MISS T. Herro 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,22.44,Missed,,,,,,,,,,,,,,,,,,
42,PT07M35.00S,2024-11-19T00:47:28.0Z,1,REGULAR,rebound,defensive,[],1642272,,,1610612755,9,9,2024-11-19T00:47:41Z,420000,False,,,0,,J. McCain REBOUND (Off:0 Def:1),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Left Corner 3,24+ Left,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,
43,PT07M26.00S,2024-11-19T00:47:37.1Z,1,REGULAR,turnover,bad pass,[],1642272,,,1610612755,9,9,2024-11-19T00:47:50Z,430000,False,,,0,,J. McCain bad pass TURNOVER (1 TO),"[1642272, 202710]",1610612755.0,PHI,,,,McCain,J. McCain,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,Butler,202710.0,,
44,PT07M26.00S,2024-11-19T00:47:37.1Z,1,REGULAR,steal,,[],202710,,,1610612748,9,9,2024-11-19T00:47:39Z,440000,False,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
45,PT07M23.00S,2024-11-19T00:47:40.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202710,6.915243101182654,45.09803921568628,1610612748,11,9,2024-11-19T00:48:24Z,450000,False,25.0,13.0,1,left,J. Butler running DUNK (6 PTS),[202710],1610612748.0,MIA,running,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,6.0,,,,,,,,,,,,,
46,PT07M12.00S,2024-11-19T00:47:57.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,11,9,2024-11-19T00:47:57Z,460000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M12.00S,2024-11-19T00:51:15.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,11,9,2024-11-19T00:51:15Z,470000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M05.00S,2024-11-19T00:54:10.3Z,1,REGULAR,3pt,Jump Shot,[],200768,66.5735873850197,46.32352941176471,1610612755,11,9,2024-11-19T00:54:31Z,480000,False,-18.0,262.0,1,right,MISS K. Lowry 26' 3PT,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,26.23,Missed,,,,,,,,,,,,,,,,,,
49,PT07M02.00S,2024-11-19T00:54:13.3Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,11,9,2024-11-19T00:54:17Z,490000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,48.0,3.0,3.0,0.0,,,,,,,,,,,,,,
51,PT06M59.00S,2024-11-19T00:54:21.4Z,1,REGULAR,substitution,out,[],1642272,,,1610612748,11,9,2024-11-19T00:54:25Z,510000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT06M59.00S,2024-11-19T00:54:21.4Z,1,REGULAR,substitution,in,[],1626162,,,1610612748,11,9,2024-11-19T00:54:25Z,520000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M46.00S,2024-11-19T00:54:46.6Z,1,REGULAR,turnover,lost ball,[],1629312,,,1610612748,11,9,2024-11-19T00:54:51Z,530000,False,,,0,,H. Highsmith lost ball TURNOVER (1 TO),"[1629312, 202331]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,1.0,,,,,George,202331.0,,
54,PT06M46.00S,2024-11-19T00:54:46.6Z,1,REGULAR,steal,,[],202331,,,1610612755,11,9,2024-11-19T00:54:48Z,540000,False,,,0,,P. George STEAL (1 STL),[202331],1610612755.0,PHI,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
55,PT06M36.00S,2024-11-19T00:54:57.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,77.4802890932983,89.4607843137255,1610612755,11,9,2024-11-19T00:55:03Z,550000,False,197.0,159.0,1,right,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,25.35,Missed,,,,,,,,,,,,,,,,,,
56,PT06M32.00S,2024-11-19T00:55:01.1Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,11,9,2024-11-19T00:55:03Z,560000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,55.0,4.0,4.0,0.0,,,,,,,,,,,,,,
57,PT06M23.00S,2024-11-19T00:55:09.9Z,1,REGULAR,2pt,Jump Shot,[],202710,4.944152431011826,67.40196078431373,1610612748,11,9,2024-11-19T00:56:16Z,570000,False,-87.0,-6.0,1,left,MISS J. Butler 8' driving floating Shot,[202710],1610612748.0,MIA,driving floating,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,8.72,Missed,,,,,,,,,,,,,,,,,,
58,PT06M20.00S,2024-11-19T00:55:12.9Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,11,9,2024-11-19T00:55:16Z,580000,False,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,
59,PT05M58.00S,2024-11-19T00:55:33.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628997,93.11760840998686,45.83333333333333,1610612755,11,11,2024-11-19T00:55:47Z,590000,False,-21.0,12.0,1,right,C. Martin driving floating bank Jump Shot (2 PTS) (J. Embiid 2 AST),"[1628997, 203954]",1610612755.0,PHI,driving floating bank,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,2.41,Made,,,,,2.0,J. Embiid,203954.0,2.0,,,,,,,,,,
61,PT05M39.00S,2024-11-19T00:55:53.6Z,1,REGULAR,turnover,bad pass,[],1629130,,,1610612748,11,11,2024-11-19T00:56:03Z,610000,False,,,0,,D. Robinson bad pass TURNOVER (1 TO),"[1629130, 200768]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,,,,,Lowry,200768.0,,
62,PT05M39.00S,2024-11-19T00:55:53.6Z,1,REGULAR,steal,,[],200768,,,1610612755,11,11,2024-11-19T00:56:33Z,620000,False,,,0,,K. Lowry STEAL (1 STL),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
63,PT05M28.00S,2024-11-19T00:56:04.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628997,93.38042049934296,47.794117647058826,1610612755,11,13,2024-11-19T00:56:12Z,630000,False,-11.0,10.0,1,right,C. Martin driving Layup (4 PTS),[1628997],1610612755.0,PHI,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,4.0,,,,,,,,,,,,,
64,PT05M15.00S,2024-11-19T00:56:17.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202710,6.389618922470433,44.36274509803921,1610612748,13,13,2024-11-19T00:56:22Z,640000,False,28.0,8.0,1,left,J. Butler alley-oop DUNK (8 PTS) (T. Herro 1 AST),"[202710, 1629639]",1610612748.0,MIA,alley-oop,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.92,Made,,,,,8.0,T. Herro,1629639.0,1.0,,,,,,,,,,
66,PT05M04.00S,2024-11-19T00:56:28.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,90.22667542706965,45.34313725490196,1610612755,13,15,2024-11-19T00:56:40Z,660000,False,-23.0,39.0,1,right,P. George driving floating Jump Shot (7 PTS),[202331],1610612755.0,PHI,driving floating,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,4.58,Made,,,,,7.0,,,,,,,,,,,,,
67,PT04M51.00S,2024-11-19T00:56:41.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.389618922470433,51.71568627450981,1610612748,15,15,2024-11-19T01:00:36Z,670000,False,-9.0,8.0,1,left,T. Herro Layup (2 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,2.0,,,,,,,,,,,,,
68,PT04M37.00S,2024-11-19T00:56:55.3Z,1,REGULAR,2pt,Jump Shot,[],202331,75.77201051248358,35.049019607843135,1610612755,15,15,2024-11-19T00:57:06Z,680000,False,-75.0,175.0,1,right,MISS P. George 19' pullup Shot,[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Mid-Range,16-24 Left Center,19.05,Missed,,,,,,,,,,,,,,,,,,
69,PT04M35.00S,2024-11-19T00:56:57.3Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,15,15,2024-11-19T00:57:06Z,690000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,,,68.0,5.0,5.0,0.0,,,,,,,,,,,,,,
70,PT04M26.00S,2024-11-19T00:57:06.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,14.799605781865965,55.392156862745104,1610612748,17,15,2024-11-19T00:57:11Z,700000,False,-27.0,87.0,1,left,B. Adebayo 9' pullup Jump Shot (2 PTS) (D. Robinson 2 AST),"[1628389, 1629130]",1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,9.07,Made,,,,,2.0,D. Robinson,1629130.0,2.0,,,,,,,,,,
71,PT04M16.00S,2024-11-19T00:57:16.6Z,1,REGULAR,3pt,Jump Shot,[],1628997,75.50919842312747,10.53921568627451,1610612755,17,15,2024-11-19T00:57:21Z,710000,False,-197.0,178.0,1,right,MISS C. Martin 26' pullup 3PT,[1628997],1610612755.0,PHI,pullup,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,26.55,Missed,,,,,,,,,,,,,,,,,,
72,PT04M14.00S,2024-11-19T00:57:18.6Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,17,15,2024-11-19T00:57:21Z,720000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,71.0,6.0,6.0,0.0,,,,,,,,,,,,,,
73,PT04M09.00S,2024-11-19T00:57:24.0Z,1,REGULAR,3pt,Jump Shot,[],1628389,20.18725361366623,89.70588235294117,1610612748,17,15,2024-11-19T00:57:34Z,730000,False,-199.0,137.0,1,left,MISS B. Adebayo 24' pullup 3PT,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,24.14,Missed,,,,,,,,,,,,,,,,,,
74,PT04M06.00S,2024-11-19T00:57:27.0Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,17,15,2024-11-19T00:57:34Z,740000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,73.0,1.0,1.0,0.0,,,,,,,,,,,,,,
75,PT03M55.00S,2024-11-19T00:57:38.4Z,1,REGULAR,3pt,Jump Shot,[],202331,95.74572930354796,95.58823529411765,1610612755,17,15,2024-11-19T00:57:49Z,750000,False,228.0,-13.0,1,right,MISS P. George 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Right Corner 3,24+ Right,22.82,Missed,,,,,,,,,,,,,,,,,,
76,PT03M50.00S,2024-11-19T00:57:43.4Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,17,15,2024-11-19T00:57:49Z,760000,False,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
77,PT03M48.00S,2024-11-19T00:57:47.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202710,5.601182654402102,48.529411764705884,1610612748,19,15,2024-11-19T00:58:16Z,770000,False,7.0,0.0,1,left,J. Butler running Layup (10 PTS) (T. Herro 2 AST),"[202710, 1629639]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,10.0,T. Herro,1629639.0,2.0,,,,,,,,,,
79,PT03M48.00S,2024-11-19T00:58:08.5Z,1,REGULAR,foul,personal,['1freethrow'],1628997,,,1610612748,19,15,2024-11-19T00:58:38Z,790000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Butler 1 FT),"[1628997, 202710]",1610612755.0,PHI,shooting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,,1.0,0.0,Butler,202710.0,,,,
