actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
18,PT10M01.00S,2024-12-24T00:44:46.1Z,1,REGULAR,turnover,lost ball,[],1628389,,,1610612748,3,6,2024-12-24T00:44:50Z,180000,False,,,0,,B. Adebayo lost ball TURNOVER (1 TO),"[1628389, 1630553]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,Johnson,1630553.0,,,,,,
19,PT10M01.00S,2024-12-24T00:44:46.1Z,1,REGULAR,steal,,[],1630553,,,1610612751,3,6,2024-12-24T00:46:21Z,190000,False,,,0,,K. Johnson STEAL (1 STL),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
20,PT09M54.00S,2024-12-24T00:44:53.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627732,88.12417871222075,54.166666666666664,1610612751,3,8,2024-12-24T00:47:00Z,200000,False,21.0,59.0,1,right,B. Simmons 6' running finger roll Layup (2 PTS),[1627732],1610612751.0,BKN,running finger roll,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,6.27,Made,,,,,,,2.0,,,,,,,,,,,
21,PT09M40.00S,2024-12-24T00:45:06.9Z,1,REGULAR,3pt,Jump Shot,[],1631170,6.389618922470433,95.34313725490196,1610612748,6,8,2024-12-24T00:45:11Z,210000,False,-227.0,8.0,1,left,J. Jaquez Jr. 3PT  (3 PTS) (B. Adebayo 2 AST),"[1631170, 1628389]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,22.68,Made,,,,,,,3.0,B. Adebayo,1628389.0,2.0,,,,,,,,
23,PT09M26.00S,2024-12-24T00:45:20.7Z,1,REGULAR,3pt,Jump Shot,[],1630553,68.28186596583443,27.450980392156865,1610612751,6,11,2024-12-24T00:45:26Z,230000,False,-113.0,246.0,1,right,K. Johnson 27' 3PT  (3 PTS) (B. Simmons 1 AST),"[1630553, 1627732]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,27.03,Made,,,,,,,3.0,B. Simmons,1627732.0,1.0,,,,,,,,
25,PT09M06.00S,2024-12-24T00:45:41.0Z,1,REGULAR,3pt,Jump Shot,[],1629312,27.414586070959263,76.22549019607843,1610612748,9,11,2024-12-24T00:45:46Z,250000,False,-131.0,205.0,1,left,H. Highsmith 24' 3PT  (3 PTS) (B. Adebayo 3 AST),"[1629312, 1628389]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,24.35,Made,,,,,,,3.0,B. Adebayo,1628389.0,3.0,,,,,,,,
27,PT08M52.00S,2024-12-24T00:45:57.4Z,1,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612751,9,11,2024-12-24T00:46:15Z,270000,False,,,0,,H. Highsmith shooting personal FOUL (1 PF) (Simmons 2 FT),"[1629312, 1627732]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,,,,,,,,1.0,0.0,Simmons,1627732.0,,
29,PT08M52.00S,2024-12-24T00:46:27.7Z,1,REGULAR,freethrow,1 of 2,[],1627732,,,1610612751,9,12,2024-12-24T00:46:27Z,290000,False,,,0,,B. Simmons Free Throw 1 of 2 (3 PTS),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
30,PT08M52.00S,2024-12-24T00:46:45.2Z,1,REGULAR,freethrow,2 of 2,[],1627732,,,1610612751,9,13,2024-12-24T00:46:45Z,300000,False,,,0,,B. Simmons Free Throw 2 of 2 (4 PTS),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
31,PT08M35.00S,2024-12-24T00:47:03.4Z,1,REGULAR,3pt,Jump Shot,[],1629130,30.56833114323259,69.11764705882352,1610612748,9,13,2024-12-24T00:47:14Z,310000,False,-96.0,235.0,1,left,MISS D. Robinson 25' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,25.35,Missed,,,,,,,,,,,,,,,,,,
32,PT08M32.00S,2024-12-24T00:47:06.4Z,1,REGULAR,rebound,defensive,[],1630553,,,1610612751,9,13,2024-12-24T00:47:20Z,320000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT08M10.00S,2024-12-24T00:47:31.6Z,1,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612751,9,13,2024-12-24T00:47:54Z,330000,False,,,0,,H. Highsmith shooting personal FOUL (2 PF) (Johnson 2 FT),"[1629312, 1630553]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1151.0,,,,,,,,2.0,0.0,Johnson,1630553.0,,
35,PT08M10.00S,2024-12-24T00:47:59.5Z,1,REGULAR,freethrow,1 of 2,[],1630553,,,1610612751,9,14,2024-12-24T00:48:23Z,350000,False,,,0,,K. Johnson Free Throw 1 of 2 (4 PTS),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
36,PT08M10.00S,2024-12-24T00:47:59.5Z,1,REGULAR,freethrow,2 of 2,[],1630553,,,1610612751,9,14,2024-12-24T00:48:23Z,360000,False,,,0,,MISS K. Johnson Free Throw 2 of 2,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
37,PT08M08.00S,2024-12-24T00:48:01.5Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,9,14,2024-12-24T00:48:23Z,370000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
38,PT07M52.00S,2024-12-24T00:48:37.5Z,1,REGULAR,3pt,Jump Shot,[],1629639,33.459264126149804,69.6078431372549,1610612748,12,14,2024-12-24T00:48:49Z,380000,False,-98.0,262.0,1,left,T. Herro 27' 3PT step back (3 PTS) (D. Robinson 1 AST),"[1629639, 1629130]",1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,27.97,Made,,,,,,,3.0,D. Robinson,1629130.0,1.0,,,,,,,,
40,PT07M30.00S,2024-12-24T00:49:00.2Z,1,REGULAR,3pt,Jump Shot,[],1641730,66.44218134034165,33.57843137254902,1610612751,12,14,2024-12-24T00:49:06Z,400000,False,-82.0,263.0,1,right,MISS N. Clowney 27' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,27.54,Missed,,,,,,,,,,,,,,,,,,
41,PT07M25.00S,2024-12-24T00:49:05.2Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,12,14,2024-12-24T00:49:06Z,410000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,,
42,PT07M23.00S,2024-12-24T00:49:09.3Z,1,REGULAR,foul,personal,['2freethrow'],1641730,,,1610612748,12,14,2024-12-24T00:49:21Z,420000,False,,,0,,N. Clowney shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1641730, 1628389]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,2530.0,,,,,,,,1.0,0.0,Adebayo,1628389.0,,
44,PT07M23.00S,2024-12-24T00:49:39.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628389,,,1610612748,13,14,2024-12-24T00:49:39Z,440000,False,,,0,,B. Adebayo Free Throw 1 of 2 (1 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
45,PT07M23.00S,2024-12-24T00:49:39.6Z,1,REGULAR,substitution,out,[],1629312,,,1610612748,13,14,2024-12-24T00:49:45Z,450000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M23.00S,2024-12-24T00:49:39.6Z,1,REGULAR,substitution,out,[],1630553,,,1610612748,13,14,2024-12-24T00:49:45Z,460000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M23.00S,2024-12-24T00:49:39.6Z,1,REGULAR,substitution,in,[],1631107,,,1610612748,13,14,2024-12-24T00:49:45Z,470000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M23.00S,2024-12-24T00:49:39.6Z,1,REGULAR,substitution,in,[],1630592,,,1610612748,13,14,2024-12-24T00:49:45Z,480000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M23.00S,2024-12-24T00:50:02.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628389,,,1610612748,14,14,2024-12-24T00:50:02Z,490000,False,,,0,,B. Adebayo Free Throw 2 of 2 (2 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
50,PT07M03.00S,2024-12-24T00:50:25.7Z,1,REGULAR,3pt,Jump Shot,[],1629661,70.12155059132719,80.14705882352942,1610612751,14,17,2024-12-24T00:50:32Z,500000,False,151.0,228.0,1,right,C. Johnson 27' 3PT  (6 PTS) (B. Simmons 2 AST),"[1629661, 1627732]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,27.36,Made,,,,,,,6.0,B. Simmons,1627732.0,2.0,,,,,,,,
52,PT06M52.00S,2024-12-24T00:50:36.7Z,1,REGULAR,3pt,Jump Shot,[],1631107,14.668199737187912,4.6568627450980395,1610612748,17,17,2024-12-24T00:50:43Z,520000,False,227.0,85.0,1,left,N. Jović 24' 3PT  (3 PTS) (D. Robinson 2 AST),"[1631107, 1629130]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Right Corner 3,24+ Right,24.23,Made,,,,,,,3.0,D. Robinson,1629130.0,2.0,,,,,,,,
54,PT06M28.00S,2024-12-24T00:51:04.9Z,1,REGULAR,turnover,traveling,[],1641730,,,1610612751,17,17,2024-12-24T00:51:10Z,540000,False,,,0,,N. Clowney traveling TURNOVER (1 TO),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,,,,,,,1151.0,1.0,,,,,,,,,,,,
55,PT06M28.00S,2024-12-24T00:51:11.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,17,17,2024-12-24T00:51:11Z,550000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M12.00S,2024-12-24T00:54:22.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,31.750985545335087,31.61764705882353,1610612748,20,17,2024-12-24T00:54:28Z,560000,False,92.0,246.0,1,left,D. Robinson 26' 3PT  (6 PTS) (B. Adebayo 4 AST),"[1629130, 1628389]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,26.26,Made,,,,,,,6.0,B. Adebayo,1628389.0,4.0,,,,,,,,
58,PT05M55.00S,2024-12-24T00:54:39.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641730,91.67214191852825,62.5,1610612751,20,19,2024-12-24T00:56:06Z,580000,False,62.0,26.0,1,right,N. Clowney 6' turnaround bank Hook (5 PTS) (N. Claxton 1 AST),"[1641730, 1629651]",1610612751.0,BKN,turnaround bank,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,6.76,Made,,,,,,,5.0,N. Claxton,1629651.0,1.0,,,,,,,,
60,PT05M55.00S,2024-12-24T00:54:46.3Z,1,REGULAR,foul,personal,['1freethrow'],1629130,,,1610612751,20,19,2024-12-24T00:54:52Z,600000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Clowney 1 FT),"[1629130, 1641730]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1151.0,,,,,,,,1.0,0.0,Clowney,1641730.0,,
62,PT05M55.00S,2024-12-24T00:55:06.2Z,1,REGULAR,freethrow,1 of 1,[],1641730,,,1610612751,20,20,2024-12-24T00:55:06Z,620000,False,,,0,,N. Clowney Free Throw 1 of 1 (6 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
66,PT05M33.00S,2024-12-24T00:55:30.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,5.206964520367937,41.17647058823529,1610612748,22,20,2024-12-24T00:59:52Z,660000,False,44.0,-4.0,1,left,J. Jaquez Jr. Layup (5 PTS) (B. Adebayo 5 AST),"[1631170, 1628389]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.42,Made,,,,,,,5.0,B. Adebayo,1628389.0,5.0,,,,,,,,
68,PT05M09.00S,2024-12-24T00:55:53.8Z,1,REGULAR,2pt,Jump Shot,[],1641730,90.62089356110381,24.509803921568626,1610612751,22,20,2024-12-24T00:56:04Z,680000,False,-127.0,36.0,1,right,MISS N. Clowney 13' Jump Shot,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,8-16 Left,13.24,Missed,,,,,,,,,,,,,,,,,,
70,PT05M06.00S,2024-12-24T00:55:56.8Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,22,20,2024-12-24T00:56:04Z,700000,False,,,0,,N. Jović REBOUND (Off:0 Def:1),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Mid-Range,8-16 Left,,,68.0,1.0,1.0,0.0,,,,,,,,,,,,,,
71,PT05M00.00S,2024-12-24T00:56:03.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631107,8.623521681997373,46.07843137254902,1610612748,22,20,2024-12-24T01:00:10Z,710000,False,20.0,29.0,1,left,MISS N. Jović driving Layup,[1631107],1610612748.0,MIA,driving,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
72,PT05M00.00S,2024-12-24T00:56:03.4Z,1,REGULAR,rebound,defensive,[],1641730,,,1610612751,22,20,2024-12-24T00:56:08Z,720000,False,,,0,,N. Clowney REBOUND (Off:0 Def:1),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,,
73,PT04M54.00S,2024-12-24T00:56:09.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630592,90.48948751642575,3.1862745098039214,1610612751,22,20,2024-12-24T00:56:39Z,730000,False,-234.0,37.0,1,right,MISS J. Wilson running 3PT,[1630592],1610612751.0,BKN,running,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
74,PT04M47.00S,2024-12-24T00:56:16.2Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,22,20,2024-12-24T00:56:19Z,740000,False,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,73.0,2.0,1.0,1.0,,,,,,,,,,,,,,
75,PT04M47.00S,2024-12-24T00:56:16.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,94.40999984741211,50.0,1610612751,22,20,2024-12-24T00:56:16Z,750000,False,0.0,0.0,1,right,MISS N. Claxton tip Layup,[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
76,PT04M46.00S,2024-12-24T00:56:16.7Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,22,20,2024-12-24T00:56:16Z,760000,False,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,,,75.0,2.0,2.0,0.0,,,,,,,,,,,,,,
77,PT04M41.00S,2024-12-24T00:56:21.2Z,1,REGULAR,turnover,bad pass,[],1629130,,,1610612748,22,20,2024-12-24T00:56:26Z,770000,False,,,0,,D. Robinson bad pass TURNOVER (1 TO),"[1629130, 1629661]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,,,,Johnson,1629661.0,,,,,,
78,PT04M41.00S,2024-12-24T00:56:21.2Z,1,REGULAR,steal,,[],1629661,,,1610612751,22,20,2024-12-24T00:56:23Z,780000,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
80,PT04M32.00S,2024-12-24T00:56:38.1Z,1,REGULAR,substitution,out,[],1628389,,,1610612751,22,20,2024-12-24T00:56:45Z,800000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M32.00S,2024-12-24T00:56:38.1Z,1,REGULAR,substitution,out,[],1627732,,,1610612751,22,20,2024-12-24T00:56:45Z,810000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M32.00S,2024-12-24T00:56:38.1Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,22,20,2024-12-24T00:56:45Z,820000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M32.00S,2024-12-24T00:56:38.1Z,1,REGULAR,substitution,in,[],1642276,,,1610612751,22,20,2024-12-24T00:56:45Z,830000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M32.00S,2024-12-24T00:56:38.1Z,1,REGULAR,substitution,in,[],1629003,,,1610612751,22,20,2024-12-24T00:56:45Z,840000,False,,,0,,SUB in: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M32.00S,2024-12-24T00:56:38.1Z,1,REGULAR,substitution,in,[],1630549,,,1610612751,22,20,2024-12-24T00:56:45Z,850000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M25.00S,2024-12-24T00:57:01.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629661,90.75229960578186,60.5392156862745,1610612751,22,22,2024-12-24T00:57:08Z,860000,False,53.0,34.0,1,right,C. Johnson 6' driving floating Jump Shot (8 PTS) (D. Sharpe 1 AST),"[1629661, 1630549]",1610612751.0,BKN,driving floating,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.29,Made,,,,,,,8.0,D. Sharpe,1630549.0,1.0,,,,,,,,
88,PT04M09.00S,2024-12-24T00:57:17.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,8.754927726675426,42.64705882352941,1610612748,24,22,2024-12-24T00:57:21Z,880000,False,37.0,30.0,1,left,J. Jaquez Jr. cutting Layup (7 PTS) (T. Herro 1 AST),"[1631170, 1629639]",1610612748.0,MIA,cutting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.74,Made,,,,,,,7.0,T. Herro,1629639.0,1.0,,,,,,,,
90,PT03M55.00S,2024-12-24T00:57:30.4Z,1,REGULAR,3pt,Jump Shot,[],1630549,67.23061760840999,49.01960784313725,1610612751,24,22,2024-12-24T00:57:37Z,900000,False,-5.0,256.0,1,right,MISS D. Sharpe 25' 3PT,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,25.55,Missed,,,,,,,,,,,,,,,,,,
91,PT03M51.00S,2024-12-24T00:57:34.4Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,24,22,2024-12-24T00:57:37Z,910000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,,,
92,PT03M44.00S,2024-12-24T00:57:41.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,8.672798948751643,41.693474264705884,1610612748,24,22,2024-12-24T00:58:13Z,920000,False,42.0,29.0,1,left,MISS T. Herro driving finger roll Layup,[1629639],1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,,
