actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
22,PT10M01.00S,2025-01-02T00:45:59.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,92.85479632063075,53.92156862745098,1610612748,9,3,2025-01-02T00:46:05Z,210000,False,20.0,15.0,1,right,D. Robinson driving finger roll Layup (5 PTS) (T. Herro 2 AST),"[1629130, 1629639]",1610612748.0,MIA,driving finger roll,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,2.45,Made,5.0,T. Herro,1629639.0,2.0,,,,,,,,,,,,,,
24,PT09M46.00S,2025-01-02T00:46:17.8Z,1,REGULAR,turnover,out-of-bounds,[],1642274,,,1610612740,9,3,2025-01-02T00:47:26Z,230000,False,,,0,,Y. Missi lost ball out-of-bounds TURNOVER (1 TO),[1642274],1610612740.0,NOP,lost ball,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202053.0,1.0,,,,,,,,,,,,
25,PT09M41.00S,2025-01-02T00:46:31.0Z,1,REGULAR,foul,personal,[],1630530,,,1610612748,9,3,2025-01-02T00:47:05Z,240000,False,,,0,,T. Murphy III personal FOUL (1 PF),"[1630530, 202710]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Right Center,,,,,,,101284.0,,,,1.0,0.0,Butler,202710.0,,,,,,
27,PT09M33.00S,2025-01-02T00:46:51.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629639,93.11760840998686,52.94117647058824,1610612748,11,3,2025-01-02T00:47:03Z,260000,False,15.0,12.0,1,right,T. Herro driving finger roll Layup (4 PTS) (B. Adebayo 2 AST),"[1629639, 1628389]",1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,1.91,Made,4.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,,,,,
29,PT09M33.00S,2025-01-02T00:46:59.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,11,3,2025-01-02T00:46:59Z,280000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M13.00S,2025-01-02T00:50:08.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,17.69053876478318,50.0,1610612740,11,5,2025-01-02T00:50:15Z,290000,False,0.0,114.0,1,left,D. Murray 11' turnaround fadeaway Jump Shot (2 PTS) (Y. Missi 1 AST),"[1627749, 1642274]",1610612740.0,NOP,turnaround fadeaway,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,11.38,Made,2.0,Y. Missi,1642274.0,1.0,,,,,,,,,,,,,,
34,PT08M50.00S,2025-01-02T00:50:31.4Z,1,REGULAR,3pt,Jump Shot,[],1628389,67.23061760840999,43.627450980392155,1610612748,11,5,2025-01-02T00:50:41Z,310000,False,-32.0,256.0,1,right,MISS B. Adebayo 25' pullup 3PT,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,25.75,Missed,,,,,,,,,,,,,,,,,,
35,PT08M48.00S,2025-01-02T00:50:33.4Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612740,11,5,2025-01-02T00:50:36Z,320000,False,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,34.0,1.0,1.0,0.0,,
36,PT08M28.00S,2025-01-02T00:50:54.3Z,1,REGULAR,3pt,Jump Shot,[],203468,7.30946123521682,95.83333333333334,1610612740,11,5,2025-01-02T00:51:00Z,330000,False,-229.0,16.0,1,left,MISS C. McCollum 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,22.98,Missed,,,,,,,,,,,,,,,,,,
37,PT08M25.00S,2025-01-02T00:50:57.3Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,11,5,2025-01-02T00:51:00Z,340000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,36.0,1.0,1.0,0.0,,
38,PT08M10.00S,2025-01-02T00:51:14.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,92.59198423127464,52.20588235294118,1610612748,13,5,2025-01-02T00:52:14Z,350000,False,11.0,17.0,1,right,B. Adebayo DUNK (4 PTS) (D. Robinson 2 AST),"[1628389, 1629130]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.03,Made,4.0,D. Robinson,1629130.0,2.0,,,,,,,,,,,,,,
40,PT08M10.00S,2025-01-02T00:51:19.1Z,1,REGULAR,foul,personal,['1freethrow'],1630529,,,1610612748,13,5,2025-01-02T00:51:30Z,370000,False,,,0,,H. Jones shooting personal FOUL (1 PF) (Adebayo 1 FT),"[1630529, 1628389]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,202053.0,,,,1.0,0.0,Adebayo,1628389.0,,,,,,
42,PT08M10.00S,2025-01-02T00:51:43.3Z,1,REGULAR,freethrow,1 of 1,[],1628389,,,1610612748,14,5,2025-01-02T00:51:43Z,390000,False,,,0,,B. Adebayo Free Throw 1 of 1 (5 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
43,PT07M54.00S,2025-01-02T00:52:00.5Z,1,REGULAR,2pt,Jump Shot,[],1627749,22.815374507227332,44.11764705882353,1610612740,14,5,2025-01-02T00:52:39Z,400000,False,29.0,162.0,1,left,MISS D. Murray 16' step back Shot,[1627749],1610612740.0,NOP,step back,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,16.46,Missed,,,,,,,,,,,,,,,,,,
44,PT07M51.00S,2025-01-02T00:52:03.5Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,14,5,2025-01-02T00:52:08Z,410000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,43.0,1.0,1.0,0.0,,
45,PT07M48.00S,2025-01-02T00:52:09.0Z,1,REGULAR,foul,personal,['2freethrow'],1642274,,,1610612748,14,5,2025-01-02T00:52:24Z,420000,False,,,0,,Y. Missi shooting personal FOUL (1 PF) (Butler 2 FT),"[1642274, 202710]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,,,,1.0,0.0,Butler,202710.0,,,,,,
47,PT07M48.00S,2025-01-02T00:52:39.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],202710,,,1610612748,15,5,2025-01-02T00:52:39Z,440000,False,,,0,,J. Butler Free Throw 1 of 2 (1 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
48,PT07M48.00S,2025-01-02T00:52:56.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],202710,,,1610612748,16,5,2025-01-02T00:52:56Z,450000,False,,,0,,J. Butler Free Throw 2 of 2 (2 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
49,PT07M34.00S,2025-01-02T00:53:10.1Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612740,16,5,2025-01-02T00:53:17Z,460000,False,,,0,,D. Murray bad pass TURNOVER (3 TO),"[1627749, 1629130]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,3.0,Robinson,1629130.0,,,,,,,,,,
50,PT07M34.00S,2025-01-02T00:53:10.1Z,1,REGULAR,steal,,[],1629130,,,1610612748,16,5,2025-01-02T00:53:12Z,470000,False,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
51,PT07M16.00S,2025-01-02T00:53:27.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,81.2910643889619,61.274509803921575,1610612748,18,5,2025-01-02T00:54:31Z,480000,False,56.0,123.0,1,right,T. Herro 13' turnaround fadeaway Jump Shot (6 PTS),[1629639],1610612748.0,MIA,turnaround fadeaway,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,13.57,Made,6.0,,,,,,,,,,,,,,,,,
52,PT06M59.00S,2025-01-02T00:53:45.0Z,1,REGULAR,2pt,Jump Shot,[],203468,7.5722733245729295,30.14705882352941,1610612740,18,5,2025-01-02T00:53:52Z,490000,False,99.0,19.0,1,left,MISS C. McCollum 10' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,10.1,Missed,,,,,,,,,,,,,,,,,,
53,PT06M55.00S,2025-01-02T00:53:49.0Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,18,5,2025-01-02T00:53:52Z,500000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,52.0,1.0,1.0,0.0,,
54,PT06M44.00S,2025-01-02T00:54:05.6Z,1,REGULAR,foul,personal,['2freethrow'],1642274,,,1610612748,18,5,2025-01-02T00:54:12Z,510000,False,,,0,,Y. Missi shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1642274, 1628389]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1629175.0,,,,2.0,0.0,Adebayo,1628389.0,,,,,,
56,PT06M44.00S,2025-01-02T00:54:29.9Z,1,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,19,5,2025-01-02T00:54:29Z,530000,False,,,0,,B. Adebayo Free Throw 1 of 2 (6 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
57,PT06M44.00S,2025-01-02T00:54:30.6Z,1,REGULAR,substitution,out,[],1642274,,,1610612748,19,5,2025-01-02T00:54:34Z,540000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M44.00S,2025-01-02T00:54:30.6Z,1,REGULAR,substitution,in,[],1628464,,,1610612748,19,5,2025-01-02T00:54:34Z,550000,False,,,0,,SUB in: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M44.00S,2025-01-02T00:54:48.2Z,1,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,20,5,2025-01-02T00:54:48Z,560000,False,,,0,,B. Adebayo Free Throw 2 of 2 (7 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
60,PT06M28.00S,2025-01-02T00:55:04.8Z,1,REGULAR,3pt,Jump Shot,[],1630530,17.559132720105126,3.1862745098039214,1610612740,20,8,2025-01-02T00:55:11Z,570000,False,234.0,113.0,1,left,T. Murphy III 25' 3PT step back (6 PTS) (C. McCollum 1 AST),"[1630530, 203468]",1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,25.98,Made,6.0,C. McCollum,203468.0,1.0,,,,,,,,,,,,,,
62,PT06M10.00S,2025-01-02T00:55:22.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,80.23981603153744,35.53921568627451,1610612748,20,8,2025-01-02T00:55:34Z,590000,False,-72.0,133.0,1,right,MISS T. Herro 15' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,15.16,Missed,,,,,,,,,,,,,,,,,,
63,PT06M07.00S,2025-01-02T00:55:25.2Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,20,8,2025-01-02T00:55:34Z,600000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,62.0,1.0,1.0,0.0,,
64,PT06M05.00S,2025-01-02T00:55:27.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,34.247700394218136,40.44117647058824,1610612740,20,8,2025-01-02T00:55:42Z,610000,False,48.0,269.0,1,left,MISS T. Murphy III 27' running pullup 3PT,[1630530],1610612740.0,NOP,running pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,27.36,Missed,,,,,,,,,,,,,,,,,,
65,PT06M02.00S,2025-01-02T00:55:30.0Z,1,REGULAR,rebound,defensive,[],1629312,,,1610612748,20,8,2025-01-02T00:55:42Z,620000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,64.0,1.0,1.0,0.0,,
66,PT05M42.00S,2025-01-02T00:55:54.7Z,1,REGULAR,3pt,Jump Shot,[],1628389,76.03482260183968,13.725490196078432,1610612748,20,8,2025-01-02T00:58:06Z,630000,False,-181.0,173.0,1,right,MISS B. Adebayo 25' step back 3PT,[1628389],1610612748.0,MIA,step back,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,25.05,Missed,,,,,,,,,,,,,,,,,,
67,PT05M39.00S,2025-01-02T00:55:57.7Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612740,20,8,2025-01-02T00:58:06Z,640000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,66.0,2.0,2.0,0.0,,
68,PT05M31.00S,2025-01-02T00:56:00.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203468,5.075558475689881,45.83333333333333,1610612740,20,8,2025-01-02T00:56:17Z,650000,False,21.0,-5.0,1,left,MISS C. McCollum running Layup,[203468],1610612740.0,NOP,running,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,,,,,,,,,,,,,,
69,PT05M29.00S,2025-01-02T00:56:02.9Z,1,REGULAR,rebound,defensive,[],1629312,,,1610612748,20,8,2025-01-02T00:56:17Z,660000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:2),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,68.0,2.0,2.0,0.0,,
70,PT05M18.00S,2025-01-02T00:56:14.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,87.20433639947439,48.529411764705884,1610612748,22,8,2025-01-02T00:56:20Z,670000,False,-7.0,68.0,1,right,T. Herro 6' driving floating Jump Shot (8 PTS) (H. Highsmith 1 AST),"[1629639, 1629312]",1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,6.82,Made,8.0,H. Highsmith,1629312.0,1.0,,,,,,,,,,,,,,
72,PT05M07.00S,2025-01-02T00:56:28.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,6.1268068331143235,51.9607843137255,1610612740,22,10,2025-01-02T00:56:59Z,690000,False,-10.0,5.0,1,left,T. Murphy III driving Layup (8 PTS) (D. Murray 2 AST),"[1630530, 1627749]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,1.1,Made,8.0,D. Murray,1627749.0,2.0,,,,,,,,,,,,,,
74,PT05M07.00S,2025-01-02T00:56:33.3Z,1,REGULAR,foul,personal,['1freethrow'],1629312,,,1610612740,22,10,2025-01-02T00:56:44Z,710000,False,,,0,,H. Highsmith shooting personal FOUL (2 PF) (Murphy III 1 FT),"[1629312, 1630530]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,,,,2.0,0.0,Murphy III,1630530.0,,,,,,
76,PT05M07.00S,2025-01-02T00:57:04.0Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612740,22,10,2025-01-02T00:57:49Z,730000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,
77,PT05M07.00S,2025-01-02T00:57:09.0Z,1,REGULAR,substitution,out,[],1629639,,,1610612740,22,10,2025-01-02T00:57:49Z,740000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M07.00S,2025-01-02T00:57:09.0Z,1,REGULAR,substitution,out,[],1629312,,,1610612740,22,10,2025-01-02T00:57:49Z,750000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M07.00S,2025-01-02T00:57:09.0Z,1,REGULAR,substitution,out,[],1627749,,,1610612740,22,10,2025-01-02T00:57:49Z,760000,False,,,0,,SUB out: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M07.00S,2025-01-02T00:57:09.0Z,1,REGULAR,substitution,in,[],202692,,,1610612740,22,10,2025-01-02T00:57:49Z,770000,False,,,0,,SUB in: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M07.00S,2025-01-02T00:57:09.0Z,1,REGULAR,substitution,in,[],1631107,,,1610612740,22,10,2025-01-02T00:57:49Z,780000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M07.00S,2025-01-02T00:57:09.0Z,1,REGULAR,substitution,in,[],1641722,,,1610612740,22,10,2025-01-02T00:57:49Z,790000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M07.00S,2025-01-02T00:57:28.2Z,1,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,22,11,2025-01-02T00:57:28Z,800000,False,,,0,,T. Murphy III Free Throw 1 of 1 (9 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
84,PT04M51.00S,2025-01-02T00:57:45.3Z,1,REGULAR,3pt,Jump Shot,[],202710,88.12417871222075,2.696078431372549,1610612748,22,11,2025-01-02T00:57:50Z,810000,False,-237.0,59.0,1,right,MISS J. Butler 24' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,24.38,Missed,,,,,,,,,,,,,,,,,,
85,PT04M46.00S,2025-01-02T00:57:50.3Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,22,11,2025-01-02T00:57:50Z,820000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,84.0,1.0,1.0,0.0,,
86,PT04M42.00S,2025-01-02T00:57:53.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,32.276609724047304,76.47058823529412,1610612740,22,14,2025-01-02T01:02:13Z,830000,False,-132.0,251.0,1,left,T. Murphy III 28' 3PT running (12 PTS) (H. Jones 1 AST),"[1630530, 1630529]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,28.37,Made,12.0,H. Jones,1630529.0,1.0,,,,,,,,,,,,,,
88,PT04M41.00S,2025-01-02T00:58:03.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,22,14,2025-01-02T00:58:03Z,850000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M31.00S,2025-01-02T01:01:07.4Z,1,REGULAR,3pt,Jump Shot,[],202692,79.58278580814718,92.64705882352942,1610612748,22,14,2025-01-02T01:01:12Z,860000,False,213.0,139.0,1,right,MISS A. Burks 25' pullup 3PT,[202692],1610612748.0,MIA,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,25.47,Missed,,,,,,,,,,,,,,,,,,
90,PT04M28.00S,2025-01-02T01:01:10.4Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,22,14,2025-01-02T01:01:12Z,870000,False,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,89.0,2.0,2.0,0.0,,
91,PT04M15.00S,2025-01-02T01:02:04.0Z,1,REGULAR,jumpball,recovered,[],1630529,,,1610612740,22,14,2025-01-02T01:03:48Z,880000,False,,,0,,Jump Ball H. Jones vs. N. Jović: Tip to H. Jones,"[1630529, 1630529, 1631107]",1610612740.0,NOP,heldball,H. Jones,1630529.0,Jones,H. Jones,Jones,1630529.0,Jović,1631107.0,,,,,,,,,,,,,,,,,,,,,,
