actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
29,PT09M32.00S,2025-01-22T00:48:40.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,90.75229960578186,44.11764705882353,1610612748,7,7,2025-01-22T01:44:47Z,290000,False,-29.0,34.0,1,right,MISS B. Adebayo turnaround Hook,[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,4.53,Missed,,,,,,,,,,,,,,,,,,
30,PT09M30.00S,2025-01-22T00:48:42.7Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,7,7,2025-01-22T00:48:48Z,300000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT09M24.00S,2025-01-22T00:48:49.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630166,33.459264126149804,50.73529411764706,1610612757,7,7,2025-01-22T01:45:42Z,310000,False,-4.0,262.0,1,left,MISS D. Avdija 26' running 3PT,[1630166],1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,26.2,Missed,,,,,,,,,,,,,,,,,,
32,PT09M22.00S,2025-01-22T00:48:51.2Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,7,7,2025-01-22T00:51:13Z,320000,False,,,0,,K. Ware REBOUND (Off:0 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M17.00S,2025-01-22T00:48:58.1Z,1,REGULAR,foul,offensive,[],1628389,,,1610612748,7,7,2025-01-22T00:53:20Z,330000,False,,,0,,B. Adebayo offensive FOUL (2 PF),"[1628389, 1630166]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,203593.0,2.0,0.0,Avdija,1630166.0,,,,,,,,,
35,PT09M17.00S,2025-01-22T00:48:58.1Z,1,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,7,7,2025-01-22T00:48:58Z,350000,False,,,0,,B. Adebayo offensive foul TURNOVER (1 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,203593.0,,,,,,,,,,,1.0,,
36,PT09M12.00S,2025-01-22T00:49:23.9Z,1,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612757,7,7,2025-01-22T00:49:37Z,360000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Avdija 2 FT),"[1629130, 1630166]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201639.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,
38,PT09M12.00S,2025-01-22T00:49:56.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630166,,,1610612757,7,8,2025-01-22T00:49:56Z,380000,False,,,0,,D. Avdija Free Throw 1 of 2 (3 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
39,PT09M12.00S,2025-01-22T00:50:15.1Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630166,,,1610612757,7,9,2025-01-22T00:50:15Z,390000,False,,,0,,D. Avdija Free Throw 2 of 2 (4 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
40,PT08M55.00S,2025-01-22T00:50:33.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,92.59198423127464,46.32352941176471,1610612748,9,9,2025-01-22T00:50:38Z,400000,False,-18.0,17.0,1,right,T. Rozier driving finger roll Layup (2 PTS),[1626179],1610612748.0,MIA,driving finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.51,Made,,,,,,,,,,2.0,,,,,,,,
41,PT08M45.00S,2025-01-22T00:50:43.4Z,1,REGULAR,3pt,Jump Shot,[],1629014,32.53942181340342,57.59803921568627,1610612757,9,12,2025-01-22T00:50:47Z,410000,False,-38.0,253.0,1,left,A. Simons 25' 3PT pullup (8 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,25.62,Made,,,,,,,,,,8.0,,,,,,,,
42,PT08M28.00S,2025-01-22T00:50:59.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,85.23324572930355,59.068627450980394,1610612748,11,12,2025-01-22T00:51:05Z,420000,False,45.0,86.0,1,right,B. Adebayo 9' turnaround fadeaway Jump Shot (2 PTS),[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,9.75,Made,,,,,,,,,,2.0,,,,,,,,
43,PT08M09.00S,2025-01-22T00:51:19.2Z,1,REGULAR,3pt,Jump Shot,[],1630703,32.53942181340342,46.81372549019608,1610612757,11,12,2025-01-22T00:53:38Z,430000,False,16.0,253.0,1,left,MISS S. Henderson 25' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,25.39,Missed,,,,,,,,,,,,,,,,,,
44,PT08M06.00S,2025-01-22T00:51:22.2Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,11,12,2025-01-22T00:51:23Z,440000,False,,,0,,K. Ware REBOUND (Off:0 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,,,43.0,2.0,2.0,0.0,,,,,,,,,,,,,,
45,PT07M57.00S,2025-01-22T00:51:31.4Z,1,REGULAR,3pt,Jump Shot,[],1629130,93.24901445466492,3.6764705882352944,1610612748,14,12,2025-01-22T00:51:36Z,450000,False,-232.0,11.0,1,right,D. Robinson 3PT  (6 PTS) (T. Rozier 2 AST),"[1629130, 1626179]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,23.19,Made,,,,,,,,,,6.0,T. Rozier,1626179.0,2.0,,,,,
47,PT07M39.00S,2025-01-22T00:51:49.6Z,1,REGULAR,2pt,Jump Shot,[],1629028,18.347568988173457,75.0,1610612757,14,12,2025-01-22T00:54:19Z,470000,False,-125.0,120.0,1,left,MISS D. Ayton 17' Jump Shot,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Left Center,17.33,Missed,,,,,,,,,,,,,,,,,,
48,PT07M37.00S,2025-01-22T00:51:51.6Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,14,12,2025-01-22T00:51:53Z,480000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,,,47.0,2.0,2.0,0.0,,,,,,,,,,,,,,
49,PT07M19.00S,2025-01-22T00:52:11.3Z,1,REGULAR,turnover,out-of-bounds,[],202710,,,1610612748,14,12,2025-01-22T00:52:19Z,490000,False,,,0,,J. Butler bad pass out-of-bounds TURNOVER (1 TO),[202710],1610612748.0,MIA,bad pass,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201639.0,,,,,,,,,,,1.0,,
50,PT07M19.00S,2025-01-22T00:52:17.1Z,1,REGULAR,substitution,out,[],1629014,,,1610612757,14,12,2025-01-22T00:52:22Z,500000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M19.00S,2025-01-22T00:52:17.1Z,1,REGULAR,substitution,in,[],1631101,,,1610612757,14,12,2025-01-22T00:52:22Z,510000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M02.00S,2025-01-22T00:52:44.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630703,5.863994743758213,52.20588235294118,1610612757,14,12,2025-01-22T00:52:51Z,520000,False,-11.0,3.0,1,left,MISS S. Henderson driving reverse Layup - blocked,"[1630703, 1642276]",1610612757.0,POR,driving reverse,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,Ware,1642276.0,,,
53,PT07M02.00S,2025-01-22T00:52:44.1Z,1,REGULAR,block,,[],1642276,,,1610612757,14,12,2025-01-22T00:56:21Z,530000,False,,,0,,K. Ware BLOCK (1 BLK),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
54,PT07M00.00S,2025-01-22T00:52:46.1Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,14,12,2025-01-22T00:57:37Z,540000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
55,PT06M47.00S,2025-01-22T00:53:00.7Z,1,REGULAR,foul,personal,[],1631101,,,1610612748,14,12,2025-01-22T00:53:22Z,550000,False,,,0,,S. Sharpe personal FOUL (1 PF),"[1631101, 1626179]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Right,,,,,,,201639.0,1.0,0.0,Rozier,1626179.0,,,,,,,,,
57,PT06M47.00S,2025-01-22T00:53:14.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,14,12,2025-01-22T00:53:21Z,570000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M38.00S,2025-01-22T00:56:40.4Z,1,REGULAR,3pt,Jump Shot,[],1626179,74.58935611038108,86.02941176470588,1610612748,17,12,2025-01-22T00:56:54Z,580000,False,180.0,186.0,1,right,T. Rozier 25' 3PT  (5 PTS) (J. Butler 2 AST),"[1626179, 202710]",1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,25.92,Made,,,,,,,,,,5.0,J. Butler,202710.0,2.0,,,,,
60,PT06M21.00S,2025-01-22T00:56:57.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,13.87976346911958,34.068627450980394,1610612757,17,12,2025-01-22T00:58:21Z,600000,False,80.0,78.0,1,left,MISS J. Grant 11' driving floating Shot,[203924],1610612757.0,POR,driving floating,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Right,11.15,Missed,,,,,,,,,,,,,,,,,,
61,PT06M19.00S,2025-01-22T00:56:59.5Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,17,12,2025-01-22T00:58:29Z,610000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Right,,,60.0,3.0,3.0,0.0,,,,,,,,,,,,,,
62,PT06M08.00S,2025-01-22T00:57:10.0Z,1,REGULAR,3pt,Jump Shot,[],202710,84.31340341655716,94.6078431372549,1610612748,20,12,2025-01-22T00:57:14Z,620000,False,223.0,95.0,1,right,J. Butler 24' 3PT  (5 PTS) (D. Robinson 1 AST),"[202710, 1629130]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,24.24,Made,,,,,,,,,,5.0,D. Robinson,1629130.0,1.0,,,,,
64,PT05M54.00S,2025-01-22T00:57:23.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,8.886333771353483,41.66666666666667,1610612757,20,14,2025-01-22T00:59:18Z,640000,False,42.0,31.0,1,left,S. Henderson driving finger roll Layup (2 PTS),[1630703],1610612757.0,POR,driving finger roll,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,5.2,Made,,,,,,,,,,2.0,,,,,,,,
66,PT05M44.00S,2025-01-22T00:57:38.9Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,20,14,2025-01-22T00:57:48Z,660000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M44.00S,2025-01-22T00:57:38.9Z,1,REGULAR,substitution,in,[],1631107,,,1610612748,20,14,2025-01-22T00:57:48Z,670000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M34.00S,2025-01-22T00:58:02.8Z,1,REGULAR,3pt,Jump Shot,[],1629130,67.09921156373193,56.61764705882353,1610612748,23,14,2025-01-22T00:58:07Z,680000,False,33.0,257.0,1,right,D. Robinson 25' 3PT pullup (9 PTS) (T. Rozier 3 AST),"[1629130, 1626179]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,25.89,Made,,,,,,,,,,9.0,T. Rozier,1626179.0,3.0,,,,,
70,PT05M18.00S,2025-01-22T00:58:19.0Z,1,REGULAR,2pt,Jump Shot,[],1629028,22.683968462549277,50.0,1610612757,23,16,2025-01-22T00:58:23Z,700000,False,0.0,161.0,1,left,D. Ayton 16' Jump Shot (2 PTS) (S. Henderson 1 AST),"[1629028, 1630703]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,16.07,Made,,,,,,,,,,2.0,S. Henderson,1630703.0,1.0,,,,,
72,PT05M07.00S,2025-01-22T00:58:30.3Z,1,REGULAR,3pt,Jump Shot,[],1631107,92.72339027595268,4.166666666666666,1610612748,26,16,2025-01-22T00:58:34Z,720000,False,-229.0,16.0,1,right,N. Jović 3PT  (3 PTS) (J. Butler 3 AST),"[1631107, 202710]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Left Corner 3,24+ Left,22.98,Made,,,,,,,,,,3.0,J. Butler,202710.0,3.0,,,,,
74,PT04M52.00S,2025-01-22T00:58:44.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,6.521024967148489,55.392156862745104,1610612757,26,16,2025-01-22T00:58:51Z,740000,False,-27.0,9.0,1,left,MISS J. Grant driving Layup - blocked,"[203924, 1642276]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.84,Missed,,,,,,,,,,,,,,Ware,1642276.0,,,
75,PT04M52.00S,2025-01-22T00:58:44.9Z,1,REGULAR,block,,[],1642276,,,1610612757,26,16,2025-01-22T00:58:48Z,750000,False,,,0,,K. Ware BLOCK (2 BLK),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
76,PT04M47.00S,2025-01-22T00:58:49.9Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612757,26,16,2025-01-22T00:58:51Z,760000,False,,,0,,D. Ayton REBOUND (Off:1 Def:0),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,74.0,1.0,0.0,1.0,,,,,,,,,,,,,,
77,PT04M47.00S,2025-01-22T00:58:50.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629028,6.521024967148489,51.71568627450981,1610612757,26,18,2025-01-22T00:58:57Z,770000,False,-9.0,9.0,1,left,D. Ayton putback DUNK (4 PTS),[1629028],1610612757.0,POR,putback,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,,,,4.0,,,,,,,,
78,PT04M44.00S,2025-01-22T00:58:55.9Z,1,REGULAR,foul,personal,['2freethrow'],1630703,,,1610612748,26,18,2025-01-22T00:59:11Z,780000,False,,,0,,S. Henderson shooting personal FOUL (1 PF) (Butler 2 FT),"[1630703, 202710]",1610612757.0,POR,shooting,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,1.0,0.0,Butler,202710.0,,,,,,,,,
80,PT04M44.00S,2025-01-22T00:59:26.2Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,27,18,2025-01-22T00:59:26Z,800000,False,,,0,,J. Butler Free Throw 1 of 2 (6 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
81,PT04M44.00S,2025-01-22T00:59:30.4Z,1,REGULAR,substitution,out,[],1626179,,,1610612748,27,18,2025-01-22T00:59:39Z,810000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M44.00S,2025-01-22T00:59:30.4Z,1,REGULAR,substitution,out,[],1630166,,,1610612748,27,18,2025-01-22T00:59:39Z,820000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M44.00S,2025-01-22T00:59:30.4Z,1,REGULAR,substitution,in,[],1631170,,,1610612748,27,18,2025-01-22T00:59:39Z,830000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M44.00S,2025-01-22T00:59:30.4Z,1,REGULAR,substitution,in,[],1630625,,,1610612748,27,18,2025-01-22T00:59:39Z,840000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M44.00S,2025-01-22T00:59:51.6Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,28,18,2025-01-22T00:59:51Z,850000,False,,,0,,J. Butler Free Throw 2 of 2 (7 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
