actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-13T00:13:46.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-13T00:13:46Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-03-13T00:13:50.1Z,1,REGULAR,jumpball,recovered,[],1629639,,,1610612748,0,0,2025-03-13T00:13:50Z,40000,False,,,0,,Jump Ball K. Ware vs. I. Zubac: Tip to T. Herro,"[1629639, 1642276, 1627826]",1610612748.0,MIA,startperiod,T. Herro,1629639.0,Herro,T. Herro,Ware,1642276.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2025-03-13T00:14:08.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,86.41590013140605,48.529411764705884,1610612748,0,0,2025-03-13T00:14:14Z,70000,False,-7.0,75.0,1,right,MISS A. Wiggins 7' driving floating Shot,[203952],1610612748.0,MIA,driving floating,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,,,,,,,,,,,,,,,,,,
8,PT11M34.00S,2025-03-13T00:14:12.2Z,1,REGULAR,rebound,offensive,[],203952,,,1610612748,0,0,2025-03-13T00:14:12Z,80000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M31.00S,2025-03-13T00:14:14.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629639,84.83902759526939,43.872549019607845,1610612748,2,0,2025-03-13T00:14:21Z,90000,False,-31.0,90.0,1,right,T. Herro 9' driving floating Jump Shot (2 PTS) (A. Wiggins 1 AST),"[1629639, 203952]",1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,9.51,Made,,,,,2.0,A. Wiggins,203952.0,1.0,,,,,,,,,,
11,PT11M12.00S,2025-03-13T00:14:33.0Z,1,REGULAR,3pt,Jump Shot,[],203992,28.86005256241787,26.715686274509803,1610612746,2,3,2025-03-13T00:14:39Z,110000,False,116.0,219.0,1,left,B. Bogdanović 24' 3PT  (3 PTS),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Right Center,24.78,Made,,,,,3.0,,,,,,,,,,,,,
12,PT10M54.00S,2025-03-13T00:14:51.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642276,83.65637319316689,49.50980392156863,1610612748,2,3,2025-03-13T00:15:09Z,120000,False,-2.0,101.0,1,right,MISS K. Ware 10' driving floating Shot,[1642276],1610612748.0,MIA,driving floating,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,10.11,Missed,,,,,,,,,,,,,,,,,,
13,PT10M52.00S,2025-03-13T00:14:53.1Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,2,3,2025-03-13T00:14:57Z,130000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M34.00S,2025-03-13T00:15:12.2Z,1,REGULAR,2pt,Jump Shot,[],203992,24.917871222076215,33.33333333333333,1610612746,2,5,2025-03-13T00:15:18Z,140000,False,83.0,182.0,1,left,B. Bogdanović 19' pullup Jump Shot (5 PTS) (J. Harden 1 AST),"[203992, 201935]",1610612746.0,LAC,pullup,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,16-24 Right Center,19.99,Made,,,,,5.0,J. Harden,201935.0,1.0,,,,,,,,,,
16,PT10M13.00S,2025-03-13T00:15:32.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,91.67214191852825,37.745098039215684,1610612748,2,5,2025-03-13T00:15:40Z,160000,False,-61.0,26.0,1,right,MISS A. Wiggins 6' driving Layup,[203952],1610612748.0,MIA,driving,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,6.65,Missed,,,,,,,,,,,,,,,,,,
