actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-01-05T01:12:44.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-05T01:12:44Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-01-05T01:12:46.8Z,1,REGULAR,jumpball,recovered,[],1629639,,,1610612748,0,0,2025-01-05T01:12:46Z,40000,False,,,0,,Jump Ball B. Adebayo vs. W. Kessler: Tip to T. Herro,"[1629639, 1628389, 1631117]",1610612748.0,MIA,startperiod,T. Herro,1629639.0,Herro,T. Herro,Adebayo,1628389.0,Kessler,1631117.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M35.00S,2025-01-05T01:13:07.2Z,1,REGULAR,3pt,Jump Shot,[],1628389,85.49605781865965,95.09803921568627,1610612748,0,0,2025-01-05T01:13:13Z,70000,False,225.0,84.0,1,right,MISS B. Adebayo 24' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,24.06,Missed,,,,,,,,,,,,,,,,,,
8,PT11M33.00S,2025-01-05T01:13:09.2Z,1,REGULAR,rebound,offensive,[],1629312,,,1610612748,0,0,2025-01-05T01:13:13Z,80000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:0),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M31.00S,2025-01-05T01:13:11.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628389,81.42247043363994,55.14705882352941,1610612748,0,0,2025-01-05T01:13:17Z,90000,False,26.0,122.0,1,right,MISS B. Adebayo 12' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,12.48,Missed,,,,,,,,,,,,,,,,,,
10,PT11M29.00S,2025-01-05T01:13:13.6Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,0,0,2025-01-05T01:13:17Z,100000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M17.00S,2025-01-05T01:13:27.8Z,1,REGULAR,foul,personal,[],1629312,,,1610612762,0,0,2025-01-05T01:13:37Z,110000,False,,,0,,H. Highsmith personal FOUL (1 PF),"[1629312, 1628381]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,202041.0,1.0,0.0,Collins,1628381.0,,,,,,,,,
13,PT11M06.00S,2025-01-05T01:13:58.3Z,1,REGULAR,foul,personal,['2freethrow'],1631107,,,1610612762,0,0,2025-01-05T01:14:07Z,130000,False,,,0,,N. Jović shooting personal FOUL (1 PF) (Collins 2 FT),"[1631107, 1628381]",1610612748.0,MIA,shooting,,,Jović,N. Jović,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,1.0,0.0,Collins,1628381.0,,,,,,,,,
15,PT11M06.00S,2025-01-05T01:14:27.2Z,1,REGULAR,freethrow,1 of 2,[],1628381,,,1610612762,0,0,2025-01-05T01:14:27Z,150000,False,,,0,,MISS J. Collins Free Throw 1 of 2,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
16,PT11M06.00S,2025-01-05T01:14:27.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,0,0,2025-01-05T01:14:27Z,160000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,
