actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-01-03T00:42:16.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-03T00:42:16Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-01-03T00:42:19.1Z,1,REGULAR,jumpball,recovered,[],202710,,,1610612748,0,0,2025-01-03T00:42:19Z,40000,False,,,0,,Jump Ball B. Adebayo vs. M. Turner: Tip to J. Butler,"[202710, 1628389, 1626167]",1610612748.0,MIA,startperiod,J. Butler,202710.0,Butler,J. Butler,Adebayo,1628389.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2025-01-03T00:42:37.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,88.25558475689881,51.225490196078425,1610612748,2,0,2025-01-03T00:42:44Z,70000,False,6.0,58.0,1,right,J. Butler driving finger roll Layup (2 PTS) (D. Robinson 1 AST),"[202710, 1629130]",1610612748.0,MIA,driving finger roll,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,5.82,Made,2.0,D. Robinson,1629130.0,1.0,,,,,,,,,,,,,,
9,PT11M20.00S,2025-01-03T00:42:58.8Z,1,REGULAR,foul,personal,[],1629312,,,1610612754,2,0,2025-01-03T00:43:09Z,90000,False,,,0,,H. Highsmith personal FOUL (1 PF),"[1629312, 1630169]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,16-24 Right Center,,,,,,,1204.0,1.0,0.0,Haliburton,1630169.0,,,,,,,,,
11,PT11M11.00S,2025-01-03T00:43:21.6Z,1,REGULAR,3pt,Jump Shot,[],1629614,29.517082785808146,79.16666666666666,1610612754,2,0,2025-01-03T00:44:16Z,110000,False,-146.0,225.0,1,left,MISS A. Nembhard 26' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,26.81,Missed,,,,,,,,,,,,,,,,,,
12,PT11M08.00S,2025-01-03T00:43:24.6Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,2,0,2025-01-03T00:43:27Z,120000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,
13,PT10M47.00S,2025-01-03T00:43:46.1Z,1,REGULAR,3pt,Jump Shot,[],1629130,69.85873850197109,22.30392156862745,1610612748,2,0,2025-01-03T00:43:51Z,130000,False,-138.0,231.0,1,right,MISS D. Robinson 26' step back 3PT,[1629130],1610612748.0,MIA,step back,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,26.92,Missed,,,,,,,,,,,,,,,,,,
14,PT10M43.00S,2025-01-03T00:43:50.1Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,2,0,2025-01-03T00:43:51Z,140000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,
15,PT10M37.00S,2025-01-03T00:43:55.5Z,1,REGULAR,2pt,Jump Shot,[],1627783,16.507884362680684,68.62745098039215,1610612754,2,2,2025-01-03T00:44:01Z,150000,False,-93.0,103.0,1,left,P. Siakam 13' turnaround fadeaway Jump Shot (2 PTS) (T. Haliburton 1 AST),"[1627783, 1630169]",1610612754.0,IND,turnaround fadeaway,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,13.86,Made,2.0,T. Haliburton,1630169.0,1.0,,,,,,,,,,,,,,
17,PT10M15.00S,2025-01-03T00:44:17.1Z,1,REGULAR,2pt,Jump Shot,[],1629639,81.47174770039422,30.859375,1610612748,2,2,2025-01-03T00:45:05Z,170000,False,-96.0,122.0,1,right,MISS T. Herro 15' fadeaway Shot,[1629639],1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,15.48,Missed,,,,,,,,,,,,,,,,,,
18,PT10M13.00S,2025-01-03T00:44:19.1Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,2,2,2025-01-03T00:44:22Z,180000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,
