actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-14T23:12:37.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-14T23:12:37Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-03-14T23:12:40.8Z,1,REGULAR,jumpball,recovered,[],1629639,,,1610612748,0,0,2025-03-14T23:12:40Z,40000,False,,,0,,Jump Ball B. Adebayo vs. L. Kornet: Tip to T. Herro,"[1629639, 1628389, 1628436]",1610612748.0,MIA,startperiod,T. Herro,1629639.0,Herro,T. Herro,Adebayo,1628389.0,Kornet,1628436.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2025-03-14T23:12:52.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,12.434296977660972,49.50980392156863,1610612748,2,0,2025-03-14T23:12:56Z,70000,False,2.0,64.0,1,left,A. Wiggins 6' driving floating Jump Shot (2 PTS),[203952],1610612748.0,MIA,driving floating,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,6.44,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M27.00S,2025-03-14T23:13:09.1Z,1,REGULAR,3pt,Jump Shot,[],201950,76.2976346911958,12.5,1610612738,2,3,2025-03-14T23:13:17Z,80000,False,-188.0,170.0,1,right,J. Holiday 25' 3PT  (3 PTS) (J. Tatum 1 AST),"[201950, 1628369]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,25.33,Made,3.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,
10,PT11M08.00S,2025-03-14T23:13:27.8Z,1,REGULAR,3pt,Jump Shot,[],1629130,21.895532194480946,8.333333333333332,1610612748,2,3,2025-03-14T23:13:48Z,100000,False,208.0,153.0,1,left,MISS D. Robinson 25' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
11,PT11M04.00S,2025-03-14T23:13:31.8Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612738,2,3,2025-03-14T23:13:32Z,110000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT10M54.00S,2025-03-14T23:13:41.3Z,1,REGULAR,3pt,Jump Shot,[],201143,92.85479632063075,95.58823529411765,1610612738,2,6,2025-03-14T23:13:45Z,120000,False,228.0,15.0,1,right,A. Horford 3PT  (3 PTS) (L. Kornet 1 AST),"[201143, 1628436]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,22.84,Made,3.0,L. Kornet,1628436.0,1.0,,,,,,,,,,,,,,
14,PT10M39.00S,2025-03-14T23:13:57.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.258212877792378,53.18627450980392,1610612748,2,6,2025-03-14T23:14:01Z,140000,False,-16.0,6.0,1,left,MISS T. Herro driving finger roll Layup,[1629639],1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,,
15,PT10M35.00S,2025-03-14T23:14:01.2Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,2,6,2025-03-14T23:14:01Z,150000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:0),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,14.0,1.0,0.0,1.0,,,,,,,,,,
16,PT10M35.00S,2025-03-14T23:14:00.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,5.590000152587891,50.0,1610612748,4,6,2025-03-14T23:14:01Z,160000,False,0.0,0.0,1,left,B. Adebayo tip Layup (2 PTS),[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
17,PT10M24.00S,2025-03-14T23:14:11.8Z,1,REGULAR,turnover,bad pass,[],201143,,,1610612738,4,6,2025-03-14T23:14:14Z,170000,False,,,0,,A. Horford bad pass TURNOVER (1 TO),"[201143, 203952]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1.0,Wiggins,203952.0,,,,,,,
18,PT10M24.00S,2025-03-14T23:14:11.8Z,1,REGULAR,steal,,[],203952,,,1610612748,4,6,2025-03-14T23:14:13Z,180000,False,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
19,PT10M18.00S,2025-03-14T23:14:19.8Z,1,REGULAR,turnover,out-of-bounds,[],203952,,,1610612748,4,6,2025-03-14T23:14:26Z,190000,False,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (1 TO),[203952],1610612748.0,MIA,bad pass,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,,,202901.0,,,,,,
