actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
20,PT10M32.00S,2025-04-03T23:37:45.6Z,1,REGULAR,block,,[],1628389,,,1610612763,7,0,2025-04-03T23:37:48Z,200000,False,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M31.00S,2025-04-03T23:37:46.6Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,7,0,2025-04-03T23:39:37Z,210000,False,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,19.0,1.0,1.0,0.0,,
22,PT10M24.00S,2025-04-03T23:37:54.3Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628389,91.40932982917214,56.127450980392155,1610612748,9,0,2025-04-03T23:39:53Z,220000,False,31.0,28.0,1,right,B. Adebayo driving floating Jump Shot (9 PTS) (T. Herro 1 AST),"[1628389, 1629639]",1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,4.17,Made,9.0,T. Herro,1629639.0,1.0,,,,,,,,,,,,,,
24,PT10M24.00S,2025-04-03T23:38:03.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,9,0,2025-04-03T23:38:03Z,240000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT10M01.00S,2025-04-03T23:41:56.4Z,1,REGULAR,turnover,out-of-bounds,[],1642377,,,1610612763,9,0,2025-04-03T23:42:02Z,250000,False,,,0,,J. Wells lost ball out-of-bounds TURNOVER (1 TO),[1642377],1610612763.0,MEM,lost ball,,,Wells,J. Wells,,,,,Mid-Range,16-24 Left,,,,,,,1.0,,,1627534.0,,,,,,,,,,
27,PT09M44.00S,2025-04-03T23:42:24.6Z,1,REGULAR,turnover,backcourt,[],202692,,,1610612748,9,0,2025-04-03T23:42:36Z,260000,False,,,0,,A. Burks backcourt TURNOVER (1 TO),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,,,,,,,1.0,,,1627534.0,,,,,,,,,,
28,PT09M35.00S,2025-04-03T23:42:55.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,5.732588699080158,50.245098039215684,1610612763,9,0,2025-04-03T23:43:05Z,270000,False,-1.0,1.0,1,left,MISS J. Morant driving finger roll Layup,[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,0.18,Missed,,,,,,,,,,,,,,,,,,
29,PT09M34.00S,2025-04-03T23:42:56.6Z,1,REGULAR,rebound,offensive,[],1641744,,,1610612763,9,0,2025-04-03T23:43:11Z,280000,False,,,0,,Z. Edey REBOUND (Off:1 Def:0),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,28.0,1.0,0.0,1.0,,
30,PT09M33.00S,2025-04-03T23:43:00.9Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1641744,5.590000152587891,50.0,1610612763,9,2,2025-04-03T23:43:15Z,290000,False,0.0,0.0,1,left,Z. Edey tip DUNK (2 PTS),[1641744],1610612763.0,MEM,tip,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
31,PT09M25.00S,2025-04-03T23:43:06.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,94.03745072273325,50.0,1610612748,9,2,2025-04-03T23:43:21Z,300000,False,0.0,4.0,1,right,MISS P. Larsson cutting Layup,[1641796],1610612748.0,MIA,cutting,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,0.35,Missed,,,,,,,,,,,,,,,,,,
32,PT09M23.00S,2025-04-03T23:43:08.1Z,1,REGULAR,rebound,offensive,[],1642276,,,1610612748,9,2,2025-04-03T23:45:36Z,310000,False,,,0,,K. Ware REBOUND (Off:1 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,31.0,2.0,1.0,1.0,,
33,PT09M22.00S,2025-04-03T23:43:10.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642276,85.3646517739816,44.11764705882353,1610612748,11,2,2025-04-03T23:46:20Z,320000,False,-29.0,85.0,1,right,K. Ware 9' floating Jump Shot (2 PTS),[1642276],1610612748.0,MIA,floating,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,9.0,Made,2.0,,,,,,,,,,,,,,,,,
35,PT09M07.00S,2025-04-03T23:43:23.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,8.492115637319317,62.5,1610612763,11,4,2025-04-03T23:43:30Z,340000,False,-62.0,27.0,1,left,J. Jackson Jr. 6' driving bank Hook (2 PTS),[1628991],1610612763.0,MEM,driving bank,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.82,Made,2.0,,,,,,,,,,,,,,,,,
36,PT08M52.00S,2025-04-03T23:43:38.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,85.23324572930355,54.41176470588235,1610612748,11,4,2025-04-03T23:46:07Z,350000,False,22.0,86.0,1,right,MISS B. Adebayo 8' floating Shot,[1628389],1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,8.91,Missed,,,,,,,,,,,,,,,,,,
37,PT08M51.00S,2025-04-03T23:43:39.3Z,1,REGULAR,rebound,defensive,[],1641744,,,1610612763,11,4,2025-04-03T23:46:36Z,360000,False,,,0,,Z. Edey REBOUND (Off:1 Def:1),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,36.0,2.0,1.0,1.0,,
38,PT08M46.00S,2025-04-03T23:43:46.1Z,1,REGULAR,turnover,bad pass,[],1641744,,,1610612763,11,4,2025-04-03T23:47:06Z,370000,False,,,0,,Z. Edey bad pass TURNOVER (1 TO),"[1641744, 1628389]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Adebayo,1628389.0,,,,,,,,,,,
39,PT08M46.00S,2025-04-03T23:43:46.1Z,1,REGULAR,steal,,[],1628389,,,1610612748,11,4,2025-04-03T23:43:49Z,380000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
40,PT08M39.00S,2025-04-03T23:43:51.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202692,96.27135348226018,3.1862745098039214,1610612748,11,4,2025-04-03T23:47:30Z,390000,False,-234.0,-17.0,1,right,MISS A. Burks running 3PT,[202692],1610612748.0,MIA,running,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,23.48,Missed,,,,,,,,,,,,,,,,,,
41,PT08M38.00S,2025-04-03T23:43:52.7Z,1,REGULAR,rebound,offensive,[],1629639,,,1610612748,11,4,2025-04-03T23:47:45Z,400000,False,,,0,,T. Herro REBOUND (Off:1 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,40.0,2.0,1.0,1.0,,
42,PT08M34.00S,2025-04-03T23:43:56.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202692,81.02825229960578,6.372549019607843,1610612748,11,4,2025-04-03T23:44:03Z,410000,False,-218.0,126.0,1,right,MISS A. Burks 25' 3PT,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,25.18,Missed,,,,,,,,,,,,,,,,,,
43,PT08M34.00S,2025-04-03T23:43:56.5Z,1,REGULAR,rebound,offensive,[],1642276,,,1610612748,11,4,2025-04-03T23:44:03Z,420000,False,,,0,,K. Ware REBOUND (Off:2 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,42.0,3.0,1.0,2.0,,
44,PT08M31.00S,2025-04-03T23:44:01.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642276,90.48948751642575,53.67647058823529,1610612748,11,4,2025-04-03T23:48:14Z,430000,False,18.0,37.0,1,right,MISS K. Ware putback Layup,[1642276],1610612748.0,MIA,putback,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,4.12,Missed,,,,,,,,,,,,,,,,,,
45,PT08M29.00S,2025-04-03T23:44:03.7Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,11,4,2025-04-03T23:48:14Z,440000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,44.0,1.0,1.0,0.0,,
46,PT08M23.00S,2025-04-03T23:44:08.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641744,5.995400788436268,49.50980392156863,1610612763,11,6,2025-04-03T23:49:04Z,450000,False,2.0,4.0,1,left,Z. Edey DUNK (4 PTS) (J. Morant 1 AST),"[1641744, 1629630]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,0.46,Made,4.0,J. Morant,1629630.0,1.0,,,,,,,,,,,,,,
48,PT08M04.00S,2025-04-03T23:44:26.4Z,1,REGULAR,3pt,Jump Shot,[],1628389,67.23061760840999,43.627450980392155,1610612748,14,6,2025-04-03T23:44:31Z,470000,False,-32.0,256.0,1,right,B. Adebayo 25' 3PT  (12 PTS) (P. Larsson 2 AST),"[1628389, 1641796]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,25.75,Made,12.0,P. Larsson,1641796.0,2.0,,,,,,,,,,,,,,
50,PT07M51.00S,2025-04-03T23:44:39.7Z,1,REGULAR,3pt,Jump Shot,[],1629630,27.414586070959263,18.872549019607842,1610612763,14,9,2025-04-03T23:44:46Z,490000,False,156.0,205.0,1,left,J. Morant 25' 3PT  (3 PTS) (D. Bane 1 AST),"[1629630, 1630217]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,25.75,Made,3.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,
51,PT07M41.00S,2025-04-03T23:44:49.1Z,1,REGULAR,3pt,Jump Shot,[],1642276,68.01905387647832,37.745098039215684,1610612748,14,9,2025-04-03T23:44:57Z,500000,False,-61.0,248.0,1,right,MISS K. Ware 25' 3PT,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,25.56,Missed,,,,,,,,,,,,,,,,,,
52,PT07M39.00S,2025-04-03T23:44:51.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,14,9,2025-04-03T23:44:57Z,510000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,51.0,,,,,
53,PT07M39.00S,2025-04-03T23:45:01.8Z,1,REGULAR,foul,personal,[],1641796,,,1610612763,14,9,2025-04-03T23:45:10Z,520000,False,,,0,,P. Larsson loose ball personal FOUL (1 PF),"[1641796, 1630217]",1610612748.0,MIA,loose ball,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Center,,,,,,,,,,1627524.0,1.0,0.0,Bane,1630217.0,,,,,,
55,PT07M30.00S,2025-04-03T23:45:16.0Z,1,REGULAR,3pt,Jump Shot,[],1630217,27.94021024967148,80.88235294117648,1610612763,14,9,2025-04-03T23:50:47Z,540000,False,-154.0,210.0,1,left,MISS D. Bane 26' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,26.07,Missed,,,,,,,,,,,,,,,,,,
56,PT07M29.00S,2025-04-03T23:45:17.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,14,9,2025-04-03T23:45:24Z,550000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,55.0,,,,,
57,PT07M29.00S,2025-04-03T23:45:23.5Z,1,REGULAR,foul,personal,[],1641796,,,1610612763,14,9,2025-04-03T23:45:35Z,560000,False,,,0,,P. Larsson loose ball personal FOUL (2 PF),"[1641796, 1641744]",1610612748.0,MIA,loose ball,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627534.0,2.0,0.0,Edey,1641744.0,,,,,,
60,PT07M29.00S,2025-04-03T23:45:31.9Z,1,REGULAR,substitution,out,[],1641796,,,1610612763,14,9,2025-04-03T23:45:38Z,580000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M29.00S,2025-04-03T23:45:31.9Z,1,REGULAR,substitution,in,[],1630558,,,1610612763,14,9,2025-04-03T23:45:38Z,590000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M14.00S,2025-04-03T23:46:01.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630217,18.873193166885677,57.59803921568627,1610612763,14,9,2025-04-03T23:46:05Z,600000,False,-38.0,125.0,1,left,MISS D. Bane 13' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,13.06,Missed,,,,,,,,,,,,,,,,,,
63,PT07M12.00S,2025-04-03T23:46:03.3Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,14,9,2025-04-03T23:46:03Z,610000,False,,,0,,K. Ware REBOUND (Off:2 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,62.0,4.0,2.0,2.0,,
64,PT07M03.00S,2025-04-03T23:46:11.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,84.57621550591328,51.9607843137255,1610612748,14,9,2025-04-03T23:46:16Z,620000,False,10.0,92.0,1,right,MISS B. Adebayo 9' driving floating Shot,[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,9.3,Missed,,,,,,,,,,,,,,,,,,
65,PT07M01.00S,2025-04-03T23:46:13.7Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,14,9,2025-04-03T23:46:16Z,630000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,64.0,2.0,2.0,0.0,,
66,PT06M57.00S,2025-04-03T23:46:18.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,33.065045992115635,37.00980392156863,1610612763,14,9,2025-04-03T23:46:33Z,640000,False,65.0,258.0,1,left,MISS D. Bane 26' running pullup 3PT,[1630217],1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,26.64,Missed,,,,,,,,,,,,,,,,,,
67,PT06M55.00S,2025-04-03T23:46:20.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,14,9,2025-04-03T23:46:33Z,650000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,66.0,,,,,
69,PT06M55.00S,2025-04-03T23:46:28.8Z,1,REGULAR,substitution,out,[],1642377,,,1610612748,14,9,2025-04-03T23:46:42Z,670000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M55.00S,2025-04-03T23:46:28.8Z,1,REGULAR,substitution,out,[],1629630,,,1610612748,14,9,2025-04-03T23:46:42Z,680000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M55.00S,2025-04-03T23:46:28.8Z,1,REGULAR,substitution,out,[],1628991,,,1610612748,14,9,2025-04-03T23:46:42Z,690000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M55.00S,2025-04-03T23:46:28.8Z,1,REGULAR,substitution,in,[],1630590,,,1610612748,14,9,2025-04-03T23:46:42Z,700000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M55.00S,2025-04-03T23:46:28.8Z,1,REGULAR,substitution,in,[],1630583,,,1610612748,14,9,2025-04-03T23:46:42Z,710000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M55.00S,2025-04-03T23:46:28.8Z,1,REGULAR,substitution,in,[],1628379,,,1610612748,14,9,2025-04-03T23:46:42Z,720000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M30.00S,2025-04-03T23:47:15.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642276,93.11760840998686,41.911764705882355,1610612748,16,9,2025-04-03T23:47:27Z,730000,False,-40.0,12.0,1,right,K. Ware turnaround Hook (4 PTS) (B. Adebayo 1 AST),"[1642276, 1628389]",1610612748.0,MIA,turnaround,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,4.22,Made,4.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,
77,PT06M17.00S,2025-04-03T23:47:27.1Z,1,REGULAR,3pt,Jump Shot,[],1630583,19.267411300919843,92.40196078431373,1610612763,16,9,2025-04-03T23:47:32Z,750000,False,-212.0,129.0,1,left,MISS S. Aldama 24' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,24.8,Missed,,,,,,,,,,,,,,,,,,
78,PT06M14.00S,2025-04-03T23:47:30.1Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,16,9,2025-04-03T23:47:32Z,760000,False,,,0,,T. Herro REBOUND (Off:1 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,77.0,3.0,2.0,1.0,,
79,PT06M01.00S,2025-04-03T23:47:43.8Z,1,REGULAR,turnover,lost ball,[],1628389,,,1610612748,16,9,2025-04-03T23:47:47Z,770000,False,,,0,,B. Adebayo lost ball TURNOVER (1 TO),"[1628389, 1630590]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Pippen Jr.,1630590.0,,,,,,,,,,,
80,PT06M01.00S,2025-04-03T23:47:43.8Z,1,REGULAR,steal,,[],1630590,,,1610612763,16,9,2025-04-03T23:56:42Z,780000,False,,,0,,S. Pippen Jr. STEAL (1 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
81,PT05M52.00S,2025-04-03T23:47:52.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,26.62614980289093,79.65686274509804,1610612763,16,9,2025-04-03T23:47:58Z,790000,False,-148.0,198.0,1,left,MISS D. Bane 24' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,24.72,Missed,,,,,,,,,,,,,,,,,,
82,PT05M47.00S,2025-04-03T23:47:57.9Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,16,9,2025-04-03T23:47:58Z,800000,False,,,0,,T. Herro REBOUND (Off:1 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,81.0,4.0,3.0,1.0,,
83,PT05M40.00S,2025-04-03T23:48:03.8Z,1,REGULAR,3pt,Jump Shot,[],202692,68.80749014454665,27.205882352941174,1610612748,16,9,2025-04-03T23:48:09Z,810000,False,-114.0,241.0,1,right,MISS A. Burks 26' pullup 3PT,[202692],1610612748.0,MIA,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,26.63,Missed,,,,,,,,,,,,,,,,,,
